Stazione,Latitudine,Longitudine,Data_Ora,Benzene (µg/m³),CO (mg/m³),Direzione_Vento (°N),Etilbenzene (µg/m³),H2S (µg/m³),Metano (ugC/m³),NMHC (ugC/m³),NO2 (µg/m³),NOx (µg/m³),NO (µg/m³),o-Xilene (µg/m³),O3 (µg/m³),PM10 (µg/m³),PM2-5 (µg/m³),Precipitazione (mm),Pressione (hPa),Radiazione_Globale (W/m²),Radiazione_Netta (W/m²),SO2 (µg/m³),Temperatura (°C),Toluene (µg/m³),Umidità_Relativa (%),Velocità_Vento (m/s),Xilene (µg/m³)
Grumento3,40.313888,15.904444,21/08/2022 01:00,0.2,0.38,268.0,0.05,1.33,965.01,32.33,4.39,7.62,2.11,0.03,87.04,,,0.0,929.6,0.0,-22.38,4.39,17.08,0.1,90.51,2.78,0.04
Grumento3,40.313888,15.904444,21/08/2022 02:00,0.19,0.36,274.0,0.08,1.52,946.4,31.73,5.41,11.28,3.83,0.03,88.56,,,0.0,929.47,0.0,-20.41,4.52,17.16,0.1,87.96,1.27,0.03
Grumento3,40.313888,15.904444,21/08/2022 03:00,0.19,0.36,191.0,0.08,1.35,949.59,32.67,6.27,14.84,5.59,0.03,79.65,,,0.0,929.44,0.0,-21.72,5.0,16.6,0.1,89.54,1.21,0.03
Grumento3,40.313888,15.904444,21/08/2022 04:00,0.23,0.34,267.0,0.07,1.49,978.77,31.31,6.4,15.33,5.82,0.03,70.21,,,0.0,929.19,0.0,-21.12,4.41,15.95,0.1,92.29,1.26,0.06
Grumento3,40.313888,15.904444,21/08/2022 05:00,0.22,0.32,278.0,0.05,1.28,1041.45,14.63,4.88,9.6,3.08,0.03,82.41,,,0.0,929.28,0.0,-17.47,4.1,16.34,0.11,89.37,1.01,0.04
Grumento3,40.313888,15.904444,21/08/2022 06:00,0.23,0.32,244.0,0.05,1.37,1039.06,26.08,5.52,12.19,4.35,0.03,76.18,,,0.0,929.6,1.31,-29.21,3.8,16.35,0.1,88.12,0.94,0.04
Grumento3,40.313888,15.904444,21/08/2022 07:00,0.26,0.32,74.0,0.05,1.58,1064.4,30.15,6.69,20.49,9.0,0.03,62.15,,,0.0,929.93,65.37,-60.81,4.45,16.84,0.1,90.23,0.95,0.03
Grumento3,40.313888,15.904444,21/08/2022 08:00,0.27,0.48,233.0,0.05,1.3,1062.01,25.78,5.65,12.48,4.45,0.03,56.04,,,0.0,930.24,101.48,-45.66,4.67,18.4,0.15,84.57,0.36,0.03
Grumento3,40.313888,15.904444,21/08/2022 09:00,0.37,0.48,286.0,0.07,1.55,1049.77,30.47,5.75,10.77,3.28,0.03,71.64,,,0.0,930.46,283.46,86.21,4.06,21.0,0.12,73.77,0.79,0.18
Grumento3,40.313888,15.904444,21/08/2022 10:00,0.22,0.47,263.0,0.05,1.47,1038.39,29.05,4.79,7.86,2.0,0.06,92.03,,,0.0,930.63,187.78,272.69,4.08,23.5,0.1,63.2,1.58,0.22
Grumento3,40.313888,15.904444,21/08/2022 11:00,0.25,0.42,261.0,0.05,1.37,1007.56,36.71,4.52,7.38,1.87,0.03,114.22,,,0.0,930.66,270.9,278.34,3.96,26.14,0.1,49.01,1.47,0.1
Grumento3,40.313888,15.904444,21/08/2022 12:00,0.22,0.39,262.0,0.05,1.24,1001.57,30.11,4.49,7.56,2.0,0.03,116.65,,,0.0,930.44,247.96,55.37,3.3,27.18,0.09,45.04,2.25,0.04
Grumento3,40.313888,15.904444,21/08/2022 13:00,0.19,0.38,262.0,0.04,1.18,1003.91,28.73,5.29,9.7,2.88,0.03,115.3,,,0.0,930.14,551.07,136.32,2.79,28.36,0.09,42.43,3.88,0.03
Grumento3,40.313888,15.904444,21/08/2022 14:00,0.2,0.37,266.0,0.04,1.04,991.0,32.68,7.69,14.91,4.71,0.03,115.34,,,0.0,929.93,830.61,348.85,2.54,29.44,0.09,38.33,5.09,0.03
Grumento3,40.313888,15.904444,21/08/2022 15:00,0.21,0.32,269.0,0.04,1.35,986.41,32.08,7.79,14.78,4.56,0.03,116.04,,,0.0,929.69,629.85,667.69,2.84,29.73,0.09,35.23,5.62,0.03
Grumento3,40.313888,15.904444,21/08/2022 16:00,0.23,0.29,271.0,0.04,1.16,987.31,27.92,7.76,13.87,3.98,0.03,119.5,,,0.0,929.54,612.51,710.31,3.0,30.15,0.09,36.34,4.97,0.04
Grumento3,40.313888,15.904444,21/08/2022 17:00,0.19,0.33,249.0,0.04,1.16,986.53,21.74,7.72,14.04,4.12,0.03,121.12,,,0.0,929.67,311.34,428.97,3.31,29.25,0.09,44.1,5.51,0.03
Grumento3,40.313888,15.904444,21/08/2022 18:00,0.22,0.3,265.0,0.04,1.27,990.65,32.97,8.11,15.19,4.62,0.03,124.39,,,0.0,929.85,55.3,117.11,2.81,27.11,0.09,44.0,4.72,0.03
Grumento3,40.313888,15.904444,21/08/2022 19:00,0.23,0.3,35.0,0.04,1.15,1012.7,29.77,8.19,14.49,4.11,0.03,122.98,,,0.0,930.18,6.56,-17.43,3.88,24.88,0.09,49.71,6.21,0.03
Grumento3,40.313888,15.904444,21/08/2022 20:00,0.22,0.3,227.0,0.05,1.55,1024.16,30.76,9.36,19.55,6.65,0.03,114.86,,,0.0,930.85,0.0,-25.84,4.66,23.85,0.09,51.15,1.57,0.04
Grumento3,40.313888,15.904444,21/08/2022 21:00,0.25,0.28,19.0,0.05,1.47,1034.94,30.41,11.96,28.63,10.87,0.03,113.5,,,0.0,931.37,0.0,-31.12,4.71,23.17,0.09,52.0,1.42,0.03
Grumento3,40.313888,15.904444,21/08/2022 22:00,0.26,0.27,328.0,0.05,1.99,1045.69,36.01,12.8,31.63,12.28,0.03,107.1,,,0.0,931.51,0.0,-26.96,5.05,21.95,0.1,54.63,0.92,0.05
Grumento3,40.313888,15.904444,21/08/2022 23:00,0.23,0.27,76.0,0.05,2.3,1061.38,47.86,14.11,31.49,11.34,0.03,87.53,,,0.0,931.57,0.0,-29.58,6.14,20.69,0.1,59.36,1.14,0.05
Grumento3,40.313888,15.904444,22/08/2022 00:00,0.21,0.28,347.0,0.05,2.47,1065.55,53.25,17.29,36.13,12.28,0.03,74.77,,,0.0,931.61,0.0,-26.91,8.53,19.53,0.1,64.819,1.23,0.03
Grumento3,40.313888,15.904444,22/08/2022 01:00,0.3,0.28,244.0,0.05,2.21,1053.9,36.02,8.9,16.75,5.12,0.03,96.08,,,0.0,931.32,0.0,-22.43,6.77,19.26,0.13,64.3,1.87,0.03
Grumento3,40.313888,15.904444,22/08/2022 02:00,0.23,0.28,286.0,0.05,2.19,1056.59,31.14,8.2,16.85,5.64,0.03,91.57,,,0.0,931.13,0.0,-25.79,6.53,18.16,0.11,67.81,1.36,0.03
Grumento3,40.313888,15.904444,22/08/2022 03:00,0.2,0.27,345.0,0.05,2.11,1062.11,32.59,12.01,33.73,14.17,0.03,89.13,,,0.0,931.01,0.0,-30.59,5.45,17.32,0.1,69.64,0.85,0.03
Grumento3,40.313888,15.904444,22/08/2022 04:00,0.19,0.28,257.0,0.05,2.43,1040.45,32.159,7.12,13.89,4.42,0.03,91.96,,,0.0,930.77,0.0,-21.74,5.66,17.52,0.1,68.49,1.01,0.03
Grumento3,40.313888,15.904444,22/08/2022 05:00,0.19,0.25,261.0,0.05,2.37,1051.48,21.19,7.42,17.21,6.38,0.03,93.85,,,0.0,930.78,0.0,-21.99,5.43,17.18,0.1,67.59,1.01,0.03
Grumento3,40.313888,15.904444,22/08/2022 06:00,0.19,0.25,244.0,0.07,2.57,1056.44,28.03,7.16,14.86,5.02,0.03,88.92,,,0.0,931.05,0.96,-30.1,4.95,16.75,0.1,69.92,0.92,0.03
Grumento3,40.313888,15.904444,22/08/2022 07:00,0.19,0.25,230.0,0.06,2.24,1053.31,30.93,8.82,21.67,8.38,0.03,86.96,,,0.0,931.39,65.18,-91.4,4.88,17.57,0.1,67.0,0.85,0.03
Grumento3,40.313888,15.904444,22/08/2022 08:00,0.22,0.34,24.0,0.05,2.08,1051.25,32.38,11.53,30.4,12.31,0.03,83.47,,,0.0,931.42,109.2,-54.4,4.44,19.71,0.1,61.29,0.58,0.03
Grumento3,40.313888,15.904444,22/08/2022 09:00,0.29,0.39,230.0,0.05,1.85,1051.0,30.46,8.15,17.63,6.19,0.03,94.21,,,0.0,931.43,320.37,78.88,4.74,22.56,0.1,55.21,1.46,0.03
Grumento3,40.313888,15.904444,22/08/2022 10:00,0.23,0.38,250.0,0.05,2.28,1042.74,34.71,5.92,10.68,3.11,0.03,106.48,,,0.0,931.52,190.16,310.53,3.76,25.61,0.1,43.33,2.009,0.03
Grumento3,40.313888,15.904444,22/08/2022 11:00,0.22,0.31,259.0,0.05,2.49,1018.0,36.23,6.31,11.74,3.54,0.03,107.86,,,0.0,931.41,268.33,285.32,3.23,27.75,0.09,32.68,2.24,0.03
Grumento3,40.313888,15.904444,22/08/2022 12:00,0.23,0.26,204.0,0.05,1.95,1010.96,33.56,5.67,10.83,3.37,0.03,117.35,,,0.0,931.04,213.95,19.74,4.02,28.74,0.09,29.81,2.22,0.03
Grumento3,40.313888,15.904444,22/08/2022 13:00,0.19,0.22,231.0,0.05,2.36,1004.3,31.8,5.99,10.91,3.21,0.03,113.76,,,0.0,930.6,543.67,126.03,4.2,30.01,0.09,27.55,3.06,0.03
Grumento3,40.313888,15.904444,22/08/2022 14:00,0.18,0.2,274.0,0.05,2.11,998.78,31.2,5.77,10.58,3.14,0.03,112.36,,,0.0,930.27,846.47,355.58,2.93,31.82,0.09,25.93,2.86,0.03
Grumento3,40.313888,15.904444,22/08/2022 15:00,0.2,0.18,273.0,0.05,1.92,994.84,29.03,6.44,12.01,3.64,0.03,122.96,,,0.0,929.71,720.94,792.61,3.65,32.369,0.1,26.26,3.44,0.03
Grumento3,40.313888,15.904444,22/08/2022 16:00,0.2,0.27,248.0,0.05,2.1,998.21,12.26,7.32,14.23,4.51,0.03,121.31,,,0.0,929.5,561.99,664.28,3.16,30.7,0.09,42.2,6.87,0.03
Grumento3,40.313888,15.904444,22/08/2022 17:00,0.18,0.43,239.0,0.04,1.77,987.11,12.83,8.15,17.21,5.91,0.03,119.31,,,0.0,929.62,255.72,457.15,3.12,28.93,0.09,55.37,5.59,0.03
Grumento3,40.313888,15.904444,22/08/2022 18:00,0.23,0.52,238.0,0.04,1.87,973.9,27.92,8.25,18.08,6.41,0.02,126.36,,,0.0,929.63,118.93,181.02,2.58,27.69,0.09,59.05,4.45,0.03
Grumento3,40.313888,15.904444,22/08/2022 19:00,0.24,0.56,238.0,0.05,-9999.0,984.41,30.66,3.46,6.0,1.66,0.03,121.82,,,0.0,929.85,11.14,-19.95,2.81,25.43,0.09,64.7,4.54,0.03
Grumento3,40.313888,15.904444,22/08/2022 20:00,0.25,0.59,244.0,0.05,1.84,996.47,30.35,6.84,12.95,3.98,0.03,123.69,,,0.0,930.4,0.0,-25.48,3.44,23.84,0.1,69.45,4.17,0.03
Grumento3,40.313888,15.904444,22/08/2022 21:00,0.18,0.63,262.0,0.05,1.91,1006.34,32.03,8.38,16.71,5.43,0.03,127.31,,,0.0,930.9,0.0,-24.91,3.39,23.19,0.1,71.53,2.13,0.03
Grumento3,40.313888,15.904444,22/08/2022 22:00,0.26,0.66,294.0,0.05,1.64,1017.03,34.58,11.62,26.22,9.52,0.03,128.23,,,0.0,930.97,0.0,-25.01,3.95,22.46,0.1,73.14,1.76,0.03
Grumento3,40.313888,15.904444,22/08/2022 23:00,0.22,0.68,37.0,0.05,1.97,1037.329,44.04,17.52,48.66,20.31,0.03,116.83,,,0.0,930.9,0.0,-29.34,3.69,21.2,0.1,76.18,0.98,0.03
Grumento3,40.313888,15.904444,23/08/2022 00:00,0.19,0.68,273.0,0.05,1.96,1036.28,38.14,11.06,24.75,8.93,0.03,112.16,,,0.0,930.71,0.0,-23.14,3.69,20.42,0.12,79.53,0.94,0.03
Grumento3,40.313888,15.904444,23/08/2022 01:00,0.19,0.69,288.0,0.05,2.23,1045.859,34.13,11.94,27.65,10.25,0.03,106.33,,,0.0,930.4,0.0,-24.36,3.74,19.71,0.1,83.14,1.14,0.05
Grumento3,40.313888,15.904444,23/08/2022 02:00,0.19,0.71,330.0,0.07,2.15,1037.95,35.82,17.08,50.72,21.94,0.03,107.84,,,0.0,930.12,0.0,-24.7,3.67,19.22,0.12,84.35,0.67,0.03
Grumento3,40.313888,15.904444,23/08/2022 03:00,0.28,0.69,344.0,0.07,2.16,1032.349,36.59,15.18,39.86,16.09,0.03,112.26,,,0.0,929.96,0.0,-26.62,3.67,19.08,0.13,82.34,0.97,0.03
Grumento3,40.313888,15.904444,23/08/2022 04:00,0.29,0.69,66.0,0.06,2.08,1018.22,27.59,16.32,42.07,16.8,0.03,113.52,,,0.0,929.66,0.0,-27.3,3.07,19.27,0.1,82.49,0.64,0.03
Grumento3,40.313888,15.904444,23/08/2022 05:00,0.23,0.69,285.0,0.07,1.78,1044.64,9.56,11.75,29.91,11.84,0.03,116.15,,,0.0,929.51,0.0,-21.6,3.48,19.13,0.1,81.48,0.74,0.03
Grumento3,40.313888,15.904444,23/08/2022 06:00,0.19,0.66,343.0,0.06,1.92,1033.079,22.83,19.18,57.51,25.0,0.03,116.47,,,0.0,929.52,1.65,-27.06,3.67,18.84,0.1,78.77,0.75,0.03
Grumento3,40.313888,15.904444,23/08/2022 07:00,0.19,0.63,329.0,0.05,1.78,1030.28,23.06,12.48,29.74,11.26,0.03,118.84,,,0.0,929.53,55.59,-63.64,3.01,19.88,0.1,72.64,0.77,0.03
Grumento3,40.313888,15.904444,23/08/2022 08:00,0.22,0.43,268.0,0.05,2.12,1024.88,18.92,6.67,12.2,3.61,0.03,118.02,,,0.0,929.47,116.4,-47.77,3.12,20.74,0.1,70.55,0.82,0.03
Grumento3,40.313888,15.904444,23/08/2022 09:00,0.18,0.47,257.0,0.05,1.85,1027.47,24.93,6.78,12.56,3.77,0.03,109.03,,,0.0,929.27,301.55,73.5,3.12,23.09,0.1,66.02,1.03,0.03
Grumento3,40.313888,15.904444,23/08/2022 10:00,0.25,0.42,248.0,0.05,1.61,1010.26,30.18,5.74,10.82,3.32,0.03,111.23,,,0.0,929.17,213.4,267.67,3.15,26.2,0.1,48.78,2.77,0.03
Grumento3,40.313888,15.904444,23/08/2022 11:00,0.2,0.35,240.0,0.04,1.95,996.01,28.59,5.96,11.99,3.93,0.03,111.91,,,0.0,928.96,245.4,228.69,2.53,27.88,0.09,40.27,4.28,0.03
Grumento3,40.313888,15.904444,23/08/2022 12:00,0.2,0.33,248.0,0.04,1.83,992.44,23.83,5.85,11.66,3.79,0.03,114.85,,,0.0,928.56,224.74,50.51,2.48,28.96,0.09,37.71,4.88,0.04
Grumento3,40.313888,15.904444,23/08/2022 13:00,0.18,0.31,257.0,0.05,1.8,994.37,18.89,6.23,12.45,4.06,0.03,115.1,,,0.0,928.13,502.76,122.68,2.3,29.69,0.09,39.29,5.84,0.03
Grumento3,40.313888,15.904444,23/08/2022 14:00,0.18,0.33,244.0,0.05,1.49,985.95,14.39,6.62,14.09,4.87,0.03,112.27,,,0.0,927.62,795.87,367.77,2.08,30.01,0.1,44.82,7.01,0.03
Grumento3,40.313888,15.904444,23/08/2022 15:00,0.22,0.35,241.0,0.05,1.72,980.21,20.4,7.88,17.27,6.12,0.03,107.8,,,0.0,927.18,695.77,742.57,2.3,30.0,0.1,46.08,7.18,0.03
Grumento3,40.313888,15.904444,23/08/2022 16:00,0.26,0.41,246.0,0.05,1.76,979.08,15.4,8.26,18.77,6.85,0.03,106.89,,,0.0,926.97,535.24,618.09,2.15,29.14,0.1,53.65,7.4,0.03
Grumento3,40.313888,15.904444,23/08/2022 17:00,0.18,0.47,244.0,0.05,1.62,968.36,19.38,7.93,19.15,7.32,0.03,104.31,,,0.0,926.91,232.99,404.1,2.18,28.08,0.09,57.89,7.07,0.03
Grumento3,40.313888,15.904444,23/08/2022 18:00,0.22,0.49,244.0,0.04,1.63,969.97,24.14,8.17,31.08,14.95,0.03,98.5,,,0.0,926.92,109.26,163.57,1.89,26.8,0.09,59.04,6.13,0.04
Grumento3,40.313888,15.904444,23/08/2022 19:00,0.2,0.48,240.0,0.05,1.71,980.81,23.21,15.02,150.21,88.2,0.03,98.69,,,0.0,927.19,7.06,-22.28,-9999.0,24.57,0.1,63.99,6.0,0.05
Grumento3,40.313888,15.904444,23/08/2022 20:00,0.2,0.46,234.0,0.05,1.28,988.47,25.92,4.79,9.37,2.99,0.03,98.78,,,0.0,927.5,0.0,-28.4,3.15,23.37,0.23,62.35,5.2,0.03
Grumento3,40.313888,15.904444,23/08/2022 21:00,0.21,0.42,247.0,0.05,1.18,998.52,26.65,5.54,11.31,3.76,0.03,105.6,,,0.0,927.92,0.0,-26.55,3.57,23.12,0.1,57.36,3.47,0.04
Grumento3,40.313888,15.904444,23/08/2022 22:00,0.19,0.41,233.0,0.05,1.18,1021.26,25.91,7.82,18.64,7.06,0.03,101.47,,,0.0,927.93,0.0,-24.81,2.9,21.95,0.1,62.52,1.38,0.03
Grumento3,40.313888,15.904444,23/08/2022 23:00,0.19,0.39,258.0,0.05,1.46,1032.13,26.01,9.01,23.76,9.62,0.03,92.9,,,0.0,927.91,0.0,-26.77,3.89,20.22,0.1,65.37,1.32,0.03
Grumento3,40.313888,15.904444,24/08/2022 00:00,0.19,0.35,42.0,0.05,1.16,1026.04,28.93,12.58,35.27,14.8,0.03,99.54,,,0.0,927.75,0.0,-34.2,4.35,19.96,0.1,61.57,0.89,0.03
Grumento3,40.313888,15.904444,24/08/2022 01:00,0.24,0.32,22.0,0.05,1.54,1035.599,40.2,11.58,29.5,11.69,0.03,93.34,,,0.0,927.61,0.0,-28.45,7.05,20.03,0.1,57.02,1.03,0.03
Grumento3,40.313888,15.904444,24/08/2022 02:00,0.19,0.25,46.0,0.05,1.04,1020.75,24.4,10.85,30.39,12.75,0.03,100.95,,,0.0,927.35,0.0,-27.06,4.52,19.91,0.1,54.24,0.78,0.04
Grumento3,40.313888,15.904444,24/08/2022 03:00,0.19,0.22,268.0,0.05,1.66,1029.75,22.33,8.87,23.57,9.59,0.03,99.27,,,0.0,927.09,0.0,-24.74,5.81,18.93,0.1,56.76,1.45,0.04
Grumento3,40.313888,15.904444,24/08/2022 04:00,0.19,0.18,274.0,0.07,1.32,1012.78,24.2,4.24,7.82,2.33,0.03,102.89,,,0.0,926.95,0.0,-20.2,4.65,19.22,0.1,54.36,1.33,0.03
Grumento3,40.313888,15.904444,24/08/2022 05:00,0.19,0.15,276.0,0.06,1.2,1027.23,26.73,8.2,20.21,7.83,0.03,103.86,,,0.0,926.63,0.0,-22.89,4.0,18.86,0.1,51.64,0.86,0.03
Grumento3,40.313888,15.904444,24/08/2022 06:00,0.19,0.1,260.0,0.05,1.44,1026.47,28.09,5.04,9.78,3.09,0.03,106.75,,,0.0,926.58,1.22,-24.74,4.52,18.35,0.1,51.18,1.81,0.03
Grumento3,40.313888,15.904444,24/08/2022 07:00,0.19,0.08,258.0,0.08,1.54,1026.02,27.63,6.36,13.77,4.84,0.03,103.04,,,0.0,926.72,53.83,-65.261,4.85,18.52,0.1,52.78,1.76,0.03
Grumento3,40.313888,15.904444,24/08/2022 08:00,0.19,0.3,248.0,0.06,1.44,1025.64,32.119,6.5,14.4,5.15,0.03,100.07,,,0.0,926.86,115.17,-42.73,4.22,19.36,0.1,50.38,1.07,0.03
Grumento3,40.313888,15.904444,24/08/2022 09:00,0.24,0.43,59.0,0.05,1.54,1082.76,27.69,10.28,27.26,11.08,0.03,72.19,,,0.0,926.8,278.48,79.74,4.41,22.65,0.1,55.22,0.95,0.03
Grumento3,40.313888,15.904444,24/08/2022 10:00,0.51,0.41,22.0,0.05,1.38,1023.51,40.97,8.34,17.06,5.69,0.03,99.9,,,0.0,927.0,195.55,300.19,4.07,26.61,0.09,40.27,1.33,0.08
Grumento3,40.313888,15.904444,24/08/2022 11:00,0.33,0.4,340.0,0.04,1.3,1005.88,35.2,5.84,11.51,3.7,0.03,110.86,,,0.0,926.9,259.98,233.49,3.34,28.27,0.1,35.67,1.72,0.03
Grumento3,40.313888,15.904444,24/08/2022 12:00,0.2,0.41,257.0,0.04,1.25,988.33,30.59,6.31,13.25,4.53,0.02,113.1,,,0.0,926.53,209.86,62.19,3.36,29.42,0.09,35.73,4.78,0.03
Grumento3,40.313888,15.904444,24/08/2022 13:00,0.21,0.47,247.0,0.04,1.28,978.83,26.88,6.47,14.18,5.03,0.03,114.45,,,0.0,926.29,480.52,116.51,2.97,29.96,0.09,36.97,5.16,0.03
Grumento3,40.313888,15.904444,24/08/2022 14:00,0.18,0.49,247.0,0.04,1.36,973.88,28.74,7.13,15.92,5.73,0.03,108.11,,,0.0,925.93,769.68,387.03,3.06,30.64,0.09,38.23,5.98,0.03
Grumento3,40.313888,15.904444,24/08/2022 15:00,0.21,0.52,241.0,0.04,1.36,969.14,27.71,6.58,14.45,5.14,0.03,107.25,,,0.0,925.74,457.11,432.36,3.52,29.86,0.09,41.76,5.36,0.04
Grumento3,40.313888,15.904444,24/08/2022 16:00,0.19,0.53,231.0,0.05,1.47,-9999.0,-9999.0,6.76,14.4,4.98,0.03,102.61,,,0.0,925.5,554.87,644.31,3.22,31.14,0.1,39.54,4.44,0.04
Grumento3,40.313888,15.904444,24/08/2022 17:00,0.19,0.52,223.0,0.06,1.19,1038.079,15.11,7.0,14.58,4.94,0.03,107.69,,,0.0,925.32,215.28,437.71,4.36,30.06,0.1,40.15,5.21,0.04
Grumento3,40.313888,15.904444,24/08/2022 18:00,0.19,0.5,218.0,0.06,1.47,1030.27,28.52,6.84,14.9,5.25,0.03,105.1,,,0.0,925.07,121.94,202.89,4.38,28.85,0.1,41.0,4.97,0.04
Grumento3,40.313888,15.904444,24/08/2022 19:00,0.19,0.51,208.0,0.06,1.56,-9999.0,-9999.0,4.58,7.98,2.22,0.04,109.84,,,0.0,925.29,7.81,-20.79,4.52,26.21,0.1,44.62,4.71,0.04
Grumento3,40.313888,15.904444,24/08/2022 20:00,0.21,0.47,204.0,0.06,1.86,1059.01,23.79,6.15,12.37,4.06,0.04,112.67,,,0.0,925.8,0.0,-25.16,4.84,24.43,0.13,44.02,3.3,0.05
Grumento3,40.313888,15.904444,24/08/2022 21:00,0.24,0.46,235.0,0.06,1.84,1067.13,30.36,4.86,9.7,3.16,0.04,116.26,,,0.0,926.23,0.0,-17.68,5.33,23.87,0.1,44.17,2.009,0.06
Grumento3,40.313888,15.904444,24/08/2022 22:00,0.2,0.44,268.0,0.06,1.86,1079.87,31.8,6.86,14.97,5.29,0.04,111.25,,,0.0,926.43,0.0,-22.77,5.69,22.97,0.11,46.87,2.26,0.04
Grumento3,40.313888,15.904444,24/08/2022 23:00,0.21,0.42,255.0,0.06,1.75,1084.66,29.76,10.53,26.66,10.52,0.04,110.4,,,0.0,926.4,0.0,-21.35,5.79,21.78,0.11,49.08,2.99,0.04
Grumento3,40.313888,15.904444,25/08/2022 00:00,0.2,0.42,241.0,0.06,1.77,1077.62,30.09,7.64,16.64,5.87,0.04,114.01,,,0.0,926.33,0.0,-25.09,6.45,21.68,0.11,47.52,4.72,0.04
Grumento3,40.313888,15.904444,25/08/2022 01:00,0.19,0.42,243.0,0.06,1.87,1094.7,29.18,6.35,14.0,4.99,0.04,116.28,,,0.0,926.38,0.0,-25.51,6.52,21.08,0.11,48.9,3.9,0.04
Grumento3,40.313888,15.904444,25/08/2022 02:00,0.19,0.41,245.0,0.09,1.87,1085.29,28.82,8.3,18.42,6.6,0.04,118.46,,,0.0,926.05,0.0,-25.78,6.62,20.79,0.11,49.03,4.58,0.04
Grumento3,40.313888,15.904444,25/08/2022 03:00,0.2,0.42,247.0,0.07,2.1,1092.62,26.34,7.94,18.05,6.59,0.04,117.72,,,0.0,925.68,0.0,-25.72,7.26,20.17,0.11,52.03,3.94,0.04
Grumento3,40.313888,15.904444,25/08/2022 04:00,0.19,0.44,248.0,0.06,1.66,1048.39,28.02,5.41,11.38,3.9,0.04,110.13,,,0.0,925.67,0.0,-23.41,6.41,19.61,0.11,57.59,2.45,0.04
Grumento3,40.313888,15.904444,25/08/2022 05:00,0.21,0.47,250.0,0.06,1.86,1031.15,20.63,7.32,16.03,5.68,0.04,109.68,,,0.0,925.93,0.0,-19.87,7.41,19.03,0.11,66.27,3.17,0.04
Grumento3,40.313888,15.904444,25/08/2022 06:00,0.2,0.5,257.0,0.06,1.83,1023.56,27.79,6.27,14.18,5.16,0.04,107.54,,,0.0,926.0,0.0,-12.18,5.1,18.7,0.11,71.32,2.21,0.04
Grumento3,40.313888,15.904444,25/08/2022 07:00,0.21,0.58,19.0,0.06,1.7,1017.61,32.61,15.6,45.98,19.82,0.04,102.61,,,0.0,925.78,48.91,-59.26,2.97,19.97,0.11,75.18,1.6,0.04
Grumento3,40.313888,15.904444,25/08/2022 08:00,0.3,0.41,345.0,0.06,1.79,1017.84,46.61,12.51,33.14,13.5,0.04,96.53,,,0.0,925.66,103.21,-37.85,3.19,21.92,0.11,68.42,0.91,0.04
Grumento3,40.313888,15.904444,25/08/2022 09:00,0.28,0.48,51.0,0.06,1.87,1021.82,46.78,12.03,31.65,12.8,0.04,85.54,,,0.0,925.82,276.02,89.53,3.39,23.99,0.11,62.8,1.72,0.04
Grumento3,40.313888,15.904444,25/08/2022 10:00,0.29,0.49,70.0,0.06,1.71,987.44,39.96,10.29,24.11,9.02,0.04,108.19,,,0.0,926.06,195.73,292.04,2.77,26.44,0.14,55.19,2.65,0.06
Grumento3,40.313888,15.904444,25/08/2022 11:00,0.23,0.49,249.0,0.06,2.02,983.14,40.9,7.31,16.45,5.96,0.04,110.71,,,0.0,926.01,244.09,190.74,2.13,27.58,0.11,50.19,5.28,0.06
Grumento3,40.313888,15.904444,25/08/2022 12:00,0.19,0.48,246.0,0.06,1.66,976.61,38.87,7.51,17.13,6.28,0.04,107.27,,,0.0,925.89,198.32,52.42,1.76,28.01,0.11,46.95,5.67,0.04
Grumento3,40.313888,15.904444,25/08/2022 13:00,0.19,0.49,253.0,0.06,1.77,968.39,33.89,7.29,17.59,6.72,0.04,107.38,,,0.0,925.72,498.02,95.97,1.29,28.76,0.1,47.78,5.97,0.04
Grumento3,40.313888,15.904444,25/08/2022 14:00,0.23,0.5,249.0,0.05,1.31,952.29,37.79,7.26,17.56,6.72,0.03,106.34,,,0.0,925.54,805.81,329.13,0.83,29.61,0.1,44.87,6.24,0.03
Grumento3,40.313888,15.904444,25/08/2022 15:00,0.19,0.47,252.0,0.05,1.25,952.7,40.97,6.67,15.17,5.54,0.03,105.38,,,0.0,925.31,690.87,738.83,9.0,30.41,0.1,40.51,5.3,0.03
Grumento3,40.313888,15.904444,25/08/2022 16:00,0.23,0.45,230.0,0.05,1.36,952.91,39.54,5.51,12.26,4.4,0.03,105.82,,,0.0,925.1,533.53,638.15,9.94,30.28,0.1,39.06,5.41,0.03
Grumento3,40.313888,15.904444,25/08/2022 17:00,0.19,0.44,232.0,0.06,1.36,954.05,34.06,5.37,12.63,4.74,0.03,105.4,,,0.0,925.01,207.0,452.83,10.16,29.66,0.1,42.23,5.5,0.05
Grumento3,40.313888,15.904444,25/08/2022 18:00,0.2,0.45,232.0,0.05,1.37,957.91,29.91,5.42,20.68,9.95,0.03,105.72,,,0.0,925.12,110.15,162.45,10.11,27.43,0.1,51.39,5.09,0.03
Grumento3,40.313888,15.904444,25/08/2022 19:00,0.2,0.49,337.0,0.06,1.52,967.97,31.62,6.92,15.1,5.33,0.03,102.46,,,0.0,925.28,3.84,-20.31,11.59,25.12,0.1,59.81,2.66,0.04
