Stazione,Latitudine,Longitudine,Data_Ora,Benzene (µg/m³),CO (mg/m³),Direzione_Vento (°N),Etilbenzene (µg/m³),m-Xilene (µg/m³),Metano (ppm),NMHC (ppm),NO2 (µg/m³),NOx (ppb),NO (ppb),o-Xilene (µg/m³),O3 (µg/m³),p-Xilene (µg/m³),Precipitazione (mm),Pressione (mBar),Radiazione_Globale (W/m²),SO2 (µg/m³),Temperatura (°C),Toluene (µg/m³),Umidità_Relativa (%),Velocità_Vento (m/s)
Potenza_San_Luca_Branca,40.643888,15.872777,03/03/2021 02:00,1.52,0.68,26.63,0.02,0.02,2.36,0.16,11.83,19.26,13.05,0.01,50.03,0.14,0.0,945.24,0.0,0.32,0.04,0.5,97.68,0.17
Potenza_San_Luca_Branca,40.643888,15.872777,03/03/2021 03:00,2.3,0.54,222.27,0.15,0.13,2.28,0.15,10.8,19.02,13.35,0.03,45.32,0.28,0.0,944.86,0.0,0.34,-0.66,0.87,99.4,0.2
Potenza_San_Luca_Branca,40.643888,15.872777,03/03/2021 04:00,2.4,0.42,204.41,0.05,0.09,2.22,0.15,9.08,18.02,13.25,0.02,44.22,0.44,0.0,944.71,0.0,0.84,-1.34,0.71,99.49,1.0
Potenza_San_Luca_Branca,40.643888,15.872777,03/03/2021 05:00,2.009,0.45,182.06,0.19,0.04,2.24,0.15,9.49,18.55,13.56,0.06,46.74,0.58,0.0,944.68,0.0,0.93,-1.5,0.46,99.49,0.87
Potenza_San_Luca_Branca,40.643888,15.872777,03/03/2021 06:00,2.0,0.41,202.21,0.14,0.22,2.26,0.14,9.77,18.7,13.57,0.05,46.11,0.36,0.0,944.54,0.0,0.14,-2.01,0.51,99.49,0.58
Potenza_San_Luca_Branca,40.643888,15.872777,03/03/2021 07:00,1.79,0.44,202.62,0.12,0.13,2.29,0.15,16.82,23.66,14.85,0.02,34.99,0.47,0.0,944.83,5.52,0.35,-2.56,0.45,99.49,0.58
Potenza_San_Luca_Branca,40.643888,15.872777,03/03/2021 08:00,1.87,0.38,182.01,0.33,0.3,2.22,0.13,10.98,19.86,14.1,0.03,47.76,0.85,0.0,945.02,78.23,0.36,-2.18,0.56,99.49,1.41
Potenza_San_Luca_Branca,40.643888,15.872777,03/03/2021 09:00,1.75,0.69,21.54,0.16,0.2,2.33,0.18,12.1,20.82,14.48,0.04,66.04,0.56,0.0,944.99,258.75,0.21,0.92,0.46,91.61,0.42
Potenza_San_Luca_Branca,40.643888,15.872777,03/03/2021 10:00,2.93,0.71,359.84,0.02,0.18,2.27,0.16,12.53,21.29,14.72,0.07,70.4,0.22,0.0,944.71,234.16,0.35,5.45,0.76,74.19,1.17
Potenza_San_Luca_Branca,40.643888,15.872777,03/03/2021 11:00,3.53,0.51,44.07,0.15,0.04,2.23,0.13,10.83,18.93,13.25,0.02,77.11,0.08,0.0,944.69,372.53,0.88,9.73,1.12,50.03,2.41
Potenza_San_Luca_Branca,40.643888,15.872777,03/03/2021 12:00,2.39,0.5,23.2,0.14,0.02,2.2,0.12,6.59,16.93,13.46,0.02,92.78,0.03,0.0,944.63,598.01,1.2,12.01,0.61,35.16,3.04
Potenza_San_Luca_Branca,40.643888,15.872777,03/03/2021 13:00,1.74,0.32,44.01,0.02,0.02,2.18,0.12,6.64,17.32,13.83,0.01,92.18,0.01,0.0,943.79,767.3,1.66,13.23,0.39,34.84,3.41
Potenza_San_Luca_Branca,40.643888,15.872777,03/03/2021 14:00,1.5,0.35,44.72,0.01,0.01,2.17,0.12,7.73,18.93,14.87,0.01,94.06,0.01,0.0,943.33,709.48,1.48,13.79,0.23,34.22,3.54
Potenza_San_Luca_Branca,40.643888,15.872777,03/03/2021 15:00,1.69,0.44,43.85,0.01,0.01,2.17,0.12,6.89,17.66,14.03,0.01,95.51,0.01,0.0,943.0,573.5,1.96,14.05,0.2,32.42,2.61
Potenza_San_Luca_Branca,40.643888,15.872777,03/03/2021 16:00,1.77,0.36,45.49,0.01,0.01,2.17,0.12,6.57,17.72,14.27,0.01,94.59,0.01,0.0,942.71,107.91,1.79,13.83,0.28,32.58,2.61
Potenza_San_Luca_Branca,40.643888,15.872777,03/03/2021 17:00,1.47,0.39,65.67,0.01,0.01,2.17,0.13,5.92,17.0,13.88,0.01,93.3,0.01,0.0,942.38,170.64,1.47,13.06,0.18,35.61,2.43
Potenza_San_Luca_Branca,40.643888,15.872777,03/03/2021 18:00,1.47,0.47,68.49,0.01,0.01,2.16,0.13,8.8,20.38,15.76,0.01,87.45,0.01,0.0,942.4,35.31,1.69,10.82,0.2,41.73,2.02
Potenza_San_Luca_Branca,40.643888,15.872777,03/03/2021 19:00,1.42,0.55,87.84,0.01,0.01,2.18,0.12,12.46,25.62,19.09,0.01,83.22,0.01,0.0,942.61,0.0,1.33,8.61,0.17,48.0,1.72
Potenza_San_Luca_Branca,40.643888,15.872777,03/03/2021 20:00,1.51,0.44,67.35,0.01,0.01,2.24,0.14,16.07,24.45,16.03,0.01,71.83,0.01,0.0,942.81,0.0,1.43,6.62,0.2,55.83,0.93
Potenza_San_Luca_Branca,40.643888,15.872777,03/03/2021 21:00,2.77,0.6,202.24,0.03,0.01,2.25,0.16,18.6,23.41,13.67,0.01,62.28,0.05,0.0,942.84,0.0,0.6,4.84,0.7,64.81,0.38
Potenza_San_Luca_Branca,40.643888,15.872777,03/03/2021 22:00,2.74,0.41,201.64,0.03,0.01,2.22,0.15,-9999.0,-9999.0,-9999.0,0.01,55.79,0.09,0.0,942.74,0.0,0.89,3.52,0.91,69.4,0.71
Potenza_San_Luca_Branca,40.643888,15.872777,03/03/2021 23:00,1.88,0.6,201.85,0.03,0.02,2.22,0.14,13.25,20.01,13.07,0.01,59.37,0.11,0.0,942.49,0.0,1.04,2.77,0.67,72.24,1.52
Potenza_San_Luca_Branca,40.643888,15.872777,04/03/2021 00:00,2.45,0.58,203.56,0.02,0.02,2.23,0.14,15.12,21.35,13.42,0.01,54.05,0.05,0.0,942.1,0.0,0.7,1.75,0.6,76.01,1.01
Potenza_San_Luca_Branca,40.643888,15.872777,04/03/2021 01:00,2.14,0.73,202.87,0.08,0.01,2.22,0.14,13.58,20.38,13.26,0.01,53.35,0.04,0.0,941.66,0.0,2.71,1.1,0.59,79.98,1.66
Potenza_San_Luca_Branca,40.643888,15.872777,04/03/2021 02:00,2.13,0.6,201.39,0.02,0.01,2.2,0.14,10.92,19.18,13.44,0.01,58.27,0.07,0.0,941.37,0.0,0.73,1.25,0.7,81.01,1.49
Potenza_San_Luca_Branca,40.643888,15.872777,04/03/2021 03:00,2.22,0.61,178.97,0.02,0.02,2.23,0.14,12.15,19.98,13.61,0.01,56.49,0.03,0.0,940.91,0.0,0.42,0.95,0.61,83.61,1.07
Potenza_San_Luca_Branca,40.643888,15.872777,04/03/2021 04:00,2.2,0.64,225.53,0.06,0.01,2.2,0.14,9.0,18.3,13.57,0.01,57.84,0.02,0.0,940.39,0.0,1.57,0.15,0.63,86.06,1.14
Potenza_San_Luca_Branca,40.643888,15.872777,04/03/2021 05:00,2.02,0.6,226.03,0.05,0.01,2.2,0.13,7.79,17.59,13.5,0.01,59.98,0.03,0.0,940.14,0.0,1.71,0.01,0.6,88.3,1.21
Potenza_San_Luca_Branca,40.643888,15.872777,04/03/2021 06:00,1.8,0.58,223.9,0.03,0.01,2.19,0.13,9.28,18.56,13.69,0.01,58.61,0.02,0.0,939.97,0.0,1.27,-0.15,0.48,88.85,1.28
Potenza_San_Luca_Branca,40.643888,15.872777,04/03/2021 07:00,1.75,0.53,181.09,0.05,0.02,2.18,0.13,10.33,19.25,13.82,0.01,60.05,0.02,0.0,939.66,5.56,0.97,-0.05,0.51,90.04,1.46
Potenza_San_Luca_Branca,40.643888,15.872777,04/03/2021 08:00,1.88,0.35,202.09,0.02,0.01,2.2,0.14,13.43,21.76,14.72,0.01,56.35,0.01,0.0,939.54,73.74,1.0,0.75,0.4,90.69,1.04
Potenza_San_Luca_Branca,40.643888,15.872777,04/03/2021 09:00,1.69,0.46,181.58,0.02,0.01,2.21,0.15,22.42,28.79,17.06,0.01,60.12,0.02,0.0,939.34,259.2,1.62,5.05,0.47,80.58,1.64
Potenza_San_Luca_Branca,40.643888,15.872777,04/03/2021 10:00,1.47,0.52,204.28,0.02,0.02,2.2,0.16,27.64,33.01,18.55,0.01,70.48,0.07,0.0,938.88,213.13,2.91,8.56,0.58,66.34,1.66
Potenza_San_Luca_Branca,40.643888,15.872777,04/03/2021 11:00,1.57,0.2,223.55,0.02,0.01,2.14,0.12,8.58,18.59,14.08,0.02,95.96,0.1,0.0,938.53,384.98,1.9,11.06,0.59,47.45,3.92
Potenza_San_Luca_Branca,40.643888,15.872777,04/03/2021 12:00,1.47,0.2,203.94,0.01,0.01,2.13,0.14,6.61,17.49,14.01,0.01,96.76,0.01,0.0,937.94,604.45,1.5,11.53,0.27,49.23,4.8
Potenza_San_Luca_Branca,40.643888,15.872777,04/03/2021 13:00,0.91,0.21,246.7,0.01,0.01,1.98,0.77,7.68,18.74,14.53,0.01,98.22,0.01,0.0,937.08,774.38,1.0,13.3,0.25,39.74,4.54
Potenza_San_Luca_Branca,40.643888,15.872777,04/03/2021 14:00,-9999.0,0.22,224.4,-9999.0,-9999.0,2.14,0.13,-9999.0,-9999.0,-9999.0,-9999.0,101.29,-9999.0,0.0,936.44,717.17,1.63,13.42,-9999.0,38.23,4.96
Potenza_San_Luca_Branca,40.643888,15.872777,04/03/2021 15:00,-9999.0,-9999.0,224.62,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,101.73,-9999.0,0.6,935.92,571.51,1.6,13.59,-9999.0,40.97,4.49
Potenza_San_Luca_Branca,40.643888,15.872777,04/03/2021 16:00,-9999.0,0.27,224.74,-9999.0,-9999.0,2.13,0.13,-9999.0,-9999.0,-9999.0,-9999.0,102.61,-9999.0,0.0,935.46,109.23,1.38,13.13,-9999.0,41.97,4.62
Potenza_San_Luca_Branca,40.643888,15.872777,04/03/2021 17:00,2.71,0.28,225.28,1.5,1.72,2.14,0.14,-9999.0,-9999.0,-9999.0,1.32,103.38,1.5,0.0,935.15,173.26,1.44,12.34,1.22,48.46,4.0
Potenza_San_Luca_Branca,40.643888,15.872777,04/03/2021 18:00,1.45,0.31,221.8,0.23,0.23,2.16,0.14,10.23,7.64,2.26,0.05,99.3,0.2,0.0,934.87,38.34,0.98,10.4,0.41,55.8,3.42
Potenza_San_Luca_Branca,40.643888,15.872777,04/03/2021 19:00,1.15,0.3,202.64,0.02,0.03,2.15,0.14,9.32,6.87,1.97,0.02,96.9,0.02,0.0,934.92,0.0,1.16,8.34,0.39,63.84,3.31
Potenza_San_Luca_Branca,40.643888,15.872777,04/03/2021 20:00,1.1,0.32,204.69,0.02,0.02,2.15,0.15,10.09,7.7,2.39,0.01,96.48,0.01,0.0,934.84,0.0,2.24,6.6,0.33,71.78,3.12
Potenza_San_Luca_Branca,40.643888,15.872777,04/03/2021 21:00,1.37,0.41,205.66,0.09,0.03,2.18,0.15,12.9,8.94,2.17,0.02,87.71,0.01,0.0,934.72,0.0,0.86,5.29,0.47,79.36,1.88
Potenza_San_Luca_Branca,40.643888,15.872777,04/03/2021 22:00,1.61,0.38,206.02,0.03,0.02,2.16,0.15,10.62,7.68,2.1,0.02,94.05,0.01,0.0,934.84,0.0,1.35,4.71,0.59,85.37,3.75
Potenza_San_Luca_Branca,40.643888,15.872777,04/03/2021 23:00,1.53,0.3,202.58,0.04,0.01,2.13,0.15,7.58,6.34,2.34,0.01,98.09,0.01,0.0,934.11,0.0,2.02,4.24,0.53,90.48,4.28
Potenza_San_Luca_Branca,40.643888,15.872777,05/03/2021 00:00,1.26,0.29,202.92,0.02,0.01,2.12,0.15,6.82,5.82,2.22,0.01,96.25,0.01,0.0,933.52,0.0,1.43,3.97,0.45,93.94,5.13
Potenza_San_Luca_Branca,40.643888,15.872777,05/03/2021 01:00,1.14,0.29,198.83,0.01,0.01,2.13,0.15,6.66,5.91,2.39,0.01,93.73,0.01,0.0,933.35,0.0,3.85,3.79,0.35,94.45,5.13
Potenza_San_Luca_Branca,40.643888,15.872777,05/03/2021 02:00,1.09,0.28,199.25,0.01,0.01,2.12,0.15,6.11,5.49,2.26,0.01,95.41,0.01,0.0,933.05,0.0,0.7,3.97,0.34,93.07,5.61
Potenza_San_Luca_Branca,40.643888,15.872777,05/03/2021 03:00,1.04,0.25,182.1,0.02,0.01,2.12,0.14,5.26,5.33,2.54,0.03,94.84,0.02,0.0,932.49,0.0,1.79,3.68,0.33,91.67,4.0
Potenza_San_Luca_Branca,40.643888,15.872777,05/03/2021 04:00,0.93,0.27,227.08,0.01,0.01,2.12,0.14,5.26,4.95,2.16,0.01,83.93,0.01,0.0,932.1,0.0,1.79,2.33,0.29,92.05,2.5
Potenza_San_Luca_Branca,40.643888,15.872777,05/03/2021 05:00,0.91,0.24,222.21,0.02,0.01,2.1,0.13,4.43,4.56,2.21,0.01,91.78,0.02,0.0,931.96,0.0,1.94,2.93,0.32,90.6,4.53
Potenza_San_Luca_Branca,40.643888,15.872777,05/03/2021 06:00,0.8,0.23,223.7,0.01,0.01,2.09,0.13,5.52,5.2,2.27,0.01,88.23,0.01,0.0,931.87,0.0,2.2,2.58,0.26,86.04,3.84
Potenza_San_Luca_Branca,40.643888,15.872777,05/03/2021 07:00,0.71,0.21,223.05,0.03,0.02,2.09,0.13,7.58,6.88,2.88,0.03,88.87,0.02,0.0,931.93,8.62,2.5,2.49,0.23,87.28,4.01
Potenza_San_Luca_Branca,40.643888,15.872777,05/03/2021 08:00,0.76,0.25,224.3,0.02,0.02,2.09,0.13,13.27,10.19,3.22,0.02,84.96,0.03,0.0,931.85,100.9,1.87,3.52,0.21,85.2,3.71
Potenza_San_Luca_Branca,40.643888,15.872777,05/03/2021 09:00,0.88,0.21,223.59,0.03,0.03,2.07,0.13,4.6,4.87,2.43,0.02,99.91,0.02,0.0,931.79,258.82,1.73,5.88,0.27,77.09,5.59
Potenza_San_Luca_Branca,40.643888,15.872777,05/03/2021 10:00,0.66,0.19,225.41,0.02,0.03,2.06,0.13,4.6,5.03,2.59,0.02,99.71,0.02,0.0,931.76,236.52,2.07,7.19,0.17,71.07,6.01
Potenza_San_Luca_Branca,40.643888,15.872777,05/03/2021 11:00,0.6,0.18,223.88,0.01,0.01,2.05,0.13,4.4,5.14,2.81,0.01,99.42,0.01,0.0,931.42,355.36,2.18,8.44,0.16,64.879,6.18
Potenza_San_Luca_Branca,40.643888,15.872777,05/03/2021 12:00,0.56,0.2,224.7,0.01,0.01,2.05,0.13,3.92,4.5,2.41,0.02,99.54,0.02,0.0,931.32,585.25,2.22,9.83,0.14,58.61,5.5
Potenza_San_Luca_Branca,40.643888,15.872777,05/03/2021 13:00,0.53,0.21,224.1,0.02,0.02,2.07,0.13,3.55,4.29,2.4,0.02,99.52,0.02,0.0,931.29,703.92,1.78,10.74,0.13,55.28,4.92
Potenza_San_Luca_Branca,40.643888,15.872777,05/03/2021 14:00,0.56,0.24,224.46,0.02,0.02,2.08,0.13,4.02,4.68,2.54,0.01,98.58,0.03,0.0,930.95,502.56,1.93,10.8,0.07,54.13,4.65
Potenza_San_Luca_Branca,40.643888,15.872777,05/03/2021 15:00,0.73,0.28,224.25,0.01,0.02,2.09,0.13,4.4,4.96,2.62,0.02,100.28,0.02,0.0,930.69,408.25,1.8,10.74,0.13,54.45,5.03
Potenza_San_Luca_Branca,40.643888,15.872777,05/03/2021 16:00,0.89,0.28,223.48,0.02,0.01,2.1,0.14,5.66,5.84,2.85,0.01,99.48,0.01,0.0,930.7,194.64,2.03,10.2,0.18,57.62,5.18
Potenza_San_Luca_Branca,40.643888,15.872777,05/03/2021 17:00,0.95,0.29,223.15,0.02,0.02,2.08,0.14,5.55,5.29,2.35,0.01,100.86,0.01,0.0,930.95,82.53,2.38,9.07,0.23,65.41,5.17
Potenza_San_Luca_Branca,40.643888,15.872777,05/03/2021 18:00,0.85,0.32,222.82,0.02,0.02,2.08,0.16,-9999.0,-9999.0,-9999.0,0.02,100.44,0.02,0.0,931.2,14.39,1.99,8.029,0.27,71.57,4.49
Potenza_San_Luca_Branca,40.643888,15.872777,05/03/2021 19:00,1.22,0.39,225.8,0.02,0.01,2.1,0.16,11.64,8.78,2.66,0.02,93.86,0.02,0.0,931.83,0.0,1.73,7.14,0.33,78.88,4.18
Potenza_San_Luca_Branca,40.643888,15.872777,05/03/2021 20:00,1.52,0.4,222.11,0.02,0.01,2.1,0.16,9.23,7.39,2.53,0.02,95.29,0.02,0.0,932.38,0.0,1.3,6.47,0.48,82.67,3.4
Potenza_San_Luca_Branca,40.643888,15.872777,05/03/2021 21:00,1.43,0.38,205.97,0.02,0.01,2.1,0.16,8.91,7.35,2.66,0.02,91.32,0.02,0.0,932.82,0.0,1.96,5.69,0.47,85.47,2.98
Potenza_San_Luca_Branca,40.643888,15.872777,05/03/2021 22:00,1.42,0.48,202.94,0.04,0.02,2.14,0.16,15.13,10.22,2.27,0.02,75.65,0.02,0.0,933.24,0.0,1.54,4.88,0.51,87.29,2.46
Potenza_San_Luca_Branca,40.643888,15.872777,05/03/2021 23:00,1.79,0.43,201.74,0.02,0.02,2.13,0.15,9.11,7.19,2.4,0.01,77.72,0.01,0.0,933.64,0.0,2.19,4.17,0.66,89.42,2.07
Potenza_San_Luca_Branca,40.643888,15.872777,06/03/2021 00:00,1.56,0.46,180.33,0.02,0.01,2.17,0.15,9.67,7.2,2.11,0.01,67.83,0.01,0.0,934.07,0.0,1.65,3.45,0.54,92.69,1.66
Potenza_San_Luca_Branca,40.643888,15.872777,06/03/2021 01:00,1.57,0.42,201.38,0.03,0.01,2.16,0.15,8.75,6.7,2.09,0.01,69.4,0.01,0.0,934.04,0.0,1.54,3.81,0.6,94.23,1.4
Potenza_San_Luca_Branca,40.643888,15.872777,06/03/2021 02:00,1.39,0.42,180.96,0.01,0.01,2.19,0.15,7.43,6.11,2.19,0.01,68.08,0.01,0.0,934.1,0.0,1.92,4.4,0.56,93.09,0.83
Potenza_San_Luca_Branca,40.643888,15.872777,06/03/2021 03:00,1.22,0.37,181.49,0.03,0.01,2.16,0.15,6.34,5.69,2.34,0.01,69.1,0.02,0.0,933.94,0.0,2.16,4.7,0.52,93.55,1.82
Potenza_San_Luca_Branca,40.643888,15.872777,06/03/2021 04:00,1.07,0.33,181.81,0.01,0.01,2.14,0.15,4.97,5.01,2.37,0.01,67.5,0.03,0.0,933.84,0.0,2.18,4.15,0.54,96.05,1.47
Potenza_San_Luca_Branca,40.643888,15.872777,06/03/2021 05:00,0.86,0.31,180.9,0.02,0.01,2.15,0.15,4.75,4.73,2.21,0.01,67.75,0.02,0.0,934.08,0.0,1.87,4.1,0.43,97.15,0.91
Potenza_San_Luca_Branca,40.643888,15.872777,06/03/2021 06:00,0.75,0.29,178.24,0.02,0.01,2.14,0.14,4.17,4.65,2.43,0.01,57.99,0.02,0.0,934.62,0.0,2.1,3.66,0.33,98.0,1.01
Potenza_San_Luca_Branca,40.643888,15.872777,06/03/2021 07:00,0.69,0.32,177.84,0.01,0.02,2.15,0.15,5.95,5.62,2.47,0.01,56.74,0.07,0.0,934.97,9.47,1.4,3.85,0.32,98.48,1.73
Potenza_San_Luca_Branca,40.643888,15.872777,06/03/2021 08:00,0.78,0.37,202.6,0.02,0.01,2.17,0.16,14.3,10.97,3.47,0.01,47.36,0.03,0.0,935.63,83.88,1.7,4.78,0.38,96.24,0.91
Potenza_San_Luca_Branca,40.643888,15.872777,06/03/2021 09:00,1.16,0.38,242.44,0.02,0.02,2.17,0.16,11.97,10.32,4.03,0.02,56.62,0.06,0.0,936.21,204.79,1.27,6.54,0.5,90.71,0.68
Potenza_San_Luca_Branca,40.643888,15.872777,06/03/2021 10:00,1.33,0.42,337.39,0.02,0.02,2.19,0.15,4.08,4.78,2.61,0.01,93.84,0.05,0.0,936.66,282.94,1.2,9.29,0.52,73.7,1.29
Potenza_San_Luca_Branca,40.643888,15.872777,06/03/2021 11:00,1.61,0.61,359.68,0.04,0.01,2.19,0.16,4.57,4.87,2.44,0.01,100.67,0.01,0.0,936.99,206.81,1.49,8.98,0.46,68.61,2.77
Potenza_San_Luca_Branca,40.643888,15.872777,06/03/2021 12:00,2.02,0.41,338.62,0.03,0.01,2.15,0.15,4.25,4.54,2.28,0.02,100.89,0.01,0.0,937.09,416.59,1.39,10.78,0.58,63.12,1.23
Potenza_San_Luca_Branca,40.643888,15.872777,06/03/2021 13:00,1.45,0.45,338.36,0.01,0.01,2.17,0.16,5.24,5.72,2.94,0.01,104.31,0.01,0.0,936.96,326.46,1.87,11.09,0.44,57.99,2.16
Potenza_San_Luca_Branca,40.643888,15.872777,06/03/2021 14:00,1.98,0.57,359.15,0.02,0.01,2.19,0.18,5.5,4.85,1.94,0.01,104.79,0.01,0.0,936.72,416.15,2.0,10.78,0.54,63.21,3.99
Potenza_San_Luca_Branca,40.643888,15.872777,06/03/2021 15:00,3.33,0.47,0.45,0.15,0.02,2.17,0.16,4.16,3.82,1.61,0.01,100.22,0.01,0.0,936.61,296.21,1.53,10.79,0.88,62.31,3.73
Potenza_San_Luca_Branca,40.643888,15.872777,06/03/2021 16:00,1.93,0.51,359.1,0.02,0.01,2.19,0.18,7.28,6.12,2.28,0.01,100.85,0.01,0.0,936.93,151.4,1.5,10.02,0.51,67.76,4.36
Potenza_San_Luca_Branca,40.643888,15.872777,06/03/2021 17:00,2.83,0.5,338.68,0.1,0.01,2.18,0.17,7.3,5.59,1.74,0.02,91.68,0.01,0.0,937.36,47.33,1.6,7.99,0.74,80.12,4.1
Potenza_San_Luca_Branca,40.643888,15.872777,06/03/2021 18:00,1.73,0.49,337.99,0.02,0.02,2.18,0.17,5.06,4.67,1.99,0.01,89.93,0.02,0.0,938.0,4.059,1.38,6.74,0.47,88.39,3.37
Potenza_San_Luca_Branca,40.643888,15.872777,06/03/2021 19:00,2.17,0.73,358.99,0.01,0.02,2.23,0.19,-9999.0,-9999.0,-9999.0,0.01,83.16,0.01,0.0,938.6,0.0,1.38,6.08,0.57,90.95,3.71
Potenza_San_Luca_Branca,40.643888,15.872777,06/03/2021 20:00,3.75,0.58,338.04,0.1,0.01,2.18,0.16,6.77,4.98,1.41,0.01,66.84,0.02,0.0,939.22,0.0,0.98,4.73,0.89,95.69,2.99
Potenza_San_Luca_Branca,40.643888,15.872777,06/03/2021 21:00,2.17,0.61,358.97,0.09,0.01,2.21,0.16,6.35,4.83,1.48,0.01,68.89,0.01,0.2,939.61,0.0,0.74,4.33,0.63,98.25,1.77
Potenza_San_Luca_Branca,40.643888,15.872777,06/03/2021 22:00,1.84,0.57,22.48,0.09,0.01,2.22,0.18,6.47,4.75,1.33,0.01,67.82,0.01,0.6,939.77,0.0,1.01,4.25,0.56,99.4,1.01
Potenza_San_Luca_Branca,40.643888,15.872777,06/03/2021 23:00,2.51,0.63,21.67,0.1,0.02,2.26,0.22,6.49,4.16,0.73,0.01,59.8,0.02,0.0,939.67,0.0,1.62,4.16,0.7,99.42,0.92
Potenza_San_Luca_Branca,40.643888,15.872777,07/03/2021 00:00,3.16,0.7,20.34,0.23,0.01,2.23,0.17,7.17,5.01,1.22,0.01,56.47,0.03,0.0,939.53,0.0,1.43,4.059,0.93,99.41,1.08
Potenza_San_Luca_Branca,40.643888,15.872777,07/03/2021 01:00,2.92,0.56,21.99,0.12,0.01,2.24,0.16,4.75,3.44,0.92,0.02,56.24,0.02,0.0,939.4,0.0,2.82,3.93,0.87,99.41,0.78
Potenza_San_Luca_Branca,40.643888,15.872777,07/03/2021 02:00,1.75,0.31,23.81,0.04,0.01,2.23,0.14,3.12,3.61,1.95,0.01,55.66,0.01,0.0,939.15,0.0,1.26,3.21,0.57,99.42,0.85
Potenza_San_Luca_Branca,40.643888,15.872777,07/03/2021 03:00,0.88,0.38,0.14,0.01,0.01,2.24,0.15,3.58,3.86,1.95,0.01,52.49,0.01,0.0,938.77,0.0,1.14,3.11,0.33,99.42,1.02
Potenza_San_Luca_Branca,40.643888,15.872777,07/03/2021 04:00,1.19,0.41,313.01,0.01,0.01,2.23,0.17,3.46,3.47,1.62,0.01,56.43,0.01,0.0,938.3,0.0,1.07,3.2,0.4,99.42,0.48
Potenza_San_Luca_Branca,40.643888,15.872777,07/03/2021 05:00,1.05,0.44,0.81,0.01,0.01,2.21,0.15,2.86,2.67,1.13,0.01,55.68,0.01,0.0,938.05,0.0,1.08,3.24,0.37,99.41,0.93
Potenza_San_Luca_Branca,40.643888,15.872777,07/03/2021 06:00,1.25,0.38,0.99,0.02,0.01,2.21,0.15,2.55,3.17,1.8,0.01,48.51,0.01,0.0,938.08,0.0,1.06,3.17,0.4,99.42,0.99
Potenza_San_Luca_Branca,40.643888,15.872777,07/03/2021 07:00,1.04,0.67,0.63,0.01,0.02,2.25,0.19,6.74,5.73,2.17,0.01,56.03,0.01,0.0,938.08,3.9,1.46,3.09,0.35,99.42,1.15
Potenza_San_Luca_Branca,40.643888,15.872777,07/03/2021 08:00,4.45,0.63,0.97,0.04,0.02,2.25,0.17,5.91,4.85,1.73,0.01,55.68,0.01,0.0,938.22,56.03,1.6,3.5,0.83,99.41,0.97
Potenza_San_Luca_Branca,40.643888,15.872777,07/03/2021 09:00,2.8,0.34,44.85,0.08,0.01,2.2,0.14,3.66,3.58,1.63,0.01,60.3,0.01,0.0,938.28,107.06,1.71,4.08,0.72,98.73,1.37
Potenza_San_Luca_Branca,40.643888,15.872777,07/03/2021 10:00,1.15,0.42,44.7,0.02,0.01,2.21,0.16,4.32,4.12,1.83,0.01,62.06,0.01,0.0,938.41,153.9,1.26,4.97,0.34,95.22,1.08
Potenza_San_Luca_Branca,40.643888,15.872777,07/03/2021 11:00,1.26,0.5,23.42,0.02,0.01,2.19,0.16,4.32,4.1,1.81,0.01,61.03,0.01,0.0,938.12,195.95,1.5,6.18,0.38,89.76,1.06
Potenza_San_Luca_Branca,40.643888,15.872777,07/03/2021 12:00,1.73,0.52,43.87,0.05,0.01,2.21,0.18,5.62,4.47,1.49,0.01,60.75,0.02,0.0,937.55,417.13,1.85,7.64,0.52,85.74,1.65
Potenza_San_Luca_Branca,40.643888,15.872777,07/03/2021 13:00,1.66,0.38,43.79,0.02,0.01,2.18,0.16,3.46,3.61,1.76,0.01,64.33,0.01,0.0,936.63,627.83,2.26,10.29,0.49,74.11,2.42
Potenza_San_Luca_Branca,40.643888,15.872777,07/03/2021 14:00,1.1,0.35,67.05,0.02,0.01,2.15,0.16,3.32,3.65,1.88,0.01,69.79,0.01,0.0,935.68,286.1,2.29,10.7,0.35,70.26,2.46
Potenza_San_Luca_Branca,40.643888,15.872777,07/03/2021 15:00,0.99,0.38,24.36,0.01,0.02,2.16,0.16,3.84,4.26,2.21,0.01,67.02,0.01,0.0,935.23,164.08,2.51,9.09,0.28,78.28,2.94
Potenza_San_Luca_Branca,40.643888,15.872777,07/03/2021 16:00,1.48,0.34,66.48,0.02,0.01,2.17,0.16,3.82,4.62,2.59,0.01,67.09,0.01,0.0,934.78,147.41,2.78,8.46,0.39,82.81,3.44
Potenza_San_Luca_Branca,40.643888,15.872777,07/03/2021 17:00,1.15,0.36,44.91,0.01,0.01,2.21,0.16,3.71,4.12,2.14,0.01,67.44,0.01,0.0,934.49,87.99,2.18,8.21,0.3,83.06,3.38
Potenza_San_Luca_Branca,40.643888,15.872777,07/03/2021 18:00,1.31,0.43,65.85,0.01,0.01,2.21,0.16,4.76,4.8,2.28,0.01,66.18,0.01,0.0,934.37,11.47,2.07,7.36,0.31,87.08,2.85
