Stazione,Latitudine,Longitudine,Data_Ora,Benzene (µg/m³),CO (mg/m³),Direzione_Vento (°N),Etilbenzene (µg/m³),H2S (µg/m³),Metano (ugC/m³),NMHC (ugC/m³),NO2 (µg/m³),NOx (µg/m³),NO (µg/m³),o-Xilene (µg/m³),O3 (µg/m³),PM10 (µg/m³),PM2-5 (µg/m³),Precipitazione (mm),Pressione (hPa),Radiazione_Globale (W/m²),Radiazione_Netta (W/m²),SO2 (µg/m³),Temperatura (°C),Toluene (µg/m³),Umidità_Relativa (%),Velocità_Vento (m/s),Xilene (µg/m³)
Viggiano1,40.334722,15.900555,02/07/2021 03:00,0.07,0.19,343.0,0.01,1.69,975.29,3.49,2.5,3.9,0.91,0.0,78.49,,,0.0,927.58,1.67,-92.16,1.85,17.83,0.04,93.44,2.42,0.0
Viggiano1,40.334722,15.900555,02/07/2021 04:00,0.07,0.25,317.0,0.0,1.73,975.23,3.95,2.3,4.29,1.3,0.0,82.69,,,0.0,927.4,1.86,-89.46,2.34,17.83,0.03,85.8,2.45,0.0
Viggiano1,40.334722,15.900555,02/07/2021 05:00,0.07,0.29,288.0,0.01,1.67,975.15,4.83,2.74,4.25,0.99,0.0,82.88,,,0.0,927.38,8.34,-81.48,1.55,17.57,0.04,88.73,2.25,0.0
Viggiano1,40.334722,15.900555,02/07/2021 06:00,0.07,0.32,285.0,0.01,1.04,976.15,6.31,3.07,5.34,1.48,0.0,79.76,,,0.0,927.57,111.44,10.27,0.93,18.63,0.03,83.12,2.28,0.0
Viggiano1,40.334722,15.900555,02/07/2021 07:00,0.06,0.29,286.0,0.0,1.6,975.74,8.1,3.06,5.57,1.64,0.0,82.94,,,0.0,927.44,318.29,173.3,1.31,22.0,0.03,51.89,2.43,0.0
Viggiano1,40.334722,15.900555,02/07/2021 08:00,0.05,0.32,229.0,0.0,2.14,1015.32,15.01,4.15,6.27,1.38,0.0,74.45,,,0.0,927.71,509.79,313.83,1.24,24.42,0.02,41.35,2.41,0.0
Viggiano1,40.334722,15.900555,02/07/2021 09:00,0.03,0.23,221.0,0.0,2.19,1006.62,10.96,3.81,6.24,1.58,0.0,80.24,,,0.0,927.8,685.34,445.75,1.89,26.31,0.0,27.59,3.87,0.0
Viggiano1,40.334722,15.900555,02/07/2021 10:00,0.04,0.27,222.0,0.0,2.15,-9999.0,-9999.0,2.4,4.18,1.16,0.0,82.02,,,0.0,927.76,826.68,561.26,1.5,28.27,0.01,19.62,4.2,0.0
Viggiano1,40.334722,15.900555,02/07/2021 11:00,0.04,0.24,229.0,0.0,2.35,1009.59,14.82,2.71,4.59,1.23,0.0,86.25,,,0.0,927.82,930.86,624.95,1.16,29.21,0.0,19.05,4.37,0.0
Viggiano1,40.334722,15.900555,02/07/2021 12:00,0.04,0.32,249.0,0.0,1.62,998.12,27.33,1.93,4.29,1.54,0.0,85.67,,,0.0,927.65,984.38,658.45,1.14,29.65,0.0,16.29,4.28,0.0
Viggiano1,40.334722,15.900555,02/07/2021 13:00,0.04,0.25,231.0,0.0,1.32,998.16,24.97,2.13,4.26,1.39,0.0,86.61,,,0.0,927.72,973.52,659.92,1.43,30.17,0.01,17.34,4.17,0.0
Viggiano1,40.334722,15.900555,02/07/2021 14:00,0.04,0.22,253.0,0.0,1.56,996.88,26.2,2.09,3.24,0.75,0.0,87.78,,,0.0,927.72,918.44,619.15,1.22,30.31,0.01,18.96,4.2,0.0
Viggiano1,40.334722,15.900555,02/07/2021 15:00,0.04,0.24,244.0,0.0,2.0,996.88,24.99,1.87,3.03,0.75,0.0,-9999.0,,,0.0,927.69,810.92,540.12,1.53,30.27,0.0,17.92,4.22,0.0
Viggiano1,40.334722,15.900555,02/07/2021 16:00,0.04,0.32,230.0,0.0,2.25,994.97,15.42,2.08,4.57,1.62,0.0,85.44,,,0.0,927.75,406.45,326.36,1.09,29.13,0.01,28.83,4.57,0.0
Viggiano1,40.334722,15.900555,02/07/2021 17:00,0.04,0.34,231.0,0.0,1.27,984.43,15.01,2.01,3.63,1.06,0.0,80.0,,,0.0,927.42,319.49,237.27,0.78,27.27,0.01,48.2,4.46,0.0
Viggiano1,40.334722,15.900555,02/07/2021 18:00,0.03,0.28,234.0,0.0,1.75,986.89,13.79,2.28,3.85,1.03,0.0,78.62,,,0.0,927.49,222.65,131.69,1.32,26.41,0.0,53.9,3.79,0.0
Viggiano1,40.334722,15.900555,02/07/2021 19:00,0.04,0.38,268.0,0.0,1.39,991.05,11.88,2.87,4.77,1.24,0.0,78.78,,,0.0,927.73,26.76,-67.9,1.17,23.43,0.01,74.26,2.67,0.0
Viggiano1,40.334722,15.900555,02/07/2021 20:00,0.06,0.1,274.0,0.0,0.93,991.7,9.93,3.68,5.02,0.88,0.0,76.48,,,0.0,927.74,6.65,-82.71,1.13,21.9,0.02,92.55,2.34,0.0
Viggiano1,40.334722,15.900555,02/07/2021 21:00,0.08,0.04,50.0,0.01,1.29,996.24,18.15,5.19,6.63,0.94,0.0,69.98,,,0.0,928.11,2.44,-79.13,1.02,20.53,0.04,-9999.0,1.59,0.0
Viggiano1,40.334722,15.900555,02/07/2021 22:00,0.07,0.01,275.0,0.01,0.99,996.1,21.95,5.97,7.19,0.79,0.0,64.69,,,0.0,928.44,2.61,-75.17,0.95,19.92,0.04,-9999.0,1.55,0.0
Viggiano1,40.334722,15.900555,02/07/2021 23:00,0.15,0.02,288.0,0.01,1.19,993.67,15.07,4.98,6.83,1.21,0.0,64.16,,,0.0,928.55,2.39,-74.79,0.65,19.36,0.04,-9999.0,2.04,0.0
Viggiano1,40.334722,15.900555,03/07/2021 00:00,0.08,0.02,298.0,0.01,1.01,983.95,14.42,4.2,5.81,1.05,0.0,68.14,,,0.0,928.56,2.14,-78.72,0.93,19.26,0.05,-9999.0,2.09,0.0
Viggiano1,40.334722,15.900555,03/07/2021 01:00,0.08,0.02,326.0,0.01,0.77,982.96,14.63,3.71,5.15,0.94,0.0,69.27,,,0.0,928.38,2.05,-73.12,0.77,19.01,0.05,-9999.0,1.73,0.0
Viggiano1,40.334722,15.900555,03/07/2021 02:00,0.08,0.06,316.0,0.01,1.26,986.49,14.1,3.56,4.51,0.62,0.0,69.51,,,0.0,928.25,1.94,-75.93,1.34,18.67,0.04,-9999.0,1.81,0.0
Viggiano1,40.334722,15.900555,03/07/2021 03:00,0.09,0.16,285.0,0.01,1.12,981.49,13.56,3.47,4.47,0.65,0.01,68.79,,,0.0,928.11,1.94,-71.83,0.78,18.39,0.05,-9999.0,2.0,0.0
Viggiano1,40.334722,15.900555,03/07/2021 04:00,0.08,0.05,293.0,0.01,1.27,984.14,14.79,3.13,3.92,0.51,0.0,71.95,,,0.0,928.17,2.13,-78.08,1.29,18.3,0.04,-9999.0,2.06,0.0
Viggiano1,40.334722,15.900555,03/07/2021 05:00,0.09,0.08,311.0,0.01,1.23,983.08,15.02,3.05,4.33,0.83,0.01,75.98,,,0.0,928.44,10.37,-64.2,1.88,18.36,0.05,-9999.0,1.35,0.0
Viggiano1,40.334722,15.900555,03/07/2021 06:00,0.08,0.18,253.0,0.01,1.21,989.68,15.62,3.24,5.07,1.19,0.0,72.34,,,0.0,928.74,105.25,21.17,2.54,19.56,0.07,-9999.0,1.37,0.0
Viggiano1,40.334722,15.900555,03/07/2021 07:00,0.07,0.12,212.0,0.01,1.79,1001.0,22.95,3.45,5.02,1.03,0.0,70.39,,,0.0,928.74,290.15,172.47,2.92,22.42,0.06,80.36,1.57,0.0
Viggiano1,40.334722,15.900555,03/07/2021 08:00,0.07,0.09,217.0,0.0,2.19,1006.26,19.78,3.44,4.67,0.8,0.0,72.57,,,0.0,928.97,484.04,313.88,3.04,24.01,0.03,64.83,2.35,0.0
Viggiano1,40.334722,15.900555,03/07/2021 09:00,0.05,0.11,223.0,0.0,2.45,1021.38,21.99,4.05,6.19,1.4,0.0,75.86,,,0.0,928.99,660.7,453.61,2.8,26.38,0.01,53.91,2.79,0.0
Viggiano1,40.334722,15.900555,03/07/2021 10:00,0.06,0.09,221.0,0.0,1.92,1016.71,19.65,4.16,6.47,1.51,0.0,85.05,,,0.0,929.1,795.1,561.5,2.53,28.45,0.03,41.73,3.13,0.0
Viggiano1,40.334722,15.900555,03/07/2021 11:00,0.05,0.09,223.0,0.0,1.78,1007.79,22.15,3.3,5.44,1.4,0.0,90.97,,,0.0,929.1,722.43,527.76,3.37,29.86,0.02,30.77,3.17,0.0
Viggiano1,40.334722,15.900555,03/07/2021 12:00,0.05,0.08,232.0,0.0,2.62,1002.47,22.81,3.18,5.34,1.4,0.0,91.4,,,0.0,928.87,750.98,541.96,3.08,30.25,0.02,27.17,2.79,0.0
Viggiano1,40.334722,15.900555,03/07/2021 13:00,0.05,0.11,230.0,0.0,2.43,1005.27,25.73,3.85,5.38,1.0,0.0,95.06,,,0.0,928.48,792.98,568.37,3.15,31.27,0.02,21.45,3.66,0.0
Viggiano1,40.334722,15.900555,03/07/2021 14:00,0.06,0.17,222.0,0.0,1.69,1004.0,25.67,3.36,5.8,1.59,0.0,-9999.0,,,0.0,928.26,714.17,493.72,2.61,31.38,0.02,24.21,4.44,0.0
Viggiano1,40.334722,15.900555,03/07/2021 15:00,0.06,0.22,235.0,0.0,2.009,1000.73,24.23,3.0,5.08,1.36,0.0,87.1,,,0.0,928.27,826.97,594.03,3.02,31.41,0.02,26.47,4.2,0.0
Viggiano1,40.334722,15.900555,03/07/2021 16:00,0.05,0.14,249.0,0.0,2.44,999.47,17.43,3.09,4.45,0.89,0.0,84.33,,,0.0,928.25,218.14,165.7,3.0,28.84,0.02,40.62,3.34,0.0
Viggiano1,40.334722,15.900555,03/07/2021 17:00,0.05,0.21,230.0,0.0,1.56,987.58,16.36,3.16,5.01,1.2,0.0,77.11,,,0.0,928.15,309.04,254.35,2.92,28.46,0.02,50.29,3.87,0.0
Viggiano1,40.334722,15.900555,03/07/2021 18:00,0.05,0.17,238.0,0.0,1.91,991.67,16.19,3.35,4.97,1.06,0.0,79.17,,,0.0,927.88,229.92,160.62,2.97,28.17,0.02,49.58,3.31,0.0
Viggiano1,40.334722,15.900555,03/07/2021 19:00,0.06,0.12,236.0,0.0,2.11,995.83,13.78,3.38,4.29,0.59,0.0,75.9,,,0.0,928.01,30.29,-50.36,2.74,25.03,0.02,75.75,2.28,0.0
Viggiano1,40.334722,15.900555,03/07/2021 20:00,0.07,0.12,275.0,0.0,1.54,990.1,15.17,3.83,4.77,0.62,0.0,73.09,,,0.0,928.19,7.01,-72.61,2.46,23.04,0.03,-9999.0,2.12,0.0
Viggiano1,40.334722,15.900555,03/07/2021 21:00,0.07,0.12,53.0,0.01,1.56,994.57,18.66,5.69,7.83,1.39,0.0,67.62,,,0.0,928.54,3.02,-70.94,2.91,22.15,0.03,-9999.0,1.76,0.0
Viggiano1,40.334722,15.900555,03/07/2021 22:00,0.08,0.21,59.0,0.01,1.77,998.19,18.35,5.44,6.96,0.99,0.0,73.64,,,0.0,928.84,2.69,-70.71,2.93,21.49,0.04,-9999.0,1.7,0.0
Viggiano1,40.334722,15.900555,03/07/2021 23:00,0.08,0.24,348.0,0.01,1.66,998.16,20.04,5.51,7.52,1.31,0.0,71.13,,,0.0,928.59,2.57,-72.29,2.45,21.01,0.04,-9999.0,2.47,0.0
Viggiano1,40.334722,15.900555,04/07/2021 00:00,0.08,0.24,320.0,0.01,1.63,994.19,17.52,5.24,6.09,0.56,0.0,80.81,,,0.0,928.31,2.48,-73.78,2.56,20.75,0.15,-9999.0,2.05,0.0
Viggiano1,40.334722,15.900555,04/07/2021 01:00,0.08,0.21,292.0,0.01,1.37,990.94,16.95,3.72,4.51,0.51,0.0,89.9,,,0.0,927.86,2.12,-73.39,2.97,20.41,0.15,85.86,2.25,0.0
Viggiano1,40.334722,15.900555,04/07/2021 02:00,0.08,0.2,292.0,0.01,1.47,992.74,16.48,3.31,4.44,0.74,0.0,94.94,,,0.0,927.83,2.13,-75.29,2.91,20.49,0.04,74.99,2.7,0.0
Viggiano1,40.334722,15.900555,04/07/2021 03:00,0.08,0.2,311.0,0.01,1.71,991.09,14.87,3.4,4.41,0.66,0.0,91.82,,,0.0,927.74,1.79,-76.05,2.82,19.82,0.05,85.84,2.11,0.0
Viggiano1,40.334722,15.900555,04/07/2021 04:00,0.08,0.19,348.0,0.01,1.4,986.48,14.0,-9999.0,-9999.0,-9999.0,0.0,90.27,,,0.0,927.73,1.98,-77.49,2.76,19.68,0.04,91.58,2.34,0.0
Viggiano1,40.334722,15.900555,04/07/2021 05:00,0.07,0.19,340.0,0.0,1.19,985.63,15.65,3.15,4.07,0.6,0.0,88.8,,,0.0,927.61,5.87,-71.99,3.19,19.3,0.03,93.91,1.95,0.0
Viggiano1,40.334722,15.900555,04/07/2021 06:00,0.07,0.1,295.0,0.0,1.59,989.69,17.57,3.12,4.4,0.84,0.0,87.59,,,0.0,927.38,91.02,6.76,3.91,20.33,0.03,77.52,1.44,0.0
Viggiano1,40.334722,15.900555,04/07/2021 07:00,0.06,0.06,212.0,0.0,1.79,996.62,19.57,3.5,4.7,0.78,0.0,83.82,,,0.0,927.47,284.88,166.04,3.77,23.59,0.02,56.51,1.34,0.0
Viggiano1,40.334722,15.900555,04/07/2021 08:00,0.04,0.09,217.0,0.0,2.29,1010.61,23.62,3.83,5.78,1.27,0.0,84.58,,,0.0,927.52,468.02,298.93,4.16,25.81,0.01,41.0,2.08,0.0
Viggiano1,40.334722,15.900555,04/07/2021 09:00,0.03,0.12,215.0,0.0,2.46,1033.71,22.53,3.11,4.46,0.88,0.0,85.3,,,0.0,927.52,666.79,446.92,4.83,27.72,0.0,31.71,2.83,0.0
Viggiano1,40.334722,15.900555,04/07/2021 10:00,0.05,0.06,220.0,0.0,2.27,1008.81,27.42,3.44,5.31,1.22,0.0,85.95,,,0.0,927.38,799.73,544.58,4.09,30.47,0.01,20.18,3.67,0.0
Viggiano1,40.334722,15.900555,04/07/2021 11:00,0.04,0.09,226.0,0.0,2.48,-9999.0,-9999.0,2.63,3.84,0.79,0.0,86.98,,,0.0,927.41,900.71,611.51,3.87,32.45,0.01,10.34,4.41,0.0
Viggiano1,40.334722,15.900555,04/07/2021 12:00,0.05,0.14,233.0,0.0,3.12,1001.91,25.48,2.13,3.42,0.84,0.0,90.47,,,0.0,927.27,986.6,673.07,4.47,33.06,0.01,9.13,4.44,0.0
Viggiano1,40.334722,15.900555,04/07/2021 13:00,0.05,0.14,223.0,0.0,3.13,993.87,26.32,2.66,5.01,1.53,0.0,-9999.0,,,0.0,926.94,986.25,673.22,3.94,32.84,0.01,16.96,5.27,0.0
Viggiano1,40.334722,15.900555,04/07/2021 14:00,0.05,0.14,225.0,0.0,3.29,987.22,28.72,2.29,4.68,1.56,0.0,81.84,,,0.0,926.43,828.79,550.14,3.68,32.409,0.01,19.96,5.04,0.0
Viggiano1,40.334722,15.900555,04/07/2021 15:00,0.04,0.25,230.0,0.0,3.3,985.66,26.69,2.57,4.54,1.29,0.0,85.24,,,0.0,926.18,596.71,386.7,3.92,31.88,0.01,19.98,5.02,0.0
Viggiano1,40.334722,15.900555,04/07/2021 16:00,0.04,0.2,234.0,0.0,3.1,984.21,29.23,2.47,4.68,1.44,0.0,85.39,,,0.0,926.07,489.9,442.62,3.97,32.119,0.01,19.75,4.83,0.0
Viggiano1,40.334722,15.900555,04/07/2021 17:00,0.04,0.07,249.0,0.0,2.73,989.03,22.89,2.57,3.72,0.75,0.0,86.06,,,0.0,925.94,198.93,107.46,3.98,29.27,0.01,27.46,3.11,0.0
Viggiano1,40.334722,15.900555,04/07/2021 18:00,0.04,0.06,243.0,0.0,2.19,988.42,18.33,2.94,4.53,1.04,0.0,77.81,,,0.0,925.52,97.65,13.11,4.57,27.23,0.0,44.86,2.37,0.0
Viggiano1,40.334722,15.900555,04/07/2021 19:00,0.04,0.12,275.0,0.0,2.5,992.61,16.149,3.39,4.39,0.65,0.0,77.7,,,0.0,925.46,55.67,-25.83,4.08,26.03,0.01,46.87,2.76,0.0
Viggiano1,40.334722,15.900555,04/07/2021 20:00,0.05,0.16,286.0,0.0,2.35,985.95,17.19,2.9,4.63,1.13,0.0,76.87,,,0.0,925.15,10.45,-70.67,3.6,24.69,0.01,42.64,3.06,0.0
Viggiano1,40.334722,15.900555,04/07/2021 21:00,0.05,0.17,293.0,0.0,2.27,976.71,13.96,3.26,3.87,0.4,0.0,78.18,,,0.0,925.07,1.99,-86.38,3.82,24.02,0.02,45.68,3.27,0.0
Viggiano1,40.334722,15.900555,04/07/2021 22:00,0.05,0.16,286.0,0.0,2.32,978.24,18.52,2.62,3.97,0.88,0.0,84.18,,,0.0,925.21,1.69,-95.31,3.88,23.77,0.02,31.72,3.79,0.0
Viggiano1,40.334722,15.900555,04/07/2021 23:00,0.06,0.17,284.0,0.0,2.52,978.44,14.57,2.18,3.28,0.72,0.0,92.37,,,0.0,924.99,1.77,-92.44,-9999.0,22.96,0.02,34.32,3.82,0.0
Viggiano1,40.334722,15.900555,05/07/2021 00:00,0.06,0.17,289.0,0.0,2.56,982.6,12.75,3.01,3.73,0.47,0.0,95.02,,,0.0,924.96,2.17,-83.65,4.01,22.11,0.02,42.07,3.45,0.0
Viggiano1,40.334722,15.900555,05/07/2021 01:00,0.06,0.17,284.0,0.0,2.33,979.56,9.59,3.06,4.22,0.75,0.0,92.11,,,0.0,924.65,2.35,-83.16,4.04,21.26,0.02,53.83,3.13,0.0
Viggiano1,40.334722,15.900555,05/07/2021 02:00,0.06,0.26,274.0,0.0,2.38,972.53,9.59,3.08,4.5,0.93,0.0,90.51,,,0.0,924.23,2.2,-79.43,3.6,20.77,0.02,71.84,2.61,0.0
Viggiano1,40.334722,15.900555,05/07/2021 03:00,0.07,0.29,286.0,0.0,2.22,971.63,11.16,3.19,4.23,0.68,0.0,89.14,,,0.0,923.92,2.23,-83.07,3.86,20.26,0.03,82.22,2.93,0.0
Viggiano1,40.334722,15.900555,05/07/2021 04:00,0.06,0.28,284.0,0.0,2.24,969.26,11.02,2.95,4.06,0.72,0.0,90.73,,,0.0,923.82,2.2,-79.07,4.05,20.07,0.03,85.23,2.99,0.0
Viggiano1,40.334722,15.900555,05/07/2021 05:00,0.07,0.26,289.0,0.0,2.26,967.61,10.65,3.62,4.25,0.41,0.0,87.97,,,0.0,923.74,7.37,-73.31,3.37,19.7,0.03,-9999.0,3.1,0.0
Viggiano1,40.334722,15.900555,05/07/2021 06:00,0.07,0.22,285.0,0.0,2.06,967.24,12.95,3.24,4.03,0.52,0.0,91.36,,,0.0,923.7,92.9,-0.02,3.13,20.62,0.03,-9999.0,3.59,0.0
Viggiano1,40.334722,15.900555,05/07/2021 07:00,0.06,0.19,283.0,0.0,2.12,971.02,12.8,3.91,4.37,0.3,0.0,87.11,,,0.0,923.97,293.26,165.34,2.95,22.31,0.02,82.41,3.19,0.0
Viggiano1,40.334722,15.900555,05/07/2021 08:00,0.04,0.21,231.0,0.0,2.89,980.35,16.64,4.02,4.43,0.27,0.0,86.04,,,0.0,924.1,482.4,305.58,3.51,25.41,0.01,62.25,3.16,0.0
Viggiano1,40.334722,15.900555,05/07/2021 09:00,0.04,0.26,221.0,0.0,2.83,983.34,17.85,3.75,4.83,0.71,0.0,88.94,,,0.0,924.28,661.41,438.04,3.82,27.28,0.0,47.52,4.52,0.0
Viggiano1,40.334722,15.900555,05/07/2021 10:00,0.05,0.22,224.0,0.0,2.35,977.66,19.93,3.51,3.95,0.29,0.0,88.28,,,0.0,924.66,723.86,502.86,2.7,28.73,0.01,39.42,4.09,0.0
Viggiano1,40.334722,15.900555,05/07/2021 11:00,0.05,0.26,225.0,0.0,1.95,977.67,21.78,3.42,3.79,0.24,0.0,87.78,,,0.0,924.77,771.65,540.36,3.71,29.6,0.01,35.05,4.29,0.0
Viggiano1,40.334722,15.900555,05/07/2021 12:00,0.06,0.15,235.0,0.0,2.21,977.61,21.66,3.44,4.32,0.57,0.0,-9999.0,,,0.0,924.75,509.32,341.86,3.17,29.04,0.02,33.68,3.71,0.0
Viggiano1,40.334722,15.900555,05/07/2021 13:00,0.05,0.22,227.0,0.0,2.23,977.17,20.29,3.38,4.21,0.54,0.0,89.46,,,0.0,924.65,491.86,344.09,3.09,29.52,0.02,30.2,2.99,0.0
Viggiano1,40.334722,15.900555,05/07/2021 14:00,0.06,0.23,239.0,0.0,2.21,979.62,21.63,3.82,4.34,0.34,0.0,91.57,,,0.0,924.7,501.76,351.57,3.41,30.64,0.02,26.7,3.14,0.0
Viggiano1,40.334722,15.900555,05/07/2021 15:00,0.06,0.27,239.0,0.0,2.21,978.79,20.02,3.8,4.55,0.49,0.0,90.36,,,0.0,924.74,460.69,324.86,3.5,30.7,0.02,30.1,3.2,0.0
Viggiano1,40.334722,15.900555,05/07/2021 16:00,0.06,0.19,231.0,0.0,2.61,976.12,17.92,3.37,4.25,0.57,0.0,85.43,,,0.0,924.88,331.63,259.82,2.45,30.02,0.02,39.76,3.67,0.0
Viggiano1,40.334722,15.900555,05/07/2021 17:00,0.06,0.21,222.0,0.0,2.58,973.13,15.99,3.55,4.52,0.63,0.0,81.52,,,0.0,925.13,282.38,232.99,2.87,29.05,0.02,49.93,4.3,0.0
Viggiano1,40.334722,15.900555,05/07/2021 18:00,0.05,0.32,235.0,0.0,1.87,974.91,15.38,3.63,4.72,0.71,0.0,77.59,,,0.0,925.6,297.15,228.26,3.01,28.75,0.02,54.35,3.69,0.0
Viggiano1,40.334722,15.900555,05/07/2021 19:00,0.04,0.34,222.0,0.0,2.36,983.99,15.17,3.9,4.54,0.42,0.0,75.83,,,0.0,926.13,72.87,16.34,3.55,26.38,0.0,71.53,2.72,0.0
Viggiano1,40.334722,15.900555,05/07/2021 20:00,0.04,0.38,252.0,0.0,2.31,992.05,18.3,4.42,5.27,0.55,0.0,73.43,,,0.0,926.38,9.32,-49.69,2.88,24.41,0.01,90.31,2.06,0.0
Viggiano1,40.334722,15.900555,05/07/2021 21:00,0.1,0.31,280.0,0.0,1.94,988.85,16.51,5.51,5.79,0.18,0.0,80.95,,,0.0,926.98,2.14,-70.46,2.59,23.16,0.24,-9999.0,1.76,0.0
Viggiano1,40.334722,15.900555,05/07/2021 22:00,0.09,0.22,36.0,0.0,1.94,995.5,19.7,6.83,7.98,0.75,0.0,84.71,,,0.0,927.24,2.64,-69.49,2.96,22.3,0.1,-9999.0,2.49,0.0
Viggiano1,40.334722,15.900555,05/07/2021 23:00,0.13,0.3,40.0,0.0,1.86,1002.14,18.88,6.14,7.12,0.64,0.0,86.6,,,0.0,927.29,2.77,-67.43,3.15,21.38,0.07,-9999.0,1.43,0.0
Viggiano1,40.334722,15.900555,06/07/2021 00:00,0.07,0.32,46.0,0.0,2.04,998.86,17.72,6.29,6.92,0.41,0.0,85.31,,,0.0,927.26,2.76,-67.14,2.74,20.82,0.18,-9999.0,1.95,0.0
Viggiano1,40.334722,15.900555,06/07/2021 01:00,0.06,0.2,320.0,0.0,2.02,994.1,16.86,6.12,6.84,0.47,0.0,85.27,,,0.0,927.11,2.7,-66.1,3.13,20.67,0.13,-9999.0,1.9,0.0
Viggiano1,40.334722,15.900555,06/07/2021 02:00,0.06,0.19,34.0,0.0,1.79,998.37,17.58,5.16,5.85,0.45,0.0,85.03,,,0.0,927.1,2.02,-66.86,2.55,20.49,0.05,-9999.0,1.94,0.0
Viggiano1,40.334722,15.900555,06/07/2021 03:00,0.07,0.19,191.0,0.0,3.95,1005.31,26.6,7.33,7.8,0.31,0.0,73.87,,,0.0,927.16,1.61,-64.77,3.17,19.59,0.06,-9999.0,1.28,0.0
Viggiano1,40.334722,15.900555,06/07/2021 04:00,0.08,0.2,321.0,0.01,2.49,999.12,22.78,7.98,8.51,0.35,0.0,77.74,,,0.0,927.18,2.26,-68.74,3.5,19.58,0.07,-9999.0,1.85,0.0
Viggiano1,40.334722,15.900555,06/07/2021 05:00,0.08,0.31,353.0,0.01,1.7,995.77,22.55,5.57,6.04,0.31,0.0,81.53,,,0.0,927.42,6.12,-72.36,2.26,19.31,0.08,-9999.0,1.77,0.0
Viggiano1,40.334722,15.900555,06/07/2021 06:00,0.08,0.21,61.0,0.01,-9999.0,1000.24,18.65,6.45,7.36,0.6,0.0,76.8,,,0.0,927.55,93.1,8.7,0.79,20.23,0.32,-9999.0,1.46,0.09
Viggiano1,40.334722,15.900555,06/07/2021 07:00,0.07,0.19,220.0,0.01,1.57,1002.76,23.43,5.26,5.71,0.3,0.0,79.22,,,0.0,927.75,303.59,180.89,0.86,23.65,0.28,74.96,1.76,0.05
Viggiano1,40.334722,15.900555,06/07/2021 08:00,0.06,0.25,222.0,0.0,2.38,1037.65,27.52,5.6,6.31,0.46,0.0,73.96,,,0.0,928.04,493.35,317.93,0.77,25.85,0.22,60.29,2.36,0.0
Viggiano1,40.334722,15.900555,06/07/2021 09:00,0.06,0.34,230.0,0.0,1.73,1027.0,21.14,4.66,5.34,0.45,0.0,84.05,,,0.0,928.17,671.12,452.71,0.86,27.94,0.07,42.65,3.05,0.0
Viggiano1,40.334722,15.900555,06/07/2021 10:00,-9999.0,-9999.0,222.0,-9999.0,1.48,-9999.0,-9999.0,4.86,6.24,0.9,-9999.0,86.63,,,0.0,928.07,812.67,563.19,-9999.0,30.07,-9999.0,28.96,3.09,-9999.0
Viggiano1,40.334722,15.900555,06/07/2021 11:00,-9999.0,-9999.0,298.0,-9999.0,1.4,-9999.0,-9999.0,4.33,5.98,1.08,-9999.0,-9999.0,,,0.0,927.93,920.03,640.04,-9999.0,31.96,-9999.0,16.29,2.83,-9999.0
Viggiano1,40.334722,15.900555,06/07/2021 12:00,-9999.0,0.0,318.0,-9999.0,1.03,-9999.0,-9999.0,1.35,4.04,1.76,-9999.0,85.72,,,0.0,927.85,971.51,667.31,2.09,33.19,-9999.0,11.7,2.5,-9999.0
Viggiano1,40.334722,15.900555,06/07/2021 13:00,-9999.0,0.01,229.0,-9999.0,0.71,1004.08,16.55,1.24,3.13,1.23,-9999.0,89.94,,,0.0,927.74,956.68,657.51,1.84,33.89,-9999.0,13.67,3.25,-9999.0
Viggiano1,40.334722,15.900555,06/07/2021 14:00,0.07,0.07,226.0,0.05,0.81,999.77,20.97,1.14,3.84,1.76,1.15,87.16,,,0.0,927.56,905.12,615.95,1.57,35.12,0.29,10.4,3.34,0.66
Viggiano1,40.334722,15.900555,06/07/2021 15:00,0.06,0.02,224.0,0.0,0.71,996.11,20.99,1.58,4.25,1.74,0.75,83.21,,,0.0,927.48,805.43,534.45,2.06,35.0,0.28,7.31,3.32,0.29
Viggiano1,40.334722,15.900555,06/07/2021 16:00,0.06,0.17,33.0,0.0,0.58,997.67,14.91,0.83,3.59,1.8,0.67,86.0,,,0.0,927.44,406.97,420.43,1.89,34.61,0.24,5.98,3.35,0.14
Viggiano1,40.334722,15.900555,06/07/2021 17:00,0.06,0.2,46.0,0.0,0.59,1003.4,12.88,1.07,3.27,1.44,0.7,88.01,,,0.0,927.27,329.48,297.83,1.36,34.02,0.15,6.16,3.38,0.08
Viggiano1,40.334722,15.900555,06/07/2021 18:00,0.12,0.15,268.0,0.03,0.8,998.65,8.24,1.63,3.52,1.23,0.77,95.78,,,0.0,927.37,237.92,152.41,0.22,33.21,0.36,20.39,2.21,0.03
Viggiano1,40.334722,15.900555,06/07/2021 19:00,0.12,0.13,284.0,0.04,0.56,990.5,14.39,3.09,5.13,1.33,0.69,97.13,,,0.0,927.41,25.68,-67.64,0.27,29.08,0.56,48.17,2.54,0.09
Viggiano1,40.334722,15.900555,06/07/2021 20:00,0.16,0.07,351.0,0.07,0.79,989.56,21.21,4.37,6.83,1.61,0.93,97.96,,,0.0,927.61,6.62,-80.25,0.05,27.23,0.48,47.42,2.29,0.04
