Stazione,Latitudine,Longitudine,Data_Ora,CO (mg/m³),PM10 (µg/m³)
Potenza_viale_Firenze,40.313888,15.904444,26/05/2022 21:00,0.31,
Potenza_viale_Firenze,40.313888,15.904444,26/05/2022 22:00,0.28,
Potenza_viale_Firenze,40.313888,15.904444,26/05/2022 23:00,0.21,
Potenza_viale_Firenze,40.313888,15.904444,27/05/2022 00:00,0.19,
Potenza_viale_Firenze,40.313888,15.904444,27/05/2022 01:00,0.18,
Potenza_viale_Firenze,40.313888,15.904444,27/05/2022 02:00,0.19,
Potenza_viale_Firenze,40.313888,15.904444,27/05/2022 03:00,0.19,
Potenza_viale_Firenze,40.313888,15.904444,27/05/2022 04:00,0.18,
Potenza_viale_Firenze,40.313888,15.904444,27/05/2022 05:00,0.21,
Potenza_viale_Firenze,40.313888,15.904444,27/05/2022 06:00,0.24,
Potenza_viale_Firenze,40.313888,15.904444,27/05/2022 07:00,0.4,
Potenza_viale_Firenze,40.313888,15.904444,27/05/2022 08:00,0.59,
Potenza_viale_Firenze,40.313888,15.904444,27/05/2022 09:00,0.35,
Potenza_viale_Firenze,40.313888,15.904444,27/05/2022 10:00,0.35,
Potenza_viale_Firenze,40.313888,15.904444,27/05/2022 11:00,0.29,
Potenza_viale_Firenze,40.313888,15.904444,27/05/2022 12:00,0.27,
Potenza_viale_Firenze,40.313888,15.904444,27/05/2022 13:00,0.28,
Potenza_viale_Firenze,40.313888,15.904444,27/05/2022 14:00,0.26,
Potenza_viale_Firenze,40.313888,15.904444,27/05/2022 15:00,0.3,
Potenza_viale_Firenze,40.313888,15.904444,27/05/2022 16:00,0.28,
Potenza_viale_Firenze,40.313888,15.904444,27/05/2022 17:00,0.29,
Potenza_viale_Firenze,40.313888,15.904444,27/05/2022 18:00,0.37,
Potenza_viale_Firenze,40.313888,15.904444,27/05/2022 19:00,0.34,
Potenza_viale_Firenze,40.313888,15.904444,27/05/2022 20:00,0.35,
Potenza_viale_Firenze,40.313888,15.904444,27/05/2022 21:00,0.24,
Potenza_viale_Firenze,40.313888,15.904444,27/05/2022 22:00,0.2,
Potenza_viale_Firenze,40.313888,15.904444,27/05/2022 23:00,0.21,
Potenza_viale_Firenze,40.313888,15.904444,28/05/2022 00:00,0.17,
Potenza_viale_Firenze,40.313888,15.904444,28/05/2022 01:00,0.15,
Potenza_viale_Firenze,40.313888,15.904444,28/05/2022 02:00,0.15,
Potenza_viale_Firenze,40.313888,15.904444,28/05/2022 03:00,0.16,
Potenza_viale_Firenze,40.313888,15.904444,28/05/2022 04:00,0.16,
Potenza_viale_Firenze,40.313888,15.904444,28/05/2022 05:00,0.23,
Potenza_viale_Firenze,40.313888,15.904444,28/05/2022 06:00,0.24,
Potenza_viale_Firenze,40.313888,15.904444,28/05/2022 07:00,0.52,
Potenza_viale_Firenze,40.313888,15.904444,28/05/2022 08:00,0.57,
Potenza_viale_Firenze,40.313888,15.904444,28/05/2022 09:00,0.38,
Potenza_viale_Firenze,40.313888,15.904444,28/05/2022 10:00,0.32,
Potenza_viale_Firenze,40.313888,15.904444,28/05/2022 11:00,0.32,
Potenza_viale_Firenze,40.313888,15.904444,28/05/2022 12:00,0.3,
Potenza_viale_Firenze,40.313888,15.904444,28/05/2022 13:00,0.32,
Potenza_viale_Firenze,40.313888,15.904444,28/05/2022 14:00,0.26,
Potenza_viale_Firenze,40.313888,15.904444,28/05/2022 15:00,0.27,
Potenza_viale_Firenze,40.313888,15.904444,28/05/2022 16:00,0.28,
Potenza_viale_Firenze,40.313888,15.904444,28/05/2022 17:00,0.32,
Potenza_viale_Firenze,40.313888,15.904444,28/05/2022 18:00,0.4,
Potenza_viale_Firenze,40.313888,15.904444,28/05/2022 19:00,0.45,
Potenza_viale_Firenze,40.313888,15.904444,28/05/2022 20:00,0.42,
Potenza_viale_Firenze,40.313888,15.904444,28/05/2022 21:00,0.4,
Potenza_viale_Firenze,40.313888,15.904444,28/05/2022 22:00,0.38,
Potenza_viale_Firenze,40.313888,15.904444,28/05/2022 23:00,0.35,
Potenza_viale_Firenze,40.313888,15.904444,29/05/2022 00:00,0.26,
Potenza_viale_Firenze,40.313888,15.904444,29/05/2022 01:00,0.21,
Potenza_viale_Firenze,40.313888,15.904444,29/05/2022 02:00,0.2,
Potenza_viale_Firenze,40.313888,15.904444,29/05/2022 03:00,0.2,
Potenza_viale_Firenze,40.313888,15.904444,29/05/2022 04:00,0.19,
Potenza_viale_Firenze,40.313888,15.904444,29/05/2022 05:00,0.24,
Potenza_viale_Firenze,40.313888,15.904444,29/05/2022 06:00,0.32,
Potenza_viale_Firenze,40.313888,15.904444,29/05/2022 07:00,0.45,
Potenza_viale_Firenze,40.313888,15.904444,29/05/2022 08:00,0.63,
Potenza_viale_Firenze,40.313888,15.904444,29/05/2022 09:00,0.48,
Potenza_viale_Firenze,40.313888,15.904444,29/05/2022 10:00,0.38,
Potenza_viale_Firenze,40.313888,15.904444,29/05/2022 11:00,0.39,
Potenza_viale_Firenze,40.313888,15.904444,29/05/2022 12:00,0.37,
Potenza_viale_Firenze,40.313888,15.904444,29/05/2022 13:00,0.38,
Potenza_viale_Firenze,40.313888,15.904444,29/05/2022 14:00,0.26,
Potenza_viale_Firenze,40.313888,15.904444,29/05/2022 15:00,0.23,
Potenza_viale_Firenze,40.313888,15.904444,29/05/2022 16:00,0.26,
Potenza_viale_Firenze,40.313888,15.904444,29/05/2022 17:00,0.25,
Potenza_viale_Firenze,40.313888,15.904444,29/05/2022 18:00,0.25,
Potenza_viale_Firenze,40.313888,15.904444,29/05/2022 19:00,0.3,
Potenza_viale_Firenze,40.313888,15.904444,29/05/2022 20:00,0.3,
Potenza_viale_Firenze,40.313888,15.904444,29/05/2022 21:00,0.27,
Potenza_viale_Firenze,40.313888,15.904444,29/05/2022 22:00,0.26,
Potenza_viale_Firenze,40.313888,15.904444,29/05/2022 23:00,0.26,
Potenza_viale_Firenze,40.313888,15.904444,30/05/2022 00:00,0.19,
Potenza_viale_Firenze,40.313888,15.904444,30/05/2022 01:00,0.16,
Potenza_viale_Firenze,40.313888,15.904444,30/05/2022 02:00,0.15,
Potenza_viale_Firenze,40.313888,15.904444,30/05/2022 03:00,0.15,
Potenza_viale_Firenze,40.313888,15.904444,30/05/2022 04:00,0.16,
Potenza_viale_Firenze,40.313888,15.904444,30/05/2022 05:00,0.17,
Potenza_viale_Firenze,40.313888,15.904444,30/05/2022 06:00,0.16,
Potenza_viale_Firenze,40.313888,15.904444,30/05/2022 07:00,0.18,
Potenza_viale_Firenze,40.313888,15.904444,30/05/2022 08:00,0.2,
Potenza_viale_Firenze,40.313888,15.904444,30/05/2022 09:00,0.23,
Potenza_viale_Firenze,40.313888,15.904444,30/05/2022 10:00,0.28,
Potenza_viale_Firenze,40.313888,15.904444,30/05/2022 11:00,0.27,
Potenza_viale_Firenze,40.313888,15.904444,30/05/2022 12:00,0.28,
Potenza_viale_Firenze,40.313888,15.904444,30/05/2022 13:00,0.26,
Potenza_viale_Firenze,40.313888,15.904444,30/05/2022 14:00,0.2,
Potenza_viale_Firenze,40.313888,15.904444,30/05/2022 15:00,0.19,
Potenza_viale_Firenze,40.313888,15.904444,30/05/2022 16:00,0.21,
Potenza_viale_Firenze,40.313888,15.904444,30/05/2022 17:00,0.24,
Potenza_viale_Firenze,40.313888,15.904444,30/05/2022 18:00,0.27,
Potenza_viale_Firenze,40.313888,15.904444,30/05/2022 19:00,0.28,
Potenza_viale_Firenze,40.313888,15.904444,30/05/2022 20:00,0.27,
Potenza_viale_Firenze,40.313888,15.904444,30/05/2022 21:00,0.26,
Potenza_viale_Firenze,40.313888,15.904444,30/05/2022 22:00,0.26,
Potenza_viale_Firenze,40.313888,15.904444,30/05/2022 23:00,0.26,
Potenza_viale_Firenze,40.313888,15.904444,31/05/2022 00:00,0.2,
Potenza_viale_Firenze,40.313888,15.904444,31/05/2022 01:00,0.18,
Potenza_viale_Firenze,40.313888,15.904444,31/05/2022 02:00,0.17,
Potenza_viale_Firenze,40.313888,15.904444,31/05/2022 03:00,0.16,
Potenza_viale_Firenze,40.313888,15.904444,31/05/2022 04:00,0.17,
Potenza_viale_Firenze,40.313888,15.904444,31/05/2022 05:00,0.23,
Potenza_viale_Firenze,40.313888,15.904444,31/05/2022 06:00,0.26,
Potenza_viale_Firenze,40.313888,15.904444,31/05/2022 07:00,0.39,
Potenza_viale_Firenze,40.313888,15.904444,31/05/2022 08:00,0.54,
Potenza_viale_Firenze,40.313888,15.904444,31/05/2022 09:00,0.33,
Potenza_viale_Firenze,40.313888,15.904444,31/05/2022 10:00,0.35,
Potenza_viale_Firenze,40.313888,15.904444,31/05/2022 11:00,0.4,
Potenza_viale_Firenze,40.313888,15.904444,31/05/2022 12:00,0.33,
Potenza_viale_Firenze,40.313888,15.904444,31/05/2022 13:00,0.34,
Potenza_viale_Firenze,40.313888,15.904444,31/05/2022 14:00,0.29,
Potenza_viale_Firenze,40.313888,15.904444,31/05/2022 15:00,0.28,
Potenza_viale_Firenze,40.313888,15.904444,31/05/2022 16:00,0.31,
Potenza_viale_Firenze,40.313888,15.904444,31/05/2022 17:00,0.35,
Potenza_viale_Firenze,40.313888,15.904444,31/05/2022 18:00,0.37,
Potenza_viale_Firenze,40.313888,15.904444,31/05/2022 19:00,0.39,
Potenza_viale_Firenze,40.313888,15.904444,31/05/2022 20:00,0.48,
Potenza_viale_Firenze,40.313888,15.904444,31/05/2022 21:00,0.37,
Potenza_viale_Firenze,40.313888,15.904444,31/05/2022 22:00,0.3,
Potenza_viale_Firenze,40.313888,15.904444,31/05/2022 23:00,0.27,
Potenza_viale_Firenze,40.313888,15.904444,01/06/2022 00:00,0.25,
Potenza_viale_Firenze,40.313888,15.904444,01/06/2022 01:00,0.23,
Potenza_viale_Firenze,40.313888,15.904444,01/06/2022 02:00,0.24,
Potenza_viale_Firenze,40.313888,15.904444,01/06/2022 03:00,0.24,
Potenza_viale_Firenze,40.313888,15.904444,01/06/2022 04:00,0.24,
Potenza_viale_Firenze,40.313888,15.904444,01/06/2022 05:00,0.28,
Potenza_viale_Firenze,40.313888,15.904444,01/06/2022 06:00,0.36,
Potenza_viale_Firenze,40.313888,15.904444,01/06/2022 07:00,0.47,
Potenza_viale_Firenze,40.313888,15.904444,01/06/2022 08:00,0.51,
Potenza_viale_Firenze,40.313888,15.904444,01/06/2022 09:00,0.37,
Potenza_viale_Firenze,40.313888,15.904444,01/06/2022 10:00,0.34,
Potenza_viale_Firenze,40.313888,15.904444,01/06/2022 11:00,0.35,
Potenza_viale_Firenze,40.313888,15.904444,01/06/2022 12:00,0.33,
Potenza_viale_Firenze,40.313888,15.904444,01/06/2022 13:00,0.35,
Potenza_viale_Firenze,40.313888,15.904444,01/06/2022 14:00,0.32,
Potenza_viale_Firenze,40.313888,15.904444,01/06/2022 15:00,0.29,
Potenza_viale_Firenze,40.313888,15.904444,01/06/2022 16:00,0.3,
Potenza_viale_Firenze,40.313888,15.904444,01/06/2022 17:00,0.35,
Potenza_viale_Firenze,40.313888,15.904444,01/06/2022 18:00,0.42,
Potenza_viale_Firenze,40.313888,15.904444,01/06/2022 19:00,0.5,
Potenza_viale_Firenze,40.313888,15.904444,01/06/2022 20:00,0.6,
Potenza_viale_Firenze,40.313888,15.904444,01/06/2022 21:00,0.48,
Potenza_viale_Firenze,40.313888,15.904444,01/06/2022 22:00,0.54,
Potenza_viale_Firenze,40.313888,15.904444,01/06/2022 23:00,0.44,
Potenza_viale_Firenze,40.313888,15.904444,02/06/2022 00:00,0.28,
Potenza_viale_Firenze,40.313888,15.904444,02/06/2022 01:00,0.26,
Potenza_viale_Firenze,40.313888,15.904444,02/06/2022 02:00,0.25,
Potenza_viale_Firenze,40.313888,15.904444,02/06/2022 03:00,0.24,
Potenza_viale_Firenze,40.313888,15.904444,02/06/2022 04:00,0.24,
Potenza_viale_Firenze,40.313888,15.904444,02/06/2022 05:00,0.26,
Potenza_viale_Firenze,40.313888,15.904444,02/06/2022 06:00,0.3,
Potenza_viale_Firenze,40.313888,15.904444,02/06/2022 07:00,0.37,
Potenza_viale_Firenze,40.313888,15.904444,02/06/2022 08:00,0.39,
Potenza_viale_Firenze,40.313888,15.904444,02/06/2022 09:00,0.34,
Potenza_viale_Firenze,40.313888,15.904444,02/06/2022 10:00,0.31,
Potenza_viale_Firenze,40.313888,15.904444,02/06/2022 11:00,0.32,
Potenza_viale_Firenze,40.313888,15.904444,02/06/2022 12:00,0.37,
Potenza_viale_Firenze,40.313888,15.904444,02/06/2022 13:00,0.31,
Potenza_viale_Firenze,40.313888,15.904444,02/06/2022 14:00,0.28,
Potenza_viale_Firenze,40.313888,15.904444,02/06/2022 15:00,0.27,
Potenza_viale_Firenze,40.313888,15.904444,02/06/2022 16:00,0.3,
Potenza_viale_Firenze,40.313888,15.904444,02/06/2022 17:00,0.33,
Potenza_viale_Firenze,40.313888,15.904444,02/06/2022 18:00,0.36,
Potenza_viale_Firenze,40.313888,15.904444,02/06/2022 19:00,0.42,
Potenza_viale_Firenze,40.313888,15.904444,02/06/2022 20:00,0.51,
Potenza_viale_Firenze,40.313888,15.904444,02/06/2022 21:00,0.41,
Potenza_viale_Firenze,40.313888,15.904444,02/06/2022 22:00,0.44,
Potenza_viale_Firenze,40.313888,15.904444,02/06/2022 23:00,0.42,
Potenza_viale_Firenze,40.313888,15.904444,03/06/2022 00:00,0.3,
Potenza_viale_Firenze,40.313888,15.904444,03/06/2022 01:00,0.25,
Potenza_viale_Firenze,40.313888,15.904444,03/06/2022 02:00,0.23,
Potenza_viale_Firenze,40.313888,15.904444,03/06/2022 03:00,0.23,
Potenza_viale_Firenze,40.313888,15.904444,03/06/2022 04:00,0.24,
Potenza_viale_Firenze,40.313888,15.904444,03/06/2022 05:00,0.26,
Potenza_viale_Firenze,40.313888,15.904444,03/06/2022 06:00,0.4,
Potenza_viale_Firenze,40.313888,15.904444,03/06/2022 07:00,0.72,
Potenza_viale_Firenze,40.313888,15.904444,03/06/2022 08:00,0.92,
Potenza_viale_Firenze,40.313888,15.904444,03/06/2022 09:00,0.51,
Potenza_viale_Firenze,40.313888,15.904444,03/06/2022 10:00,0.41,
Potenza_viale_Firenze,40.313888,15.904444,03/06/2022 11:00,0.37,
Potenza_viale_Firenze,40.313888,15.904444,03/06/2022 12:00,0.39,
Potenza_viale_Firenze,40.313888,15.904444,03/06/2022 13:00,0.37,
Potenza_viale_Firenze,40.313888,15.904444,03/06/2022 14:00,0.36,
Potenza_viale_Firenze,40.313888,15.904444,03/06/2022 15:00,0.34,
Potenza_viale_Firenze,40.313888,15.904444,03/06/2022 16:00,0.36,
Potenza_viale_Firenze,40.313888,15.904444,03/06/2022 17:00,0.46,
Potenza_viale_Firenze,40.313888,15.904444,03/06/2022 18:00,0.47,
Potenza_viale_Firenze,40.313888,15.904444,03/06/2022 19:00,0.47,
Potenza_viale_Firenze,40.313888,15.904444,03/06/2022 20:00,0.7,
Potenza_viale_Firenze,40.313888,15.904444,03/06/2022 21:00,0.5,
Potenza_viale_Firenze,40.313888,15.904444,03/06/2022 22:00,0.42,
Potenza_viale_Firenze,40.313888,15.904444,03/06/2022 23:00,0.4,
Potenza_viale_Firenze,40.313888,15.904444,04/06/2022 00:00,0.28,
Potenza_viale_Firenze,40.313888,15.904444,04/06/2022 01:00,0.23,
Potenza_viale_Firenze,40.313888,15.904444,04/06/2022 02:00,0.22,
Potenza_viale_Firenze,40.313888,15.904444,04/06/2022 03:00,0.22,
Potenza_viale_Firenze,40.313888,15.904444,04/06/2022 04:00,0.22,
Potenza_viale_Firenze,40.313888,15.904444,04/06/2022 05:00,0.25,
Potenza_viale_Firenze,40.313888,15.904444,04/06/2022 06:00,0.51,
Potenza_viale_Firenze,40.313888,15.904444,04/06/2022 07:00,0.66,
Potenza_viale_Firenze,40.313888,15.904444,04/06/2022 08:00,0.55,
Potenza_viale_Firenze,40.313888,15.904444,04/06/2022 09:00,0.4,
Potenza_viale_Firenze,40.313888,15.904444,04/06/2022 10:00,0.38,
Potenza_viale_Firenze,40.313888,15.904444,04/06/2022 11:00,0.38,
Potenza_viale_Firenze,40.313888,15.904444,04/06/2022 12:00,0.31,
Potenza_viale_Firenze,40.313888,15.904444,04/06/2022 13:00,0.42,
Potenza_viale_Firenze,40.313888,15.904444,04/06/2022 14:00,0.3,
Potenza_viale_Firenze,40.313888,15.904444,04/06/2022 15:00,0.28,
Potenza_viale_Firenze,40.313888,15.904444,04/06/2022 16:00,0.31,
Potenza_viale_Firenze,40.313888,15.904444,04/06/2022 17:00,0.32,
Potenza_viale_Firenze,40.313888,15.904444,04/06/2022 18:00,0.32,
Potenza_viale_Firenze,40.313888,15.904444,04/06/2022 19:00,0.37,
Potenza_viale_Firenze,40.313888,15.904444,04/06/2022 20:00,0.44,
Potenza_viale_Firenze,40.313888,15.904444,04/06/2022 21:00,0.38,
Potenza_viale_Firenze,40.313888,15.904444,04/06/2022 22:00,0.38,
Potenza_viale_Firenze,40.313888,15.904444,04/06/2022 23:00,0.38,
Potenza_viale_Firenze,40.313888,15.904444,05/06/2022 00:00,0.27,
Potenza_viale_Firenze,40.313888,15.904444,05/06/2022 01:00,0.24,
Potenza_viale_Firenze,40.313888,15.904444,05/06/2022 02:00,0.22,
Potenza_viale_Firenze,40.313888,15.904444,05/06/2022 03:00,0.22,
Potenza_viale_Firenze,40.313888,15.904444,05/06/2022 04:00,0.21,
Potenza_viale_Firenze,40.313888,15.904444,05/06/2022 05:00,0.23,
Potenza_viale_Firenze,40.313888,15.904444,05/06/2022 06:00,0.29,
Potenza_viale_Firenze,40.313888,15.904444,05/06/2022 07:00,0.49,
Potenza_viale_Firenze,40.313888,15.904444,05/06/2022 08:00,0.47,
Potenza_viale_Firenze,40.313888,15.904444,05/06/2022 09:00,0.38,
Potenza_viale_Firenze,40.313888,15.904444,05/06/2022 10:00,0.44,
Potenza_viale_Firenze,40.313888,15.904444,05/06/2022 11:00,0.39,
Potenza_viale_Firenze,40.313888,15.904444,05/06/2022 12:00,0.37,
Potenza_viale_Firenze,40.313888,15.904444,05/06/2022 13:00,0.38,
Potenza_viale_Firenze,40.313888,15.904444,05/06/2022 14:00,0.26,
Potenza_viale_Firenze,40.313888,15.904444,05/06/2022 15:00,0.24,
Potenza_viale_Firenze,40.313888,15.904444,05/06/2022 16:00,0.28,
Potenza_viale_Firenze,40.313888,15.904444,05/06/2022 17:00,0.29,
Potenza_viale_Firenze,40.313888,15.904444,05/06/2022 18:00,0.33,
Potenza_viale_Firenze,40.313888,15.904444,05/06/2022 19:00,0.36,
Potenza_viale_Firenze,40.313888,15.904444,05/06/2022 20:00,0.4,
Potenza_viale_Firenze,40.313888,15.904444,05/06/2022 21:00,0.38,
Potenza_viale_Firenze,40.313888,15.904444,05/06/2022 22:00,0.28,
Potenza_viale_Firenze,40.313888,15.904444,05/06/2022 23:00,0.28,
Potenza_viale_Firenze,40.313888,15.904444,06/06/2022 00:00,0.22,
Potenza_viale_Firenze,40.313888,15.904444,06/06/2022 01:00,0.2,
Potenza_viale_Firenze,40.313888,15.904444,06/06/2022 02:00,0.18,
Potenza_viale_Firenze,40.313888,15.904444,06/06/2022 03:00,0.16,
Potenza_viale_Firenze,40.313888,15.904444,06/06/2022 04:00,0.16,
Potenza_viale_Firenze,40.313888,15.904444,06/06/2022 05:00,0.17,
Potenza_viale_Firenze,40.313888,15.904444,06/06/2022 06:00,0.18,
Potenza_viale_Firenze,40.313888,15.904444,06/06/2022 07:00,0.19,
Potenza_viale_Firenze,40.313888,15.904444,06/06/2022 08:00,0.22,
Potenza_viale_Firenze,40.313888,15.904444,06/06/2022 09:00,0.27,
Potenza_viale_Firenze,40.313888,15.904444,06/06/2022 10:00,0.27,
Potenza_viale_Firenze,40.313888,15.904444,06/06/2022 11:00,0.27,
Potenza_viale_Firenze,40.313888,15.904444,06/06/2022 12:00,0.25,
Potenza_viale_Firenze,40.313888,15.904444,06/06/2022 13:00,0.25,
Potenza_viale_Firenze,40.313888,15.904444,06/06/2022 14:00,0.21,
Potenza_viale_Firenze,40.313888,15.904444,06/06/2022 15:00,0.22,
Potenza_viale_Firenze,40.313888,15.904444,06/06/2022 16:00,0.21,
Potenza_viale_Firenze,40.313888,15.904444,06/06/2022 17:00,0.25,
Potenza_viale_Firenze,40.313888,15.904444,06/06/2022 18:00,0.25,
Potenza_viale_Firenze,40.313888,15.904444,06/06/2022 19:00,0.27,
Potenza_viale_Firenze,40.313888,15.904444,06/06/2022 20:00,0.29,
Potenza_viale_Firenze,40.313888,15.904444,06/06/2022 21:00,0.3,
Potenza_viale_Firenze,40.313888,15.904444,06/06/2022 22:00,0.27,
Potenza_viale_Firenze,40.313888,15.904444,06/06/2022 23:00,0.27,
Potenza_viale_Firenze,40.313888,15.904444,07/06/2022 00:00,0.22,
Potenza_viale_Firenze,40.313888,15.904444,07/06/2022 01:00,0.18,
Potenza_viale_Firenze,40.313888,15.904444,07/06/2022 02:00,0.18,
Potenza_viale_Firenze,40.313888,15.904444,07/06/2022 03:00,0.18,
Potenza_viale_Firenze,40.313888,15.904444,07/06/2022 04:00,0.19,
Potenza_viale_Firenze,40.313888,15.904444,07/06/2022 05:00,0.24,
Potenza_viale_Firenze,40.313888,15.904444,07/06/2022 06:00,0.27,
Potenza_viale_Firenze,40.313888,15.904444,07/06/2022 07:00,0.43,
Potenza_viale_Firenze,40.313888,15.904444,07/06/2022 08:00,0.44,
Potenza_viale_Firenze,40.313888,15.904444,07/06/2022 09:00,0.35,
Potenza_viale_Firenze,40.313888,15.904444,07/06/2022 10:00,0.32,
Potenza_viale_Firenze,40.313888,15.904444,07/06/2022 11:00,0.31,
Potenza_viale_Firenze,40.313888,15.904444,07/06/2022 12:00,0.36,
Potenza_viale_Firenze,40.313888,15.904444,07/06/2022 13:00,-9999.0,
Potenza_viale_Firenze,40.313888,15.904444,07/06/2022 14:00,0.31,
Potenza_viale_Firenze,40.313888,15.904444,07/06/2022 15:00,0.25,
Potenza_viale_Firenze,40.313888,15.904444,07/06/2022 16:00,0.3,
Potenza_viale_Firenze,40.313888,15.904444,07/06/2022 17:00,0.29,
Potenza_viale_Firenze,40.313888,15.904444,07/06/2022 18:00,0.3,
Potenza_viale_Firenze,40.313888,15.904444,07/06/2022 19:00,0.35,
Potenza_viale_Firenze,40.313888,15.904444,07/06/2022 20:00,0.33,
Potenza_viale_Firenze,40.313888,15.904444,07/06/2022 21:00,0.22,
Potenza_viale_Firenze,40.313888,15.904444,07/06/2022 22:00,0.2,
Potenza_viale_Firenze,40.313888,15.904444,07/06/2022 23:00,0.18,
Potenza_viale_Firenze,40.313888,15.904444,08/06/2022 00:00,0.17,
Potenza_viale_Firenze,40.313888,15.904444,08/06/2022 01:00,0.16,
Potenza_viale_Firenze,40.313888,15.904444,08/06/2022 02:00,0.16,
Potenza_viale_Firenze,40.313888,15.904444,08/06/2022 03:00,0.15,
Potenza_viale_Firenze,40.313888,15.904444,08/06/2022 04:00,0.16,
Potenza_viale_Firenze,40.313888,15.904444,08/06/2022 05:00,0.18,
Potenza_viale_Firenze,40.313888,15.904444,08/06/2022 06:00,0.27,
Potenza_viale_Firenze,40.313888,15.904444,08/06/2022 07:00,0.38,
Potenza_viale_Firenze,40.313888,15.904444,08/06/2022 08:00,0.5,
Potenza_viale_Firenze,40.313888,15.904444,08/06/2022 09:00,0.38,
Potenza_viale_Firenze,40.313888,15.904444,08/06/2022 10:00,0.37,
Potenza_viale_Firenze,40.313888,15.904444,08/06/2022 11:00,0.37,
Potenza_viale_Firenze,40.313888,15.904444,08/06/2022 12:00,0.41,
Potenza_viale_Firenze,40.313888,15.904444,08/06/2022 13:00,0.34,
Potenza_viale_Firenze,40.313888,15.904444,08/06/2022 14:00,0.3,
Potenza_viale_Firenze,40.313888,15.904444,08/06/2022 15:00,0.26,
Potenza_viale_Firenze,40.313888,15.904444,08/06/2022 16:00,0.32,
Potenza_viale_Firenze,40.313888,15.904444,08/06/2022 17:00,0.36,
Potenza_viale_Firenze,40.313888,15.904444,08/06/2022 18:00,0.45,
Potenza_viale_Firenze,40.313888,15.904444,08/06/2022 19:00,0.31,
Potenza_viale_Firenze,40.313888,15.904444,08/06/2022 20:00,0.3,
Potenza_viale_Firenze,40.313888,15.904444,08/06/2022 21:00,0.24,
Potenza_viale_Firenze,40.313888,15.904444,08/06/2022 22:00,0.2,
Potenza_viale_Firenze,40.313888,15.904444,08/06/2022 23:00,0.21,
Potenza_viale_Firenze,40.313888,15.904444,09/06/2022 00:00,0.17,
Potenza_viale_Firenze,40.313888,15.904444,09/06/2022 01:00,0.15,
Potenza_viale_Firenze,40.313888,15.904444,09/06/2022 02:00,0.14,
Potenza_viale_Firenze,40.313888,15.904444,09/06/2022 03:00,0.16,
Potenza_viale_Firenze,40.313888,15.904444,09/06/2022 04:00,0.15,
Potenza_viale_Firenze,40.313888,15.904444,09/06/2022 05:00,0.26,
Potenza_viale_Firenze,40.313888,15.904444,09/06/2022 06:00,0.22,
Potenza_viale_Firenze,40.313888,15.904444,09/06/2022 07:00,0.24,
Potenza_viale_Firenze,40.313888,15.904444,09/06/2022 08:00,0.38,
Potenza_viale_Firenze,40.313888,15.904444,09/06/2022 09:00,0.35,
Potenza_viale_Firenze,40.313888,15.904444,09/06/2022 10:00,0.31,
Potenza_viale_Firenze,40.313888,15.904444,09/06/2022 11:00,0.33,
Potenza_viale_Firenze,40.313888,15.904444,09/06/2022 12:00,0.34,
Potenza_viale_Firenze,40.313888,15.904444,09/06/2022 13:00,0.37,
Potenza_viale_Firenze,40.313888,15.904444,09/06/2022 14:00,0.29,
Potenza_viale_Firenze,40.313888,15.904444,09/06/2022 15:00,0.28,
Potenza_viale_Firenze,40.313888,15.904444,09/06/2022 16:00,0.28,
Potenza_viale_Firenze,40.313888,15.904444,09/06/2022 17:00,0.23,
Potenza_viale_Firenze,40.313888,15.904444,09/06/2022 18:00,0.32,
Potenza_viale_Firenze,40.313888,15.904444,09/06/2022 19:00,0.46,
Potenza_viale_Firenze,40.313888,15.904444,09/06/2022 20:00,0.63,
Potenza_viale_Firenze,40.313888,15.904444,09/06/2022 21:00,0.54,
Potenza_viale_Firenze,40.313888,15.904444,09/06/2022 22:00,0.43,
Potenza_viale_Firenze,40.313888,15.904444,09/06/2022 23:00,0.37,
Potenza_viale_Firenze,40.313888,15.904444,10/06/2022 00:00,0.35,
Potenza_viale_Firenze,40.313888,15.904444,10/06/2022 01:00,0.25,
Potenza_viale_Firenze,40.313888,15.904444,10/06/2022 02:00,0.21,
Potenza_viale_Firenze,40.313888,15.904444,10/06/2022 03:00,0.2,
Potenza_viale_Firenze,40.313888,15.904444,10/06/2022 04:00,0.19,
Potenza_viale_Firenze,40.313888,15.904444,10/06/2022 05:00,0.34,
Potenza_viale_Firenze,40.313888,15.904444,10/06/2022 06:00,0.39,
Potenza_viale_Firenze,40.313888,15.904444,10/06/2022 07:00,0.51,
Potenza_viale_Firenze,40.313888,15.904444,10/06/2022 08:00,0.78,
Potenza_viale_Firenze,40.313888,15.904444,10/06/2022 09:00,0.53,
Potenza_viale_Firenze,40.313888,15.904444,10/06/2022 10:00,0.39,
Potenza_viale_Firenze,40.313888,15.904444,10/06/2022 11:00,0.39,
Potenza_viale_Firenze,40.313888,15.904444,10/06/2022 12:00,0.38,
Potenza_viale_Firenze,40.313888,15.904444,10/06/2022 13:00,0.37,
Potenza_viale_Firenze,40.313888,15.904444,10/06/2022 14:00,0.28,
Potenza_viale_Firenze,40.313888,15.904444,10/06/2022 15:00,0.38,
Potenza_viale_Firenze,40.313888,15.904444,10/06/2022 16:00,0.32,
Potenza_viale_Firenze,40.313888,15.904444,10/06/2022 17:00,0.38,
