Stazione,Latitudine,Longitudine,Data_Ora,Benzene (µg/m³),CO (mg/m³),Etilbenzene (µg/m³),mp-Xilene (µg/m³),o-Xilene (µg/m³),PM10 (µg/m³),Toluene (µg/m³)
Potenza_Viale_Unicef,40.627777,15.796388,04/03/2021 19:00,0.82,0.39,0.21,1.32,0.15,,1.26
Potenza_Viale_Unicef,40.627777,15.796388,04/03/2021 20:00,0.93,0.43,0.21,1.58,0.15,,1.49
Potenza_Viale_Unicef,40.627777,15.796388,04/03/2021 21:00,1.05,0.52,0.33,1.4,0.18,,1.49
Potenza_Viale_Unicef,40.627777,15.796388,04/03/2021 22:00,1.44,0.41,0.35,1.65,0.4,,1.71
Potenza_Viale_Unicef,40.627777,15.796388,04/03/2021 23:00,0.84,0.33,0.11,0.65,0.18,,1.02
Potenza_Viale_Unicef,40.627777,15.796388,05/03/2021 00:00,0.73,0.3,0.11,0.55,0.1,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,05/03/2021 01:00,0.54,0.29,0.11,0.11,0.1,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,05/03/2021 02:00,0.54,0.27,0.11,0.11,0.1,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,05/03/2021 03:00,0.47,0.27,0.11,0.12,0.1,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,05/03/2021 04:00,0.33,0.26,0.11,0.33,0.11,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,05/03/2021 05:00,0.01,0.27,0.11,0.11,0.1,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,05/03/2021 06:00,0.22,0.25,0.11,0.03,0.09,,0.55
Potenza_Viale_Unicef,40.627777,15.796388,05/03/2021 07:00,0.35,-9999.0,0.11,0.35,0.1,,0.55
Potenza_Viale_Unicef,40.627777,15.796388,05/03/2021 08:00,0.47,0.29,0.11,0.65,0.21,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,05/03/2021 09:00,0.33,0.24,0.11,0.54,0.1,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,05/03/2021 10:00,0.21,0.24,0.11,0.54,0.1,,0.55
Potenza_Viale_Unicef,40.627777,15.796388,05/03/2021 11:00,0.2,0.21,0.11,0.49,0.12,,0.55
Potenza_Viale_Unicef,40.627777,15.796388,05/03/2021 12:00,0.2,0.21,0.11,0.57,0.11,,0.55
Potenza_Viale_Unicef,40.627777,15.796388,05/03/2021 13:00,0.2,0.19,0.11,0.49,0.12,,0.54
Potenza_Viale_Unicef,40.627777,15.796388,05/03/2021 14:00,0.12,0.21,0.11,0.5,0.09,,0.54
Potenza_Viale_Unicef,40.627777,15.796388,05/03/2021 15:00,0.2,0.2,0.11,0.57,0.12,,0.55
Potenza_Viale_Unicef,40.627777,15.796388,05/03/2021 16:00,0.2,0.21,0.11,0.49,0.09,,0.55
Potenza_Viale_Unicef,40.627777,15.796388,05/03/2021 17:00,0.21,0.23,0.11,0.57,0.11,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,05/03/2021 18:00,0.44,0.28,0.11,0.57,0.12,,0.57
Potenza_Viale_Unicef,40.627777,15.796388,05/03/2021 19:00,0.73,0.35,0.21,1.39,0.15,,1.03
Potenza_Viale_Unicef,40.627777,15.796388,05/03/2021 20:00,1.03,0.47,0.31,1.58,0.16,,1.28
Potenza_Viale_Unicef,40.627777,15.796388,05/03/2021 21:00,1.44,0.49,0.34,1.45,0.39,,1.71
Potenza_Viale_Unicef,40.627777,15.796388,05/03/2021 22:00,1.35,0.54,0.23,1.39,0.16,,1.27
Potenza_Viale_Unicef,40.627777,15.796388,05/03/2021 23:00,1.48,0.66,0.22,1.12,0.17,,1.27
Potenza_Viale_Unicef,40.627777,15.796388,06/03/2021 00:00,2.36,0.49,0.37,1.19,0.18,,1.72
Potenza_Viale_Unicef,40.627777,15.796388,06/03/2021 01:00,1.35,0.44,0.11,1.07,0.15,,1.27
Potenza_Viale_Unicef,40.627777,15.796388,06/03/2021 02:00,0.94,0.41,0.11,1.08,0.15,,1.26
Potenza_Viale_Unicef,40.627777,15.796388,06/03/2021 03:00,0.73,0.32,0.11,0.85,0.18,,1.03
Potenza_Viale_Unicef,40.627777,15.796388,06/03/2021 04:00,0.53,0.26,0.11,0.59,0.13,,1.01
Potenza_Viale_Unicef,40.627777,15.796388,06/03/2021 05:00,0.84,0.33,0.11,0.52,0.1,,0.78
Potenza_Viale_Unicef,40.627777,15.796388,06/03/2021 06:00,1.16,-9999.0,0.11,0.58,0.09,,0.8
Potenza_Viale_Unicef,40.627777,15.796388,06/03/2021 07:00,1.14,0.4,0.11,0.66,0.1,,1.04
Potenza_Viale_Unicef,40.627777,15.796388,06/03/2021 08:00,1.15,0.41,0.24,1.19,0.19,,1.49
Potenza_Viale_Unicef,40.627777,15.796388,06/03/2021 09:00,1.54,0.4,0.24,1.47,0.18,,1.27
Potenza_Viale_Unicef,40.627777,15.796388,06/03/2021 10:00,0.81,0.19,0.21,1.44,0.38,,1.25
Potenza_Viale_Unicef,40.627777,15.796388,06/03/2021 11:00,0.2,0.19,0.11,0.49,0.09,,0.57
Potenza_Viale_Unicef,40.627777,15.796388,06/03/2021 12:00,0.2,0.18,0.11,0.48,0.11,,0.77
Potenza_Viale_Unicef,40.627777,15.796388,06/03/2021 13:00,0.2,0.19,0.11,0.48,0.09,,0.55
Potenza_Viale_Unicef,40.627777,15.796388,06/03/2021 14:00,0.2,0.18,0.11,0.49,0.08,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,06/03/2021 15:00,0.2,0.17,0.11,0.3,0.08,,0.55
Potenza_Viale_Unicef,40.627777,15.796388,06/03/2021 16:00,0.2,0.18,0.11,0.11,0.09,,0.54
Potenza_Viale_Unicef,40.627777,15.796388,06/03/2021 17:00,0.2,0.19,0.11,0.11,0.09,,0.54
Potenza_Viale_Unicef,40.627777,15.796388,06/03/2021 18:00,0.2,0.21,0.11,0.3,0.09,,0.54
Potenza_Viale_Unicef,40.627777,15.796388,06/03/2021 19:00,0.21,0.21,0.11,0.49,0.09,,0.55
Potenza_Viale_Unicef,40.627777,15.796388,06/03/2021 20:00,0.31,0.2,0.11,0.5,0.1,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,06/03/2021 21:00,0.31,0.23,0.11,0.31,0.09,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,06/03/2021 22:00,0.32,0.27,0.11,0.32,0.1,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,06/03/2021 23:00,0.45,0.22,0.11,0.52,0.1,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,07/03/2021 00:00,0.21,0.25,0.11,0.11,0.1,,0.55
Potenza_Viale_Unicef,40.627777,15.796388,07/03/2021 01:00,0.45,0.29,0.11,0.11,0.1,,0.55
Potenza_Viale_Unicef,40.627777,15.796388,07/03/2021 02:00,0.45,0.25,0.11,0.11,0.1,,0.55
Potenza_Viale_Unicef,40.627777,15.796388,07/03/2021 03:00,0.21,0.24,0.11,0.32,0.1,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,07/03/2021 04:00,0.2,0.21,0.11,0.11,0.09,,0.54
Potenza_Viale_Unicef,40.627777,15.796388,07/03/2021 05:00,0.2,-9999.0,0.11,0.03,0.09,,0.09
Potenza_Viale_Unicef,40.627777,15.796388,07/03/2021 06:00,0.13,0.18,0.11,0.11,0.1,,0.09
Potenza_Viale_Unicef,40.627777,15.796388,07/03/2021 07:00,0.13,0.2,0.11,-0.04,0.1,,0.1
Potenza_Viale_Unicef,40.627777,15.796388,07/03/2021 08:00,0.21,0.2,0.11,0.11,0.1,,0.55
Potenza_Viale_Unicef,40.627777,15.796388,07/03/2021 09:00,0.21,0.21,0.11,0.11,0.1,,0.09
Potenza_Viale_Unicef,40.627777,15.796388,07/03/2021 10:00,0.2,0.21,0.11,0.11,0.09,,0.09
Potenza_Viale_Unicef,40.627777,15.796388,07/03/2021 11:00,0.2,0.22,0.11,0.11,0.09,,0.1
Potenza_Viale_Unicef,40.627777,15.796388,07/03/2021 12:00,0.33,0.31,0.11,0.3,0.09,,0.54
Potenza_Viale_Unicef,40.627777,15.796388,07/03/2021 13:00,0.61,0.2,0.11,0.56,0.11,,0.55
Potenza_Viale_Unicef,40.627777,15.796388,07/03/2021 14:00,0.31,0.18,0.11,0.11,0.09,,0.55
Potenza_Viale_Unicef,40.627777,15.796388,07/03/2021 15:00,0.2,0.17,0.11,0.29,0.09,,0.32
Potenza_Viale_Unicef,40.627777,15.796388,07/03/2021 16:00,0.2,0.17,0.11,-0.1,0.09,,0.32
Potenza_Viale_Unicef,40.627777,15.796388,07/03/2021 17:00,0.2,0.21,0.11,0.01,0.09,,0.54
Potenza_Viale_Unicef,40.627777,15.796388,07/03/2021 18:00,0.2,0.22,0.11,0.11,0.1,,0.54
Potenza_Viale_Unicef,40.627777,15.796388,07/03/2021 19:00,0.32,0.24,0.11,0.5,0.09,,0.54
Potenza_Viale_Unicef,40.627777,15.796388,07/03/2021 20:00,0.53,0.36,0.11,0.48,0.1,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,07/03/2021 21:00,1.25,0.62,0.2,1.12,0.14,,1.27
Potenza_Viale_Unicef,40.627777,15.796388,07/03/2021 22:00,1.76,0.65,0.3,1.37,0.15,,1.72
Potenza_Viale_Unicef,40.627777,15.796388,07/03/2021 23:00,2.16,0.69,0.23,1.11,0.15,,1.5
Potenza_Viale_Unicef,40.627777,15.796388,08/03/2021 00:00,2.35,0.7,0.36,1.39,0.16,,1.96
Potenza_Viale_Unicef,40.627777,15.796388,08/03/2021 01:00,2.35,0.65,0.36,1.19,0.16,,1.72
Potenza_Viale_Unicef,40.627777,15.796388,08/03/2021 02:00,0.92,0.68,0.11,1.04,0.18,,1.5
Potenza_Viale_Unicef,40.627777,15.796388,08/03/2021 03:00,2.029,0.66,0.3,1.12,0.16,,1.72
Potenza_Viale_Unicef,40.627777,15.796388,08/03/2021 04:00,1.94,-9999.0,0.33,1.4,0.15,,1.95
Potenza_Viale_Unicef,40.627777,15.796388,08/03/2021 05:00,1.54,0.59,0.33,1.61,0.16,,1.01
Potenza_Viale_Unicef,40.627777,15.796388,08/03/2021 06:00,1.33,0.5,0.49,2.45,0.4,,1.72
Potenza_Viale_Unicef,40.627777,15.796388,08/03/2021 07:00,1.03,0.55,0.37,2.5,0.64,,1.51
Potenza_Viale_Unicef,40.627777,15.796388,08/03/2021 08:00,1.03,0.6,0.64,2.76,0.64,,2.2
Potenza_Viale_Unicef,40.627777,15.796388,08/03/2021 09:00,1.24,0.52,0.33,2.5,0.63,,1.96
Potenza_Viale_Unicef,40.627777,15.796388,08/03/2021 10:00,1.02,0.48,0.78,2.41,0.85,,1.72
Potenza_Viale_Unicef,40.627777,15.796388,08/03/2021 11:00,0.71,0.19,1.85,1.64,9.91,,1.47
Potenza_Viale_Unicef,40.627777,15.796388,08/03/2021 12:00,0.12,0.16,1.3,0.83,5.48,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,08/03/2021 13:00,0.04,0.17,0.9,0.5,0.13,,0.54
Potenza_Viale_Unicef,40.627777,15.796388,08/03/2021 14:00,0.2,0.17,0.65,0.75,0.15,,0.78
Potenza_Viale_Unicef,40.627777,15.796388,08/03/2021 15:00,0.2,0.14,0.64,0.57,0.13,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,08/03/2021 16:00,0.2,0.15,0.32,0.5,0.09,,0.54
Potenza_Viale_Unicef,40.627777,15.796388,08/03/2021 17:00,0.12,0.18,0.32,0.5,0.09,,0.54
Potenza_Viale_Unicef,40.627777,15.796388,08/03/2021 18:00,0.2,0.25,0.32,0.65,0.12,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,08/03/2021 19:00,0.41,0.26,0.32,0.92,0.14,,1.03
Potenza_Viale_Unicef,40.627777,15.796388,08/03/2021 20:00,0.42,0.23,0.3,1.0,0.14,,0.99
Potenza_Viale_Unicef,40.627777,15.796388,08/03/2021 21:00,0.43,0.2,0.29,0.57,0.09,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,08/03/2021 22:00,0.2,0.19,0.11,0.5,0.09,,0.55
Potenza_Viale_Unicef,40.627777,15.796388,08/03/2021 23:00,0.21,0.29,0.11,0.49,0.09,,0.54
Potenza_Viale_Unicef,40.627777,15.796388,09/03/2021 00:00,0.73,0.32,0.11,0.5,0.09,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,09/03/2021 01:00,0.31,0.33,0.11,0.51,0.1,,0.57
Potenza_Viale_Unicef,40.627777,15.796388,09/03/2021 02:00,0.72,0.31,0.11,0.58,0.08,,0.99
Potenza_Viale_Unicef,40.627777,15.796388,09/03/2021 03:00,0.61,-9999.0,0.11,0.58,0.08,,0.76
Potenza_Viale_Unicef,40.627777,15.796388,09/03/2021 04:00,0.52,0.26,0.11,0.51,0.1,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,09/03/2021 05:00,0.45,0.22,0.11,0.51,0.09,,0.55
Potenza_Viale_Unicef,40.627777,15.796388,09/03/2021 06:00,0.32,0.21,0.11,0.31,0.1,,0.55
Potenza_Viale_Unicef,40.627777,15.796388,09/03/2021 07:00,0.21,0.24,0.11,0.51,0.1,,0.55
Potenza_Viale_Unicef,40.627777,15.796388,09/03/2021 08:00,0.45,0.28,0.11,0.59,0.13,,0.57
Potenza_Viale_Unicef,40.627777,15.796388,09/03/2021 09:00,0.73,0.35,0.11,0.85,0.14,,1.02
Potenza_Viale_Unicef,40.627777,15.796388,09/03/2021 10:00,0.72,0.34,0.2,1.01,0.14,,1.0
Potenza_Viale_Unicef,40.627777,15.796388,09/03/2021 11:00,0.61,0.22,0.21,1.2,0.15,,1.02
Potenza_Viale_Unicef,40.627777,15.796388,09/03/2021 12:00,0.31,0.14,0.21,1.35,0.35,,1.02
Potenza_Viale_Unicef,40.627777,15.796388,09/03/2021 13:00,0.03,0.17,0.11,0.58,0.12,,0.54
Potenza_Viale_Unicef,40.627777,15.796388,09/03/2021 14:00,-0.08,0.17,0.11,0.49,0.12,,0.32
Potenza_Viale_Unicef,40.627777,15.796388,09/03/2021 15:00,0.2,0.15,0.11,0.57,0.13,,0.55
Potenza_Viale_Unicef,40.627777,15.796388,09/03/2021 16:00,0.2,0.15,0.11,0.3,0.09,,0.55
Potenza_Viale_Unicef,40.627777,15.796388,09/03/2021 17:00,0.2,0.17,0.11,0.48,0.09,,0.54
Potenza_Viale_Unicef,40.627777,15.796388,09/03/2021 18:00,0.2,0.18,0.11,0.49,0.09,,0.54
Potenza_Viale_Unicef,40.627777,15.796388,09/03/2021 19:00,0.21,0.26,0.11,0.52,0.09,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,09/03/2021 20:00,0.66,0.35,0.38,1.96,0.43,,1.49
Potenza_Viale_Unicef,40.627777,15.796388,09/03/2021 21:00,0.75,0.26,0.45,1.45,0.25,,1.26
Potenza_Viale_Unicef,40.627777,15.796388,09/03/2021 22:00,0.63,0.21,0.11,1.12,0.23,,1.02
Potenza_Viale_Unicef,40.627777,15.796388,09/03/2021 23:00,0.51,0.18,0.11,0.65,0.18,,0.57
Potenza_Viale_Unicef,40.627777,15.796388,10/03/2021 00:00,0.5,0.15,0.11,0.63,0.11,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,10/03/2021 01:00,0.24,0.16,0.11,0.58,0.1,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,10/03/2021 02:00,0.36,-9999.0,0.11,0.58,0.1,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,10/03/2021 03:00,0.37,0.09,0.11,0.59,0.11,,0.33
Potenza_Viale_Unicef,40.627777,15.796388,10/03/2021 04:00,0.11,0.1,0.11,0.08,0.11,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,10/03/2021 05:00,0.18,0.15,0.11,0.08,0.11,,0.8
Potenza_Viale_Unicef,40.627777,15.796388,10/03/2021 06:00,0.25,0.15,0.11,0.08,0.11,,0.79
Potenza_Viale_Unicef,40.627777,15.796388,10/03/2021 07:00,0.25,0.19,0.11,0.12,0.11,,0.57
Potenza_Viale_Unicef,40.627777,15.796388,10/03/2021 08:00,0.39,0.22,0.11,0.63,0.11,,0.79
Potenza_Viale_Unicef,40.627777,15.796388,10/03/2021 09:00,0.52,0.25,0.11,0.88,0.2,,0.8
Potenza_Viale_Unicef,40.627777,15.796388,10/03/2021 10:00,0.58,0.26,0.11,0.88,0.19,,0.8
Potenza_Viale_Unicef,40.627777,15.796388,10/03/2021 11:00,0.53,0.22,0.11,0.9,0.18,,0.8
Potenza_Viale_Unicef,40.627777,15.796388,10/03/2021 12:00,0.58,0.25,0.3,1.18,0.39,,1.07
Potenza_Viale_Unicef,40.627777,15.796388,10/03/2021 13:00,0.64,0.23,0.56,1.69,0.45,,1.49
Potenza_Viale_Unicef,40.627777,15.796388,10/03/2021 14:00,0.51,0.23,0.11,0.66,0.19,,0.79
Potenza_Viale_Unicef,40.627777,15.796388,10/03/2021 15:00,0.52,0.18,0.11,0.9,0.19,,0.58
Potenza_Viale_Unicef,40.627777,15.796388,10/03/2021 16:00,0.57,0.22,0.3,0.9,0.18,,0.8
Potenza_Viale_Unicef,40.627777,15.796388,10/03/2021 17:00,0.38,0.18,0.11,0.63,0.11,,0.57
Potenza_Viale_Unicef,40.627777,15.796388,10/03/2021 18:00,0.38,0.23,0.11,0.61,0.11,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,10/03/2021 19:00,0.26,0.33,0.11,0.65,0.11,,0.58
Potenza_Viale_Unicef,40.627777,15.796388,10/03/2021 20:00,0.66,0.35,0.11,1.2,0.32,,1.04
Potenza_Viale_Unicef,40.627777,15.796388,10/03/2021 21:00,1.0,0.34,0.34,1.48,0.31,,1.27
Potenza_Viale_Unicef,40.627777,15.796388,10/03/2021 22:00,0.59,0.26,0.32,1.17,0.21,,1.04
Potenza_Viale_Unicef,40.627777,15.796388,10/03/2021 23:00,0.45,0.21,0.11,0.64,0.11,,0.58
Potenza_Viale_Unicef,40.627777,15.796388,11/03/2021 00:00,0.26,0.18,0.11,0.36,0.11,,0.55
Potenza_Viale_Unicef,40.627777,15.796388,11/03/2021 01:00,0.26,-9999.0,0.11,0.1,0.1,,0.1
Potenza_Viale_Unicef,40.627777,15.796388,11/03/2021 02:00,0.2,0.16,0.11,0.08,0.11,,0.11
Potenza_Viale_Unicef,40.627777,15.796388,11/03/2021 03:00,0.2,0.15,0.11,0.1,0.11,,0.33
Potenza_Viale_Unicef,40.627777,15.796388,11/03/2021 04:00,0.14,0.16,0.11,0.08,0.11,,0.11
Potenza_Viale_Unicef,40.627777,15.796388,11/03/2021 05:00,0.21,0.18,0.11,0.08,0.11,,0.12
Potenza_Viale_Unicef,40.627777,15.796388,11/03/2021 06:00,0.27,0.2,0.11,0.1,0.11,,0.13
Potenza_Viale_Unicef,40.627777,15.796388,11/03/2021 07:00,0.28,0.28,0.11,0.14,0.11,,0.14
Potenza_Viale_Unicef,40.627777,15.796388,11/03/2021 08:00,0.48,0.38,0.12,0.91,0.23,,0.8
Potenza_Viale_Unicef,40.627777,15.796388,11/03/2021 09:00,0.45,0.23,0.31,0.92,0.22,,0.8
Potenza_Viale_Unicef,40.627777,15.796388,11/03/2021 10:00,0.25,0.22,0.3,0.9,0.19,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,11/03/2021 11:00,0.23,0.22,0.11,0.89,0.17,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,11/03/2021 12:00,0.24,0.18,0.11,0.89,0.17,,0.8
Potenza_Viale_Unicef,40.627777,15.796388,11/03/2021 13:00,0.24,0.19,0.11,0.59,0.1,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,11/03/2021 14:00,0.23,0.19,0.11,0.6,0.11,,0.57
Potenza_Viale_Unicef,40.627777,15.796388,11/03/2021 15:00,0.24,0.17,0.11,0.61,0.18,,0.55
Potenza_Viale_Unicef,40.627777,15.796388,11/03/2021 16:00,0.23,0.18,0.11,0.12,0.11,,0.1
Potenza_Viale_Unicef,40.627777,15.796388,11/03/2021 17:00,0.24,0.18,0.11,0.6,0.18,,0.33
Potenza_Viale_Unicef,40.627777,15.796388,11/03/2021 18:00,0.36,0.25,0.11,0.6,0.17,,0.57
Potenza_Viale_Unicef,40.627777,15.796388,11/03/2021 19:00,0.57,0.27,0.11,1.17,0.24,,1.27
Potenza_Viale_Unicef,40.627777,15.796388,11/03/2021 20:00,0.63,0.28,0.45,1.45,0.26,,1.5
Potenza_Viale_Unicef,40.627777,15.796388,11/03/2021 21:00,0.57,0.25,0.29,1.18,0.37,,1.03
Potenza_Viale_Unicef,40.627777,15.796388,11/03/2021 22:00,0.52,0.22,0.11,0.66,0.11,,0.58
Potenza_Viale_Unicef,40.627777,15.796388,11/03/2021 23:00,0.39,0.23,0.11,0.36,0.11,,0.33
Potenza_Viale_Unicef,40.627777,15.796388,12/03/2021 00:00,0.39,-9999.0,0.11,0.1,0.11,,0.33
Potenza_Viale_Unicef,40.627777,15.796388,12/03/2021 01:00,0.27,0.18,0.11,0.1,0.11,,0.12
Potenza_Viale_Unicef,40.627777,15.796388,12/03/2021 02:00,0.2,0.13,0.11,0.07,0.11,,0.11
Potenza_Viale_Unicef,40.627777,15.796388,12/03/2021 03:00,0.13,0.13,0.11,0.07,0.11,,0.09
Potenza_Viale_Unicef,40.627777,15.796388,12/03/2021 04:00,0.0,0.11,0.11,0.07,0.11,,0.09
Potenza_Viale_Unicef,40.627777,15.796388,12/03/2021 05:00,-0.01,0.11,0.11,0.07,0.11,,0.09
Potenza_Viale_Unicef,40.627777,15.796388,12/03/2021 06:00,-0.01,0.12,0.11,0.07,0.11,,0.09
Potenza_Viale_Unicef,40.627777,15.796388,12/03/2021 07:00,0.13,0.13,0.11,0.07,0.1,,0.09
Potenza_Viale_Unicef,40.627777,15.796388,12/03/2021 08:00,0.13,0.15,0.11,0.07,0.11,,0.11
Potenza_Viale_Unicef,40.627777,15.796388,12/03/2021 09:00,0.12,0.15,0.11,0.13,0.11,,0.11
Potenza_Viale_Unicef,40.627777,15.796388,12/03/2021 10:00,0.18,0.15,0.11,0.61,0.11,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,12/03/2021 11:00,0.17,0.17,0.11,0.62,0.18,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,12/03/2021 12:00,0.24,0.15,0.11,0.59,0.11,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,12/03/2021 13:00,0.24,0.14,0.11,0.65,0.25,,0.57
Potenza_Viale_Unicef,40.627777,15.796388,12/03/2021 14:00,0.23,0.14,0.11,0.65,0.23,,0.57
Potenza_Viale_Unicef,40.627777,15.796388,12/03/2021 15:00,0.23,0.11,0.11,0.59,0.1,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,12/03/2021 16:00,0.17,0.11,0.11,0.61,0.11,,0.57
Potenza_Viale_Unicef,40.627777,15.796388,12/03/2021 17:00,0.24,0.11,0.11,1.11,0.18,,0.79
Potenza_Viale_Unicef,40.627777,15.796388,12/03/2021 18:00,0.23,0.14,0.11,0.63,0.11,,0.57
Potenza_Viale_Unicef,40.627777,15.796388,12/03/2021 19:00,0.23,0.15,0.11,0.84,0.17,,0.79
Potenza_Viale_Unicef,40.627777,15.796388,12/03/2021 20:00,0.36,0.16,0.11,0.62,0.17,,0.8
Potenza_Viale_Unicef,40.627777,15.796388,12/03/2021 21:00,0.23,0.14,0.11,0.38,0.17,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,12/03/2021 22:00,0.23,0.11,0.11,0.34,0.11,,0.55
Potenza_Viale_Unicef,40.627777,15.796388,12/03/2021 23:00,0.1,-9999.0,0.11,0.06,0.1,,0.1
Potenza_Viale_Unicef,40.627777,15.796388,13/03/2021 00:00,0.17,0.14,0.11,0.08,0.11,,0.1
Potenza_Viale_Unicef,40.627777,15.796388,13/03/2021 01:00,0.1,0.15,0.11,0.11,0.1,,0.32
Potenza_Viale_Unicef,40.627777,15.796388,13/03/2021 02:00,0.17,0.13,0.11,0.11,0.11,,0.1
Potenza_Viale_Unicef,40.627777,15.796388,13/03/2021 03:00,0.17,0.15,0.11,0.11,0.11,,0.33
Potenza_Viale_Unicef,40.627777,15.796388,13/03/2021 04:00,0.12,0.18,0.11,0.12,0.11,,0.34
Potenza_Viale_Unicef,40.627777,15.796388,13/03/2021 05:00,0.84,0.19,0.11,0.6,0.11,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,13/03/2021 06:00,0.5,0.12,0.11,0.85,0.18,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,13/03/2021 07:00,0.1,0.13,0.11,0.12,0.11,,0.11
Potenza_Viale_Unicef,40.627777,15.796388,13/03/2021 08:00,0.17,0.23,0.11,0.86,0.17,,0.81
Potenza_Viale_Unicef,40.627777,15.796388,13/03/2021 09:00,0.23,0.12,0.11,0.34,0.11,,0.79
Potenza_Viale_Unicef,40.627777,15.796388,13/03/2021 10:00,0.23,0.14,0.11,0.58,0.17,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,13/03/2021 11:00,0.23,0.1,0.11,0.62,0.11,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,13/03/2021 12:00,0.1,0.09,0.11,0.62,0.17,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,13/03/2021 13:00,0.1,0.09,0.11,0.62,0.17,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,13/03/2021 14:00,0.1,0.08,0.11,0.59,0.1,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,13/03/2021 15:00,0.1,0.07,0.11,0.35,0.11,,0.33
Potenza_Viale_Unicef,40.627777,15.796388,13/03/2021 16:00,0.1,0.09,0.11,0.34,0.11,,0.32
Potenza_Viale_Unicef,40.627777,15.796388,13/03/2021 17:00,0.1,0.11,0.11,0.11,0.11,,0.1
Potenza_Viale_Unicef,40.627777,15.796388,13/03/2021 18:00,0.23,0.16,0.11,0.36,0.1,,0.34
Potenza_Viale_Unicef,40.627777,15.796388,13/03/2021 19:00,0.5,0.19,0.11,0.6,0.11,,0.57
Potenza_Viale_Unicef,40.627777,15.796388,13/03/2021 20:00,0.63,0.17,0.11,0.88,0.22,,0.79
Potenza_Viale_Unicef,40.627777,15.796388,13/03/2021 21:00,0.48,0.18,0.11,0.56,0.1,,0.56
Potenza_Viale_Unicef,40.627777,15.796388,13/03/2021 22:00,0.42,-9999.0,0.11,0.37,0.15,,0.32
Potenza_Viale_Unicef,40.627777,15.796388,13/03/2021 23:00,0.16,0.07,0.11,0.03,0.11,,0.09
Potenza_Viale_Unicef,40.627777,15.796388,14/03/2021 00:00,0.11,0.08,0.11,0.03,0.1,,0.09
Potenza_Viale_Unicef,40.627777,15.796388,14/03/2021 01:00,0.11,0.07,0.11,0.04,0.11,,0.1
Potenza_Viale_Unicef,40.627777,15.796388,14/03/2021 02:00,-0.03,0.08,0.11,0.04,0.11,,0.09
Potenza_Viale_Unicef,40.627777,15.796388,14/03/2021 03:00,-0.16,0.09,0.11,0.05,0.11,,0.09
Potenza_Viale_Unicef,40.627777,15.796388,14/03/2021 04:00,-0.16,0.08,0.11,0.05,0.1,,0.09
Potenza_Viale_Unicef,40.627777,15.796388,14/03/2021 05:00,-0.15,0.08,0.11,0.06,0.11,,0.09
Potenza_Viale_Unicef,40.627777,15.796388,14/03/2021 06:00,-0.16,0.09,0.11,0.06,0.11,,0.09
Potenza_Viale_Unicef,40.627777,15.796388,14/03/2021 07:00,-0.15,0.08,0.11,0.06,0.11,,0.09
Potenza_Viale_Unicef,40.627777,15.796388,14/03/2021 08:00,-0.16,0.07,0.11,0.08,0.11,,0.1
