"Stazione","ParamNome","ParamUdm","Data","Ora","Media","ValiditÃ "
"Ferrandina","Temperatura","°C","08/01/2022","21","7.49","1"
"Ferrandina","Temperatura","°C","08/01/2022","22","7.36","1"
"Ferrandina","Temperatura","°C","08/01/2022","23","7.11","1"
"Ferrandina","Temperatura","°C","08/01/2022","24","6.93","1"
"Ferrandina","Temperatura","°C","09/01/2022","01","6.71","1"
"Ferrandina","Temperatura","°C","09/01/2022","02","5.79","1"
"Ferrandina","Temperatura","°C","09/01/2022","03","5.00","1"
"Ferrandina","Temperatura","°C","09/01/2022","04","4.52","1"
"Ferrandina","Temperatura","°C","09/01/2022","05","4.45","1"
"Ferrandina","Temperatura","°C","09/01/2022","06","2.56","1"
"Ferrandina","Temperatura","°C","09/01/2022","07","1.37","1"
"Ferrandina","Temperatura","°C","09/01/2022","08","0.87","1"
"Ferrandina","Temperatura","°C","09/01/2022","09","2.27","1"
"Ferrandina","Temperatura","°C","09/01/2022","10","4.94","1"
"Ferrandina","Temperatura","°C","09/01/2022","11","6.91","1"
"Ferrandina","Temperatura","°C","09/01/2022","12","8.31","1"
"Ferrandina","Temperatura","°C","09/01/2022","13","10.32","1"
"Ferrandina","Temperatura","°C","09/01/2022","14","12.37","1"
"Ferrandina","Temperatura","°C","09/01/2022","15","11.36","1"
"Ferrandina","Temperatura","°C","09/01/2022","16","10.18","1"
"Ferrandina","Temperatura","°C","09/01/2022","17","8.77","1"
"Ferrandina","Temperatura","°C","09/01/2022","18","7.92","1"
"Ferrandina","Temperatura","°C","09/01/2022","19","7.60","1"
"Ferrandina","Temperatura","°C","09/01/2022","20","7.02","1"
"Ferrandina","Temperatura","°C","09/01/2022","21","6.28","1"
"Ferrandina","Temperatura","°C","09/01/2022","22","5.50","1"
"Ferrandina","Temperatura","°C","09/01/2022","23","5.72","1"
"Ferrandina","Temperatura","°C","09/01/2022","24","5.44","1"
"Ferrandina","Temperatura","°C","10/01/2022","01","4.37","1"
"Ferrandina","Temperatura","°C","10/01/2022","02","3.56","1"
"Ferrandina","Temperatura","°C","10/01/2022","03","2.79","1"
"Ferrandina","Temperatura","°C","10/01/2022","04","3.82","1"
"Ferrandina","Temperatura","°C","10/01/2022","05","4.03","1"
"Ferrandina","Temperatura","°C","10/01/2022","06","4.58","1"
"Ferrandina","Temperatura","°C","10/01/2022","07","4.74","1"
"Ferrandina","Temperatura","°C","10/01/2022","08","4.89","1"
"Ferrandina","Temperatura","°C","10/01/2022","09","5.90","1"
"Ferrandina","Temperatura","°C","10/01/2022","10","6.56","1"
"Ferrandina","Temperatura","°C","10/01/2022","11","6.07","1"
"Ferrandina","Temperatura","°C","10/01/2022","12","5.37","1"
"Ferrandina","Temperatura","°C","10/01/2022","13","4.18","1"
"Ferrandina","Temperatura","°C","10/01/2022","14","3.43","1"
"Ferrandina","Temperatura","°C","10/01/2022","15","2.90","1"
"Ferrandina","Temperatura","°C","10/01/2022","16","3.95","1"
