Stazione,Latitudine,Longitudine,Data_Ora,Benzene (µg/m³),CO (mg/m³),Direzione_Vento (°N),Etilbenzene (µg/m³),H2S (µg/m³),Metano (ugC/m³),NMHC (ugC/m³),NO2 (µg/m³),NOx (µg/m³),NO (µg/m³),o-Xilene (µg/m³),O3 (µg/m³),PM10 (µg/m³),PM2-5 (µg/m³),Precipitazione (mm),Pressione (hPa),Radiazione_Globale (W/m²),Radiazione_Netta (W/m²),SO2 (µg/m³),Temperatura (°C),Toluene (µg/m³),Umidità_Relativa (%),Velocità_Vento (m/s),Xilene (µg/m³)
Grumento3,40.288333,15.891388,16/06/2022 18:00,0.19,0.27,233.0,0.05,2.9,-9999.0,-9999.0,2.4,6.0,2.35,0.02,109.65,,,0.0,929.68,106.57,49.7,5.99,24.35,0.37,60.95,7.42,0.03
Grumento3,40.288333,15.891388,16/06/2022 19:00,0.26,0.6,218.0,0.06,2.09,961.06,12.25,3.01,5.77,1.8,0.03,50.18,,,0.0,930.18,21.85,-47.77,4.22,23.0,0.1,67.84,3.67,0.03
Grumento3,40.288333,15.891388,16/06/2022 20:00,0.27,0.65,255.0,0.06,-9999.0,935.86,42.54,2.78,5.48,1.77,0.03,105.31,,,0.0,930.51,6.23,-26.99,3.5,22.28,0.3,68.98,2.79,0.04
Grumento3,40.288333,15.891388,16/06/2022 21:00,0.25,0.66,322.0,0.06,1.67,936.74,50.02,3.34,6.05,1.77,0.03,57.99,,,0.0,930.97,0.0,-32.31,3.59,21.57,0.14,68.34,0.84,0.04
Grumento3,40.288333,15.891388,16/06/2022 22:00,0.28,0.69,292.0,0.06,1.86,944.22,53.43,5.41,8.11,1.76,0.03,40.47,,,0.0,931.26,0.0,-32.98,3.84,20.4,0.17,73.01,1.29,0.04
Grumento3,40.288333,15.891388,16/06/2022 23:00,0.26,0.7,236.0,0.06,1.63,946.22,51.08,4.37,7.09,1.77,0.04,47.68,,,0.0,931.14,0.0,-33.27,2.99,19.47,0.19,76.04,1.57,0.04
Grumento3,40.288333,15.891388,17/06/2022 00:00,0.22,0.7,213.0,0.06,1.46,939.53,50.81,4.01,6.73,1.77,0.06,49.63,,,0.0,931.19,0.0,-31.5,2.97,19.04,0.24,76.49,1.39,0.04
Grumento3,40.288333,15.891388,17/06/2022 01:00,0.24,0.7,74.0,0.06,1.59,937.03,56.72,5.87,8.57,1.76,0.04,51.71,,,0.0,930.98,0.0,-33.17,2.67,18.67,0.21,75.75,1.3,0.04
Grumento3,40.288333,15.891388,17/06/2022 02:00,0.29,0.68,250.0,0.06,1.88,933.86,51.49,5.09,7.81,1.77,0.04,61.34,,,0.0,930.77,0.0,-31.23,2.75,18.02,0.24,76.48,1.25,0.04
Grumento3,40.288333,15.891388,17/06/2022 03:00,0.23,0.67,249.0,0.06,1.68,931.81,48.3,3.95,6.62,1.75,0.03,67.76,,,0.0,930.72,0.0,-30.18,2.53,17.69,0.22,76.3,1.15,0.03
Grumento3,40.288333,15.891388,17/06/2022 04:00,0.23,0.66,47.0,0.06,1.79,-9999.0,-9999.0,3.8,6.5,1.76,0.03,75.91,,,0.0,930.43,0.0,-30.12,2.75,17.49,0.12,76.06,0.69,0.03
Grumento3,40.288333,15.891388,17/06/2022 05:00,0.21,0.64,305.0,0.06,1.64,946.12,20.85,3.56,6.23,1.75,0.03,-9999.0,,,0.0,930.45,4.09,-22.81,3.38,17.47,0.2,74.08,0.47,0.03
Grumento3,40.288333,15.891388,17/06/2022 06:00,0.25,0.63,221.0,0.06,1.46,947.12,30.39,4.36,7.09,1.78,0.03,69.38,,,0.0,930.58,37.93,19.76,2.99,17.83,0.27,74.2,0.85,0.03
Grumento3,40.288333,15.891388,17/06/2022 07:00,0.2,0.62,241.0,0.06,1.69,941.31,35.89,3.56,6.34,1.81,0.03,79.73,,,0.0,930.65,58.57,6.12,2.69,19.05,0.18,67.83,0.74,0.03
Grumento3,40.288333,15.891388,17/06/2022 08:00,0.26,0.53,247.0,0.05,1.77,978.03,38.77,4.05,7.0,1.92,0.03,68.5,,,0.0,930.67,62.86,-1.52,1.45,20.35,0.25,66.06,0.65,0.03
Grumento3,40.288333,15.891388,17/06/2022 09:00,0.19,0.47,217.0,0.05,1.61,953.92,38.2,3.47,6.34,1.87,0.03,88.62,,,0.0,930.7,244.89,76.85,1.59,22.93,0.11,57.78,0.84,0.03
Grumento3,40.288333,15.891388,17/06/2022 10:00,0.25,0.49,245.0,0.05,1.55,949.62,36.67,2.37,5.19,1.84,0.03,105.57,,,0.0,930.64,589.87,318.86,1.31,26.24,0.15,50.39,1.05,0.03
Grumento3,40.288333,15.891388,17/06/2022 11:00,0.24,0.53,70.0,0.04,1.69,945.73,37.83,3.19,6.07,1.88,0.02,124.86,,,0.0,930.5,704.29,98.73,1.19,28.6,0.15,46.5,2.5,0.02
Grumento3,40.288333,15.891388,17/06/2022 12:00,0.2,0.52,82.0,0.05,1.94,940.69,32.04,2.11,4.81,1.76,0.02,133.37,,,7.2,930.4,102.9,-11.43,0.72,23.89,0.19,60.94,2.2,0.03
Grumento3,40.288333,15.891388,17/06/2022 13:00,0.22,0.47,188.0,0.05,2.23,922.73,32.93,2.0,4.82,1.84,0.03,87.61,,,0.0,930.29,453.22,276.75,1.16,20.65,0.22,67.62,6.94,0.03
Grumento3,40.288333,15.891388,17/06/2022 14:00,0.2,0.51,87.0,0.05,1.93,925.02,29.3,1.68,4.47,1.82,0.03,74.19,,,14.2,931.15,25.99,-19.23,0.66,17.64,0.15,85.62,4.56,0.03
Grumento3,40.288333,15.891388,17/06/2022 15:00,0.2,0.56,195.0,0.06,2.43,924.68,29.58,2.21,5.01,1.82,0.03,61.59,,,0.0,931.62,134.74,65.44,0.89,17.31,0.12,94.45,2.63,0.03
Grumento3,40.288333,15.891388,17/06/2022 16:00,0.21,0.58,245.0,0.06,2.61,928.87,36.53,3.44,6.58,2.04,0.03,52.04,,,0.0,931.09,405.18,318.17,0.68,18.83,0.22,91.28,2.34,0.03
Grumento3,40.288333,15.891388,17/06/2022 17:00,0.22,0.58,248.0,0.05,2.4,930.43,38.37,2.81,5.72,1.9,0.03,62.33,,,0.0,930.46,203.69,142.28,0.82,20.68,0.13,79.05,2.08,0.03
Grumento3,40.288333,15.891388,17/06/2022 18:00,0.2,0.57,194.0,0.05,2.42,927.57,38.06,2.69,5.5,1.83,0.03,62.29,,,0.0,931.14,48.97,5.81,0.77,19.02,0.11,80.07,2.15,0.03
Grumento3,40.288333,15.891388,17/06/2022 19:00,0.21,0.54,77.0,0.06,2.16,970.77,39.08,2.15,4.94,1.82,0.03,66.94,,,0.0,931.3,18.89,-27.38,0.88,17.29,0.14,82.1,3.85,0.03
Grumento3,40.288333,15.891388,17/06/2022 20:00,0.2,0.53,221.0,0.06,2.03,929.12,32.18,2.44,5.22,1.82,0.03,64.58,,,1.0,931.4,3.21,-36.82,-9999.0,16.3,0.21,84.97,3.07,0.04
Grumento3,40.288333,15.891388,17/06/2022 21:00,0.2,0.53,242.0,0.06,1.99,935.31,33.86,2.84,5.56,1.78,0.03,53.68,,,0.0,931.33,0.0,-31.64,1.42,15.87,0.14,86.56,2.09,0.04
Grumento3,40.288333,15.891388,17/06/2022 22:00,0.2,0.5,272.0,0.06,2.04,929.26,34.25,2.67,5.39,1.77,0.03,62.52,,,0.0,931.2,0.01,-18.8,1.01,16.34,0.11,79.86,0.66,0.04
Grumento3,40.288333,15.891388,17/06/2022 23:00,0.2,0.49,178.0,0.06,1.62,933.78,33.25,3.43,6.23,1.83,0.03,54.37,,,0.0,930.96,0.15,-14.67,1.2,16.04,0.15,80.49,2.85,0.04
Grumento3,40.288333,15.891388,18/06/2022 00:00,0.44,0.47,47.0,0.06,1.52,932.72,33.63,2.99,5.74,1.8,0.03,60.37,,,0.0,930.96,0.06,-9.12,1.53,16.94,0.18,75.4,1.71,0.04
Grumento3,40.288333,15.891388,18/06/2022 01:00,0.24,0.46,177.0,0.06,1.88,938.01,33.12,2.44,5.2,1.8,0.03,65.72,,,0.0,930.99,0.0,-27.99,2.06,17.14,0.18,73.59,2.14,0.04
Grumento3,40.288333,15.891388,18/06/2022 02:00,0.2,0.44,209.0,0.06,1.93,936.34,33.93,2.12,4.86,1.79,0.03,61.55,,,0.0,930.72,0.0,-29.55,1.6,17.18,0.11,71.76,2.11,0.04
Grumento3,40.288333,15.891388,18/06/2022 03:00,0.2,0.41,175.0,0.06,1.98,933.65,36.16,2.56,5.31,1.8,0.03,70.27,,,0.0,930.26,0.0,-28.6,1.96,17.99,0.12,66.69,1.76,0.03
Grumento3,40.288333,15.891388,18/06/2022 04:00,0.26,0.4,197.0,0.06,2.52,928.7,53.03,9.54,12.31,1.8,0.03,-9999.0,,,0.0,929.96,0.0,-28.63,3.56,16.81,0.13,71.49,1.31,0.03
Grumento3,40.288333,15.891388,18/06/2022 05:00,0.29,0.39,63.0,0.06,2.61,947.74,46.38,12.29,15.15,1.86,0.03,62.26,,,0.0,930.12,4.21,-21.85,5.2,15.96,0.21,75.52,1.58,0.04
Grumento3,40.288333,15.891388,18/06/2022 06:00,0.36,0.39,221.0,0.06,2.77,948.67,53.12,14.79,18.16,2.2,0.03,57.49,,,0.0,930.24,40.12,29.77,9.16,16.98,0.23,71.63,0.96,0.03
Grumento3,40.288333,15.891388,18/06/2022 07:00,0.28,0.4,178.0,0.06,2.21,945.03,41.29,8.58,12.02,2.25,0.03,66.62,,,0.0,930.5,59.01,10.98,7.54,18.89,0.22,68.82,1.57,0.03
Grumento3,40.288333,15.891388,18/06/2022 08:00,0.26,0.37,189.0,0.05,2.34,947.92,38.3,4.4,7.55,2.05,0.03,67.62,,,0.0,930.66,66.39,5.96,6.22,19.2,0.26,71.18,1.13,0.03
Grumento3,40.288333,15.891388,18/06/2022 09:00,0.19,0.44,229.0,0.05,2.22,944.86,34.69,2.7,5.57,1.87,0.03,77.42,,,0.0,930.71,214.05,93.43,4.62,20.29,0.12,68.51,2.21,0.03
Grumento3,40.288333,15.891388,18/06/2022 10:00,0.19,0.45,220.0,0.05,2.48,938.18,40.9,2.32,5.19,1.87,0.03,74.34,,,0.0,930.74,578.46,313.58,4.68,21.91,0.15,61.45,1.92,0.03
Grumento3,40.288333,15.891388,18/06/2022 11:00,0.25,0.41,42.0,0.05,2.18,933.03,39.0,1.41,4.25,1.85,0.03,75.42,,,0.0,930.61,808.09,51.62,4.28,22.98,0.1,51.81,6.8,0.03
Grumento3,40.288333,15.891388,18/06/2022 12:00,0.19,0.38,41.0,0.05,2.06,936.72,35.11,1.33,4.18,1.86,0.02,81.02,,,0.0,930.37,815.63,77.01,4.03,23.53,0.1,47.71,7.25,0.03
Grumento3,40.288333,15.891388,18/06/2022 13:00,0.19,0.35,32.0,0.05,2.53,936.68,39.31,2.05,4.99,1.92,0.03,80.52,,,0.0,930.0,996.9,178.97,5.25,24.04,0.13,43.87,8.02,0.03
Grumento3,40.288333,15.891388,18/06/2022 14:00,0.19,0.3,40.0,0.05,2.17,937.71,36.82,1.5,4.37,1.87,0.02,78.19,,,0.0,929.7,971.53,-38.34,4.73,24.27,0.1,39.49,8.16,0.03
Grumento3,40.288333,15.891388,18/06/2022 15:00,0.19,0.27,38.0,0.05,2.01,939.83,30.64,0.91,3.71,1.83,0.02,76.17,,,0.0,929.5,874.06,254.72,4.38,24.92,0.11,39.05,7.3,0.03
Grumento3,40.288333,15.891388,18/06/2022 16:00,0.19,0.26,40.0,0.05,1.89,942.02,27.82,0.84,3.62,1.81,0.02,76.24,,,0.0,929.29,669.94,519.89,3.86,24.86,0.13,39.99,7.3,0.03
Grumento3,40.288333,15.891388,18/06/2022 17:00,0.19,0.23,36.0,0.05,2.29,938.98,30.21,0.88,3.67,1.82,0.02,76.48,,,0.0,929.15,481.83,338.38,4.28,24.14,0.1,39.88,7.32,0.03
Grumento3,40.288333,15.891388,18/06/2022 18:00,0.19,0.21,37.0,0.05,2.0,938.44,28.46,0.82,3.57,1.79,0.02,80.63,,,0.0,929.02,316.61,46.72,4.07,23.33,0.1,41.14,7.4,0.03
Grumento3,40.288333,15.891388,18/06/2022 19:00,0.19,0.17,39.0,0.05,2.47,938.15,29.47,1.03,3.77,1.79,0.03,80.97,,,0.0,929.19,108.74,33.24,4.06,22.13,0.1,42.12,7.29,0.03
Grumento3,40.288333,15.891388,18/06/2022 20:00,0.2,0.16,41.0,0.05,2.32,-9999.0,-9999.0,1.28,4.0,1.77,0.03,91.57,,,0.0,929.45,9.55,-39.2,3.88,20.14,0.1,46.73,5.45,0.03
Grumento3,40.288333,15.891388,18/06/2022 21:00,0.2,0.15,331.0,0.06,1.41,948.69,15.2,1.83,4.54,1.76,0.03,95.92,,,0.0,929.89,0.0,-43.05,4.95,19.16,0.11,50.53,2.51,0.03
Grumento3,40.288333,15.891388,18/06/2022 22:00,0.2,0.15,232.0,0.05,1.34,945.68,24.13,1.6,4.32,1.78,0.03,96.47,,,0.0,930.06,0.0,-42.1,4.93,18.72,0.12,52.24,2.4,0.03
Grumento3,40.288333,15.891388,18/06/2022 23:00,0.2,0.15,235.0,0.06,1.18,939.88,27.42,1.57,4.3,1.78,0.03,99.77,,,0.0,930.03,0.0,-40.72,4.8,17.89,0.1,55.9,2.81,0.03
Grumento3,40.288333,15.891388,19/06/2022 00:00,0.2,0.14,239.0,0.06,1.47,938.13,30.4,1.5,4.2,1.77,0.03,100.47,,,0.0,930.09,0.0,-39.98,5.15,17.16,0.11,56.01,2.65,0.03
Grumento3,40.288333,15.891388,19/06/2022 01:00,0.21,0.13,245.0,0.06,1.31,937.4,32.2,1.88,4.58,1.76,0.03,98.3,,,0.0,930.01,0.0,-38.81,4.76,16.72,0.11,55.63,1.44,0.03
Grumento3,40.288333,15.891388,19/06/2022 02:00,0.21,0.15,249.0,0.06,1.8,948.45,34.15,4.93,7.62,1.76,0.03,84.06,,,0.0,929.85,0.0,-38.23,4.47,15.74,0.1,60.44,1.01,0.04
Grumento3,40.288333,15.891388,19/06/2022 03:00,0.2,0.16,222.0,0.06,1.8,954.63,49.38,18.02,20.8,1.82,0.03,-9999.0,,,0.0,929.48,0.0,-38.06,10.11,14.92,0.18,64.2,1.08,0.04
Grumento3,40.288333,15.891388,19/06/2022 04:00,0.26,0.14,292.0,0.06,2.31,-9999.0,-9999.0,9.32,12.08,1.8,0.03,77.55,,,0.0,929.43,0.0,-36.47,9.73,14.03,0.14,65.25,1.03,0.04
Grumento3,40.288333,15.891388,19/06/2022 05:00,0.21,0.14,202.0,0.06,1.94,938.35,35.47,5.19,7.92,1.78,0.03,92.29,,,0.0,929.4,3.82,-29.11,6.51,14.06,0.11,63.84,0.92,0.04
Grumento3,40.288333,15.891388,19/06/2022 06:00,0.2,0.14,227.0,0.06,1.8,949.79,37.49,10.4,13.84,2.24,0.03,75.64,,,0.0,929.54,36.64,22.27,6.93,14.35,0.1,65.91,1.17,0.04
Grumento3,40.288333,15.891388,19/06/2022 07:00,0.22,0.14,226.0,0.06,1.56,952.54,49.91,9.95,13.67,2.43,0.03,76.17,,,0.0,929.54,53.91,-3.12,9.19,15.35,0.14,62.58,0.97,0.03
Grumento3,40.288333,15.891388,19/06/2022 08:00,0.2,0.21,37.0,0.05,1.6,984.34,37.33,4.55,7.87,2.17,0.03,71.27,,,0.0,929.57,53.98,-13.73,6.85,17.34,0.16,63.32,0.94,0.03
Grumento3,40.288333,15.891388,19/06/2022 09:00,0.2,0.45,54.0,0.05,1.47,969.86,36.32,4.0,7.15,2.05,0.03,74.6,,,0.0,929.47,248.86,78.54,5.76,20.52,0.1,58.05,1.01,0.03
Grumento3,40.288333,15.891388,19/06/2022 10:00,0.19,0.49,74.0,0.05,1.37,948.9,39.12,2.99,5.98,1.95,0.03,78.77,,,0.0,929.46,642.21,351.22,4.9,23.52,0.1,50.08,1.6,0.03
Grumento3,40.288333,15.891388,19/06/2022 11:00,0.19,0.51,77.0,0.05,1.11,937.83,40.3,1.84,4.66,1.84,0.03,86.46,,,0.0,929.4,857.31,56.25,4.32,25.26,0.1,45.59,2.98,0.03
Grumento3,40.288333,15.891388,19/06/2022 12:00,0.19,0.55,76.0,0.04,0.96,940.33,42.16,1.27,4.08,1.84,0.02,86.19,,,0.0,929.28,797.21,47.86,4.18,25.97,0.1,44.11,4.49,0.03
Grumento3,40.288333,15.891388,19/06/2022 13:00,0.19,0.56,75.0,0.05,1.03,940.9,40.48,1.09,3.84,1.8,0.02,88.21,,,0.0,929.11,964.3,138.49,3.87,26.53,0.18,42.12,4.02,0.03
Grumento3,40.288333,15.891388,19/06/2022 14:00,0.18,0.57,77.0,0.04,1.08,942.28,40.6,1.26,4.06,1.83,0.02,85.45,,,0.0,928.84,868.46,-13.94,3.63,27.05,0.09,40.07,3.59,0.02
Grumento3,40.288333,15.891388,19/06/2022 15:00,0.18,0.56,78.0,0.04,1.54,941.05,41.63,1.16,3.94,1.81,0.02,83.83,,,0.0,928.32,854.3,273.15,3.52,29.43,0.09,35.89,2.44,0.02
Grumento3,40.288333,15.891388,19/06/2022 16:00,0.18,0.55,76.0,0.04,1.69,939.16,37.79,1.38,4.13,1.79,0.02,83.05,,,0.0,928.07,201.22,118.71,4.0,26.88,0.1,41.48,2.2,0.02
Grumento3,40.288333,15.891388,19/06/2022 17:00,0.19,0.58,80.0,0.05,1.91,932.9,32.97,1.66,4.42,1.8,0.02,88.55,,,0.0,927.85,303.57,194.77,4.24,26.03,0.09,50.51,3.52,0.03
Grumento3,40.288333,15.891388,19/06/2022 18:00,0.19,0.67,87.0,0.04,1.85,930.12,29.71,2.32,5.29,1.94,0.02,98.05,,,0.0,927.99,286.4,83.23,3.71,24.29,0.13,61.0,4.25,0.02
Grumento3,40.288333,15.891388,19/06/2022 19:00,0.25,-9999.0,93.0,0.05,1.85,923.26,39.68,2.08,4.78,1.76,0.02,100.19,,,0.0,928.41,35.19,-8.86,4.28,22.66,0.33,63.05,1.55,0.03
Grumento3,40.288333,15.891388,19/06/2022 20:00,0.2,0.63,95.0,0.05,1.72,920.58,40.16,1.99,4.68,1.76,0.03,96.31,,,0.0,928.63,0.79,-14.89,4.61,20.57,0.1,68.45,1.86,0.03
Grumento3,40.288333,15.891388,19/06/2022 21:00,0.2,0.65,92.0,0.05,1.04,923.93,38.48,1.85,4.6,1.8,0.03,110.14,,,0.0,929.04,0.0,-20.49,4.43,19.98,0.1,69.45,2.18,0.03
Grumento3,40.288333,15.891388,19/06/2022 22:00,0.22,0.68,223.0,0.06,0.44,924.07,39.43,2.05,4.79,1.79,0.03,127.83,,,0.0,929.26,0.0,-29.62,4.64,19.57,0.13,69.93,1.0,0.03
Grumento3,40.288333,15.891388,19/06/2022 23:00,0.24,0.69,231.0,0.06,0.42,926.0,39.32,3.08,5.82,1.79,0.03,126.6,,,0.0,929.26,0.0,-32.86,4.95,19.0,0.11,72.25,0.92,0.03
Grumento3,40.288333,15.891388,20/06/2022 00:00,0.2,0.7,328.0,0.06,0.07,937.38,40.13,3.57,6.3,1.78,0.03,118.52,,,0.0,929.21,0.0,-32.35,5.61,18.0,0.13,76.24,1.08,0.03
Grumento3,40.288333,15.891388,20/06/2022 01:00,0.2,0.72,229.0,0.06,0.05,936.91,42.34,4.43,7.16,1.78,0.03,111.11,,,0.0,928.7,0.0,-33.29,5.28,17.54,0.2,77.98,0.81,0.04
Grumento3,40.288333,15.891388,20/06/2022 02:00,0.2,0.72,271.0,0.06,0.04,941.46,42.95,5.5,8.25,1.79,0.03,-9999.0,,,0.0,928.42,0.0,-33.79,5.9,16.52,0.18,80.72,0.62,0.04
Grumento3,40.288333,15.891388,20/06/2022 03:00,0.21,0.71,223.0,0.06,0.05,935.59,43.33,4.47,7.23,1.8,0.03,92.59,,,0.0,928.17,0.0,-34.11,5.65,15.96,0.11,82.76,0.47,0.04
Grumento3,40.288333,15.891388,20/06/2022 04:00,0.3,0.69,315.0,0.06,0.1,920.73,40.78,3.87,6.6,1.78,0.03,104.31,,,0.0,928.05,0.0,-33.8,5.7,15.82,0.16,82.66,0.94,0.04
Grumento3,40.288333,15.891388,20/06/2022 05:00,0.2,0.66,254.0,0.06,0.08,940.43,18.21,3.25,5.98,1.78,0.03,97.71,,,0.0,928.04,3.87,-27.01,5.49,15.58,0.13,82.85,0.94,0.04
Grumento3,40.288333,15.891388,20/06/2022 06:00,0.2,0.66,229.0,0.06,0.03,939.32,24.91,2.82,5.6,1.81,0.03,98.35,,,0.0,928.17,36.3,23.6,5.48,15.98,0.15,81.09,0.75,0.04
Grumento3,40.288333,15.891388,20/06/2022 07:00,0.2,0.65,273.0,0.06,0.11,934.38,31.78,2.87,5.66,1.82,0.03,97.84,,,0.0,928.44,53.53,-0.17,4.49,17.86,0.17,71.8,0.36,0.03
Grumento3,40.288333,15.891388,20/06/2022 08:00,0.2,0.55,325.0,0.05,0.12,963.54,32.08,3.41,6.39,1.94,0.03,82.12,,,0.0,928.72,59.56,-7.87,3.88,19.34,0.1,70.69,0.71,0.03
Grumento3,40.288333,15.891388,20/06/2022 09:00,0.21,0.47,248.0,0.05,0.06,954.86,30.59,3.34,6.31,1.94,0.03,92.17,,,0.0,928.62,268.5,83.68,3.94,22.02,0.13,63.63,0.92,0.03
Grumento3,40.288333,15.891388,20/06/2022 10:00,0.22,0.45,244.0,0.05,0.07,941.26,34.94,1.86,4.68,1.84,0.02,112.26,,,0.0,928.52,643.33,305.52,3.88,23.98,0.18,53.25,3.39,0.03
Grumento3,40.288333,15.891388,20/06/2022 11:00,0.19,0.44,235.0,0.05,0.09,936.3,34.36,1.2,3.97,1.8,0.02,111.76,,,0.0,928.52,885.75,66.25,3.14,25.07,0.11,48.76,5.13,0.03
Grumento3,40.288333,15.891388,20/06/2022 12:00,0.19,0.45,238.0,0.05,0.09,940.57,32.34,1.3,4.05,1.79,0.02,112.15,,,0.0,928.49,749.47,70.67,3.14,25.76,0.09,46.95,5.73,0.03
Grumento3,40.288333,15.891388,20/06/2022 13:00,0.19,0.43,231.0,0.05,0.1,938.36,31.91,1.07,3.82,1.79,0.02,114.11,,,0.0,928.37,890.36,172.47,3.14,26.24,0.09,45.65,6.37,0.03
Grumento3,40.288333,15.891388,20/06/2022 14:00,0.19,0.42,236.0,0.04,0.06,937.73,32.92,1.23,3.97,1.78,0.02,118.24,,,0.0,928.27,941.24,47.68,3.21,26.9,0.1,44.54,6.34,0.03
Grumento3,40.288333,15.891388,20/06/2022 15:00,0.18,0.42,245.0,0.04,0.08,937.81,29.57,1.24,3.98,1.79,0.02,118.75,,,0.0,928.1,845.53,251.93,2.59,27.44,0.09,45.39,6.09,0.02
Grumento3,40.288333,15.891388,20/06/2022 16:00,0.18,0.46,228.0,0.04,0.09,930.99,26.99,0.96,3.75,1.81,0.01,110.77,,,0.0,927.91,708.44,546.15,2.53,27.09,0.11,49.14,6.62,0.02
Grumento3,40.288333,15.891388,20/06/2022 17:00,0.18,0.46,233.0,0.04,0.08,928.51,30.77,1.06,3.81,1.79,0.02,104.37,,,0.0,927.87,527.69,380.4,2.72,26.52,0.09,49.63,7.01,0.02
Grumento3,40.288333,15.891388,20/06/2022 18:00,0.18,0.46,228.0,0.04,0.06,926.88,29.64,1.05,3.81,1.8,0.02,106.2,,,0.0,927.92,328.01,43.46,2.44,25.98,0.1,52.07,5.91,0.02
Grumento3,40.288333,15.891388,20/06/2022 19:00,0.19,0.46,230.0,0.05,0.04,924.44,29.89,-9999.0,-9999.0,-9999.0,0.02,109.96,,,0.0,927.95,111.25,38.95,2.94,24.53,0.12,55.89,5.15,0.03
Grumento3,40.288333,15.891388,20/06/2022 20:00,0.19,0.44,228.0,0.05,0.13,924.45,33.22,1.8,4.51,1.77,0.03,108.29,,,0.0,928.19,8.75,-37.36,3.32,21.9,0.13,60.03,5.19,0.03
Grumento3,40.288333,15.891388,20/06/2022 21:00,0.21,0.42,223.0,0.05,0.89,927.62,36.62,2.35,5.04,1.76,0.03,105.13,,,0.0,928.64,0.0,-39.62,2.91,20.89,0.12,57.19,4.41,0.03
Grumento3,40.288333,15.891388,20/06/2022 22:00,0.2,0.4,226.0,0.05,1.17,933.91,33.81,2.76,5.49,1.77,0.03,117.76,,,0.0,928.82,0.0,-37.95,3.0,20.37,0.1,57.23,2.64,0.03
Grumento3,40.288333,15.891388,20/06/2022 23:00,0.2,0.4,223.0,0.06,0.97,936.48,32.88,3.45,6.2,1.8,0.03,113.36,,,0.0,928.81,0.0,-37.38,3.72,19.85,0.16,59.25,2.72,0.03
Grumento3,40.288333,15.891388,21/06/2022 00:00,0.2,0.38,230.0,0.06,1.45,943.77,32.01,2.92,5.65,1.78,0.03,104.67,,,0.0,928.72,0.0,-37.98,3.45,18.82,0.1,63.06,2.77,0.03
Grumento3,40.288333,15.891388,21/06/2022 01:00,0.2,0.39,222.0,0.06,1.08,941.77,34.14,2.94,5.65,1.77,0.03,-9999.0,,,0.0,928.59,0.0,-36.2,3.93,18.6,0.11,65.9,2.44,0.03
Grumento3,40.288333,15.891388,21/06/2022 02:00,0.2,0.37,215.0,0.06,1.0,930.32,31.46,2.29,4.98,1.76,0.03,112.69,,,0.0,928.55,0.0,-35.75,3.51,19.47,0.11,59.45,3.45,0.03
Grumento3,40.288333,15.891388,21/06/2022 03:00,0.2,0.35,214.0,0.06,1.14,935.73,31.94,2.03,4.72,1.76,0.03,109.3,,,0.0,928.54,0.0,-35.78,3.67,18.93,0.11,59.58,3.1,0.03
Grumento3,40.288333,15.891388,21/06/2022 04:00,0.2,0.34,43.0,0.06,1.31,924.16,33.33,2.81,5.56,1.79,0.03,102.68,,,0.0,928.22,0.0,-35.03,3.96,17.71,0.12,63.77,0.73,0.03
Grumento3,40.288333,15.891388,21/06/2022 05:00,0.2,0.34,331.0,0.06,1.49,935.09,27.72,3.5,6.22,1.77,0.03,105.6,,,0.0,928.39,4.96,-27.73,4.66,17.29,0.11,63.59,0.94,0.04
Grumento3,40.288333,15.891388,21/06/2022 06:00,0.2,0.32,328.0,0.06,1.33,932.0,27.29,2.86,5.61,1.79,0.03,106.49,,,0.0,928.35,42.03,14.76,4.07,18.12,0.11,60.3,0.74,0.04
Grumento3,40.288333,15.891388,21/06/2022 07:00,0.2,0.3,305.0,0.06,2.04,938.31,49.08,6.33,9.42,2.01,0.03,103.99,,,0.0,928.63,68.56,10.96,6.05,19.92,0.1,55.01,0.55,0.03
Grumento3,40.288333,15.891388,21/06/2022 08:00,0.19,-9999.0,60.0,0.05,1.53,976.97,31.54,4.52,7.66,2.05,0.03,77.52,,,0.0,928.8,84.1,13.15,2.9,21.69,0.11,59.22,1.09,0.03
Grumento3,40.288333,15.891388,21/06/2022 09:00,0.2,0.44,276.0,0.05,1.41,945.07,40.45,2.73,5.63,1.89,0.03,103.57,,,0.0,928.75,250.32,99.63,4.24,23.73,0.21,49.73,0.83,0.03
Grumento3,40.288333,15.891388,21/06/2022 10:00,0.19,0.47,249.0,0.05,1.3,952.17,35.33,2.03,4.86,1.85,0.02,97.36,,,0.0,928.86,583.41,301.35,3.5,25.5,0.1,48.23,1.78,0.03
Grumento3,40.288333,15.891388,21/06/2022 11:00,0.19,0.49,225.0,0.05,1.28,938.59,33.54,1.23,3.99,1.8,0.02,104.06,,,0.0,928.83,799.54,86.28,2.9,26.73,0.09,46.35,3.68,0.03
Grumento3,40.288333,15.891388,21/06/2022 12:00,0.19,0.52,224.0,0.04,1.27,936.68,35.81,1.19,3.96,1.8,0.02,97.7,,,0.0,928.73,704.19,85.69,1.93,27.68,0.09,45.25,4.25,0.03
Grumento3,40.288333,15.891388,21/06/2022 13:00,0.19,0.53,226.0,0.04,1.29,935.27,37.93,1.4,4.18,1.81,0.02,102.78,,,0.0,928.59,856.92,173.78,2.62,28.63,0.09,43.61,4.26,0.03
