Stazione,Latitudine,Longitudine,Data_Ora,CO (mg/m³),PM10 (µg/m³)
Potenza_viale_Firenze,40.649166,15.795,07/03/2022 16:00,0.49,
Potenza_viale_Firenze,40.649166,15.795,07/03/2022 17:00,0.51,
Potenza_viale_Firenze,40.649166,15.795,07/03/2022 18:00,0.62,
Potenza_viale_Firenze,40.649166,15.795,07/03/2022 19:00,0.67,
Potenza_viale_Firenze,40.649166,15.795,07/03/2022 20:00,0.69,
Potenza_viale_Firenze,40.649166,15.795,07/03/2022 21:00,0.59,
Potenza_viale_Firenze,40.649166,15.795,07/03/2022 22:00,0.55,
Potenza_viale_Firenze,40.649166,15.795,07/03/2022 23:00,0.51,
Potenza_viale_Firenze,40.649166,15.795,08/03/2022 00:00,0.47,
Potenza_viale_Firenze,40.649166,15.795,08/03/2022 01:00,0.46,
Potenza_viale_Firenze,40.649166,15.795,08/03/2022 02:00,0.44,
Potenza_viale_Firenze,40.649166,15.795,08/03/2022 03:00,0.42,
Potenza_viale_Firenze,40.649166,15.795,08/03/2022 04:00,0.4,
Potenza_viale_Firenze,40.649166,15.795,08/03/2022 05:00,0.4,
Potenza_viale_Firenze,40.649166,15.795,08/03/2022 06:00,0.43,
Potenza_viale_Firenze,40.649166,15.795,08/03/2022 07:00,0.46,
Potenza_viale_Firenze,40.649166,15.795,08/03/2022 08:00,0.57,
Potenza_viale_Firenze,40.649166,15.795,08/03/2022 09:00,0.67,
Potenza_viale_Firenze,40.649166,15.795,08/03/2022 10:00,0.57,
Potenza_viale_Firenze,40.649166,15.795,08/03/2022 11:00,0.49,
Potenza_viale_Firenze,40.649166,15.795,08/03/2022 12:00,0.47,
Potenza_viale_Firenze,40.649166,15.795,08/03/2022 13:00,0.54,
Potenza_viale_Firenze,40.649166,15.795,08/03/2022 14:00,0.55,
Potenza_viale_Firenze,40.649166,15.795,08/03/2022 15:00,0.51,
Potenza_viale_Firenze,40.649166,15.795,08/03/2022 16:00,0.5,
Potenza_viale_Firenze,40.649166,15.795,08/03/2022 17:00,0.56,
Potenza_viale_Firenze,40.649166,15.795,08/03/2022 18:00,0.59,
Potenza_viale_Firenze,40.649166,15.795,08/03/2022 19:00,0.61,
Potenza_viale_Firenze,40.649166,15.795,08/03/2022 20:00,0.64,
Potenza_viale_Firenze,40.649166,15.795,08/03/2022 21:00,0.63,
Potenza_viale_Firenze,40.649166,15.795,08/03/2022 22:00,0.54,
Potenza_viale_Firenze,40.649166,15.795,08/03/2022 23:00,0.51,
Potenza_viale_Firenze,40.649166,15.795,09/03/2022 00:00,0.49,
Potenza_viale_Firenze,40.649166,15.795,09/03/2022 01:00,0.59,
Potenza_viale_Firenze,40.649166,15.795,09/03/2022 02:00,0.61,
Potenza_viale_Firenze,40.649166,15.795,09/03/2022 03:00,0.49,
Potenza_viale_Firenze,40.649166,15.795,09/03/2022 04:00,0.41,
Potenza_viale_Firenze,40.649166,15.795,09/03/2022 05:00,0.43,
Potenza_viale_Firenze,40.649166,15.795,09/03/2022 06:00,0.51,
Potenza_viale_Firenze,40.649166,15.795,09/03/2022 07:00,0.77,
Potenza_viale_Firenze,40.649166,15.795,09/03/2022 08:00,0.86,
Potenza_viale_Firenze,40.649166,15.795,09/03/2022 09:00,0.67,
Potenza_viale_Firenze,40.649166,15.795,09/03/2022 10:00,0.59,
Potenza_viale_Firenze,40.649166,15.795,09/03/2022 11:00,0.57,
Potenza_viale_Firenze,40.649166,15.795,09/03/2022 12:00,0.56,
Potenza_viale_Firenze,40.649166,15.795,09/03/2022 13:00,0.53,
Potenza_viale_Firenze,40.649166,15.795,09/03/2022 14:00,0.56,
Potenza_viale_Firenze,40.649166,15.795,09/03/2022 15:00,0.5,
Potenza_viale_Firenze,40.649166,15.795,09/03/2022 16:00,0.48,
Potenza_viale_Firenze,40.649166,15.795,09/03/2022 17:00,0.5,
Potenza_viale_Firenze,40.649166,15.795,09/03/2022 18:00,0.52,
Potenza_viale_Firenze,40.649166,15.795,09/03/2022 19:00,0.55,
Potenza_viale_Firenze,40.649166,15.795,09/03/2022 20:00,0.63,
Potenza_viale_Firenze,40.649166,15.795,09/03/2022 21:00,0.53,
Potenza_viale_Firenze,40.649166,15.795,09/03/2022 22:00,0.48,
Potenza_viale_Firenze,40.649166,15.795,09/03/2022 23:00,0.42,
Potenza_viale_Firenze,40.649166,15.795,10/03/2022 00:00,0.4,
Potenza_viale_Firenze,40.649166,15.795,10/03/2022 01:00,0.38,
Potenza_viale_Firenze,40.649166,15.795,10/03/2022 02:00,0.38,
Potenza_viale_Firenze,40.649166,15.795,10/03/2022 03:00,0.39,
Potenza_viale_Firenze,40.649166,15.795,10/03/2022 04:00,0.38,
Potenza_viale_Firenze,40.649166,15.795,10/03/2022 05:00,0.38,
Potenza_viale_Firenze,40.649166,15.795,10/03/2022 06:00,0.39,
Potenza_viale_Firenze,40.649166,15.795,10/03/2022 07:00,0.46,
Potenza_viale_Firenze,40.649166,15.795,10/03/2022 08:00,0.48,
Potenza_viale_Firenze,40.649166,15.795,10/03/2022 09:00,0.48,
Potenza_viale_Firenze,40.649166,15.795,10/03/2022 10:00,0.48,
Potenza_viale_Firenze,40.649166,15.795,10/03/2022 11:00,0.44,
Potenza_viale_Firenze,40.649166,15.795,10/03/2022 12:00,0.46,
Potenza_viale_Firenze,40.649166,15.795,10/03/2022 13:00,0.49,
Potenza_viale_Firenze,40.649166,15.795,10/03/2022 14:00,0.48,
Potenza_viale_Firenze,40.649166,15.795,10/03/2022 15:00,0.48,
Potenza_viale_Firenze,40.649166,15.795,10/03/2022 16:00,0.49,
Potenza_viale_Firenze,40.649166,15.795,10/03/2022 17:00,0.55,
Potenza_viale_Firenze,40.649166,15.795,10/03/2022 18:00,0.6,
Potenza_viale_Firenze,40.649166,15.795,10/03/2022 19:00,0.66,
Potenza_viale_Firenze,40.649166,15.795,10/03/2022 20:00,0.61,
Potenza_viale_Firenze,40.649166,15.795,10/03/2022 21:00,0.6,
Potenza_viale_Firenze,40.649166,15.795,10/03/2022 22:00,0.55,
Potenza_viale_Firenze,40.649166,15.795,10/03/2022 23:00,0.55,
Potenza_viale_Firenze,40.649166,15.795,11/03/2022 00:00,0.55,
Potenza_viale_Firenze,40.649166,15.795,11/03/2022 01:00,0.47,
Potenza_viale_Firenze,40.649166,15.795,11/03/2022 02:00,0.48,
Potenza_viale_Firenze,40.649166,15.795,11/03/2022 03:00,0.45,
Potenza_viale_Firenze,40.649166,15.795,11/03/2022 04:00,0.42,
Potenza_viale_Firenze,40.649166,15.795,11/03/2022 05:00,0.41,
Potenza_viale_Firenze,40.649166,15.795,11/03/2022 06:00,0.42,
Potenza_viale_Firenze,40.649166,15.795,11/03/2022 07:00,0.53,
Potenza_viale_Firenze,40.649166,15.795,11/03/2022 08:00,0.64,
Potenza_viale_Firenze,40.649166,15.795,11/03/2022 09:00,0.67,
Potenza_viale_Firenze,40.649166,15.795,11/03/2022 10:00,0.56,
Potenza_viale_Firenze,40.649166,15.795,11/03/2022 11:00,0.57,
Potenza_viale_Firenze,40.649166,15.795,11/03/2022 12:00,0.56,
Potenza_viale_Firenze,40.649166,15.795,11/03/2022 13:00,0.54,
Potenza_viale_Firenze,40.649166,15.795,11/03/2022 14:00,0.58,
Potenza_viale_Firenze,40.649166,15.795,11/03/2022 15:00,0.53,
Potenza_viale_Firenze,40.649166,15.795,11/03/2022 16:00,0.51,
Potenza_viale_Firenze,40.649166,15.795,11/03/2022 17:00,0.54,
Potenza_viale_Firenze,40.649166,15.795,11/03/2022 18:00,0.7,
Potenza_viale_Firenze,40.649166,15.795,11/03/2022 19:00,0.97,
Potenza_viale_Firenze,40.649166,15.795,11/03/2022 20:00,1.03,
Potenza_viale_Firenze,40.649166,15.795,11/03/2022 21:00,0.85,
Potenza_viale_Firenze,40.649166,15.795,11/03/2022 22:00,0.93,
Potenza_viale_Firenze,40.649166,15.795,11/03/2022 23:00,0.85,
Potenza_viale_Firenze,40.649166,15.795,12/03/2022 00:00,0.83,
Potenza_viale_Firenze,40.649166,15.795,12/03/2022 01:00,0.87,
Potenza_viale_Firenze,40.649166,15.795,12/03/2022 02:00,0.77,
Potenza_viale_Firenze,40.649166,15.795,12/03/2022 03:00,0.71,
Potenza_viale_Firenze,40.649166,15.795,12/03/2022 04:00,0.6,
Potenza_viale_Firenze,40.649166,15.795,12/03/2022 05:00,0.54,
Potenza_viale_Firenze,40.649166,15.795,12/03/2022 06:00,0.57,
Potenza_viale_Firenze,40.649166,15.795,12/03/2022 07:00,0.61,
Potenza_viale_Firenze,40.649166,15.795,12/03/2022 08:00,0.57,
Potenza_viale_Firenze,40.649166,15.795,12/03/2022 09:00,0.76,
Potenza_viale_Firenze,40.649166,15.795,12/03/2022 10:00,0.7,
Potenza_viale_Firenze,40.649166,15.795,12/03/2022 11:00,0.59,
Potenza_viale_Firenze,40.649166,15.795,12/03/2022 12:00,0.55,
Potenza_viale_Firenze,40.649166,15.795,12/03/2022 13:00,0.53,
Potenza_viale_Firenze,40.649166,15.795,12/03/2022 14:00,0.56,
Potenza_viale_Firenze,40.649166,15.795,12/03/2022 15:00,0.53,
Potenza_viale_Firenze,40.649166,15.795,12/03/2022 16:00,0.5,
Potenza_viale_Firenze,40.649166,15.795,12/03/2022 17:00,0.5,
Potenza_viale_Firenze,40.649166,15.795,12/03/2022 18:00,0.58,
Potenza_viale_Firenze,40.649166,15.795,12/03/2022 19:00,0.55,
Potenza_viale_Firenze,40.649166,15.795,12/03/2022 20:00,0.57,
Potenza_viale_Firenze,40.649166,15.795,12/03/2022 21:00,0.58,
Potenza_viale_Firenze,40.649166,15.795,12/03/2022 22:00,0.55,
Potenza_viale_Firenze,40.649166,15.795,12/03/2022 23:00,0.54,
Potenza_viale_Firenze,40.649166,15.795,13/03/2022 00:00,0.54,
Potenza_viale_Firenze,40.649166,15.795,13/03/2022 01:00,0.65,
Potenza_viale_Firenze,40.649166,15.795,13/03/2022 02:00,0.66,
Potenza_viale_Firenze,40.649166,15.795,13/03/2022 03:00,0.55,
Potenza_viale_Firenze,40.649166,15.795,13/03/2022 04:00,0.5,
Potenza_viale_Firenze,40.649166,15.795,13/03/2022 05:00,0.51,
Potenza_viale_Firenze,40.649166,15.795,13/03/2022 06:00,0.49,
Potenza_viale_Firenze,40.649166,15.795,13/03/2022 07:00,0.51,
Potenza_viale_Firenze,40.649166,15.795,13/03/2022 08:00,0.55,
Potenza_viale_Firenze,40.649166,15.795,13/03/2022 09:00,0.61,
Potenza_viale_Firenze,40.649166,15.795,13/03/2022 10:00,0.5,
Potenza_viale_Firenze,40.649166,15.795,13/03/2022 11:00,0.51,
Potenza_viale_Firenze,40.649166,15.795,13/03/2022 12:00,0.51,
Potenza_viale_Firenze,40.649166,15.795,13/03/2022 13:00,0.54,
Potenza_viale_Firenze,40.649166,15.795,13/03/2022 14:00,0.56,
Potenza_viale_Firenze,40.649166,15.795,13/03/2022 15:00,0.5,
Potenza_viale_Firenze,40.649166,15.795,13/03/2022 16:00,0.49,
Potenza_viale_Firenze,40.649166,15.795,13/03/2022 17:00,0.5,
Potenza_viale_Firenze,40.649166,15.795,13/03/2022 18:00,0.53,
Potenza_viale_Firenze,40.649166,15.795,13/03/2022 19:00,0.65,
Potenza_viale_Firenze,40.649166,15.795,13/03/2022 20:00,0.89,
Potenza_viale_Firenze,40.649166,15.795,13/03/2022 21:00,0.8,
Potenza_viale_Firenze,40.649166,15.795,13/03/2022 22:00,0.86,
Potenza_viale_Firenze,40.649166,15.795,13/03/2022 23:00,0.94,
Potenza_viale_Firenze,40.649166,15.795,14/03/2022 00:00,1.0,
Potenza_viale_Firenze,40.649166,15.795,14/03/2022 01:00,1.0,
Potenza_viale_Firenze,40.649166,15.795,14/03/2022 02:00,0.85,
Potenza_viale_Firenze,40.649166,15.795,14/03/2022 03:00,0.77,
Potenza_viale_Firenze,40.649166,15.795,14/03/2022 04:00,0.69,
Potenza_viale_Firenze,40.649166,15.795,14/03/2022 05:00,0.65,
Potenza_viale_Firenze,40.649166,15.795,14/03/2022 06:00,0.63,
Potenza_viale_Firenze,40.649166,15.795,14/03/2022 07:00,1.03,
Potenza_viale_Firenze,40.649166,15.795,14/03/2022 08:00,1.39,
Potenza_viale_Firenze,40.649166,15.795,14/03/2022 09:00,1.41,
Potenza_viale_Firenze,40.649166,15.795,14/03/2022 10:00,0.97,
Potenza_viale_Firenze,40.649166,15.795,14/03/2022 11:00,0.66,
Potenza_viale_Firenze,40.649166,15.795,14/03/2022 12:00,0.58,
Potenza_viale_Firenze,40.649166,15.795,14/03/2022 13:00,0.56,
Potenza_viale_Firenze,40.649166,15.795,14/03/2022 14:00,0.72,
Potenza_viale_Firenze,40.649166,15.795,14/03/2022 15:00,0.61,
Potenza_viale_Firenze,40.649166,15.795,14/03/2022 16:00,0.56,
Potenza_viale_Firenze,40.649166,15.795,14/03/2022 17:00,0.55,
Potenza_viale_Firenze,40.649166,15.795,14/03/2022 18:00,0.62,
Potenza_viale_Firenze,40.649166,15.795,14/03/2022 19:00,0.94,
Potenza_viale_Firenze,40.649166,15.795,14/03/2022 20:00,1.35,
Potenza_viale_Firenze,40.649166,15.795,14/03/2022 21:00,1.1,
Potenza_viale_Firenze,40.649166,15.795,14/03/2022 22:00,0.84,
Potenza_viale_Firenze,40.649166,15.795,14/03/2022 23:00,0.78,
Potenza_viale_Firenze,40.649166,15.795,15/03/2022 00:00,0.79,
Potenza_viale_Firenze,40.649166,15.795,15/03/2022 01:00,0.7,
Potenza_viale_Firenze,40.649166,15.795,15/03/2022 02:00,0.65,
Potenza_viale_Firenze,40.649166,15.795,15/03/2022 03:00,0.8,
Potenza_viale_Firenze,40.649166,15.795,15/03/2022 04:00,0.68,
Potenza_viale_Firenze,40.649166,15.795,15/03/2022 05:00,0.6,
Potenza_viale_Firenze,40.649166,15.795,15/03/2022 06:00,0.71,
Potenza_viale_Firenze,40.649166,15.795,15/03/2022 07:00,0.88,
Potenza_viale_Firenze,40.649166,15.795,15/03/2022 08:00,1.15,
Potenza_viale_Firenze,40.649166,15.795,15/03/2022 09:00,1.39,
Potenza_viale_Firenze,40.649166,15.795,15/03/2022 10:00,1.08,
Potenza_viale_Firenze,40.649166,15.795,15/03/2022 11:00,0.77,
Potenza_viale_Firenze,40.649166,15.795,15/03/2022 12:00,0.59,
Potenza_viale_Firenze,40.649166,15.795,15/03/2022 13:00,0.62,
Potenza_viale_Firenze,40.649166,15.795,15/03/2022 14:00,0.63,
Potenza_viale_Firenze,40.649166,15.795,15/03/2022 15:00,0.59,
Potenza_viale_Firenze,40.649166,15.795,15/03/2022 16:00,0.59,
Potenza_viale_Firenze,40.649166,15.795,15/03/2022 17:00,0.66,
Potenza_viale_Firenze,40.649166,15.795,15/03/2022 18:00,0.68,
Potenza_viale_Firenze,40.649166,15.795,15/03/2022 19:00,1.24,
Potenza_viale_Firenze,40.649166,15.795,15/03/2022 20:00,1.25,
Potenza_viale_Firenze,40.649166,15.795,15/03/2022 21:00,1.14,
Potenza_viale_Firenze,40.649166,15.795,15/03/2022 22:00,0.96,
Potenza_viale_Firenze,40.649166,15.795,15/03/2022 23:00,0.8,
Potenza_viale_Firenze,40.649166,15.795,16/03/2022 00:00,0.86,
Potenza_viale_Firenze,40.649166,15.795,16/03/2022 01:00,0.66,
Potenza_viale_Firenze,40.649166,15.795,16/03/2022 02:00,0.55,
Potenza_viale_Firenze,40.649166,15.795,16/03/2022 03:00,0.51,
Potenza_viale_Firenze,40.649166,15.795,16/03/2022 04:00,0.46,
Potenza_viale_Firenze,40.649166,15.795,16/03/2022 05:00,0.47,
Potenza_viale_Firenze,40.649166,15.795,16/03/2022 06:00,0.48,
Potenza_viale_Firenze,40.649166,15.795,16/03/2022 07:00,0.66,
Potenza_viale_Firenze,40.649166,15.795,16/03/2022 08:00,1.13,
Potenza_viale_Firenze,40.649166,15.795,16/03/2022 09:00,0.84,
Potenza_viale_Firenze,40.649166,15.795,16/03/2022 10:00,0.67,
Potenza_viale_Firenze,40.649166,15.795,16/03/2022 11:00,0.62,
Potenza_viale_Firenze,40.649166,15.795,16/03/2022 12:00,0.6,
Potenza_viale_Firenze,40.649166,15.795,16/03/2022 13:00,0.58,
Potenza_viale_Firenze,40.649166,15.795,16/03/2022 14:00,0.61,
Potenza_viale_Firenze,40.649166,15.795,16/03/2022 15:00,0.54,
Potenza_viale_Firenze,40.649166,15.795,16/03/2022 16:00,0.52,
Potenza_viale_Firenze,40.649166,15.795,16/03/2022 17:00,0.57,
Potenza_viale_Firenze,40.649166,15.795,16/03/2022 18:00,0.77,
Potenza_viale_Firenze,40.649166,15.795,16/03/2022 19:00,0.81,
Potenza_viale_Firenze,40.649166,15.795,16/03/2022 20:00,0.9,
Potenza_viale_Firenze,40.649166,15.795,16/03/2022 21:00,0.92,
Potenza_viale_Firenze,40.649166,15.795,16/03/2022 22:00,0.78,
Potenza_viale_Firenze,40.649166,15.795,16/03/2022 23:00,0.77,
Potenza_viale_Firenze,40.649166,15.795,17/03/2022 00:00,0.76,
Potenza_viale_Firenze,40.649166,15.795,17/03/2022 01:00,0.72,
Potenza_viale_Firenze,40.649166,15.795,17/03/2022 02:00,0.61,
Potenza_viale_Firenze,40.649166,15.795,17/03/2022 03:00,0.59,
Potenza_viale_Firenze,40.649166,15.795,17/03/2022 04:00,0.59,
Potenza_viale_Firenze,40.649166,15.795,17/03/2022 05:00,0.51,
Potenza_viale_Firenze,40.649166,15.795,17/03/2022 06:00,0.48,
Potenza_viale_Firenze,40.649166,15.795,17/03/2022 07:00,0.63,
Potenza_viale_Firenze,40.649166,15.795,17/03/2022 08:00,0.76,
Potenza_viale_Firenze,40.649166,15.795,17/03/2022 09:00,0.79,
Potenza_viale_Firenze,40.649166,15.795,17/03/2022 10:00,0.63,
Potenza_viale_Firenze,40.649166,15.795,17/03/2022 11:00,0.6,
Potenza_viale_Firenze,40.649166,15.795,17/03/2022 12:00,0.57,
Potenza_viale_Firenze,40.649166,15.795,17/03/2022 13:00,0.57,
Potenza_viale_Firenze,40.649166,15.795,17/03/2022 14:00,0.58,
Potenza_viale_Firenze,40.649166,15.795,17/03/2022 15:00,0.53,
Potenza_viale_Firenze,40.649166,15.795,17/03/2022 16:00,0.58,
Potenza_viale_Firenze,40.649166,15.795,17/03/2022 17:00,0.54,
Potenza_viale_Firenze,40.649166,15.795,17/03/2022 18:00,0.58,
Potenza_viale_Firenze,40.649166,15.795,17/03/2022 19:00,0.67,
Potenza_viale_Firenze,40.649166,15.795,17/03/2022 20:00,0.69,
Potenza_viale_Firenze,40.649166,15.795,17/03/2022 21:00,0.6,
Potenza_viale_Firenze,40.649166,15.795,17/03/2022 22:00,0.46,
Potenza_viale_Firenze,40.649166,15.795,17/03/2022 23:00,0.44,
Potenza_viale_Firenze,40.649166,15.795,18/03/2022 00:00,0.42,
Potenza_viale_Firenze,40.649166,15.795,18/03/2022 01:00,0.42,
Potenza_viale_Firenze,40.649166,15.795,18/03/2022 02:00,0.41,
Potenza_viale_Firenze,40.649166,15.795,18/03/2022 03:00,0.4,
Potenza_viale_Firenze,40.649166,15.795,18/03/2022 04:00,0.42,
Potenza_viale_Firenze,40.649166,15.795,18/03/2022 05:00,0.43,
Potenza_viale_Firenze,40.649166,15.795,18/03/2022 06:00,0.42,
Potenza_viale_Firenze,40.649166,15.795,18/03/2022 07:00,0.47,
Potenza_viale_Firenze,40.649166,15.795,18/03/2022 08:00,0.58,
Potenza_viale_Firenze,40.649166,15.795,18/03/2022 09:00,0.64,
Potenza_viale_Firenze,40.649166,15.795,18/03/2022 10:00,0.68,
Potenza_viale_Firenze,40.649166,15.795,18/03/2022 11:00,0.67,
Potenza_viale_Firenze,40.649166,15.795,18/03/2022 12:00,0.65,
Potenza_viale_Firenze,40.649166,15.795,18/03/2022 13:00,0.62,
Potenza_viale_Firenze,40.649166,15.795,18/03/2022 14:00,0.69,
Potenza_viale_Firenze,40.649166,15.795,18/03/2022 15:00,0.63,
Potenza_viale_Firenze,40.649166,15.795,18/03/2022 16:00,0.6,
Potenza_viale_Firenze,40.649166,15.795,18/03/2022 17:00,0.66,
Potenza_viale_Firenze,40.649166,15.795,18/03/2022 18:00,0.65,
Potenza_viale_Firenze,40.649166,15.795,18/03/2022 19:00,0.74,
Potenza_viale_Firenze,40.649166,15.795,18/03/2022 20:00,0.65,
Potenza_viale_Firenze,40.649166,15.795,18/03/2022 21:00,0.67,
Potenza_viale_Firenze,40.649166,15.795,18/03/2022 22:00,0.56,
Potenza_viale_Firenze,40.649166,15.795,18/03/2022 23:00,0.44,
Potenza_viale_Firenze,40.649166,15.795,19/03/2022 00:00,0.44,
Potenza_viale_Firenze,40.649166,15.795,19/03/2022 01:00,0.45,
Potenza_viale_Firenze,40.649166,15.795,19/03/2022 02:00,0.44,
Potenza_viale_Firenze,40.649166,15.795,19/03/2022 03:00,0.43,
Potenza_viale_Firenze,40.649166,15.795,19/03/2022 04:00,0.43,
Potenza_viale_Firenze,40.649166,15.795,19/03/2022 05:00,0.43,
Potenza_viale_Firenze,40.649166,15.795,19/03/2022 06:00,0.43,
Potenza_viale_Firenze,40.649166,15.795,19/03/2022 07:00,0.48,
Potenza_viale_Firenze,40.649166,15.795,19/03/2022 08:00,0.53,
Potenza_viale_Firenze,40.649166,15.795,19/03/2022 09:00,0.7,
Potenza_viale_Firenze,40.649166,15.795,19/03/2022 10:00,0.58,
Potenza_viale_Firenze,40.649166,15.795,19/03/2022 11:00,0.63,
Potenza_viale_Firenze,40.649166,15.795,19/03/2022 12:00,0.66,
Potenza_viale_Firenze,40.649166,15.795,19/03/2022 13:00,0.6,
Potenza_viale_Firenze,40.649166,15.795,19/03/2022 14:00,0.57,
Potenza_viale_Firenze,40.649166,15.795,19/03/2022 15:00,0.49,
Potenza_viale_Firenze,40.649166,15.795,19/03/2022 16:00,0.47,
Potenza_viale_Firenze,40.649166,15.795,19/03/2022 17:00,0.49,
Potenza_viale_Firenze,40.649166,15.795,19/03/2022 18:00,0.52,
Potenza_viale_Firenze,40.649166,15.795,19/03/2022 19:00,0.57,
Potenza_viale_Firenze,40.649166,15.795,19/03/2022 20:00,0.56,
Potenza_viale_Firenze,40.649166,15.795,19/03/2022 21:00,0.61,
Potenza_viale_Firenze,40.649166,15.795,19/03/2022 22:00,0.51,
Potenza_viale_Firenze,40.649166,15.795,19/03/2022 23:00,0.48,
Potenza_viale_Firenze,40.649166,15.795,20/03/2022 00:00,0.45,
Potenza_viale_Firenze,40.649166,15.795,20/03/2022 01:00,0.46,
Potenza_viale_Firenze,40.649166,15.795,20/03/2022 02:00,0.45,
Potenza_viale_Firenze,40.649166,15.795,20/03/2022 03:00,0.44,
Potenza_viale_Firenze,40.649166,15.795,20/03/2022 04:00,0.43,
Potenza_viale_Firenze,40.649166,15.795,20/03/2022 05:00,0.43,
Potenza_viale_Firenze,40.649166,15.795,20/03/2022 06:00,0.44,
Potenza_viale_Firenze,40.649166,15.795,20/03/2022 07:00,0.46,
Potenza_viale_Firenze,40.649166,15.795,20/03/2022 08:00,0.5,
Potenza_viale_Firenze,40.649166,15.795,20/03/2022 09:00,0.46,
Potenza_viale_Firenze,40.649166,15.795,20/03/2022 10:00,0.49,
Potenza_viale_Firenze,40.649166,15.795,20/03/2022 11:00,0.49,
Potenza_viale_Firenze,40.649166,15.795,20/03/2022 12:00,0.51,
Potenza_viale_Firenze,40.649166,15.795,20/03/2022 13:00,0.53,
Potenza_viale_Firenze,40.649166,15.795,20/03/2022 14:00,0.5,
Potenza_viale_Firenze,40.649166,15.795,20/03/2022 15:00,0.49,
Potenza_viale_Firenze,40.649166,15.795,20/03/2022 16:00,0.47,
Potenza_viale_Firenze,40.649166,15.795,20/03/2022 17:00,0.49,
Potenza_viale_Firenze,40.649166,15.795,20/03/2022 18:00,0.51,
Potenza_viale_Firenze,40.649166,15.795,20/03/2022 19:00,0.56,
Potenza_viale_Firenze,40.649166,15.795,20/03/2022 20:00,0.65,
Potenza_viale_Firenze,40.649166,15.795,20/03/2022 21:00,0.69,
Potenza_viale_Firenze,40.649166,15.795,20/03/2022 22:00,0.59,
Potenza_viale_Firenze,40.649166,15.795,20/03/2022 23:00,0.61,
Potenza_viale_Firenze,40.649166,15.795,21/03/2022 00:00,0.6,
Potenza_viale_Firenze,40.649166,15.795,21/03/2022 01:00,0.61,
Potenza_viale_Firenze,40.649166,15.795,21/03/2022 02:00,0.62,
Potenza_viale_Firenze,40.649166,15.795,21/03/2022 03:00,0.5,
Potenza_viale_Firenze,40.649166,15.795,21/03/2022 04:00,0.52,
Potenza_viale_Firenze,40.649166,15.795,21/03/2022 05:00,0.45,
Potenza_viale_Firenze,40.649166,15.795,21/03/2022 06:00,0.47,
Potenza_viale_Firenze,40.649166,15.795,21/03/2022 07:00,0.54,
Potenza_viale_Firenze,40.649166,15.795,21/03/2022 08:00,0.71,
Potenza_viale_Firenze,40.649166,15.795,21/03/2022 09:00,0.68,
Potenza_viale_Firenze,40.649166,15.795,21/03/2022 10:00,0.59,
Potenza_viale_Firenze,40.649166,15.795,21/03/2022 11:00,0.63,
Potenza_viale_Firenze,40.649166,15.795,21/03/2022 12:00,0.58,
Potenza_viale_Firenze,40.649166,15.795,21/03/2022 13:00,0.59,
Potenza_viale_Firenze,40.649166,15.795,21/03/2022 14:00,0.57,
Potenza_viale_Firenze,40.649166,15.795,21/03/2022 15:00,0.55,
Potenza_viale_Firenze,40.649166,15.795,21/03/2022 16:00,0.56,
Potenza_viale_Firenze,40.649166,15.795,21/03/2022 17:00,0.61,
Potenza_viale_Firenze,40.649166,15.795,21/03/2022 18:00,0.68,
Potenza_viale_Firenze,40.649166,15.795,21/03/2022 19:00,0.91,
Potenza_viale_Firenze,40.649166,15.795,21/03/2022 20:00,1.23,
Potenza_viale_Firenze,40.649166,15.795,21/03/2022 21:00,1.11,
Potenza_viale_Firenze,40.649166,15.795,21/03/2022 22:00,0.9,
Potenza_viale_Firenze,40.649166,15.795,21/03/2022 23:00,0.82,
Potenza_viale_Firenze,40.649166,15.795,22/03/2022 00:00,0.84,
Potenza_viale_Firenze,40.649166,15.795,22/03/2022 01:00,0.67,
Potenza_viale_Firenze,40.649166,15.795,22/03/2022 02:00,0.56,
Potenza_viale_Firenze,40.649166,15.795,22/03/2022 03:00,0.49,
Potenza_viale_Firenze,40.649166,15.795,22/03/2022 04:00,0.5,
Potenza_viale_Firenze,40.649166,15.795,22/03/2022 05:00,0.63,
Potenza_viale_Firenze,40.649166,15.795,22/03/2022 06:00,0.66,
Potenza_viale_Firenze,40.649166,15.795,22/03/2022 07:00,0.88,
Potenza_viale_Firenze,40.649166,15.795,22/03/2022 08:00,1.17,
Potenza_viale_Firenze,40.649166,15.795,22/03/2022 09:00,0.92,
Potenza_viale_Firenze,40.649166,15.795,22/03/2022 10:00,0.62,
Potenza_viale_Firenze,40.649166,15.795,22/03/2022 11:00,0.58,
Potenza_viale_Firenze,40.649166,15.795,22/03/2022 12:00,0.57,
Potenza_viale_Firenze,40.649166,15.795,22/03/2022 13:00,0.55,
Potenza_viale_Firenze,40.649166,15.795,22/03/2022 14:00,0.63,
Potenza_viale_Firenze,40.649166,15.795,22/03/2022 15:00,0.58,
Potenza_viale_Firenze,40.649166,15.795,22/03/2022 16:00,0.59,
Potenza_viale_Firenze,40.649166,15.795,22/03/2022 17:00,0.62,
Potenza_viale_Firenze,40.649166,15.795,22/03/2022 18:00,0.68,
Potenza_viale_Firenze,40.649166,15.795,22/03/2022 19:00,0.79,
Potenza_viale_Firenze,40.649166,15.795,22/03/2022 20:00,0.79,
Potenza_viale_Firenze,40.649166,15.795,22/03/2022 21:00,0.83,
Potenza_viale_Firenze,40.649166,15.795,22/03/2022 22:00,0.86,
