Stazione,Latitudine,Longitudine,Data_Ora,CO (mg/m³),Direzione_Vento (°N),NO2 (µg/m³),NOx (ppb),NO (ppb),O3 (µg/m³),PM10 (µg/m³),Precipitazione (mm),Pressione (mBar),Radiazione_Globale (W/m²),SO2 (µg/m³),Temperatura (°C),Umidità_Relativa (%),Velocità_Vento (m/s)
Melfi,40.313888,15.904444,08/01/2022 01:00,0.18,293.0,2.24,2.94,1.78,40.8,25.67,0.0,947.83,0.0,2.82,4.78,96.86,1.02
Melfi,40.313888,15.904444,08/01/2022 02:00,0.17,300.0,2.17,2.71,1.58,40.89,17.1,0.0,947.45,0.0,2.42,4.66,98.24,1.19
Melfi,40.313888,15.904444,08/01/2022 03:00,0.18,200.0,1.54,2.66,1.87,40.1,26.94,0.0,947.08,0.0,2.39,4.74,98.92,0.33
Melfi,40.313888,15.904444,08/01/2022 04:00,0.18,347.0,1.75,2.48,1.57,40.09,24.52,0.0,946.61,0.0,2.46,4.46,98.72,1.69
Melfi,40.313888,15.904444,08/01/2022 05:00,0.18,311.0,1.72,2.59,1.7,40.39,41.7,0.0,946.41,0.0,2.44,4.25,97.79,1.64
Melfi,40.313888,15.904444,08/01/2022 06:00,0.18,316.0,1.79,2.54,1.61,41.41,46.63,0.2,946.27,0.0,2.29,4.04,97.2,1.59
Melfi,40.313888,15.904444,08/01/2022 07:00,0.17,330.0,2.36,2.64,1.41,40.37,45.09,0.0,946.35,0.0,2.26,3.96,96.48,1.86
Melfi,40.313888,15.904444,08/01/2022 08:00,0.18,319.0,2.59,3.04,1.69,41.56,27.79,0.2,946.41,1.09,2.54,3.88,98.44,1.06
Melfi,40.313888,15.904444,08/01/2022 09:00,0.17,347.0,3.25,3.23,1.53,43.3,32.82,0.0,946.26,7.02,2.51,3.77,99.72,2.5
Melfi,40.313888,15.904444,08/01/2022 10:00,0.19,348.0,4.55,3.84,1.46,39.79,48.5,0.0,946.48,15.41,2.79,3.49,99.91,3.07
Melfi,40.313888,15.904444,08/01/2022 11:00,0.18,347.0,4.34,3.88,1.61,39.22,56.94,0.0,946.48,32.9,3.03,3.63,99.91,3.08
Melfi,40.313888,15.904444,08/01/2022 12:00,0.18,345.0,4.27,3.84,1.61,40.04,52.18,0.0,946.11,42.67,2.89,3.93,99.91,2.07
Melfi,40.313888,15.904444,08/01/2022 13:00,0.17,348.0,4.88,4.0,1.45,41.88,41.41,0.0,945.54,41.75,2.69,4.32,99.9,2.32
Melfi,40.313888,15.904444,08/01/2022 14:00,0.18,350.0,5.69,4.52,1.54,40.4,33.2,0.0,945.42,34.04,2.81,4.34,99.9,2.74
Melfi,40.313888,15.904444,08/01/2022 15:00,0.18,353.0,4.9,4.08,1.51,37.26,39.93,0.0,945.43,26.09,3.15,3.99,99.91,3.12
Melfi,40.313888,15.904444,08/01/2022 16:00,0.18,350.0,6.5,4.8,1.4,38.53,28.79,0.0,945.6,9.44,3.07,3.71,99.82,2.27
Melfi,40.313888,15.904444,08/01/2022 17:00,0.18,345.0,4.29,3.75,1.5,39.5,31.98,0.0,945.55,1.23,2.78,3.66,98.12,2.17
Melfi,40.313888,15.904444,08/01/2022 18:00,0.18,326.0,4.33,3.72,1.46,41.31,42.56,0.2,945.74,0.0,2.57,3.46,96.41,2.22
Melfi,40.313888,15.904444,08/01/2022 19:00,0.18,292.0,4.31,3.8,1.54,42.66,34.21,0.0,945.88,0.0,2.78,3.41,94.29,1.85
Melfi,40.313888,15.904444,08/01/2022 20:00,0.19,305.0,3.74,3.52,1.56,42.56,16.35,0.0,945.87,0.0,3.0,3.37,94.24,2.09
Melfi,40.313888,15.904444,08/01/2022 21:00,0.18,269.0,3.0,3.27,1.71,43.12,6.85,0.2,945.76,0.0,2.78,3.18,93.09,1.62
Melfi,40.313888,15.904444,08/01/2022 22:00,0.18,265.0,3.08,3.48,1.87,42.12,10.33,0.0,945.35,0.0,2.91,3.01,93.51,1.32
Melfi,40.313888,15.904444,08/01/2022 23:00,0.17,298.0,2.57,3.23,1.89,42.07,7.64,0.0,945.17,0.0,3.41,2.94,90.78,0.79
Melfi,40.313888,15.904444,09/01/2022 00:00,0.17,271.0,2.48,3.15,1.85,37.68,8.75,0.0,944.99,0.0,3.2,2.94,88.36,0.64
Melfi,40.313888,15.904444,09/01/2022 01:00,0.17,272.0,2.72,3.35,1.93,39.12,13.24,0.0,944.72,0.0,2.91,2.72,86.15,1.29
Melfi,40.313888,15.904444,09/01/2022 02:00,0.18,293.0,2.5,3.21,1.9,40.07,5.34,0.0,944.42,0.0,2.55,2.66,83.8,1.04
Melfi,40.313888,15.904444,09/01/2022 03:00,0.18,233.0,1.69,2.32,1.48,31.95,9.61,0.0,944.01,0.0,2.6,1.74,86.81,1.16
Melfi,40.313888,15.904444,09/01/2022 04:00,0.18,265.0,0.78,1.77,1.49,34.12,15.02,0.0,943.4,0.0,2.54,0.55,92.19,1.59
Melfi,40.313888,15.904444,09/01/2022 05:00,0.18,249.0,1.11,1.95,1.51,38.66,15.63,0.0,942.33,0.0,2.62,1.05,87.83,1.09
Melfi,40.313888,15.904444,09/01/2022 06:00,0.18,254.0,0.31,1.42,1.45,41.84,21.0,0.0,941.46,0.0,2.71,1.57,72.58,2.42
Melfi,40.313888,15.904444,09/01/2022 07:00,0.18,250.0,0.58,1.66,1.5,44.34,15.64,0.2,941.25,0.0,2.9,2.0,68.48,2.19
Melfi,40.313888,15.904444,09/01/2022 08:00,0.17,264.0,2.58,3.73,2.46,45.27,15.53,0.0,940.85,18.69,2.82,3.25,64.15,2.51
Melfi,40.313888,15.904444,09/01/2022 09:00,0.18,265.0,0.88,2.1,1.72,46.83,17.5,0.0,940.57,72.66,2.91,3.84,62.09,2.85
Melfi,40.313888,15.904444,09/01/2022 10:00,0.19,267.0,0.92,2.08,1.77,46.3,20.07,0.0,939.8,160.35,2.88,4.99,54.99,3.75
Melfi,40.313888,15.904444,09/01/2022 11:00,0.18,261.0,0.37,1.38,1.38,53.44,38.78,0.0,939.16,318.49,3.02,6.75,44.85,5.33
Melfi,40.313888,15.904444,09/01/2022 12:00,0.18,274.0,0.37,1.57,1.56,54.15,27.17,0.0,938.49,461.09,3.17,8.16,46.04,4.38
Melfi,40.313888,15.904444,09/01/2022 13:00,0.18,272.0,0.62,1.61,1.42,54.3,20.3,0.0,937.66,378.22,3.92,8.85,46.82,4.45
Melfi,40.313888,15.904444,09/01/2022 14:00,0.18,271.0,0.82,1.92,1.54,54.95,23.67,0.0,936.68,76.86,3.87,7.96,55.53,3.29
Melfi,40.313888,15.904444,09/01/2022 15:00,0.18,263.0,1.58,2.4,1.58,56.24,24.16,0.2,936.0,36.88,4.19,7.59,62.67,1.93
Melfi,40.313888,15.904444,09/01/2022 16:00,0.19,161.0,3.25,3.12,1.43,50.03,21.98,0.4,935.19,9.78,4.77,5.99,80.17,1.0
Melfi,40.313888,15.904444,09/01/2022 17:00,0.18,86.0,6.46,5.2,1.82,44.78,15.1,1.0,934.65,1.5,4.37,5.04,89.53,0.83
Melfi,40.313888,15.904444,09/01/2022 18:00,0.18,116.0,4.65,3.74,1.31,42.73,22.05,0.8,933.92,0.0,4.08,4.64,93.9,0.95
Melfi,40.313888,15.904444,09/01/2022 19:00,0.18,90.0,5.01,4.06,1.44,47.1,19.45,1.0,933.12,0.0,4.6,4.26,97.44,1.31
Melfi,40.313888,15.904444,09/01/2022 20:00,0.18,31.0,6.39,4.87,1.53,38.56,8.88,0.0,932.46,0.0,4.18,4.33,99.04,0.44
Melfi,40.313888,15.904444,09/01/2022 21:00,0.18,272.0,6.61,5.47,2.01,31.14,9.52,0.2,932.12,0.0,4.97,4.05,99.7,1.03
Melfi,40.313888,15.904444,09/01/2022 22:00,0.17,280.0,2.55,2.81,1.48,43.37,12.76,1.2,931.95,0.0,5.74,4.16,99.9,2.18
Melfi,40.313888,15.904444,09/01/2022 23:00,0.18,279.0,1.46,2.24,1.48,45.96,18.29,0.6,931.86,0.0,4.09,3.83,99.9,1.98
Melfi,40.313888,15.904444,10/01/2022 00:00,0.18,291.0,1.38,1.95,1.25,48.36,18.07,0.4,931.81,0.0,4.22,3.58,99.89,1.99
Melfi,40.313888,15.904444,10/01/2022 01:00,0.18,292.0,1.61,2.19,1.35,43.62,17.1,0.6,932.12,0.0,4.1,2.45,99.45,2.47
Melfi,40.313888,15.904444,10/01/2022 02:00,0.18,272.0,1.78,2.19,1.26,44.72,11.27,0.4,932.06,0.0,4.96,1.33,99.87,2.08
Melfi,40.313888,15.904444,10/01/2022 03:00,0.18,272.0,2.63,2.82,1.45,44.53,25.46,0.4,931.69,0.0,6.36,1.22,99.92,2.45
Melfi,40.313888,15.904444,10/01/2022 04:00,0.17,267.0,2.43,2.7,1.43,45.14,-9999.0,0.4,931.22,0.0,5.87,1.37,99.91,2.01
Melfi,40.313888,15.904444,10/01/2022 05:00,0.18,313.0,2.07,2.6,1.52,44.74,-9999.0,2.0,930.89,0.0,5.47,1.52,99.92,2.14
Melfi,40.313888,15.904444,10/01/2022 06:00,0.18,323.0,1.32,1.93,1.25,47.27,-9999.0,2.2,931.19,0.0,5.73,1.54,99.92,2.51
Melfi,40.313888,15.904444,10/01/2022 07:00,0.18,329.0,1.36,2.12,1.43,47.65,13.11,1.4,931.56,0.0,4.93,0.97,99.92,3.0
Melfi,40.313888,15.904444,10/01/2022 08:00,0.18,336.0,2.93,2.86,1.33,49.67,-9999.0,1.4,932.07,1.07,4.95,0.99,99.92,3.22
Melfi,40.313888,15.904444,10/01/2022 09:00,0.17,329.0,3.14,3.13,1.49,49.69,-9999.0,0.6,932.96,9.69,4.84,0.63,99.92,2.19
Melfi,40.313888,15.904444,10/01/2022 10:00,0.18,329.0,3.02,2.86,1.28,51.25,-9999.0,1.8,933.57,8.33,5.86,0.74,99.92,1.7
Melfi,40.313888,15.904444,10/01/2022 11:00,0.18,349.0,3.87,3.91,1.89,50.22,-9999.0,4.4,934.0,16.36,4.71,1.29,99.92,2.59
Melfi,40.313888,15.904444,10/01/2022 12:00,0.18,345.0,4.32,3.94,1.68,44.95,-9999.0,5.0,934.11,25.95,5.81,1.63,99.92,3.57
Melfi,40.313888,15.904444,10/01/2022 13:00,0.18,347.0,4.49,3.75,1.4,44.18,42.23,3.4,934.29,28.36,5.02,2.02,99.93,3.33
Melfi,40.313888,15.904444,10/01/2022 14:00,0.17,348.0,4.8,4.14,1.71,44.24,67.82,5.4,934.56,24.53,5.73,2.55,99.92,4.44
Melfi,40.313888,15.904444,10/01/2022 15:00,0.18,346.0,4.57,3.85,1.46,49.09,27.82,2.8,934.94,22.48,4.96,2.7,99.91,4.43
Melfi,40.313888,15.904444,10/01/2022 16:00,0.17,348.0,3.49,3.26,1.43,49.72,13.25,2.2,935.64,12.82,5.17,3.01,95.08,5.02
Melfi,40.313888,15.904444,10/01/2022 17:00,0.18,348.0,3.21,3.01,1.33,51.34,6.16,1.6,936.29,1.21,5.32,3.31,86.83,4.8
Melfi,40.313888,15.904444,10/01/2022 18:00,0.18,347.0,3.34,3.1,1.36,48.99,10.49,0.2,936.72,0.0,5.42,3.67,80.05,3.86
Melfi,40.313888,15.904444,10/01/2022 19:00,0.18,348.0,2.94,2.98,1.44,49.64,7.48,0.0,937.22,0.0,6.51,3.57,82.21,4.4
Melfi,40.313888,15.904444,10/01/2022 20:00,0.18,347.0,2.87,2.82,1.32,49.12,9.16,0.0,937.74,0.0,5.76,3.47,87.46,3.9
Melfi,40.313888,15.904444,10/01/2022 21:00,0.18,347.0,2.5,2.71,1.4,48.74,11.6,0.4,938.47,0.0,5.46,3.75,86.89,3.35
Melfi,40.313888,15.904444,10/01/2022 22:00,0.18,2.0,2.83,2.87,1.39,48.83,16.1,2.2,939.38,0.0,4.69,3.75,92.62,2.97
Melfi,40.313888,15.904444,10/01/2022 23:00,0.18,349.0,3.88,3.29,1.26,43.24,12.9,0.2,939.69,0.0,4.84,3.65,97.96,2.39
Melfi,40.313888,15.904444,11/01/2022 00:00,0.17,346.0,1.86,2.19,1.22,42.46,8.89,0.6,940.25,0.0,4.98,3.62,98.45,2.46
Melfi,40.313888,15.904444,11/01/2022 01:00,0.17,345.0,1.51,2.08,1.3,43.37,12.76,0.2,940.68,0.0,4.93,3.81,97.82,2.63
Melfi,40.313888,15.904444,11/01/2022 02:00,0.17,345.0,1.34,1.91,1.22,42.86,11.86,0.0,941.1,0.0,4.29,3.85,98.36,2.9
Melfi,40.313888,15.904444,11/01/2022 03:00,0.18,346.0,1.33,1.94,1.26,41.96,11.93,0.0,941.63,0.0,4.13,4.07,98.78,3.17
Melfi,40.313888,15.904444,11/01/2022 04:00,0.18,346.0,1.13,2.01,1.44,41.64,8.05,0.0,941.89,0.0,4.2,3.97,99.86,4.05
Melfi,40.313888,15.904444,11/01/2022 05:00,0.18,348.0,1.27,1.85,1.21,41.11,8.3,0.0,942.25,0.0,4.19,4.01,98.66,4.18
Melfi,40.313888,15.904444,11/01/2022 06:00,0.18,346.0,2.01,2.36,1.31,38.53,7.92,0.0,942.78,0.0,4.16,4.0,99.83,3.33
Melfi,40.313888,15.904444,11/01/2022 07:00,0.17,346.0,3.33,2.95,1.21,38.28,15.29,0.6,943.51,0.0,4.55,4.02,99.45,3.43
Melfi,40.313888,15.904444,11/01/2022 08:00,0.18,348.0,5.63,4.24,1.3,38.01,8.24,1.0,944.52,1.57,4.37,4.03,99.88,2.44
Melfi,40.313888,15.904444,11/01/2022 09:00,0.18,329.0,5.6,4.57,1.63,37.54,10.23,0.6,945.21,12.39,4.55,4.11,99.9,2.0
Melfi,40.313888,15.904444,11/01/2022 10:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,17.13,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Melfi,40.313888,15.904444,11/01/2022 11:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,33.78,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Melfi,40.313888,15.904444,11/01/2022 12:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,24.08,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Melfi,40.313888,15.904444,11/01/2022 13:00,0.24,349.0,-9999.0,-9999.0,-9999.0,-9999.0,10.22,0.0,947.09,22.58,-9999.0,5.56,99.21,4.66
Melfi,40.313888,15.904444,11/01/2022 14:00,0.25,348.0,6.2,5.89,3.23,-9999.0,9.8,0.0,947.23,19.41,2.9,5.34,96.0,5.18
Melfi,40.313888,15.904444,11/01/2022 15:00,0.2,350.0,6.11,4.73,1.53,23.17,5.44,0.0,947.82,9.91,3.12,5.3,91.04,5.44
Melfi,40.313888,15.904444,11/01/2022 16:00,0.2,349.0,5.92,4.62,1.52,33.02,11.95,0.0,948.41,2.79,2.71,5.33,91.3,5.27
Melfi,40.313888,15.904444,11/01/2022 17:00,0.19,348.0,5.39,4.22,1.4,31.82,11.7,0.0,949.05,0.04,2.99,4.84,92.45,5.54
Melfi,40.313888,15.904444,11/01/2022 18:00,0.19,348.0,5.95,4.51,1.4,31.54,23.04,0.2,949.46,0.0,2.46,4.41,93.82,5.24
Melfi,40.313888,15.904444,11/01/2022 19:00,0.19,347.0,4.24,3.61,1.39,32.44,19.77,0.0,949.84,0.0,2.4,4.16,91.08,4.55
Melfi,40.313888,15.904444,11/01/2022 20:00,0.19,346.0,3.42,3.15,1.36,34.07,13.16,0.0,950.34,0.0,3.4,4.09,89.32,4.27
Melfi,40.313888,15.904444,11/01/2022 21:00,0.19,347.0,2.61,2.68,1.32,37.19,4.62,0.0,950.67,0.0,4.95,3.99,86.45,4.42
Melfi,40.313888,15.904444,11/01/2022 22:00,0.19,346.0,2.48,2.74,1.44,38.66,9.33,0.0,950.91,0.0,2.85,3.86,89.68,4.95
Melfi,40.313888,15.904444,11/01/2022 23:00,0.18,347.0,2.84,2.89,1.41,39.58,9.11,0.0,951.15,0.0,2.69,3.54,91.86,4.99
Melfi,40.313888,15.904444,12/01/2022 00:00,0.2,346.0,2.31,2.66,1.45,40.95,5.61,0.0,951.41,0.0,3.04,3.46,86.53,4.13
Melfi,40.313888,15.904444,12/01/2022 01:00,0.19,345.0,1.89,2.28,1.3,41.79,6.65,0.0,951.39,0.0,2.82,3.32,89.68,4.26
Melfi,40.313888,15.904444,12/01/2022 02:00,0.18,348.0,1.44,2.14,1.4,42.37,7.55,0.0,951.46,0.0,2.58,2.78,89.08,5.34
Melfi,40.313888,15.904444,12/01/2022 03:00,0.18,347.0,1.38,2.15,1.44,41.51,8.8,0.0,951.79,0.0,2.54,2.35,84.53,4.93
Melfi,40.313888,15.904444,12/01/2022 04:00,0.19,345.0,1.08,1.89,1.36,42.78,5.89,0.0,951.95,0.0,2.99,2.4,85.28,4.23
Melfi,40.313888,15.904444,12/01/2022 05:00,0.19,347.0,1.32,2.05,1.38,43.3,2.38,0.0,952.22,0.0,3.02,2.43,85.04,3.74
Melfi,40.313888,15.904444,12/01/2022 06:00,0.19,350.0,2.67,2.78,1.39,43.32,7.08,0.0,952.69,0.0,3.1,2.4,82.13,3.75
Melfi,40.313888,15.904444,12/01/2022 07:00,0.18,346.0,3.42,3.25,1.47,42.73,9.63,0.0,953.3,0.0,4.83,1.99,89.17,3.22
Melfi,40.313888,15.904444,12/01/2022 08:00,0.19,347.0,3.2,3.13,1.46,42.04,6.44,0.0,953.73,0.75,5.46,2.09,93.0,3.17
Melfi,40.313888,15.904444,12/01/2022 09:00,0.18,347.0,5.26,4.33,1.58,38.98,11.12,0.0,954.6,16.67,4.48,2.23,94.97,3.15
Melfi,40.313888,15.904444,12/01/2022 10:00,0.19,349.0,4.74,4.03,1.55,38.17,9.41,0.0,955.37,32.24,4.86,2.55,96.01,3.44
Melfi,40.313888,15.904444,12/01/2022 11:00,0.19,349.0,5.33,4.66,1.87,37.62,7.24,0.0,955.95,54.37,9.66,3.06,97.72,2.91
Melfi,40.313888,15.904444,12/01/2022 12:00,0.19,349.0,5.92,5.22,2.12,34.8,7.55,0.0,956.22,65.59,4.58,3.38,98.08,3.09
Melfi,40.313888,15.904444,12/01/2022 13:00,0.2,359.0,6.65,5.17,1.69,35.4,9.03,0.2,956.28,47.29,4.52,3.65,99.21,2.59
Melfi,40.313888,15.904444,12/01/2022 14:00,0.2,2.0,7.42,5.77,1.89,33.42,9.41,0.0,956.24,47.35,4.86,4.39,99.89,2.34
Melfi,40.313888,15.904444,12/01/2022 15:00,0.2,5.0,8.02,5.98,1.78,31.87,11.1,0.0,956.55,23.59,6.0,4.65,98.53,2.98
Melfi,40.313888,15.904444,12/01/2022 16:00,0.19,2.0,6.45,4.9,1.53,34.0,16.16,0.0,957.25,14.18,6.36,4.12,96.68,2.9
Melfi,40.313888,15.904444,12/01/2022 17:00,0.19,2.0,6.9,4.94,1.33,34.26,14.05,0.0,957.73,3.87,6.22,4.14,95.94,2.07
Melfi,40.313888,15.904444,12/01/2022 18:00,0.18,353.0,7.12,5.11,1.39,35.5,19.05,0.0,958.38,0.0,7.77,4.0,95.73,3.24
Melfi,40.313888,15.904444,12/01/2022 19:00,0.18,351.0,5.97,4.56,1.44,37.43,16.52,0.0,958.94,0.0,6.02,3.77,95.33,2.77
Melfi,40.313888,15.904444,12/01/2022 20:00,0.19,348.0,5.65,4.41,1.46,38.9,11.64,0.0,959.5,0.0,6.45,3.73,91.59,2.67
Melfi,40.313888,15.904444,12/01/2022 21:00,0.21,351.0,4.42,3.72,1.41,42.8,22.22,0.0,960.11,0.0,5.82,3.35,88.12,3.72
Melfi,40.313888,15.904444,12/01/2022 22:00,0.2,337.0,3.58,3.33,1.46,45.18,10.14,0.0,960.33,0.0,6.88,3.48,84.34,3.96
Melfi,40.313888,15.904444,12/01/2022 23:00,0.19,334.0,3.28,3.12,1.4,46.86,22.23,0.0,960.75,0.0,5.4,3.49,83.52,4.39
Melfi,40.313888,15.904444,13/01/2022 00:00,0.18,332.0,2.02,2.5,1.45,49.59,16.87,0.0,961.16,0.0,7.94,3.12,80.8,3.73
Melfi,40.313888,15.904444,13/01/2022 01:00,0.19,336.0,1.86,2.43,1.47,48.89,23.26,0.0,961.42,0.0,5.56,2.82,84.49,3.73
Melfi,40.313888,15.904444,13/01/2022 02:00,0.19,330.0,1.29,2.01,1.35,49.49,14.33,0.0,961.71,0.0,5.55,2.85,81.14,4.04
Melfi,40.313888,15.904444,13/01/2022 03:00,0.19,344.0,1.2,1.96,1.38,52.0,8.75,0.0,962.06,0.0,5.06,2.96,74.49,3.5
Melfi,40.313888,15.904444,13/01/2022 04:00,0.2,336.0,0.66,1.56,1.31,52.11,16.69,0.0,962.08,0.0,5.07,2.78,72.86,4.13
Melfi,40.313888,15.904444,13/01/2022 05:00,0.2,331.0,0.56,1.55,1.36,55.23,8.35,0.0,962.08,0.0,5.33,2.28,73.49,3.25
Melfi,40.313888,15.904444,13/01/2022 06:00,0.19,346.0,0.78,1.75,1.4,52.53,11.25,0.0,962.43,0.0,5.36,2.21,73.86,3.27
Melfi,40.313888,15.904444,13/01/2022 07:00,0.18,345.0,1.17,2.0,1.43,54.33,19.75,0.0,962.92,0.0,6.39,1.99,71.96,3.65
Melfi,40.313888,15.904444,13/01/2022 08:00,0.19,330.0,1.47,2.16,1.41,54.58,35.38,0.0,963.26,18.19,8.11,2.07,77.7,2.61
Melfi,40.313888,15.904444,13/01/2022 09:00,0.19,310.0,1.85,2.64,1.68,52.03,26.42,0.0,963.63,66.12,6.14,2.61,74.6,3.29
Melfi,40.313888,15.904444,13/01/2022 10:00,0.19,347.0,2.39,2.76,1.52,51.43,-9999.0,0.0,964.25,271.69,6.05,3.44,70.86,3.51
Melfi,40.313888,15.904444,13/01/2022 11:00,0.19,348.0,2.44,3.08,1.8,53.0,-9999.0,0.0,964.66,365.01,5.36,4.22,69.14,4.04
Melfi,40.313888,15.904444,13/01/2022 12:00,0.19,350.0,2.48,2.92,1.62,56.01,-9999.0,0.0,964.56,421.37,6.32,5.13,65.53,5.04
Melfi,40.313888,15.904444,13/01/2022 13:00,0.19,354.0,2.53,3.08,1.76,57.48,45.16,0.0,964.04,262.23,7.35,5.5,62.97,4.18
Melfi,40.313888,15.904444,13/01/2022 14:00,0.2,353.0,4.35,4.23,1.95,57.12,23.01,0.0,963.88,180.18,7.45,5.38,63.37,4.01
Melfi,40.313888,15.904444,13/01/2022 15:00,0.19,353.0,3.38,3.22,1.45,56.19,11.65,0.0,964.37,136.02,7.58,5.17,56.2,4.41
Melfi,40.313888,15.904444,13/01/2022 16:00,0.19,350.0,3.57,3.34,1.48,59.98,12.83,0.2,964.54,99.0,9.14,4.95,58.24,3.67
Melfi,40.313888,15.904444,13/01/2022 17:00,0.19,348.0,6.25,4.67,1.4,54.9,22.73,0.0,964.83,16.58,8.32,4.12,65.14,2.73
Melfi,40.313888,15.904444,13/01/2022 18:00,0.2,293.0,4.39,3.76,1.46,53.39,22.51,0.0,965.19,0.0,7.87,2.97,66.82,1.46
Melfi,40.313888,15.904444,13/01/2022 19:00,0.19,284.0,2.65,2.8,1.42,56.58,17.2,0.0,965.77,0.0,8.46,2.65,68.94,1.74
Melfi,40.313888,15.904444,13/01/2022 20:00,0.19,284.0,3.14,2.96,1.32,53.26,18.84,0.0,965.95,0.0,9.29,2.7,77.73,2.34
Melfi,40.313888,15.904444,13/01/2022 21:00,0.19,297.0,2.77,2.85,1.41,53.62,-9999.0,0.0,966.12,0.0,8.23,2.6,75.84,2.05
Melfi,40.313888,15.904444,13/01/2022 22:00,0.19,314.0,2.66,2.84,1.45,54.21,-9999.0,0.0,966.14,0.0,8.71,2.82,78.58,2.18
Melfi,40.313888,15.904444,13/01/2022 23:00,0.2,298.0,3.87,3.52,1.49,52.58,6.92,0.0,966.38,0.0,10.09,2.97,84.99,2.1
Melfi,40.313888,15.904444,14/01/2022 00:00,0.19,324.0,2.91,3.0,1.48,51.33,5.68,0.0,966.32,0.0,7.61,2.99,88.22,2.73
Melfi,40.313888,15.904444,14/01/2022 01:00,0.19,322.0,2.27,2.54,1.35,52.81,4.48,0.0,965.78,0.0,7.02,3.54,86.25,2.78
Melfi,40.313888,15.904444,14/01/2022 02:00,0.2,305.0,1.76,2.46,1.55,52.69,5.51,0.0,965.67,0.0,6.71,4.15,82.34,2.52
Melfi,40.313888,15.904444,14/01/2022 03:00,0.19,306.0,1.78,2.36,1.43,52.24,12.89,0.0,965.6,0.0,6.73,4.45,79.45,3.0
Melfi,40.313888,15.904444,14/01/2022 04:00,0.19,326.0,2.04,2.42,1.36,51.03,8.72,0.0,965.1,0.0,6.68,4.5,79.42,2.85
Melfi,40.313888,15.904444,14/01/2022 05:00,0.19,310.0,2.58,2.91,1.56,48.9,6.03,0.0,964.58,0.0,6.5,4.29,81.72,2.43
Melfi,40.313888,15.904444,14/01/2022 06:00,0.19,318.0,3.12,2.99,1.36,47.88,8.08,0.0,964.59,0.0,7.29,4.26,82.49,2.56
Melfi,40.313888,15.904444,14/01/2022 07:00,0.19,304.0,3.32,3.19,1.45,47.69,5.73,0.0,964.65,0.0,7.79,4.16,82.88,2.24
Melfi,40.313888,15.904444,14/01/2022 08:00,0.19,285.0,3.14,3.1,1.45,46.69,7.41,0.0,964.53,10.34,7.89,3.67,85.85,2.74
Melfi,40.313888,15.904444,14/01/2022 09:00,0.19,284.0,3.17,3.17,1.51,46.84,3.41,0.0,964.23,72.16,7.44,4.37,84.68,2.99
Melfi,40.313888,15.904444,14/01/2022 10:00,0.19,286.0,3.58,3.48,1.6,47.19,4.34,0.0,964.02,114.21,8.64,5.33,79.3,2.67
Melfi,40.313888,15.904444,14/01/2022 11:00,0.19,285.0,3.42,3.52,1.73,47.89,9.72,0.0,963.84,155.99,8.99,5.88,78.18,2.92
Melfi,40.313888,15.904444,14/01/2022 12:00,0.19,303.0,3.73,3.71,1.76,48.56,5.55,0.0,963.25,289.92,7.33,6.78,75.44,2.58
Melfi,40.313888,15.904444,14/01/2022 13:00,0.21,318.0,4.45,4.04,1.71,52.51,3.38,0.0,962.33,365.59,7.83,8.04,71.38,2.99
Melfi,40.313888,15.904444,14/01/2022 14:00,0.22,346.0,4.99,4.21,1.6,53.91,2.36,0.0,961.79,275.78,7.3,7.74,71.58,3.9
Melfi,40.313888,15.904444,14/01/2022 15:00,0.22,329.0,3.79,3.67,1.68,52.06,4.94,0.0,961.57,307.21,7.97,8.27,61.68,3.39
Melfi,40.313888,15.904444,14/01/2022 16:00,0.19,307.0,3.74,3.66,1.7,55.12,8.25,0.0,961.09,159.55,10.71,8.4,51.3,2.6
Melfi,40.313888,15.904444,14/01/2022 17:00,0.19,289.0,4.58,4.09,1.69,51.79,10.14,0.0,960.86,13.81,9.27,6.96,54.59,2.29
Melfi,40.313888,15.904444,14/01/2022 18:00,0.19,272.0,2.53,3.02,1.7,55.7,11.82,0.0,960.8,0.0,8.43,6.63,52.59,3.55
Melfi,40.313888,15.904444,14/01/2022 19:00,0.19,269.0,1.42,2.17,1.44,60.44,3.08,0.0,960.55,0.0,10.92,6.54,55.19,3.1
Melfi,40.313888,15.904444,14/01/2022 20:00,0.19,269.0,1.11,2.05,1.51,59.41,3.38,0.0,960.39,0.0,9.3,7.15,56.74,3.52
Melfi,40.313888,15.904444,14/01/2022 21:00,0.19,268.0,0.7,1.85,1.56,56.41,12.64,0.0,960.38,0.0,8.91,7.48,49.37,3.7
Melfi,40.313888,15.904444,14/01/2022 22:00,0.19,263.0,0.42,1.46,1.41,62.1,10.42,0.0,960.06,0.0,8.24,7.54,42.58,3.53
Melfi,40.313888,15.904444,14/01/2022 23:00,0.2,266.0,0.31,1.52,1.58,65.94,9.89,0.0,959.88,0.0,9.14,8.18,42.68,3.72
