Stazione,Latitudine,Longitudine,Data_Ora,Benzene (µg/m³),CO (mg/m³),Direzione_Vento (°N),Etilbenzene (µg/m³),m-Xilene (µg/m³),Metano (ppm),NMHC (ppm),NO2 (µg/m³),NOx (ppb),NO (ppb),o-Xilene (µg/m³),O3 (µg/m³),p-Xilene (µg/m³),Precipitazione (mm),Pressione (mBar),Radiazione_Globale (W/m²),SO2 (µg/m³),Temperatura (°C),Toluene (µg/m³),Umidità_Relativa (%),Velocità_Vento (m/s)
Pisticci,40.420277,16.548333,18/06/2022 23:00,0.24,0.16,314.96,0.02,0.11,1.8,0.3,6.27,4.74,1.51,0.01,79.86,0.03,0.0,1009.22,0.0,3.68,21.35,0.23,50.34,0.74
Pisticci,40.420277,16.548333,19/06/2022 00:00,0.43,0.16,292.77,0.05,0.12,1.78,0.32,3.75,3.29,1.32,0.01,85.34,0.07,0.0,1009.21,0.0,3.46,21.06,0.28,55.52,0.74
Pisticci,40.420277,16.548333,19/06/2022 01:00,0.28,0.16,269.47,0.01,0.04,1.79,0.33,3.61,3.3,1.44,0.0,86.88,0.02,0.0,1009.13,0.0,3.29,20.84,0.21,58.18,1.03
Pisticci,40.420277,16.548333,19/06/2022 02:00,0.26,0.16,292.62,0.01,0.07,1.78,0.33,2.81,2.82,1.36,0.01,86.32,0.01,0.0,1009.04,0.0,3.45,20.2,0.18,60.18,0.83
Pisticci,40.420277,16.548333,19/06/2022 03:00,0.24,0.16,248.62,0.01,0.01,-9999.0,-9999.0,3.24,3.16,1.48,0.0,74.91,0.01,0.0,1008.69,0.0,3.29,18.77,0.17,64.2,0.8
Pisticci,40.420277,16.548333,19/06/2022 04:00,0.26,0.16,292.45,0.02,0.14,1.78,0.32,2.31,2.66,1.49,0.0,85.36,0.03,0.0,1008.66,0.0,3.77,19.62,0.21,62.03,1.07
Pisticci,40.420277,16.548333,19/06/2022 05:00,0.22,0.16,291.58,0.01,0.01,1.78,0.3,2.67,-9999.0,-9999.0,0.0,86.54,0.0,0.0,1008.7,4.32,3.4,19.74,0.16,59.29,0.93
Pisticci,40.420277,16.548333,19/06/2022 06:00,0.21,0.16,314.37,0.01,0.01,1.78,0.34,2.75,2.94,1.53,0.0,84.38,0.01,0.0,1008.84,135.25,3.43,20.87,0.15,55.06,1.05
Pisticci,40.420277,16.548333,19/06/2022 07:00,0.21,0.16,315.32,0.03,0.06,1.79,0.31,3.29,3.15,1.42,0.0,79.55,0.01,0.0,1008.82,328.26,3.19,22.69,0.15,51.17,0.92
Pisticci,40.420277,16.548333,19/06/2022 08:00,0.23,0.16,336.63,0.01,0.08,1.79,0.33,4.13,3.52,1.36,0.0,89.7,0.01,0.0,1008.86,517.17,2.82,25.73,0.16,45.61,1.18
Pisticci,40.420277,16.548333,19/06/2022 09:00,0.52,0.15,336.89,0.04,0.11,1.77,0.33,2.66,2.72,1.32,0.0,101.13,0.02,0.0,1008.75,695.33,2.72,27.69,0.17,43.59,1.45
Pisticci,40.420277,16.548333,19/06/2022 10:00,0.57,0.16,337.33,0.02,0.02,1.78,0.33,2.71,2.72,1.32,0.04,103.84,0.04,0.0,1008.53,844.18,2.74,30.15,0.09,41.17,1.15
Pisticci,40.420277,16.548333,19/06/2022 11:00,0.35,0.17,336.45,0.04,0.26,1.77,0.34,2.63,2.81,1.4,0.01,109.55,0.02,0.0,1008.18,800.55,3.16,32.1,0.16,38.64,1.05
Pisticci,40.420277,16.548333,19/06/2022 12:00,0.35,0.18,112.6,0.01,0.2,1.76,0.34,6.26,5.33,2.08,0.01,111.67,0.01,0.0,1007.9,586.47,3.24,31.58,0.3,37.08,1.37
Pisticci,40.420277,16.548333,19/06/2022 13:00,0.54,0.18,112.41,0.06,0.06,1.76,0.34,4.22,3.88,1.67,0.01,114.89,0.1,0.0,1007.64,334.95,2.94,30.53,2.65,41.88,1.5
Pisticci,40.420277,16.548333,19/06/2022 14:00,0.3,0.18,66.77,0.01,0.01,1.76,0.34,3.08,3.38,1.78,0.01,119.18,0.02,0.0,1007.3,234.07,3.33,30.55,0.23,42.01,1.07
Pisticci,40.420277,16.548333,19/06/2022 15:00,0.29,0.19,111.53,0.01,0.02,1.75,0.42,3.5,3.29,1.48,0.0,118.85,0.01,0.0,1007.45,95.84,3.17,28.07,0.17,54.13,2.09
Pisticci,40.420277,16.548333,19/06/2022 16:00,0.32,0.2,66.84,0.01,0.05,1.75,0.41,2.83,2.85,1.41,0.01,115.17,0.02,0.0,1007.81,42.41,3.71,25.38,0.19,64.96,1.63
Pisticci,40.420277,16.548333,19/06/2022 17:00,0.27,0.21,67.84,0.0,0.04,1.75,0.47,6.31,4.84,1.55,0.01,107.79,0.01,0.0,1007.57,84.9,3.55,25.05,0.16,70.32,0.75
Pisticci,40.420277,16.548333,19/06/2022 18:00,0.33,0.2,66.93,0.01,0.03,1.74,0.44,3.28,3.35,1.6,0.0,110.75,0.01,0.0,1007.52,182.08,3.6,26.26,0.17,65.88,1.09
Pisticci,40.420277,16.548333,19/06/2022 19:00,0.27,0.2,67.18,0.01,0.01,1.74,0.5,5.76,4.91,1.92,0.0,99.98,0.01,0.0,1007.78,35.46,3.35,25.3,0.14,69.65,0.82
Pisticci,40.420277,16.548333,19/06/2022 20:00,0.31,0.21,68.11,0.04,0.06,1.74,0.59,5.35,4.38,1.6,0.01,90.56,0.08,0.0,1007.87,0.42,3.57,23.87,0.25,73.55,0.28
Pisticci,40.420277,16.548333,19/06/2022 21:00,0.34,0.23,269.86,0.02,0.38,1.77,0.67,16.6,10.69,2.01,0.02,60.21,0.03,0.0,1008.26,0.0,3.33,21.96,0.24,79.67,0.14
Pisticci,40.420277,16.548333,19/06/2022 22:00,0.35,0.24,245.31,0.05,0.48,1.8,0.65,31.9,18.78,2.12,0.02,29.46,0.06,0.0,1008.39,0.0,3.2,20.61,0.6,85.13,0.15
Pisticci,40.420277,16.548333,19/06/2022 23:00,0.31,0.23,247.08,0.06,0.48,1.83,0.65,16.24,10.05,1.63,0.07,35.94,0.14,0.0,1008.2,0.0,3.43,19.63,0.84,88.64,0.15
Pisticci,40.420277,16.548333,20/06/2022 00:00,0.55,0.22,-9999.0,0.15,0.54,1.88,0.67,11.92,7.31,1.12,0.02,31.27,0.21,0.0,1008.13,0.0,3.45,18.93,2.19,90.96,-9999.0
Pisticci,40.420277,16.548333,20/06/2022 01:00,0.9,0.21,268.19,0.2,0.54,1.88,0.74,12.47,8.09,1.59,0.14,21.56,0.33,0.0,1007.95,0.01,3.15,18.21,2.75,92.66,0.08
Pisticci,40.420277,16.548333,20/06/2022 02:00,0.95,0.2,247.27,0.38,0.77,-9999.0,-9999.0,11.46,7.49,1.51,0.38,16.01,0.79,0.0,1007.74,0.0,3.45,17.51,4.67,94.38,0.06
Pisticci,40.420277,16.548333,20/06/2022 03:00,0.73,0.2,311.21,0.23,0.68,1.92,0.64,9.49,6.49,1.58,0.2,12.29,0.38,0.0,1007.68,0.01,3.61,16.92,3.51,95.85,0.08
Pisticci,40.420277,16.548333,20/06/2022 04:00,0.63,0.2,223.87,0.11,0.29,2.0,0.66,12.97,-9999.0,-9999.0,0.02,9.42,0.14,0.0,1007.53,0.0,3.46,16.54,6.05,96.94,0.05
Pisticci,40.420277,16.548333,20/06/2022 05:00,0.6,0.2,248.81,0.14,0.57,2.06,0.61,14.29,10.12,2.65,0.13,9.07,0.15,0.0,1007.57,4.78,3.54,16.53,10.53,97.85,0.19
Pisticci,40.420277,16.548333,20/06/2022 06:00,0.61,0.2,227.22,0.01,0.34,1.92,0.6,15.2,12.61,4.7,0.03,19.06,0.08,0.0,1007.65,126.03,3.64,18.5,4.89,97.99,0.42
Pisticci,40.420277,16.548333,20/06/2022 07:00,0.22,0.2,246.58,0.01,0.07,1.81,0.56,9.67,7.8,2.75,0.01,45.45,0.07,0.0,1007.84,316.59,2.99,22.52,0.97,89.96,0.41
Pisticci,40.420277,16.548333,20/06/2022 08:00,0.3,0.21,66.34,0.12,0.25,1.79,0.44,7.93,6.86,2.71,0.11,65.05,0.27,0.0,1007.97,518.14,3.05,24.91,0.81,66.28,0.74
Pisticci,40.420277,16.548333,20/06/2022 09:00,0.77,0.19,89.46,0.11,0.15,1.77,0.39,4.65,4.19,1.76,0.02,86.47,0.2,0.0,1007.68,693.2,2.7,27.67,0.6,54.37,0.74
Pisticci,40.420277,16.548333,20/06/2022 10:00,0.3,0.19,-9999.0,0.06,0.04,1.76,0.36,4.13,3.87,1.72,0.01,99.46,0.09,0.0,1007.35,847.47,2.76,29.9,0.78,46.87,-9999.0
Pisticci,40.420277,16.548333,20/06/2022 11:00,0.33,0.19,89.58,0.05,0.13,1.75,0.37,8.51,6.58,2.14,0.01,108.84,0.11,0.0,1007.02,942.18,3.26,31.81,0.53,41.33,1.1
Pisticci,40.420277,16.548333,20/06/2022 12:00,0.3,0.19,337.47,0.11,0.14,1.75,0.36,4.17,3.63,1.46,0.01,112.04,0.19,0.0,1006.5,999.35,3.46,33.36,5.79,38.06,1.19
Pisticci,40.420277,16.548333,20/06/2022 13:00,0.27,0.2,45.35,0.01,0.22,1.74,0.47,5.21,4.71,2.03,0.01,108.02,0.04,0.0,1006.05,718.55,3.25,32.81,1.05,40.24,2.0
Pisticci,40.420277,16.548333,20/06/2022 14:00,0.34,0.2,134.45,0.02,0.14,1.73,0.57,4.64,4.33,1.9,0.01,104.15,0.04,0.0,1005.77,885.94,3.36,33.38,0.83,44.31,1.79
Pisticci,40.420277,16.548333,20/06/2022 15:00,0.35,0.19,157.54,0.0,0.05,1.73,0.48,6.41,5.26,1.94,0.01,105.29,0.01,0.0,1005.32,749.29,3.62,33.38,0.28,40.67,2.09
Pisticci,40.420277,16.548333,20/06/2022 16:00,0.31,0.2,112.46,0.0,0.04,1.73,0.42,4.28,4.12,1.9,0.0,108.57,0.0,0.0,1004.98,585.84,3.28,32.82,0.19,40.7,2.62
Pisticci,40.420277,16.548333,20/06/2022 17:00,0.37,0.19,89.94,0.04,0.09,1.73,0.41,3.52,3.54,1.73,0.01,107.82,0.05,0.0,1005.21,397.8,3.14,30.74,0.29,45.12,2.81
Pisticci,40.420277,16.548333,20/06/2022 18:00,0.28,0.17,112.22,0.01,0.05,1.73,0.37,4.87,4.4,1.86,0.0,107.25,0.01,0.0,1005.6,146.17,3.12,29.58,0.15,44.36,1.81
Pisticci,40.420277,16.548333,20/06/2022 19:00,0.22,0.18,112.6,0.01,0.09,1.74,0.38,5.04,4.41,1.8,0.01,104.25,0.07,0.0,1005.61,21.64,3.57,28.23,0.28,49.23,1.11
Pisticci,40.420277,16.548333,20/06/2022 20:00,0.26,0.2,44.67,0.01,0.1,1.74,0.47,7.05,5.63,1.93,0.01,91.79,0.05,0.0,1005.91,0.56,3.62,26.12,0.21,58.27,0.6
Pisticci,40.420277,16.548333,20/06/2022 21:00,0.32,0.23,245.92,0.01,0.31,1.76,0.73,27.96,16.7,2.13,0.01,48.25,0.04,0.0,1006.25,0.0,3.89,23.68,8.56,65.91,0.15
Pisticci,40.420277,16.548333,20/06/2022 22:00,0.48,0.24,248.7,0.07,0.51,1.76,0.65,27.21,17.06,2.86,0.02,33.47,0.1,0.0,1006.44,0.0,3.6,22.18,24.85,71.98,0.16
Pisticci,40.420277,16.548333,20/06/2022 23:00,0.5,0.2,333.4,0.09,0.52,1.84,0.51,10.72,6.94,1.36,0.09,52.7,0.13,0.0,1006.46,0.0,3.19,21.63,7.98,73.84,0.18
Pisticci,40.420277,16.548333,21/06/2022 00:00,0.43,0.21,338.52,0.06,0.47,1.81,0.48,11.23,7.55,1.73,0.02,45.67,0.11,0.0,1006.41,0.0,3.73,20.61,3.16,76.77,0.23
Pisticci,40.420277,16.548333,21/06/2022 01:00,0.29,0.22,313.22,0.07,0.4,-9999.0,-9999.0,10.88,7.06,1.38,0.02,39.65,0.32,0.0,1006.33,0.0,3.84,19.81,2.91,79.34,0.26
Pisticci,40.420277,16.548333,21/06/2022 02:00,0.18,0.2,250.74,0.0,0.01,1.85,0.54,10.22,6.84,1.51,0.07,38.8,0.41,0.0,1006.41,0.0,3.66,19.03,6.73,81.28,0.15
Pisticci,40.420277,16.548333,21/06/2022 03:00,0.17,0.2,246.42,0.0,0.04,1.89,0.53,8.01,-9999.0,-9999.0,0.1,42.07,0.54,0.0,1006.37,0.0,3.68,18.38,2.83,84.35,0.15
Pisticci,40.420277,16.548333,21/06/2022 04:00,0.28,0.21,318.76,0.01,0.08,1.89,0.53,9.26,6.37,1.53,0.08,34.24,0.57,0.0,1006.16,0.0,3.75,17.95,1.0,85.57,0.21
Pisticci,40.420277,16.548333,21/06/2022 05:00,0.16,0.23,357.07,0.01,0.22,1.89,0.56,22.69,13.87,2.06,0.14,24.94,0.45,0.0,1006.28,4.96,3.67,17.58,1.01,87.44,0.13
Pisticci,40.420277,16.548333,21/06/2022 06:00,0.69,0.25,355.18,0.0,0.18,1.9,0.62,34.73,25.25,7.11,0.12,19.66,0.45,0.0,1006.38,123.74,4.06,19.94,0.83,86.63,0.12
Pisticci,40.420277,16.548333,21/06/2022 07:00,0.1,0.25,317.45,0.01,0.26,1.9,0.7,19.41,13.6,3.48,0.18,40.3,0.41,0.0,1006.65,310.68,3.1,23.96,0.91,77.13,0.3
Pisticci,40.420277,16.548333,21/06/2022 08:00,0.32,0.2,337.74,0.01,0.25,1.78,0.46,10.83,7.76,2.13,0.23,86.03,0.31,0.0,1006.77,506.96,2.92,27.92,0.94,56.47,0.77
Pisticci,40.420277,16.548333,21/06/2022 09:00,0.33,0.2,66.71,0.01,0.02,1.76,0.39,6.95,6.01,2.36,0.11,102.91,0.19,0.0,1006.5,673.54,3.29,30.76,7.63,44.44,0.95
Pisticci,40.420277,16.548333,21/06/2022 10:00,0.37,0.22,67.34,0.0,0.07,1.75,0.47,7.14,5.67,1.93,0.01,114.82,0.16,0.0,1006.23,815.6,3.41,33.95,1.53,38.36,0.8
Pisticci,40.420277,16.548333,21/06/2022 11:00,0.45,0.21,89.28,0.0,0.14,1.74,0.53,7.24,5.9,2.11,0.16,123.57,0.19,0.0,1006.07,903.82,3.23,35.14,5.52,34.17,0.97
Pisticci,40.420277,16.548333,21/06/2022 12:00,0.38,0.19,66.84,0.01,0.04,1.73,0.4,5.47,4.63,1.8,0.01,121.72,0.07,0.0,1005.7,944.09,3.62,36.59,9.67,29.88,1.02
Pisticci,40.420277,16.548333,21/06/2022 13:00,0.33,0.18,-9999.0,0.01,0.02,1.72,0.42,4.97,4.35,1.8,0.01,122.68,0.14,0.0,1005.36,920.98,3.67,37.8,2.02,27.97,-9999.0
Pisticci,40.420277,16.548333,21/06/2022 14:00,0.42,0.19,45.1,0.01,0.01,1.72,0.46,3.47,3.32,1.52,0.01,124.41,0.22,0.0,1004.75,842.89,3.87,37.98,1.96,26.97,1.33
Pisticci,40.420277,16.548333,21/06/2022 15:00,0.48,0.2,112.37,0.01,0.02,1.71,0.53,7.25,5.93,2.13,0.02,121.64,0.15,0.0,1004.3,702.89,4.0,37.85,2.9,27.87,1.7
Pisticci,40.420277,16.548333,21/06/2022 16:00,0.53,0.2,112.15,0.01,0.03,1.71,0.51,4.79,4.09,1.6,0.01,126.94,0.03,0.0,1004.41,551.46,3.77,36.18,3.4,29.82,2.53
Pisticci,40.420277,16.548333,21/06/2022 17:00,0.44,0.2,112.49,0.02,0.03,1.71,0.54,5.86,4.8,1.75,0.01,125.06,0.04,0.0,1004.18,356.17,3.59,35.57,0.34,31.75,1.94
Pisticci,40.420277,16.548333,21/06/2022 18:00,0.39,0.19,112.37,0.01,0.05,1.71,0.46,3.93,3.51,1.48,0.01,125.93,0.15,0.0,1004.26,142.86,3.5,33.09,0.63,35.84,2.18
Pisticci,40.420277,16.548333,21/06/2022 19:00,0.31,0.19,90.14,0.01,0.01,1.72,0.53,4.94,4.1,1.57,0.0,117.91,0.05,0.0,1004.55,35.02,3.11,30.8,0.37,41.93,1.42
Pisticci,40.420277,16.548333,21/06/2022 20:00,0.35,0.2,267.7,0.01,0.01,1.72,0.6,10.65,7.59,2.0,0.01,102.4,0.05,0.0,1004.81,1.04,3.47,27.92,0.39,50.19,0.64
Pisticci,40.420277,16.548333,21/06/2022 21:00,0.43,0.24,244.59,0.0,0.15,1.76,0.65,19.23,11.85,1.86,0.0,81.05,0.23,0.0,1005.02,0.0,3.71,25.67,0.47,56.26,0.16
Pisticci,40.420277,16.548333,21/06/2022 22:00,0.57,0.24,295.62,0.01,0.05,1.77,0.7,29.19,16.91,1.71,0.06,48.06,0.42,0.0,1005.51,0.0,3.97,23.97,7.42,61.95,0.12
Pisticci,40.420277,16.548333,21/06/2022 23:00,0.62,0.24,245.42,0.02,0.05,1.77,0.71,26.97,15.94,1.91,0.07,40.73,0.32,0.0,1005.89,0.0,3.65,22.81,10.29,66.27,0.17
Pisticci,40.420277,16.548333,22/06/2022 00:00,0.65,0.22,248.96,0.02,0.04,-9999.0,-9999.0,11.14,7.42,1.63,0.1,56.44,0.21,0.0,1005.95,0.0,3.5,22.41,12.17,67.5,0.16
Pisticci,40.420277,16.548333,22/06/2022 01:00,0.53,0.21,291.43,0.01,0.03,1.83,0.57,8.44,5.91,1.49,0.02,58.83,0.06,0.0,1005.86,0.0,3.81,22.31,7.4,68.42,0.35
Pisticci,40.420277,16.548333,22/06/2022 02:00,0.54,0.21,247.91,0.01,0.04,1.84,0.64,7.57,-9999.0,-9999.0,0.02,49.44,0.36,0.0,1005.77,0.0,3.43,21.48,3.4,70.78,0.16
Pisticci,40.420277,16.548333,22/06/2022 03:00,0.58,0.21,227.31,0.01,0.06,1.9,0.64,7.65,5.47,1.48,0.04,46.77,0.58,0.0,1005.19,0.0,3.94,20.98,3.05,75.06,0.33
Pisticci,40.420277,16.548333,22/06/2022 04:00,0.57,0.2,248.0,0.0,0.22,1.88,0.55,4.99,4.02,1.45,0.07,48.15,0.42,0.0,1004.48,0.0,3.99,21.24,3.27,74.6,0.47
Pisticci,40.420277,16.548333,22/06/2022 05:00,0.52,0.21,246.55,0.01,0.02,1.86,0.55,17.05,14.09,5.19,0.01,29.25,0.19,0.0,1004.44,4.97,4.26,20.34,0.74,76.68,0.4
Pisticci,40.420277,16.548333,22/06/2022 06:00,0.5,0.22,247.1,0.0,0.02,1.8,0.47,17.14,12.05,3.17,0.03,41.71,0.31,0.0,1004.54,90.14,3.98,22.65,0.6,74.46,0.59
Pisticci,40.420277,16.548333,22/06/2022 07:00,0.45,0.21,336.89,0.01,0.13,1.78,0.53,10.37,7.36,1.97,0.0,53.14,0.16,0.0,1004.86,260.46,3.43,25.8,0.51,62.76,0.4
Pisticci,40.420277,16.548333,22/06/2022 08:00,0.45,0.25,-9999.0,0.0,0.1,1.75,0.57,10.76,8.13,2.51,0.01,62.38,0.2,0.0,1004.93,451.3,3.47,29.0,0.64,51.62,-9999.0
Pisticci,40.420277,16.548333,22/06/2022 09:00,0.5,0.19,202.23,0.0,0.28,1.73,0.52,7.96,6.77,2.63,0.41,76.9,0.31,0.0,1004.72,628.32,3.19,31.57,1.41,43.51,0.57
Pisticci,40.420277,16.548333,22/06/2022 10:00,0.49,0.18,248.02,0.0,0.25,1.71,0.49,5.94,5.11,2.02,0.0,81.89,0.21,0.0,1004.41,787.17,3.43,34.75,2.34,36.23,0.67
Pisticci,40.420277,16.548333,22/06/2022 11:00,0.41,0.18,-9999.0,0.0,0.09,1.69,0.47,3.54,3.5,1.7,0.08,86.77,0.13,0.0,1003.96,880.96,3.66,37.54,0.62,30.0,-9999.0
Pisticci,40.420277,16.548333,22/06/2022 12:00,0.39,0.18,66.17,0.0,0.04,1.68,0.56,10.91,8.51,2.8,0.0,85.24,0.09,0.0,1003.68,923.33,4.12,38.56,0.45,27.33,1.15
Pisticci,40.420277,16.548333,22/06/2022 13:00,0.45,0.2,67.33,0.0,0.28,1.67,0.64,5.6,4.83,1.93,0.0,93.86,0.14,0.0,1003.33,904.32,4.08,39.08,19.14,27.85,2.0
Pisticci,40.420277,16.548333,22/06/2022 14:00,0.62,0.23,90.26,0.01,0.36,1.67,0.75,4.83,4.51,1.98,0.06,100.13,0.16,0.0,1003.12,836.31,4.44,36.7,12.38,37.28,2.7
Pisticci,40.420277,16.548333,22/06/2022 15:00,0.63,0.24,67.56,0.01,0.08,1.68,0.77,5.17,4.6,1.92,0.07,102.12,0.17,0.0,1003.09,689.41,4.12,36.29,0.92,38.97,2.79
Pisticci,40.420277,16.548333,22/06/2022 16:00,0.64,0.23,67.46,0.0,0.03,1.68,0.74,4.54,3.82,1.47,0.01,114.79,0.16,0.0,1003.15,535.75,4.36,34.6,0.51,40.31,2.79
Pisticci,40.420277,16.548333,22/06/2022 17:00,0.55,0.21,66.96,0.0,0.05,1.68,0.68,2.22,2.62,1.53,0.01,114.02,0.13,0.0,1003.56,343.31,3.85,33.39,0.71,40.36,2.05
Pisticci,40.420277,16.548333,22/06/2022 18:00,-9999.0,0.25,112.51,-9999.0,-9999.0,-9999.0,-9999.0,5.76,4.74,1.73,-9999.0,111.44,-9999.0,0.0,1003.47,137.31,-9999.0,33.4,-9999.0,39.09,1.2
Pisticci,40.420277,16.548333,22/06/2022 19:00,-9999.0,0.27,67.41,-9999.0,-9999.0,-9999.0,0.11,5.66,4.34,1.37,-9999.0,105.73,-9999.0,0.0,1003.5,22.96,-9999.0,31.27,-9999.0,44.18,0.41
Pisticci,40.420277,16.548333,22/06/2022 20:00,0.47,0.29,337.71,0.1,0.38,-9999.0,-9999.0,6.37,5.41,2.17,0.02,94.4,0.11,0.0,1004.06,0.53,-9999.0,28.67,0.46,50.95,0.34
Pisticci,40.420277,16.548333,22/06/2022 21:00,0.58,0.26,315.91,0.7,0.83,1.76,0.54,21.79,-9999.0,-9999.0,0.29,65.95,1.46,0.0,1004.87,0.0,4.1,26.62,0.41,57.91,0.23
Pisticci,40.420277,16.548333,22/06/2022 22:00,0.69,0.25,289.97,0.36,0.68,1.78,0.49,30.93,18.07,1.94,0.03,39.13,0.5,0.0,1005.62,0.0,3.39,25.19,2.32,62.53,0.21
Pisticci,40.420277,16.548333,22/06/2022 23:00,0.66,0.27,-9999.0,0.24,0.6,1.8,0.54,19.43,11.98,1.87,0.2,37.64,0.28,0.0,1005.63,0.0,3.66,24.36,4.75,66.78,-9999.0
Pisticci,40.420277,16.548333,23/06/2022 00:00,0.73,0.24,250.95,0.33,0.76,1.88,0.65,15.52,9.75,1.65,0.22,36.88,0.46,0.0,1005.35,0.0,3.68,23.43,6.96,70.37,0.24
Pisticci,40.420277,16.548333,23/06/2022 01:00,0.68,0.24,227.13,0.36,0.57,1.9,0.73,13.37,-9999.0,-9999.0,0.03,32.69,0.25,0.0,1005.24,0.0,3.81,22.52,16.51,73.68,0.22
Pisticci,40.420277,16.548333,23/06/2022 02:00,0.65,0.23,335.8,0.45,0.5,1.96,0.75,12.47,7.98,1.46,0.03,31.93,0.24,0.0,1004.88,0.0,3.87,21.66,22.64,76.43,0.23
Pisticci,40.420277,16.548333,23/06/2022 03:00,0.56,0.23,337.55,0.44,0.38,1.96,0.71,12.79,7.99,1.34,0.01,30.96,0.13,0.0,1004.44,0.0,3.92,21.05,23.49,78.24,0.26
Pisticci,40.420277,16.548333,23/06/2022 04:00,0.56,0.23,268.96,0.18,0.53,1.94,0.73,12.67,8.76,2.13,0.03,25.38,0.18,0.0,1004.23,0.0,3.98,20.84,13.85,80.2,0.33
Pisticci,40.420277,16.548333,23/06/2022 05:00,0.52,0.24,248.36,0.24,0.4,1.87,0.73,22.63,16.24,4.44,0.04,14.68,0.21,0.0,1004.39,6.73,3.98,21.04,7.89,80.45,0.27
Pisticci,40.420277,16.548333,23/06/2022 06:00,0.51,0.29,339.05,0.13,0.46,1.94,0.73,24.01,16.04,3.47,0.16,17.2,0.22,0.0,1004.58,82.0,3.89,22.44,5.8,78.41,0.24
Pisticci,40.420277,16.548333,23/06/2022 07:00,1.47,0.28,339.61,0.35,0.6,1.86,0.77,23.75,17.69,5.3,0.27,25.96,0.56,0.0,1004.85,270.21,3.68,26.21,3.89,68.57,0.44
Pisticci,40.420277,16.548333,23/06/2022 08:00,0.62,0.22,339.41,0.27,0.5,1.81,0.6,15.93,12.13,3.86,0.02,46.03,0.54,0.0,1005.41,455.01,3.32,30.27,1.54,52.09,0.53
Pisticci,40.420277,16.548333,23/06/2022 09:00,0.54,0.2,66.6,0.08,0.27,1.76,0.36,15.64,12.21,4.11,0.08,63.48,0.21,0.0,1005.53,632.74,3.34,34.49,1.63,34.62,0.8
Pisticci,40.420277,16.548333,23/06/2022 10:00,0.91,0.15,336.73,0.26,0.34,1.77,0.26,6.48,5.1,1.72,0.21,84.51,0.48,0.0,1005.29,757.68,3.68,37.58,4.88,25.01,1.05
Pisticci,40.420277,16.548333,23/06/2022 11:00,0.66,0.15,337.95,0.04,0.31,1.76,0.22,3.67,3.52,1.6,0.01,94.91,0.03,0.0,1005.09,792.1,4.2,38.69,1.69,22.14,1.18
Pisticci,40.420277,16.548333,23/06/2022 12:00,0.61,0.16,337.13,0.01,0.2,1.75,0.24,3.51,3.36,1.51,0.01,100.42,0.02,0.0,1004.98,803.06,4.11,39.73,0.33,21.59,1.18
Pisticci,40.420277,16.548333,23/06/2022 13:00,0.4,0.16,337.12,0.0,0.17,1.75,0.26,4.2,3.97,1.75,0.02,99.85,0.04,0.0,1004.89,493.66,4.32,38.81,0.32,22.51,1.18
Pisticci,40.420277,16.548333,23/06/2022 14:00,0.93,0.16,337.25,0.03,0.29,1.76,0.28,3.33,3.2,1.48,0.03,96.74,0.13,0.0,1004.77,456.73,4.16,38.92,0.51,22.63,1.11
Pisticci,40.420277,16.548333,23/06/2022 15:00,0.75,0.17,314.69,0.02,0.3,1.75,0.32,4.2,3.71,1.5,0.01,96.94,0.04,0.0,1005.25,228.46,4.36,37.53,0.35,24.62,1.07
Pisticci,40.420277,16.548333,23/06/2022 16:00,0.76,0.16,315.19,0.02,0.29,1.75,0.33,5.05,4.04,1.42,0.02,84.51,0.02,0.0,1006.39,113.51,3.7,34.99,0.32,30.09,1.42
Pisticci,40.420277,16.548333,23/06/2022 17:00,0.51,0.16,337.62,0.01,0.19,1.74,0.42,5.98,4.56,1.45,0.01,75.96,0.03,0.0,1005.71,83.36,3.28,33.09,0.23,36.8,0.56
Pisticci,40.420277,16.548333,23/06/2022 18:00,0.44,0.17,291.69,0.01,0.34,1.75,0.45,8.2,5.86,1.58,0.01,71.09,0.02,0.0,1005.66,88.19,3.27,32.99,0.27,38.86,0.64
Pisticci,40.420277,16.548333,23/06/2022 19:00,0.44,0.19,337.72,0.01,0.32,1.77,0.72,12.16,8.09,1.75,0.01,70.11,0.01,0.0,1005.7,34.19,3.32,32.21,0.21,40.8,0.37
Pisticci,40.420277,16.548333,23/06/2022 20:00,0.6,0.18,269.48,0.09,0.41,1.76,0.64,7.82,5.55,1.54,0.12,75.02,0.28,0.0,1005.7,0.44,3.1,31.65,0.66,40.27,0.74
Pisticci,40.420277,16.548333,23/06/2022 21:00,0.43,0.21,245.87,0.02,0.25,1.84,0.76,14.25,9.39,1.91,0.01,54.04,0.05,0.0,1005.96,0.0,3.27,29.71,0.3,42.99,0.21
Pisticci,40.420277,16.548333,23/06/2022 22:00,0.55,0.21,270.32,0.12,0.79,1.91,0.83,31.07,18.83,2.65,0.25,31.73,0.04,0.0,1006.2,0.0,3.22,27.97,0.43,49.13,0.26
Pisticci,40.420277,16.548333,23/06/2022 23:00,0.61,0.2,248.92,0.1,0.89,1.88,0.86,14.42,9.15,1.6,0.15,40.76,0.12,0.0,1006.13,0.0,3.12,27.53,0.62,52.12,0.26
