Stazione,Latitudine,Longitudine,Data_Ora,Benzene (µg/m³),CO (mg/m³),Direzione_Vento (°N),Etilbenzene (µg/m³),H2S (µg/m³),Metano (ugC/m³),NMHC (ugC/m³),NO2 (µg/m³),NOx (µg/m³),NO (µg/m³),o-Xilene (µg/m³),O3 (µg/m³),PM10 (µg/m³),PM2-5 (µg/m³),Precipitazione (mm),Pressione (hPa),Radiazione_Globale (W/m²),Radiazione_Netta (W/m²),SO2 (µg/m³),Temperatura (°C),Toluene (µg/m³),Umidità_Relativa (%),Velocità_Vento (m/s),Xilene (µg/m³)
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,22/03/2022 06:00,0.32,0.33,43.0,0.06,2.22,887.35,76.06,2.78,5.66,1.87,0.05,98.54,,,0.0,941.32,1.02,-61.21,4.07,-0.64,0.2,64.11,5.71,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,22/03/2022 07:00,0.24,0.37,30.0,0.06,1.99,891.78,78.42,2.96,5.73,1.8,0.06,99.89,,,0.0,941.46,44.64,-38.25,4.55,0.81,0.15,60.46,6.44,0.06
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,22/03/2022 08:00,0.24,0.34,177.0,0.06,2.37,896.59,81.49,3.68,6.62,1.91,0.05,90.58,,,0.0,943.04,222.97,119.21,3.73,1.93,0.18,62.59,3.18,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,22/03/2022 09:00,0.38,0.4,181.0,0.06,2.05,890.72,81.55,3.44,6.7,2.12,0.05,98.22,,,0.0,943.95,452.23,253.9,4.45,5.76,0.15,50.76,2.52,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,22/03/2022 10:00,0.22,0.41,58.0,0.06,1.78,895.44,78.96,3.24,6.21,1.93,0.05,112.18,,,0.0,944.07,479.0,261.04,6.02,7.9,0.16,39.41,4.27,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,22/03/2022 11:00,0.22,0.4,85.0,0.05,1.95,904.87,77.51,3.0,6.16,2.06,0.05,113.34,,,0.0,943.93,717.41,394.34,4.65,9.23,0.16,36.18,5.73,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,22/03/2022 12:00,0.22,0.36,59.0,0.05,2.12,905.93,76.81,2.95,5.95,1.95,0.05,114.19,,,0.0,943.52,794.56,419.82,4.43,10.39,0.09,32.95,5.04,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,22/03/2022 13:00,0.28,0.41,106.0,0.05,2.24,902.93,78.01,2.81,6.03,2.1,0.04,111.79,,,0.0,942.98,784.53,392.01,4.12,11.5,0.15,31.14,6.1,0.04
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,22/03/2022 14:00,0.31,0.46,104.0,0.06,2.4,916.68,78.64,3.11,6.18,2.0,0.05,113.64,,,0.0,942.33,705.61,331.89,4.09,11.98,0.15,31.02,5.45,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,22/03/2022 15:00,0.39,-9999.0,105.0,0.05,2.03,924.63,78.84,3.34,6.27,1.9,0.05,119.16,,,0.0,941.86,633.82,271.88,4.59,12.58,0.25,29.8,5.85,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,22/03/2022 16:00,0.22,0.47,51.0,0.05,2.17,914.65,77.54,3.28,6.35,1.99,0.05,120.63,,,0.0,941.6,439.87,148.73,4.65,12.17,0.18,30.88,4.12,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,22/03/2022 17:00,0.32,0.37,59.0,0.05,2.53,896.67,78.28,3.39,6.4,1.96,0.05,118.23,,,0.0,941.58,208.13,36.72,4.55,11.37,0.12,28.57,4.05,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,22/03/2022 18:00,0.22,0.27,7.0,0.05,2.79,896.61,79.25,4.37,7.62,2.11,0.05,114.71,,,0.0,941.71,77.0,-57.02,4.24,9.77,0.21,29.95,4.7,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,22/03/2022 19:00,0.44,0.31,21.0,0.06,2.56,898.9,79.04,2.48,4.98,1.63,0.06,113.47,,,0.0,941.84,1.15,-79.96,5.33,7.05,0.1,33.93,3.79,0.06
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,22/03/2022 20:00,0.25,0.29,0.0,0.05,2.42,897.34,78.1,3.37,5.72,1.53,0.05,113.69,,,0.0,942.1,1.0,-72.29,5.32,6.18,0.14,47.02,5.24,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,22/03/2022 21:00,0.5,0.32,357.0,0.06,2.4,905.21,76.16,3.66,6.22,1.66,0.05,111.7,,,0.0,942.25,1.0,-70.83,5.84,5.4,0.24,52.67,5.4,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,22/03/2022 22:00,0.35,0.34,24.0,0.06,2.78,898.71,81.28,3.22,5.73,1.63,0.05,107.96,,,0.0,942.07,1.0,-71.24,4.73,4.69,0.12,49.77,2.99,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,22/03/2022 23:00,0.65,0.36,348.0,0.06,2.64,894.1,83.12,3.75,6.21,1.59,0.05,102.86,,,0.0,940.78,1.0,-68.65,3.49,2.81,0.09,52.26,4.06,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,23/03/2022 00:00,0.66,0.35,311.0,0.06,2.81,890.46,83.59,3.96,6.4,1.59,0.05,96.54,,,0.0,940.32,1.0,-66.31,3.68,1.93,0.09,55.48,4.25,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,23/03/2022 01:00,0.39,0.38,350.0,0.06,2.48,890.77,83.96,3.95,6.34,1.55,0.05,96.32,,,0.0,940.14,1.0,-65.51,4.43,1.56,0.57,55.37,4.49,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,23/03/2022 02:00,0.22,0.31,141.0,0.06,2.98,884.39,81.17,3.11,5.85,1.78,0.05,92.27,,,0.0,939.66,0.99,-63.42,3.86,0.66,0.33,57.38,4.12,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,23/03/2022 03:00,0.22,0.34,132.0,0.06,2.72,878.92,80.86,3.3,5.62,1.51,0.06,94.15,,,0.0,939.27,0.99,-60.44,5.07,0.46,0.1,56.8,4.18,0.09
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,23/03/2022 04:00,0.44,0.31,79.0,0.06,2.64,875.09,77.91,2.83,5.28,1.59,0.05,100.65,,,0.0,939.27,0.96,-59.79,7.02,1.4,0.09,51.9,3.92,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,23/03/2022 05:00,0.31,0.26,82.0,0.05,2.8,883.73,75.84,2.5,5.03,1.64,0.05,102.33,,,0.0,939.36,0.95,-58.87,7.08,1.46,0.18,51.24,3.62,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,23/03/2022 06:00,0.22,0.28,319.0,0.06,3.12,884.76,79.79,2.77,5.37,1.69,0.05,99.15,,,0.0,939.37,1.0,-58.21,7.81,0.91,0.1,52.76,3.64,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,23/03/2022 07:00,0.26,0.31,331.0,0.06,2.56,888.59,86.38,3.85,6.29,1.59,0.05,101.79,,,0.0,939.37,49.26,-34.4,8.29,1.59,0.18,50.81,5.36,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,23/03/2022 08:00,0.32,0.31,136.0,0.06,2.64,887.21,79.05,3.08,5.97,1.87,0.05,99.31,,,0.0,941.38,233.94,121.25,8.48,5.12,0.11,47.19,1.64,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,23/03/2022 09:00,0.28,0.36,275.0,0.05,2.64,895.5,90.7,5.65,9.07,2.21,0.05,102.51,,,0.0,941.51,444.77,257.08,10.27,7.94,0.21,40.59,1.36,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,23/03/2022 10:00,0.22,0.35,345.0,0.06,2.56,902.32,86.64,5.27,8.57,2.13,0.05,109.69,,,0.0,941.51,606.3,337.46,9.09,12.09,0.13,31.61,4.38,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,23/03/2022 11:00,0.45,0.39,345.0,0.05,2.5,903.38,78.3,2.89,5.69,1.81,0.05,117.55,,,0.0,941.22,728.08,389.67,8.03,13.43,0.11,27.79,5.1,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,23/03/2022 12:00,0.39,0.37,347.0,0.05,2.39,907.8,77.47,3.13,5.56,1.57,0.04,118.93,,,0.0,940.9,788.22,399.69,8.37,14.1,0.17,28.01,5.43,0.04
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,23/03/2022 13:00,0.21,0.45,347.0,0.05,1.65,924.6,79.04,3.14,5.96,1.83,0.04,122.87,,,0.0,940.41,800.27,370.57,9.68,14.28,0.21,27.63,6.23,0.04
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,23/03/2022 14:00,0.34,0.49,330.0,0.04,1.72,930.4,80.09,2.96,5.6,1.71,0.04,125.39,,,0.0,940.05,740.78,319.24,9.38,14.44,0.17,25.63,6.46,0.04
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,23/03/2022 15:00,0.31,0.47,344.0,0.04,1.96,935.15,79.46,-9999.0,-9999.0,-9999.0,0.04,126.64,,,0.0,939.78,627.3,238.47,8.8,14.53,0.19,26.33,6.43,0.04
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,23/03/2022 16:00,0.2,0.5,346.0,0.04,1.76,933.55,77.18,5.45,8.04,1.67,0.04,127.29,,,0.0,939.51,463.79,140.72,6.79,14.34,0.11,29.14,6.03,0.04
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,23/03/2022 17:00,0.23,0.42,346.0,0.04,2.2,918.51,75.99,4.37,7.07,1.75,0.04,126.86,,,0.0,939.48,213.62,33.89,7.72,13.78,0.08,31.3,5.45,0.04
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,23/03/2022 18:00,0.37,0.3,22.0,0.06,2.38,904.3,75.61,4.22,7.0,1.8,0.05,125.46,,,0.0,939.77,76.26,-54.98,7.27,12.28,0.1,35.06,4.24,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,23/03/2022 19:00,0.25,0.28,17.0,0.06,2.12,902.43,78.7,3.24,5.93,1.75,0.05,122.32,,,0.0,940.04,1.16,-78.4,6.08,9.71,0.21,37.78,5.46,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,23/03/2022 20:00,0.36,0.26,2.0,0.06,2.2,906.22,80.93,3.12,6.05,1.9,0.05,121.13,,,0.0,940.45,1.0,-76.55,6.9,8.82,0.24,34.81,5.78,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,23/03/2022 21:00,0.41,0.22,334.0,0.06,2.42,900.79,79.97,2.95,5.52,1.67,0.05,119.86,,,0.0,940.8,1.0,-76.95,5.97,7.99,0.09,34.97,1.94,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,23/03/2022 22:00,0.32,0.27,305.0,0.06,1.97,902.94,80.22,3.13,5.94,1.82,0.06,110.14,,,0.0,941.06,1.0,-72.38,6.26,6.43,0.19,40.77,2.55,0.06
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,23/03/2022 23:00,0.32,0.28,345.0,0.06,2.37,898.63,82.92,3.89,6.69,1.81,0.06,106.66,,,0.0,941.06,1.0,-68.78,5.32,5.55,0.22,44.82,2.08,0.06
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,24/03/2022 00:00,0.64,0.25,329.0,0.06,2.48,894.91,85.53,3.86,6.44,1.68,0.05,101.54,,,0.0,940.15,1.0,-66.37,5.72,4.33,0.19,45.41,3.44,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,24/03/2022 01:00,0.57,0.25,295.0,0.06,2.17,891.04,87.43,3.87,6.64,1.79,0.06,99.26,,,0.0,939.15,1.0,-62.5,5.15,2.61,0.13,47.62,3.65,0.06
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,24/03/2022 02:00,0.22,0.22,131.0,0.06,2.4,894.28,90.52,5.74,8.55,1.82,0.06,90.41,,,0.0,938.9,1.0,-61.66,4.81,1.34,0.18,52.5,3.45,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,24/03/2022 03:00,0.34,0.23,313.0,0.06,2.42,890.71,95.57,6.31,9.13,1.82,0.05,94.71,,,0.0,938.79,0.99,-62.29,4.82,2.02,0.13,48.85,3.22,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,24/03/2022 04:00,0.49,0.26,31.0,0.06,1.97,878.37,86.1,5.36,8.11,1.78,0.06,94.7,,,0.0,938.58,1.0,-61.39,4.76,1.73,0.1,47.72,4.18,0.1
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,24/03/2022 05:00,0.22,0.19,353.0,0.05,2.6,886.31,83.44,5.06,7.78,1.76,0.05,95.42,,,0.0,938.55,1.0,-60.32,5.62,1.65,0.09,46.31,3.63,0.04
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,24/03/2022 06:00,0.27,0.18,279.0,0.05,2.44,884.88,84.56,4.69,7.51,1.83,0.05,95.38,,,0.0,938.73,1.16,-59.91,5.59,1.33,0.19,46.78,3.54,0.04
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,24/03/2022 07:00,0.33,0.2,322.0,0.06,2.2,882.35,82.2,6.2,9.67,2.24,0.05,96.77,,,0.0,939.08,52.52,-33.19,5.62,1.94,0.2,45.18,3.33,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,24/03/2022 08:00,0.42,0.2,261.0,0.06,2.43,903.26,90.18,7.0,10.35,2.16,0.05,85.99,,,0.0,940.96,229.81,120.96,6.45,4.75,0.16,45.87,1.01,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,24/03/2022 09:00,0.26,0.27,248.0,0.06,2.24,914.33,88.09,5.94,9.75,2.47,0.05,87.32,,,0.0,941.02,443.97,256.91,6.39,8.7,0.13,38.71,1.19,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,24/03/2022 10:00,0.41,0.29,247.0,0.06,2.26,908.75,88.26,10.28,15.22,3.19,0.05,105.91,,,0.0,941.14,609.35,352.41,9.3,12.5,0.21,26.37,1.81,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,24/03/2022 11:00,0.43,0.28,168.0,0.06,2.13,900.33,84.31,8.42,12.68,2.75,0.05,113.81,,,0.0,941.05,723.82,409.07,7.4,15.91,0.22,21.74,3.02,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,24/03/2022 12:00,0.21,0.32,171.0,0.05,1.52,907.86,81.97,4.05,7.24,2.07,0.04,123.61,,,0.0,940.71,786.19,413.26,6.88,17.96,0.14,19.88,2.86,0.04
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,24/03/2022 13:00,0.2,0.38,173.0,0.04,1.73,918.16,80.63,3.81,6.86,1.98,0.03,127.58,,,0.0,940.18,787.74,388.31,6.06,18.82,0.08,19.02,3.76,0.03
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,24/03/2022 14:00,0.22,0.35,165.0,0.06,2.14,925.4,78.2,3.15,6.1,1.92,0.05,125.95,,,0.0,939.81,728.51,324.02,5.3,18.8,0.14,21.19,4.95,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,24/03/2022 15:00,0.22,0.34,167.0,0.05,2.08,922.22,77.11,2.92,5.94,1.96,0.05,128.03,,,0.0,939.45,609.01,241.63,6.05,18.55,0.26,22.19,5.11,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,24/03/2022 16:00,0.22,0.38,140.0,0.05,2.05,-9999.0,-9999.0,3.39,6.27,1.87,0.05,130.62,,,0.0,939.13,438.32,157.81,6.32,18.98,0.09,22.54,5.24,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,24/03/2022 17:00,0.22,0.27,119.0,0.06,1.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.05,129.66,,,0.0,939.2,197.5,32.8,5.57,18.29,0.23,23.41,4.11,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,24/03/2022 18:00,0.46,0.12,91.0,0.05,1.97,898.76,79.19,8.07,10.88,1.81,0.05,128.93,,,0.0,939.53,70.35,-55.5,5.96,15.82,0.18,27.01,3.56,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,24/03/2022 19:00,0.43,0.04,23.0,0.06,2.45,870.4,74.77,3.78,6.86,2.0,0.06,118.05,,,0.0,940.05,1.16,-75.38,5.02,12.26,0.1,33.39,2.81,0.06
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,24/03/2022 20:00,0.22,0.0,32.0,0.06,2.42,847.66,73.45,3.93,7.15,2.09,0.06,118.82,,,0.0,940.51,1.0,-72.76,6.94,10.97,0.17,34.62,2.32,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,24/03/2022 21:00,0.4,0.0,50.0,0.06,2.53,836.76,74.89,3.66,7.0,2.17,0.06,110.69,,,0.0,941.09,1.0,-68.4,5.71,9.1,0.42,42.08,1.24,0.06
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,24/03/2022 22:00,0.41,0.03,71.0,0.06,2.22,837.48,79.65,5.06,8.11,1.98,0.06,106.59,,,0.0,941.2,1.0,-64.94,6.33,7.37,0.1,49.99,1.19,0.06
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,24/03/2022 23:00,0.22,0.02,56.0,0.06,2.52,833.02,78.03,4.69,7.81,2.02,0.06,105.48,,,0.0,941.27,1.0,-63.62,4.78,6.54,0.1,53.13,1.16,0.06
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,25/03/2022 00:00,0.23,0.05,307.0,0.06,2.34,839.46,80.21,5.18,8.28,2.01,0.06,102.14,,,0.0,941.22,1.0,-67.67,5.23,5.57,0.17,57.97,2.1,0.06
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,25/03/2022 01:00,0.29,0.03,0.0,0.06,2.78,831.18,127.54,6.7,9.7,1.93,0.06,101.65,,,0.0,941.15,1.0,-66.77,4.65,5.38,0.15,58.08,1.3,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,25/03/2022 02:00,0.39,0.05,275.0,0.05,2.61,830.35,149.31,7.6,10.92,2.15,0.05,98.83,,,0.0,940.16,1.0,-69.44,5.83,4.31,0.14,59.76,1.27,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,25/03/2022 03:00,0.64,0.01,85.0,0.05,2.77,817.67,109.28,5.56,8.78,2.09,0.1,101.1,,,0.0,938.73,0.99,-68.86,4.62,3.01,0.25,61.05,3.5,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,25/03/2022 04:00,0.66,0.01,214.0,0.05,2.67,873.81,88.88,4.31,7.45,2.03,0.05,104.74,,,0.0,938.58,0.99,-69.08,4.91,3.43,0.09,56.28,3.03,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,25/03/2022 05:00,0.4,0.01,289.0,0.05,2.66,890.65,95.09,4.4,7.52,2.03,0.05,99.13,,,0.0,938.5,0.96,-67.71,5.47,2.14,0.09,59.06,3.33,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,25/03/2022 06:00,0.53,0.0,327.0,0.05,2.7,887.62,122.4,5.18,8.28,2.01,0.05,97.43,,,0.0,938.45,1.23,-68.43,4.02,1.63,0.09,57.5,3.51,0.04
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,25/03/2022 07:00,0.22,0.0,295.0,0.05,2.35,886.05,105.7,5.12,8.24,2.02,0.05,94.6,,,0.0,939.35,65.1,-45.2,5.57,2.21,0.14,52.76,2.43,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,25/03/2022 08:00,0.43,0.01,306.0,0.05,2.6,895.05,103.75,6.02,9.88,2.5,0.05,90.88,,,0.0,940.77,269.93,142.56,5.99,5.65,0.14,49.09,1.3,0.04
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,25/03/2022 09:00,0.66,0.03,268.0,0.06,2.53,903.08,103.09,6.43,10.67,2.75,0.05,97.42,,,0.0,940.7,485.8,278.22,7.51,10.08,0.19,39.22,1.35,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,25/03/2022 10:00,0.51,0.05,261.0,0.06,2.25,903.06,101.28,7.75,12.42,3.02,0.05,109.06,,,0.0,940.45,646.09,370.84,8.7,14.31,0.3,26.61,2.0,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,25/03/2022 11:00,0.25,0.01,276.0,0.06,2.63,887.16,345.09,7.46,11.84,2.84,0.05,116.99,,,0.0,940.14,757.78,413.96,9.27,16.78,0.26,18.03,2.95,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,25/03/2022 12:00,0.28,0.02,132.0,0.04,1.61,897.21,163.23,3.6,7.12,2.29,0.04,120.35,,,0.0,939.67,817.72,429.3,5.98,18.98,0.64,15.13,3.17,0.04
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,25/03/2022 13:00,0.36,0.05,171.0,0.04,2.41,901.16,98.7,1.47,4.84,2.2,0.03,115.23,,,0.0,939.03,821.04,395.44,6.49,20.2,0.1,12.25,3.27,0.03
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,25/03/2022 14:00,0.25,0.01,118.0,0.06,2.75,907.34,81.3,1.17,4.27,2.02,0.05,114.04,,,0.0,938.37,754.97,340.22,4.94,21.4,0.19,12.58,4.47,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,25/03/2022 15:00,0.22,0.01,143.0,0.05,2.69,908.41,75.53,1.48,4.56,2.01,0.05,118.11,,,0.0,937.87,631.29,254.55,6.21,22.04,0.14,15.24,4.61,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,25/03/2022 16:00,0.22,0.02,241.0,0.06,2.65,910.19,74.15,2.16,5.31,2.05,0.05,120.36,,,0.0,937.8,460.13,143.49,5.77,20.66,0.1,20.19,3.96,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,25/03/2022 17:00,0.28,0.03,289.0,0.05,2.51,913.56,73.19,3.12,6.41,2.14,0.05,123.41,,,0.0,938.07,220.08,51.25,6.26,18.37,0.22,29.51,4.04,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,25/03/2022 18:00,0.21,0.27,249.0,0.04,2.67,910.98,72.09,3.3,6.61,2.15,0.04,122.29,,,0.0,938.4,74.13,-44.56,5.67,16.38,0.13,35.33,2.1,0.04
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,25/03/2022 19:00,0.22,0.21,250.0,0.06,3.29,890.04,71.71,3.65,6.71,1.99,0.05,105.74,,,0.0,938.78,1.34,-70.3,3.63,13.35,0.09,43.65,1.51,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,25/03/2022 20:00,0.35,0.21,76.0,0.05,3.04,885.84,74.4,4.87,7.8,1.9,0.05,102.39,,,0.0,939.38,1.0,-61.83,5.64,10.43,0.09,52.95,1.27,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,25/03/2022 21:00,0.34,0.21,84.0,0.05,3.15,884.14,77.44,5.29,8.22,1.89,0.05,102.37,,,0.0,939.6,1.0,-56.85,4.76,9.21,0.09,56.71,1.34,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,25/03/2022 22:00,0.54,0.25,131.0,0.06,3.27,884.25,77.85,4.94,7.98,1.97,0.05,104.42,,,0.0,939.66,1.0,-56.97,3.99,8.66,0.12,58.53,1.41,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,25/03/2022 23:00,0.49,0.29,280.0,0.05,3.15,886.4,82.06,5.69,8.54,1.85,0.05,101.28,,,0.0,939.72,1.0,-63.69,4.73,7.94,0.23,61.37,1.19,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,26/03/2022 00:00,0.56,0.28,94.0,0.06,3.29,888.92,83.24,5.72,8.74,1.96,0.05,91.96,,,0.0,939.84,1.0,-61.92,5.34,6.13,0.15,67.17,1.43,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,26/03/2022 01:00,0.32,0.31,289.0,0.06,3.32,889.45,88.46,7.65,10.51,1.84,0.05,93.58,,,0.0,939.94,1.0,-63.52,5.62,5.98,0.22,67.48,1.61,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,26/03/2022 02:00,0.46,0.3,299.0,0.06,3.28,887.45,84.78,5.86,8.89,1.96,0.05,92.87,,,0.0,939.86,1.0,-61.65,5.31,5.57,0.46,65.3,1.75,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,26/03/2022 03:00,0.46,0.31,348.0,0.06,3.33,893.57,89.28,7.31,10.28,1.92,0.06,91.02,,,0.0,939.6,1.0,-62.08,4.56,4.99,0.41,67.4,0.96,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,26/03/2022 04:00,0.72,0.33,311.0,0.06,3.26,896.67,103.51,9.74,12.63,1.86,0.05,82.8,,,0.0,937.94,1.0,-61.38,5.58,3.58,0.44,72.13,3.78,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,26/03/2022 05:00,0.73,0.27,351.0,0.05,3.41,893.36,96.38,7.53,10.47,1.89,0.05,87.04,,,0.0,937.99,1.0,-61.37,4.62,3.26,0.32,66.07,3.16,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,26/03/2022 06:00,0.32,0.24,333.0,0.05,3.37,882.96,113.47,6.28,9.31,1.96,0.1,88.35,,,0.0,938.03,1.56,-60.54,6.27,3.45,0.19,60.3,3.25,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,26/03/2022 07:00,0.26,0.28,346.0,0.06,3.33,904.71,101.06,6.52,9.57,1.97,0.05,79.46,,,0.0,938.96,64.38,-32.83,5.58,3.61,0.3,64.93,3.64,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,26/03/2022 08:00,0.3,0.33,270.0,0.06,3.28,918.92,99.66,7.66,11.2,2.28,0.06,77.61,,,0.0,940.39,246.0,131.85,5.82,6.01,0.62,63.98,1.47,0.06
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,26/03/2022 09:00,0.46,0.33,276.0,0.05,3.06,916.4,100.67,8.98,13.68,3.04,0.05,81.24,,,0.0,940.64,455.29,267.98,7.79,9.57,0.17,54.21,1.22,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,26/03/2022 10:00,0.5,0.38,247.0,0.06,3.17,913.27,92.79,9.08,13.92,3.13,0.05,90.51,,,0.0,940.68,627.58,363.24,9.76,14.41,0.16,39.57,1.5,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,26/03/2022 11:00,0.38,0.35,141.0,0.05,2.73,883.35,76.12,4.65,7.96,2.15,0.04,126.87,,,0.0,940.46,652.0,345.42,7.11,18.13,0.24,22.11,5.53,0.04
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,26/03/2022 12:00,0.36,0.37,128.0,0.04,2.54,893.42,74.11,2.58,5.6,1.96,0.03,129.14,,,0.0,940.4,727.63,375.14,4.44,18.6,0.23,19.55,5.91,0.04
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,26/03/2022 13:00,0.2,0.38,123.0,0.04,2.37,903.67,72.65,2.65,5.6,1.92,0.03,129.34,,,0.0,940.01,852.87,440.26,5.02,19.67,0.08,20.25,6.21,0.04
