Stazione,Latitudine,Longitudine,Data_Ora,Direzione_Vento (°N),O3 (µg/m³),PM10 (µg/m³),Precipitazione (mm),Pressione (mbar),Radiazione_Globale (W/m²),SO2 (µg/m³),Velocità_Vento (m/s)
Potenza_Cda_Rossellino,40.625277,15.811666,23/03/2022 17:00,34.0,105.2,,0.0,944.49,199.47,5.07,0.82
Potenza_Cda_Rossellino,40.625277,15.811666,23/03/2022 18:00,312.0,106.99,,0.0,945.49,40.08,6.3,1.65
Potenza_Cda_Rossellino,40.625277,15.811666,23/03/2022 19:00,97.0,102.42,,0.0,946.71,0.82,6.41,0.69
Potenza_Cda_Rossellino,40.625277,15.811666,23/03/2022 20:00,118.0,107.17,,0.0,947.22,0.75,5.22,1.41
Potenza_Cda_Rossellino,40.625277,15.811666,23/03/2022 21:00,183.0,73.63,,0.0,948.07,0.83,4.39,0.17
Potenza_Cda_Rossellino,40.625277,15.811666,23/03/2022 22:00,210.0,57.83,,0.0,948.73,0.72,6.06,0.54
Potenza_Cda_Rossellino,40.625277,15.811666,23/03/2022 23:00,239.0,62.1,,0.0,948.95,0.83,5.05,0.38
Potenza_Cda_Rossellino,40.625277,15.811666,24/03/2022 00:00,206.0,61.1,,0.0,949.02,0.75,4.61,0.31
Potenza_Cda_Rossellino,40.625277,15.811666,24/03/2022 01:00,188.0,61.04,,0.0,949.01,0.75,4.46,0.29
Potenza_Cda_Rossellino,40.625277,15.811666,24/03/2022 02:00,202.0,73.63,,0.0,948.98,0.71,4.6,0.36
Potenza_Cda_Rossellino,40.625277,15.811666,24/03/2022 03:00,219.0,62.3,,0.0,948.82,0.83,5.3,0.36
Potenza_Cda_Rossellino,40.625277,15.811666,24/03/2022 04:00,190.0,69.61,,0.0,948.71,0.7,5.23,0.21
Potenza_Cda_Rossellino,40.625277,15.811666,24/03/2022 05:00,194.0,65.8,,0.0,948.75,0.95,4.21,0.36
Potenza_Cda_Rossellino,40.625277,15.811666,24/03/2022 06:00,212.0,68.49,,0.0,948.89,0.96,5.18,0.25
Potenza_Cda_Rossellino,40.625277,15.811666,24/03/2022 07:00,208.0,59.41,,0.0,949.03,49.55,4.32,0.41
Potenza_Cda_Rossellino,40.625277,15.811666,24/03/2022 08:00,212.0,64.22,,0.0,947.81,271.4,4.87,0.35
Potenza_Cda_Rossellino,40.625277,15.811666,24/03/2022 09:00,239.0,69.31,,0.0,946.85,464.15,4.99,0.27
Potenza_Cda_Rossellino,40.625277,15.811666,24/03/2022 10:00,349.0,84.95,,0.0,946.3,630.64,5.47,0.53
Potenza_Cda_Rossellino,40.625277,15.811666,24/03/2022 11:00,106.0,109.29,,0.0,945.99,731.23,5.81,1.1
Potenza_Cda_Rossellino,40.625277,15.811666,24/03/2022 12:00,11.0,109.43,,0.0,945.66,771.57,3.05,0.95
Potenza_Cda_Rossellino,40.625277,15.811666,24/03/2022 13:00,347.0,113.59,,0.0,944.93,750.14,4.83,1.23
Potenza_Cda_Rossellino,40.625277,15.811666,24/03/2022 14:00,351.0,120.38,,0.0,944.36,669.68,5.94,1.16
Potenza_Cda_Rossellino,40.625277,15.811666,24/03/2022 15:00,312.0,115.01,,0.0,943.92,573.64,6.12,1.62
Potenza_Cda_Rossellino,40.625277,15.811666,24/03/2022 16:00,299.0,108.56,,0.0,943.46,394.37,6.06,1.63
Potenza_Cda_Rossellino,40.625277,15.811666,24/03/2022 17:00,320.0,107.6,,0.0,943.56,199.21,6.09,1.42
Potenza_Cda_Rossellino,40.625277,15.811666,24/03/2022 18:00,108.0,103.15,,0.0,944.37,41.21,5.74,1.04
Potenza_Cda_Rossellino,40.625277,15.811666,24/03/2022 19:00,134.0,97.99,,0.0,945.57,0.9,5.35,0.85
Potenza_Cda_Rossellino,40.625277,15.811666,24/03/2022 20:00,147.0,66.6,,0.0,946.72,0.75,4.87,0.26
Potenza_Cda_Rossellino,40.625277,15.811666,24/03/2022 21:00,218.0,58.59,,0.0,947.71,0.69,5.08,0.37
Potenza_Cda_Rossellino,40.625277,15.811666,24/03/2022 22:00,191.0,54.74,,0.0,948.21,0.65,5.26,0.32
Potenza_Cda_Rossellino,40.625277,15.811666,24/03/2022 23:00,160.0,59.71,,0.0,948.45,0.68,6.61,0.49
Potenza_Cda_Rossellino,40.625277,15.811666,25/03/2022 00:00,170.0,59.23,,0.0,948.64,0.8,5.86,0.31
Potenza_Cda_Rossellino,40.625277,15.811666,25/03/2022 01:00,164.0,73.07,,0.0,948.72,0.89,5.11,0.32
Potenza_Cda_Rossellino,40.625277,15.811666,25/03/2022 02:00,147.0,71.15,,0.0,948.57,0.8,5.46,0.46
Potenza_Cda_Rossellino,40.625277,15.811666,25/03/2022 03:00,189.0,67.28,,0.0,948.21,0.78,5.17,0.26
Potenza_Cda_Rossellino,40.625277,15.811666,25/03/2022 04:00,205.0,78.24,,0.0,948.02,0.9,4.82,0.21
Potenza_Cda_Rossellino,40.625277,15.811666,25/03/2022 05:00,175.0,78.23,,0.0,948.02,0.88,5.04,0.27
Potenza_Cda_Rossellino,40.625277,15.811666,25/03/2022 06:00,180.0,82.36,,0.0,948.13,1.1,5.42,0.25
Potenza_Cda_Rossellino,40.625277,15.811666,25/03/2022 07:00,211.0,70.33,,0.0,948.3,57.04,5.67,0.13
Potenza_Cda_Rossellino,40.625277,15.811666,25/03/2022 08:00,213.0,72.51,,0.0,946.84,297.12,5.46,0.26
Potenza_Cda_Rossellino,40.625277,15.811666,25/03/2022 09:00,303.0,71.34,,0.0,945.66,495.73,5.14,0.22
Potenza_Cda_Rossellino,40.625277,15.811666,25/03/2022 10:00,266.0,89.23,,0.0,944.78,667.01,6.6,0.59
Potenza_Cda_Rossellino,40.625277,15.811666,25/03/2022 11:00,301.0,107.97,,0.0,944.29,746.13,3.95,0.98
Potenza_Cda_Rossellino,40.625277,15.811666,25/03/2022 12:00,268.0,118.02,,0.0,943.98,778.6,5.55,1.66
Potenza_Cda_Rossellino,40.625277,15.811666,25/03/2022 13:00,10.0,114.37,,0.0,943.06,765.8,5.91,0.84
Potenza_Cda_Rossellino,40.625277,15.811666,25/03/2022 14:00,12.0,102.58,,0.0,942.22,697.47,6.65,0.83
Potenza_Cda_Rossellino,40.625277,15.811666,25/03/2022 15:00,309.0,73.32,,0.0,941.7,584.52,6.89,1.46
Potenza_Cda_Rossellino,40.625277,15.811666,25/03/2022 16:00,264.0,76.05,,0.0,941.83,397.2,7.11,2.16
Potenza_Cda_Rossellino,40.625277,15.811666,25/03/2022 17:00,279.0,61.6,,0.0,942.13,203.04,6.86,1.76
Potenza_Cda_Rossellino,40.625277,15.811666,25/03/2022 18:00,101.0,99.6,,0.0,943.04,41.93,6.44,0.51
Potenza_Cda_Rossellino,40.625277,15.811666,25/03/2022 19:00,118.0,106.49,,0.0,944.3,0.77,6.12,0.44
Potenza_Cda_Rossellino,40.625277,15.811666,25/03/2022 20:00,122.0,96.65,,0.0,945.39,0.85,5.83,0.49
Potenza_Cda_Rossellino,40.625277,15.811666,25/03/2022 21:00,222.0,84.53,,0.0,946.04,0.66,5.94,0.42
Potenza_Cda_Rossellino,40.625277,15.811666,25/03/2022 22:00,223.0,74.41,,0.0,946.36,0.71,5.4,0.39
Potenza_Cda_Rossellino,40.625277,15.811666,25/03/2022 23:00,191.0,70.04,,0.0,946.73,0.77,7.05,0.15
Potenza_Cda_Rossellino,40.625277,15.811666,26/03/2022 00:00,227.0,65.73,,0.0,947.07,0.77,5.57,0.41
Potenza_Cda_Rossellino,40.625277,15.811666,26/03/2022 01:00,224.0,61.97,,0.0,947.32,0.75,6.33,0.14
Potenza_Cda_Rossellino,40.625277,15.811666,26/03/2022 02:00,213.0,48.06,,0.0,947.46,0.72,5.02,0.28
Potenza_Cda_Rossellino,40.625277,15.811666,26/03/2022 03:00,186.0,53.62,,0.0,947.26,0.79,5.48,0.15
Potenza_Cda_Rossellino,40.625277,15.811666,26/03/2022 04:00,229.0,61.26,,0.0,947.32,0.67,5.4,0.11
Potenza_Cda_Rossellino,40.625277,15.811666,26/03/2022 05:00,220.0,51.72,,0.0,947.52,0.91,5.56,0.14
Potenza_Cda_Rossellino,40.625277,15.811666,26/03/2022 06:00,194.0,61.58,,0.0,947.68,1.25,6.03,0.14
Potenza_Cda_Rossellino,40.625277,15.811666,26/03/2022 07:00,229.0,53.25,,0.0,947.82,59.53,6.16,0.16
Potenza_Cda_Rossellino,40.625277,15.811666,26/03/2022 08:00,240.0,51.07,,0.0,946.59,280.78,5.17,0.12
Potenza_Cda_Rossellino,40.625277,15.811666,26/03/2022 09:00,352.0,50.29,,0.0,945.89,472.48,5.37,0.32
Potenza_Cda_Rossellino,40.625277,15.811666,26/03/2022 10:00,334.0,72.35,,0.0,945.31,638.21,7.01,0.62
Potenza_Cda_Rossellino,40.625277,15.811666,26/03/2022 11:00,33.0,106.03,,0.0,944.5,734.63,5.19,0.78
Potenza_Cda_Rossellino,40.625277,15.811666,26/03/2022 12:00,38.0,98.34,,0.0,944.2,722.07,5.22,0.79
Potenza_Cda_Rossellino,40.625277,15.811666,26/03/2022 13:00,12.0,96.14,,0.0,943.58,681.76,5.83,0.92
Potenza_Cda_Rossellino,40.625277,15.811666,26/03/2022 14:00,55.0,94.13,,0.0,943.11,605.19,5.78,0.91
Potenza_Cda_Rossellino,40.625277,15.811666,26/03/2022 15:00,72.0,137.75,,0.0,943.1,345.63,6.31,1.1
Potenza_Cda_Rossellino,40.625277,15.811666,26/03/2022 16:00,80.0,82.41,,0.0,943.6,255.59,7.13,1.09
Potenza_Cda_Rossellino,40.625277,15.811666,26/03/2022 17:00,78.0,102.42,,0.0,943.8,142.08,4.38,0.97
Potenza_Cda_Rossellino,40.625277,15.811666,26/03/2022 18:00,108.0,107.43,,0.0,944.55,31.18,4.61,0.67
Potenza_Cda_Rossellino,40.625277,15.811666,26/03/2022 19:00,113.0,103.98,,0.0,945.17,0.95,5.07,1.28
Potenza_Cda_Rossellino,40.625277,15.811666,26/03/2022 20:00,120.0,99.71,,0.0,945.94,0.75,6.07,0.95
Potenza_Cda_Rossellino,40.625277,15.811666,26/03/2022 21:00,110.0,86.38,,0.0,946.53,0.91,6.34,0.64
Potenza_Cda_Rossellino,40.625277,15.811666,26/03/2022 22:00,97.0,93.01,,0.0,946.95,0.8,6.27,0.55
Potenza_Cda_Rossellino,40.625277,15.811666,26/03/2022 23:00,170.0,72.64,,0.0,947.59,0.85,5.65,0.09
Potenza_Cda_Rossellino,40.625277,15.811666,27/03/2022 00:00,94.0,59.79,,0.0,947.8,0.87,6.55,0.36
Potenza_Cda_Rossellino,40.625277,15.811666,27/03/2022 01:00,104.0,63.99,,0.0,947.73,0.84,7.36,0.36
Potenza_Cda_Rossellino,40.625277,15.811666,27/03/2022 02:00,110.0,68.06,,0.0,947.29,0.77,6.05,0.79
Potenza_Cda_Rossellino,40.625277,15.811666,27/03/2022 03:00,178.0,56.02,,0.0,947.13,0.76,5.9,0.25
Potenza_Cda_Rossellino,40.625277,15.811666,27/03/2022 04:00,102.0,77.26,,0.0,947.01,0.86,5.39,0.44
Potenza_Cda_Rossellino,40.625277,15.811666,27/03/2022 05:00,99.0,86.46,,0.0,947.13,0.86,6.24,0.77
Potenza_Cda_Rossellino,40.625277,15.811666,27/03/2022 06:00,93.0,73.81,,0.0,947.18,1.06,5.03,1.0
Potenza_Cda_Rossellino,40.625277,15.811666,27/03/2022 07:00,151.0,68.0,,0.0,947.06,37.73,5.49,0.2
Potenza_Cda_Rossellino,40.625277,15.811666,27/03/2022 08:00,274.0,78.34,,0.0,946.57,128.21,6.28,0.4
Potenza_Cda_Rossellino,40.625277,15.811666,27/03/2022 09:00,83.0,81.79,,0.0,945.94,257.29,5.31,1.2
Potenza_Cda_Rossellino,40.625277,15.811666,27/03/2022 10:00,66.0,88.14,,0.0,945.3,341.33,6.74,0.81
Potenza_Cda_Rossellino,40.625277,15.811666,27/03/2022 11:00,96.0,89.11,,0.0,945.01,472.47,5.29,1.52
Potenza_Cda_Rossellino,40.625277,15.811666,27/03/2022 12:00,29.0,94.41,,0.0,944.47,623.02,1.66,1.0
Potenza_Cda_Rossellino,40.625277,15.811666,27/03/2022 13:00,87.0,75.2,,0.0,944.08,401.01,4.75,2.02
Potenza_Cda_Rossellino,40.625277,15.811666,27/03/2022 14:00,62.0,59.27,,0.0,943.87,338.76,5.73,0.98
Potenza_Cda_Rossellino,40.625277,15.811666,27/03/2022 15:00,73.0,98.2,,0.0,943.69,222.91,6.25,1.32
Potenza_Cda_Rossellino,40.625277,15.811666,27/03/2022 16:00,71.0,99.44,,0.0,943.84,159.7,6.66,0.73
Potenza_Cda_Rossellino,40.625277,15.811666,27/03/2022 17:00,62.0,98.93,,0.0,944.15,58.37,6.99,0.73
Potenza_Cda_Rossellino,40.625277,15.811666,27/03/2022 18:00,88.0,93.16,,0.0,944.68,6.29,6.59,1.08
Potenza_Cda_Rossellino,40.625277,15.811666,27/03/2022 19:00,104.0,90.49,,0.0,945.16,0.88,6.14,0.8
Potenza_Cda_Rossellino,40.625277,15.811666,27/03/2022 20:00,98.0,60.84,,0.0,945.66,0.85,5.82,1.22
Potenza_Cda_Rossellino,40.625277,15.811666,27/03/2022 21:00,112.0,62.23,,0.0,946.04,0.89,4.82,1.45
Potenza_Cda_Rossellino,40.625277,15.811666,27/03/2022 22:00,88.0,55.72,,0.0,946.39,0.89,4.98,0.38
Potenza_Cda_Rossellino,40.625277,15.811666,27/03/2022 23:00,159.0,79.22,,0.4,946.54,0.76,5.98,0.59
Potenza_Cda_Rossellino,40.625277,15.811666,28/03/2022 00:00,133.0,83.0,,2.4,947.42,0.93,5.83,0.79
Potenza_Cda_Rossellino,40.625277,15.811666,28/03/2022 01:00,146.0,56.13,,2.0,947.13,0.97,5.45,0.48
Potenza_Cda_Rossellino,40.625277,15.811666,28/03/2022 02:00,196.0,46.6,,0.0,946.64,0.83,6.35,0.19
Potenza_Cda_Rossellino,40.625277,15.811666,28/03/2022 03:00,139.0,41.64,,0.2,946.19,0.88,7.75,0.62
Potenza_Cda_Rossellino,40.625277,15.811666,28/03/2022 04:00,117.0,42.74,,0.0,945.85,1.07,6.38,0.31
Potenza_Cda_Rossellino,40.625277,15.811666,28/03/2022 05:00,120.0,46.4,,0.0,945.6,1.0,5.49,0.32
Potenza_Cda_Rossellino,40.625277,15.811666,28/03/2022 06:00,102.0,51.61,,0.0,945.75,0.87,5.73,0.18
Potenza_Cda_Rossellino,40.625277,15.811666,28/03/2022 07:00,281.0,47.97,,0.0,945.68,6.84,5.17,0.14
Potenza_Cda_Rossellino,40.625277,15.811666,28/03/2022 08:00,92.0,46.9,,0.0,945.42,36.62,5.82,0.32
Potenza_Cda_Rossellino,40.625277,15.811666,28/03/2022 09:00,81.0,54.16,,0.0,945.2,108.58,5.45,0.41
Potenza_Cda_Rossellino,40.625277,15.811666,28/03/2022 10:00,60.0,57.51,,0.0,945.1,174.83,6.59,0.39
Potenza_Cda_Rossellino,40.625277,15.811666,28/03/2022 11:00,94.0,70.7,,0.0,944.71,245.96,4.21,1.24
Potenza_Cda_Rossellino,40.625277,15.811666,28/03/2022 12:00,93.0,74.24,,0.0,944.36,202.52,6.3,2.18
Potenza_Cda_Rossellino,40.625277,15.811666,28/03/2022 13:00,101.0,81.64,,0.0,943.89,221.26,6.04,2.15
Potenza_Cda_Rossellino,40.625277,15.811666,28/03/2022 14:00,103.0,79.93,,0.0,943.42,174.78,5.65,2.49
Potenza_Cda_Rossellino,40.625277,15.811666,28/03/2022 15:00,101.0,80.63,,0.0,943.09,129.98,5.13,2.01
Potenza_Cda_Rossellino,40.625277,15.811666,28/03/2022 16:00,105.0,79.35,,0.0,942.63,128.94,6.16,1.93
Potenza_Cda_Rossellino,40.625277,15.811666,28/03/2022 17:00,107.0,87.1,,0.0,942.19,111.98,6.09,1.7
Potenza_Cda_Rossellino,40.625277,15.811666,28/03/2022 18:00,91.0,85.28,,0.0,942.08,37.9,4.78,0.76
Potenza_Cda_Rossellino,40.625277,15.811666,28/03/2022 19:00,105.0,66.07,,0.0,942.4,1.17,4.83,0.74
Potenza_Cda_Rossellino,40.625277,15.811666,28/03/2022 20:00,104.0,61.28,,0.0,942.44,1.03,4.58,1.01
Potenza_Cda_Rossellino,40.625277,15.811666,28/03/2022 21:00,114.0,56.91,,0.0,942.68,1.09,4.67,1.06
Potenza_Cda_Rossellino,40.625277,15.811666,28/03/2022 22:00,93.0,55.36,,0.0,942.66,1.04,5.71,0.92
Potenza_Cda_Rossellino,40.625277,15.811666,28/03/2022 23:00,90.0,71.16,,0.0,942.12,0.89,6.07,0.6
Potenza_Cda_Rossellino,40.625277,15.811666,29/03/2022 00:00,224.0,54.67,,0.0,941.83,1.01,6.6,0.3
Potenza_Cda_Rossellino,40.625277,15.811666,29/03/2022 01:00,196.0,57.29,,0.0,941.42,0.99,7.3,0.14
Potenza_Cda_Rossellino,40.625277,15.811666,29/03/2022 02:00,143.0,43.18,,0.0,941.35,1.01,7.45,0.22
Potenza_Cda_Rossellino,40.625277,15.811666,29/03/2022 03:00,227.0,25.91,,0.0,941.38,0.93,7.37,0.35
Potenza_Cda_Rossellino,40.625277,15.811666,29/03/2022 04:00,174.0,28.9,,0.0,941.06,0.92,7.81,0.24
Potenza_Cda_Rossellino,40.625277,15.811666,29/03/2022 05:00,182.0,31.68,,0.0,940.34,0.87,7.38,0.14
Potenza_Cda_Rossellino,40.625277,15.811666,29/03/2022 06:00,160.0,33.58,,0.0,939.97,1.48,7.52,0.13
Potenza_Cda_Rossellino,40.625277,15.811666,29/03/2022 07:00,239.0,21.61,,0.0,939.75,29.35,7.84,0.2
Potenza_Cda_Rossellino,40.625277,15.811666,29/03/2022 08:00,242.0,11.95,,0.0,939.24,171.07,8.32,0.15
Potenza_Cda_Rossellino,40.625277,15.811666,29/03/2022 09:00,325.0,18.41,,0.0,938.33,267.11,8.08,0.26
Potenza_Cda_Rossellino,40.625277,15.811666,29/03/2022 10:00,267.0,62.47,,0.0,937.5,563.59,9.21,1.87
Potenza_Cda_Rossellino,40.625277,15.811666,29/03/2022 11:00,266.0,85.09,,0.0,936.94,583.6,7.4,2.19
Potenza_Cda_Rossellino,40.625277,15.811666,29/03/2022 12:00,262.0,89.39,,0.0,936.45,394.56,7.33,3.27
Potenza_Cda_Rossellino,40.625277,15.811666,29/03/2022 13:00,268.0,91.07,,0.0,935.7,605.83,9.55,2.78
Potenza_Cda_Rossellino,40.625277,15.811666,29/03/2022 14:00,265.0,91.87,,0.0,934.93,617.54,9.92,2.83
Potenza_Cda_Rossellino,40.625277,15.811666,29/03/2022 15:00,265.0,89.88,,0.0,934.18,461.47,10.24,2.46
Potenza_Cda_Rossellino,40.625277,15.811666,29/03/2022 16:00,263.0,92.38,,0.0,933.54,423.35,8.83,2.72
Potenza_Cda_Rossellino,40.625277,15.811666,29/03/2022 17:00,263.0,91.52,,0.0,933.07,211.94,10.06,2.15
Potenza_Cda_Rossellino,40.625277,15.811666,29/03/2022 18:00,265.0,82.43,,0.0,933.28,48.85,11.04,1.84
Potenza_Cda_Rossellino,40.625277,15.811666,29/03/2022 19:00,100.0,73.05,,0.0,934.08,1.13,10.77,0.96
Potenza_Cda_Rossellino,40.625277,15.811666,29/03/2022 20:00,66.0,89.84,,0.0,934.77,1.02,10.54,0.68
Potenza_Cda_Rossellino,40.625277,15.811666,29/03/2022 21:00,95.0,82.21,,0.0,935.12,0.97,9.5,0.66
Potenza_Cda_Rossellino,40.625277,15.811666,29/03/2022 22:00,351.0,68.74,,0.0,935.04,0.96,9.86,0.17
Potenza_Cda_Rossellino,40.625277,15.811666,29/03/2022 23:00,82.0,52.14,,0.0,935.37,1.02,8.78,0.28
Potenza_Cda_Rossellino,40.625277,15.811666,30/03/2022 00:00,233.0,52.47,,0.0,935.33,0.91,10.01,0.17
Potenza_Cda_Rossellino,40.625277,15.811666,30/03/2022 01:00,231.0,47.38,,0.0,934.61,0.99,10.85,0.22
Potenza_Cda_Rossellino,40.625277,15.811666,30/03/2022 02:00,122.0,54.92,,0.0,934.18,1.15,10.77,0.46
Potenza_Cda_Rossellino,40.625277,15.811666,30/03/2022 03:00,164.0,62.38,,0.0,933.08,1.06,9.65,0.21
Potenza_Cda_Rossellino,40.625277,15.811666,30/03/2022 04:00,250.0,60.62,,0.0,932.5,0.9,11.27,0.22
Potenza_Cda_Rossellino,40.625277,15.811666,30/03/2022 05:00,198.0,42.43,,0.0,931.99,0.92,10.54,0.26
Potenza_Cda_Rossellino,40.625277,15.811666,30/03/2022 06:00,186.0,34.2,,0.0,931.43,1.3,11.88,0.25
Potenza_Cda_Rossellino,40.625277,15.811666,30/03/2022 07:00,241.0,23.72,,0.0,931.62,15.5,10.63,0.37
Potenza_Cda_Rossellino,40.625277,15.811666,30/03/2022 08:00,105.0,8.48,,0.0,930.87,106.32,11.22,0.35
Potenza_Cda_Rossellino,40.625277,15.811666,30/03/2022 09:00,72.0,7.17,,0.0,929.85,139.61,11.95,0.32
Potenza_Cda_Rossellino,40.625277,15.811666,30/03/2022 10:00,82.0,17.91,,0.0,929.32,178.71,11.75,0.38
Potenza_Cda_Rossellino,40.625277,15.811666,30/03/2022 11:00,105.0,29.77,,0.0,928.47,261.46,12.51,0.76
Potenza_Cda_Rossellino,40.625277,15.811666,30/03/2022 12:00,96.0,65.69,,0.0,927.08,313.94,9.21,0.89
Potenza_Cda_Rossellino,40.625277,15.811666,30/03/2022 13:00,274.0,76.18,,0.0,926.87,220.46,10.78,1.87
Potenza_Cda_Rossellino,40.625277,15.811666,30/03/2022 14:00,269.0,80.21,,0.0,925.75,228.97,12.84,1.88
Potenza_Cda_Rossellino,40.625277,15.811666,30/03/2022 15:00,278.0,79.31,,0.0,925.49,112.14,12.98,1.56
Potenza_Cda_Rossellino,40.625277,15.811666,30/03/2022 16:00,268.0,77.71,,0.0,925.47,146.65,13.49,1.75
Potenza_Cda_Rossellino,40.625277,15.811666,30/03/2022 17:00,266.0,72.8,,1.4,925.12,81.08,12.72,1.09
Potenza_Cda_Rossellino,40.625277,15.811666,30/03/2022 18:00,343.0,51.29,,0.2,924.66,44.78,14.33,0.51
Potenza_Cda_Rossellino,40.625277,15.811666,30/03/2022 19:00,138.0,42.64,,0.0,924.86,1.7,13.67,0.82
Potenza_Cda_Rossellino,40.625277,15.811666,30/03/2022 20:00,194.0,32.13,,0.0,924.9,0.89,13.27,0.42
Potenza_Cda_Rossellino,40.625277,15.811666,30/03/2022 21:00,98.0,32.72,,0.0,924.43,0.89,13.78,1.87
Potenza_Cda_Rossellino,40.625277,15.811666,30/03/2022 22:00,100.0,50.42,,0.0,923.9,1.0,12.27,1.02
Potenza_Cda_Rossellino,40.625277,15.811666,30/03/2022 23:00,83.0,46.67,,0.0,923.46,1.01,12.59,0.66
Potenza_Cda_Rossellino,40.625277,15.811666,31/03/2022 00:00,120.0,54.96,,1.6,922.77,0.89,12.7,0.86
Potenza_Cda_Rossellino,40.625277,15.811666,31/03/2022 01:00,110.0,61.33,,6.6,922.36,0.98,14.22,0.47
Potenza_Cda_Rossellino,40.625277,15.811666,31/03/2022 02:00,93.0,59.99,,4.6,921.64,0.91,14.91,0.75
Potenza_Cda_Rossellino,40.625277,15.811666,31/03/2022 03:00,81.0,67.22,,1.2,920.67,1.06,15.11,0.67
Potenza_Cda_Rossellino,40.625277,15.811666,31/03/2022 04:00,76.0,65.76,,0.4,919.6,0.93,15.43,1.18
Potenza_Cda_Rossellino,40.625277,15.811666,31/03/2022 05:00,88.0,63.68,,0.8,919.52,0.88,14.75,0.77
Potenza_Cda_Rossellino,40.625277,15.811666,31/03/2022 06:00,71.0,56.75,,2.4,919.6,0.88,15.75,1.04
Potenza_Cda_Rossellino,40.625277,15.811666,31/03/2022 07:00,69.0,66.23,,6.6,919.69,5.54,14.76,0.54
Potenza_Cda_Rossellino,40.625277,15.811666,31/03/2022 08:00,102.0,-9999.0,,9.2,920.22,9.55,-9999.0,0.95
Potenza_Cda_Rossellino,40.625277,15.811666,31/03/2022 09:00,263.0,61.14,,2.8,919.84,71.47,3.68,0.28
Potenza_Cda_Rossellino,40.625277,15.811666,31/03/2022 10:00,109.0,56.33,,0.2,919.12,142.43,3.1,0.93
Potenza_Cda_Rossellino,40.625277,15.811666,31/03/2022 11:00,245.0,54.54,,1.0,918.44,171.75,3.96,1.05
Potenza_Cda_Rossellino,40.625277,15.811666,31/03/2022 12:00,240.0,72.53,,3.8,918.35,107.71,3.63,0.96
Potenza_Cda_Rossellino,40.625277,15.811666,31/03/2022 13:00,276.0,58.93,,1.0,916.95,175.58,4.21,1.14
Potenza_Cda_Rossellino,40.625277,15.811666,31/03/2022 14:00,263.0,70.79,,0.0,915.56,591.9,3.27,2.11
Potenza_Cda_Rossellino,40.625277,15.811666,31/03/2022 15:00,244.0,72.54,,0.0,915.87,147.79,3.4,1.72
Potenza_Cda_Rossellino,40.625277,15.811666,31/03/2022 16:00,95.0,64.91,,0.0,916.36,60.09,4.63,0.63
Potenza_Cda_Rossellino,40.625277,15.811666,31/03/2022 17:00,261.0,67.9,,0.0,916.48,41.56,4.51,1.19
Potenza_Cda_Rossellino,40.625277,15.811666,31/03/2022 18:00,89.0,60.43,,0.0,916.9,9.41,3.81,0.42
Potenza_Cda_Rossellino,40.625277,15.811666,31/03/2022 19:00,272.0,67.21,,0.0,917.27,1.04,4.34,0.63
Potenza_Cda_Rossellino,40.625277,15.811666,31/03/2022 20:00,116.0,61.21,,0.0,917.76,0.98,5.06,0.5
Potenza_Cda_Rossellino,40.625277,15.811666,31/03/2022 21:00,265.0,72.38,,0.0,918.31,0.96,3.98,0.83
Potenza_Cda_Rossellino,40.625277,15.811666,31/03/2022 22:00,267.0,67.52,,0.0,918.39,0.91,4.57,1.44
Potenza_Cda_Rossellino,40.625277,15.811666,31/03/2022 23:00,262.0,65.84,,0.0,918.41,0.74,4.0,1.32
Potenza_Cda_Rossellino,40.625277,15.811666,01/04/2022 00:00,261.0,71.63,,0.0,918.26,0.73,3.73,1.79
Potenza_Cda_Rossellino,40.625277,15.811666,01/04/2022 01:00,263.0,73.02,,0.0,918.28,0.8,3.28,1.55
Potenza_Cda_Rossellino,40.625277,15.811666,01/04/2022 02:00,261.0,70.14,,0.2,917.99,0.92,3.19,1.54
Potenza_Cda_Rossellino,40.625277,15.811666,01/04/2022 03:00,223.0,72.4,,0.2,917.87,0.84,3.97,1.07
Potenza_Cda_Rossellino,40.625277,15.811666,01/04/2022 04:00,254.0,72.38,,2.0,918.98,0.94,3.3,2.51
Potenza_Cda_Rossellino,40.625277,15.811666,01/04/2022 05:00,77.0,77.89,,4.0,919.9,0.98,2.52,0.75
Potenza_Cda_Rossellino,40.625277,15.811666,01/04/2022 06:00,296.0,74.88,,0.6,919.66,1.21,3.09,0.68
Potenza_Cda_Rossellino,40.625277,15.811666,01/04/2022 07:00,321.0,63.08,,0.0,919.56,28.67,3.96,0.29
Potenza_Cda_Rossellino,40.625277,15.811666,01/04/2022 08:00,266.0,60.65,,0.0,919.45,132.04,3.64,1.04
Potenza_Cda_Rossellino,40.625277,15.811666,01/04/2022 09:00,268.0,56.48,,0.0,919.48,122.16,4.06,0.78
Potenza_Cda_Rossellino,40.625277,15.811666,01/04/2022 10:00,252.0,64.96,,0.0,919.35,339.16,4.24,1.33
Potenza_Cda_Rossellino,40.625277,15.811666,01/04/2022 11:00,265.0,62.65,,1.0,919.58,299.73,3.6,1.94
Potenza_Cda_Rossellino,40.625277,15.811666,01/04/2022 12:00,258.0,66.46,,0.0,919.45,357.51,2.63,2.99
Potenza_Cda_Rossellino,40.625277,15.811666,01/04/2022 13:00,257.0,64.95,,0.8,919.7,174.37,2.45,2.39
