Stazione,Latitudine,Longitudine,Data_Ora,Benzene (µg/m³),CO (mg/m³),Direzione_Vento (°N),Etilbenzene (µg/m³),m-Xilene (µg/m³),Metano (ppm),NMHC (ppm),NO2 (µg/m³),NOx (ppb),NO (ppb),o-Xilene (µg/m³),O3 (µg/m³),p-Xilene (µg/m³),Precipitazione (mm),Pressione (mBar),Radiazione_Globale (W/m²),SO2 (µg/m³),Temperatura (°C),Toluene (µg/m³),Umidità_Relativa (%),Velocità_Vento (m/s)
Ferrandina,40.313888,15.904444,07/06/2022 01:00,0.68,0.23,44.99,0.0,0.06,1.87,0.24,9.57,4.34,0.01,0.0,57.9,0.0,0.0,977.86,0.0,4.44,22.38,0.18,53.02,1.55
Ferrandina,40.313888,15.904444,07/06/2022 02:00,0.74,0.23,46.35,0.0,0.01,1.86,0.22,2.35,0.61,0.0,0.0,66.0,0.0,0.0,977.39,0.0,3.82,21.83,0.17,55.9,2.57
Ferrandina,40.313888,15.904444,07/06/2022 03:00,0.64,0.23,46.59,0.0,0.0,1.84,0.21,1.45,0.14,0.0,0.0,70.21,0.0,0.0,976.67,0.0,4.43,21.76,0.12,55.58,2.23
Ferrandina,40.313888,15.904444,07/06/2022 04:00,0.58,0.23,44.4,0.0,0.0,1.84,0.22,-9999.0,-9999.0,-9999.0,0.0,65.9,0.0,0.0,976.29,0.0,4.45,21.03,0.12,57.24,1.75
Ferrandina,40.313888,15.904444,07/06/2022 05:00,0.58,0.24,23.26,0.0,0.0,1.85,0.24,16.45,10.55,2.04,0.0,44.11,0.0,0.0,976.55,8.96,4.61,19.93,0.14,60.23,0.55
Ferrandina,40.313888,15.904444,07/06/2022 06:00,0.64,0.26,44.51,0.0,0.0,1.86,0.22,14.29,8.1,0.87,0.0,58.23,0.01,0.0,976.86,53.21,3.93,21.25,0.19,59.67,1.47
Ferrandina,40.313888,15.904444,07/06/2022 07:00,0.59,0.26,46.88,0.0,0.0,1.85,0.23,6.33,3.44,0.33,0.0,67.51,0.01,0.0,976.79,238.56,3.68,22.87,0.25,53.48,1.78
Ferrandina,40.313888,15.904444,07/06/2022 08:00,0.48,0.24,23.31,0.0,0.0,1.85,0.27,9.06,6.97,2.35,0.0,80.28,0.0,0.0,976.57,480.05,3.74,26.85,0.2,41.92,0.72
Ferrandina,40.313888,15.904444,07/06/2022 09:00,0.57,0.24,0.24,0.0,0.0,1.84,0.27,6.89,3.95,0.82,0.0,95.86,0.0,0.0,976.01,668.67,4.52,29.93,0.23,36.94,0.99
Ferrandina,40.313888,15.904444,07/06/2022 10:00,0.65,0.22,45.64,0.0,0.01,1.84,0.25,3.54,1.72,0.31,0.0,109.33,0.01,0.0,975.09,858.12,3.65,31.79,0.25,32.17,1.84
Ferrandina,40.313888,15.904444,07/06/2022 11:00,0.51,0.23,67.85,0.0,0.0,1.82,0.3,1.34,0.88,0.4,0.0,115.29,0.0,0.0,974.75,764.05,4.47,32.67,0.09,29.47,2.09
Ferrandina,40.313888,15.904444,07/06/2022 12:00,0.48,0.24,66.98,0.0,0.0,1.82,0.25,2.92,1.04,0.08,0.0,117.33,0.0,0.0,973.91,666.31,5.29,33.34,0.08,26.59,2.11
Ferrandina,40.313888,15.904444,07/06/2022 13:00,0.51,0.23,112.85,0.0,0.0,1.82,0.26,1.7,0.38,0.0,0.0,120.68,0.0,0.0,972.86,760.97,4.14,33.92,0.08,24.7,2.27
Ferrandina,40.313888,15.904444,07/06/2022 14:00,0.47,0.22,67.4,0.0,0.0,1.81,0.24,1.37,0.32,0.0,0.0,121.32,0.0,0.0,972.14,679.72,4.16,34.16,0.06,22.34,2.49
Ferrandina,40.313888,15.904444,07/06/2022 15:00,0.43,0.24,45.24,0.0,0.0,1.81,0.26,3.0,1.28,0.11,0.0,118.14,0.0,0.0,971.38,755.84,4.57,35.03,0.05,20.86,2.56
Ferrandina,40.313888,15.904444,07/06/2022 16:00,0.44,0.22,66.75,0.0,0.0,1.81,0.25,1.34,0.45,0.01,0.0,116.93,0.0,0.0,970.81,678.9,3.25,34.91,0.06,19.91,3.05
Ferrandina,40.313888,15.904444,07/06/2022 17:00,0.42,0.23,66.8,0.0,0.0,1.81,0.26,3.03,1.35,0.22,0.0,112.68,0.0,0.0,970.14,472.66,4.29,34.61,0.05,21.62,2.66
Ferrandina,40.313888,15.904444,07/06/2022 18:00,0.46,0.25,246.99,0.0,0.0,1.8,0.28,0.38,0.01,0.0,0.0,118.31,0.0,0.0,970.64,106.91,4.26,30.75,0.07,34.29,2.81
Ferrandina,40.313888,15.904444,07/06/2022 19:00,0.33,0.23,179.18,0.0,0.01,1.79,0.27,0.12,0.0,0.0,0.0,115.53,0.0,0.0,971.46,35.89,4.35,28.67,0.03,40.47,2.37
Ferrandina,40.313888,15.904444,07/06/2022 20:00,0.28,0.21,45.88,0.0,0.0,1.81,0.27,0.7,0.08,0.0,0.0,103.21,0.0,0.0,971.8,1.73,4.13,27.64,0.04,44.32,1.74
Ferrandina,40.313888,15.904444,07/06/2022 21:00,0.34,0.23,66.37,0.0,0.0,1.83,0.29,5.25,1.96,0.0,0.0,91.92,0.0,0.0,972.76,0.0,4.09,26.8,0.06,47.62,1.9
Ferrandina,40.313888,15.904444,07/06/2022 22:00,0.46,0.23,65.53,0.0,0.01,1.83,0.26,1.99,0.29,0.0,0.0,98.15,0.17,0.0,973.53,0.0,3.59,26.57,0.49,47.6,2.42
Ferrandina,40.313888,15.904444,07/06/2022 23:00,0.4,0.22,65.18,0.0,0.0,1.83,0.25,0.5,0.0,0.0,0.0,95.74,0.02,0.0,973.67,0.0,3.95,26.42,0.16,48.01,3.39
Ferrandina,40.313888,15.904444,08/06/2022 00:00,0.39,0.22,47.73,0.0,0.0,1.83,0.24,0.66,0.0,0.0,0.0,90.35,0.0,0.0,973.44,0.0,4.42,25.09,0.12,50.53,2.69
Ferrandina,40.313888,15.904444,08/06/2022 01:00,0.37,0.22,45.95,0.0,0.0,1.86,0.24,2.19,0.39,0.0,0.0,80.62,0.0,0.0,973.11,0.0,4.7,23.36,0.09,56.25,1.5
Ferrandina,40.313888,15.904444,08/06/2022 02:00,0.46,0.22,44.6,0.0,0.0,1.85,0.24,1.83,0.15,0.0,0.0,78.67,0.0,0.0,972.93,0.0,5.01,22.2,0.13,59.29,1.4
Ferrandina,40.313888,15.904444,08/06/2022 03:00,0.46,0.22,44.6,0.0,0.0,1.85,0.25,-9999.0,-9999.0,-9999.0,0.0,67.99,0.0,0.0,972.48,0.0,4.23,20.5,0.06,63.1,0.77
Ferrandina,40.313888,15.904444,08/06/2022 04:00,0.56,0.23,21.79,0.0,0.0,1.85,0.23,6.71,3.45,0.34,0.0,55.77,0.0,0.0,972.26,0.0,4.59,19.01,0.12,68.11,0.54
Ferrandina,40.313888,15.904444,08/06/2022 05:00,0.67,0.23,21.09,0.0,0.01,1.77,0.23,15.74,9.2,1.19,0.0,40.76,0.0,0.0,972.65,4.96,4.19,18.37,0.18,70.37,0.58
Ferrandina,40.313888,15.904444,08/06/2022 06:00,0.66,0.24,0.46,0.0,0.0,1.89,0.26,25.07,16.06,2.91,0.0,34.54,0.0,0.0,972.98,32.85,4.47,18.94,0.24,68.72,0.31
Ferrandina,40.313888,15.904444,08/06/2022 07:00,0.61,0.23,23.82,0.08,0.01,1.84,0.5,16.49,10.39,1.71,0.0,53.58,0.18,0.0,973.19,298.51,4.32,22.78,0.61,54.43,0.67
Ferrandina,40.313888,15.904444,08/06/2022 08:00,0.94,0.21,1.29,0.59,0.54,1.85,0.31,7.83,5.39,1.33,0.32,81.6,1.2,0.0,973.08,449.65,4.25,26.63,1.44,39.96,0.59
Ferrandina,40.313888,15.904444,08/06/2022 09:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Ferrandina,40.313888,15.904444,08/06/2022 10:00,-9999.0,0.27,89.86,-9999.0,-9999.0,1.78,0.23,3.02,3.07,1.46,-9999.0,97.86,-9999.0,0.0,972.66,860.03,7.43,30.93,-9999.0,31.59,2.08
Ferrandina,40.313888,15.904444,08/06/2022 11:00,-9999.0,0.25,112.86,-9999.0,-9999.0,1.84,0.19,2.17,2.18,0.97,-9999.0,101.08,-9999.0,0.0,971.94,894.08,6.65,32.33,-9999.0,27.17,1.98
Ferrandina,40.313888,15.904444,08/06/2022 12:00,0.44,0.22,134.35,0.0,0.01,1.8,0.17,2.71,2.44,0.95,0.0,103.85,0.0,0.0,971.21,695.97,6.7,32.62,0.03,24.71,1.74
Ferrandina,40.313888,15.904444,08/06/2022 13:00,0.35,0.21,247.03,0.0,0.0,1.82,0.16,1.94,1.86,0.78,0.0,103.47,0.0,0.0,970.5,478.07,6.75,32.16,0.04,26.92,2.1
Ferrandina,40.313888,15.904444,08/06/2022 14:00,0.34,0.2,248.51,0.0,0.0,1.83,0.18,4.03,3.22,1.04,0.0,97.95,0.0,0.0,970.04,644.68,6.4,31.79,0.07,30.73,2.66
Ferrandina,40.313888,15.904444,08/06/2022 15:00,0.41,0.21,247.32,0.0,0.0,1.85,0.2,4.59,4.14,1.71,0.0,91.74,0.0,0.0,969.47,353.0,7.49,31.57,0.08,31.34,2.28
Ferrandina,40.313888,15.904444,08/06/2022 16:00,0.42,0.22,157.81,0.0,0.0,1.86,0.21,3.7,3.01,1.01,0.0,105.21,0.01,0.0,969.92,301.38,6.89,29.61,0.04,35.23,3.97
Ferrandina,40.313888,15.904444,08/06/2022 17:00,0.31,0.24,158.65,0.0,0.0,1.84,0.23,5.13,3.63,0.87,0.0,109.7,0.0,5.8,971.36,70.25,7.31,24.62,0.06,52.35,2.87
Ferrandina,40.313888,15.904444,08/06/2022 18:00,0.37,0.25,67.97,0.0,0.0,1.85,0.19,7.92,5.21,1.0,0.0,92.28,0.0,5.6,972.8,56.33,6.49,19.59,0.1,88.97,1.71
Ferrandina,40.313888,15.904444,08/06/2022 19:00,0.31,0.26,293.55,0.0,0.0,1.84,0.21,8.56,5.5,0.95,0.0,75.48,0.0,0.0,973.16,62.19,7.46,20.05,0.18,98.0,0.86
Ferrandina,40.313888,15.904444,08/06/2022 20:00,0.25,0.26,46.37,0.0,0.03,1.85,0.22,6.68,4.43,0.86,0.0,60.21,0.01,0.0,973.62,1.01,7.81,19.89,0.27,98.83,1.51
Ferrandina,40.313888,15.904444,08/06/2022 21:00,0.36,0.26,44.72,0.0,0.25,1.86,0.23,8.4,5.4,0.94,0.0,57.47,0.05,0.0,973.66,0.01,7.32,20.12,0.28,98.21,1.09
Ferrandina,40.313888,15.904444,08/06/2022 22:00,0.28,0.27,22.69,0.01,0.03,1.81,0.2,9.25,6.01,1.11,0.0,46.66,0.09,0.0,973.72,0.0,6.72,19.92,0.44,94.46,0.67
Ferrandina,40.313888,15.904444,08/06/2022 23:00,0.3,0.27,46.57,0.01,0.02,1.85,0.19,7.46,5.09,1.22,0.0,42.19,0.1,0.0,973.22,0.0,7.47,19.38,0.43,93.72,0.89
Ferrandina,40.313888,15.904444,09/06/2022 00:00,0.34,0.28,359.75,0.0,0.11,1.88,0.2,9.59,5.71,1.1,0.0,35.48,0.0,0.0,972.55,0.0,7.0,18.96,0.18,94.71,0.25
Ferrandina,40.313888,15.904444,09/06/2022 01:00,0.26,0.28,23.64,0.0,0.31,1.89,0.21,7.94,5.06,0.84,0.0,31.48,0.0,0.0,971.61,0.0,9.42,18.78,0.23,95.15,0.67
Ferrandina,40.313888,15.904444,09/06/2022 02:00,0.26,0.28,44.32,0.0,0.25,1.91,0.19,8.98,6.65,1.9,0.0,19.69,0.01,0.0,971.08,0.0,7.48,18.44,0.24,96.28,0.65
Ferrandina,40.313888,15.904444,09/06/2022 03:00,0.24,0.28,0.85,0.0,0.16,1.84,0.19,7.3,3.91,0.63,0.0,18.96,0.0,0.0,970.82,0.0,7.41,18.06,0.31,97.78,0.29
Ferrandina,40.313888,15.904444,09/06/2022 04:00,0.21,0.28,359.7,0.0,0.04,1.88,0.36,9.26,6.31,1.39,0.0,15.58,0.01,0.0,970.62,0.0,6.16,17.66,0.3,98.79,0.4
Ferrandina,40.313888,15.904444,09/06/2022 05:00,0.22,0.28,357.19,0.0,0.45,1.88,0.26,12.79,11.11,4.35,0.0,11.06,0.01,0.0,970.3,2.58,7.05,18.01,0.28,98.84,0.39
Ferrandina,40.313888,15.904444,09/06/2022 06:00,0.25,0.29,2.44,0.0,1.18,1.87,0.23,15.56,13.56,5.35,0.01,10.52,0.0,0.0,970.14,54.62,7.81,18.38,0.32,98.84,0.43
Ferrandina,40.313888,15.904444,09/06/2022 07:00,0.23,0.29,1.54,0.0,0.77,1.89,0.39,16.15,14.17,5.66,0.11,20.4,0.01,0.0,970.05,136.27,7.36,19.83,0.31,96.41,0.5
Ferrandina,40.313888,15.904444,09/06/2022 08:00,0.37,0.28,2.24,0.5,0.57,1.91,0.35,20.02,17.7,7.17,0.02,29.28,1.23,0.0,969.69,185.78,6.52,21.66,2.0,82.24,0.53
Ferrandina,40.313888,15.904444,09/06/2022 09:00,0.76,0.25,359.59,0.56,0.57,1.88,0.24,10.31,7.83,2.36,0.16,54.58,1.06,0.0,968.94,442.49,6.78,23.16,1.73,70.89,0.44
Ferrandina,40.313888,15.904444,09/06/2022 10:00,0.56,0.24,109.5,0.28,0.3,1.86,0.25,6.46,4.84,1.38,0.04,67.22,0.46,0.2,968.67,219.38,7.27,23.65,0.92,63.21,1.25
Ferrandina,40.313888,15.904444,09/06/2022 11:00,0.53,0.23,45.87,0.02,0.1,1.86,0.2,15.88,11.58,3.22,0.0,48.5,0.01,3.2,969.66,71.97,5.14,19.25,0.21,83.89,1.56
Ferrandina,40.313888,15.904444,09/06/2022 12:00,0.35,0.24,292.01,0.0,0.09,1.84,0.18,11.19,9.15,3.23,0.0,59.01,0.09,0.4,969.23,310.91,5.23,19.56,0.24,95.82,0.59
Ferrandina,40.313888,15.904444,09/06/2022 13:00,0.37,0.24,1.12,0.0,0.05,1.83,0.2,10.38,7.41,1.91,0.0,50.63,0.02,0.8,968.54,58.74,5.18,20.0,0.2,95.56,0.79
Ferrandina,40.313888,15.904444,09/06/2022 14:00,0.42,0.24,44.68,0.13,0.1,1.85,0.19,11.27,7.4,1.44,0.0,52.42,0.24,4.0,968.85,160.71,5.06,18.77,0.65,97.2,1.11
Ferrandina,40.313888,15.904444,09/06/2022 15:00,0.28,0.23,291.76,0.03,0.02,1.83,0.18,8.03,6.0,1.72,0.0,67.17,0.05,0.0,967.8,227.64,5.24,19.31,0.3,98.75,0.56
Ferrandina,40.313888,15.904444,09/06/2022 16:00,0.29,0.23,65.1,0.0,0.0,1.84,0.24,9.45,6.2,1.18,0.0,57.54,0.0,7.2,967.56,59.33,5.43,19.07,0.09,98.82,1.45
Ferrandina,40.313888,15.904444,09/06/2022 17:00,0.3,0.23,46.39,0.04,0.01,1.85,0.18,9.27,6.74,1.81,0.0,65.25,0.01,0.0,967.2,131.7,4.69,18.09,0.17,98.84,1.39
Ferrandina,40.313888,15.904444,09/06/2022 18:00,0.24,0.22,43.86,0.01,0.01,1.83,0.17,11.92,7.99,1.68,0.0,54.71,0.0,0.4,966.99,66.72,5.34,17.93,0.14,98.84,1.38
Ferrandina,40.313888,15.904444,09/06/2022 19:00,0.25,0.23,1.53,0.09,0.11,1.84,0.16,9.61,6.1,1.01,0.0,48.66,0.36,0.0,966.96,17.3,5.19,17.93,0.73,98.84,0.84
Ferrandina,40.313888,15.904444,09/06/2022 20:00,0.25,0.23,22.4,0.0,0.01,1.85,0.19,7.29,4.55,0.67,0.0,46.6,0.03,0.6,966.99,0.29,5.16,17.03,0.15,98.85,1.09
Ferrandina,40.313888,15.904444,09/06/2022 21:00,0.22,0.22,45.46,0.01,0.08,1.84,0.16,5.75,3.77,0.7,0.0,47.96,0.16,0.2,967.86,0.0,5.66,16.81,1.3,98.81,1.49
Ferrandina,40.313888,15.904444,09/06/2022 22:00,0.26,0.24,3.17,0.01,0.01,1.85,0.16,9.87,7.24,2.01,0.0,40.58,0.01,0.0,968.14,0.0,4.68,16.62,0.76,98.84,0.63
Ferrandina,40.313888,15.904444,09/06/2022 23:00,0.27,0.24,1.68,0.0,0.01,1.85,0.18,5.47,4.08,1.14,0.0,34.35,0.0,0.0,968.18,0.0,4.8,16.55,0.14,98.86,1.0
Ferrandina,40.313888,15.904444,10/06/2022 00:00,0.33,0.22,66.45,0.0,0.01,1.87,0.15,5.91,4.38,1.22,0.0,55.03,0.07,0.0,967.72,0.01,5.18,16.92,0.26,98.0,3.57
Ferrandina,40.313888,15.904444,10/06/2022 01:00,0.32,0.22,66.3,0.0,0.0,1.85,0.14,1.81,1.87,0.86,0.0,77.68,0.02,2.0,967.98,0.0,6.63,15.98,0.18,96.24,3.63
Ferrandina,40.313888,15.904444,10/06/2022 02:00,0.19,0.22,21.8,0.0,0.0,1.86,0.16,2.57,2.06,0.66,0.0,61.95,0.0,0.6,967.25,0.0,5.89,15.61,0.1,98.87,0.81
Ferrandina,40.313888,15.904444,10/06/2022 03:00,0.18,0.22,46.43,0.0,0.0,1.81,0.15,2.44,1.86,0.52,0.0,56.19,0.0,0.2,967.09,0.0,5.85,15.82,0.09,98.87,1.48
Ferrandina,40.313888,15.904444,10/06/2022 04:00,0.19,0.23,1.85,0.0,0.0,1.85,0.16,2.6,2.12,0.69,0.0,55.02,0.0,0.0,967.3,0.0,6.64,15.88,0.1,98.87,0.99
Ferrandina,40.313888,15.904444,10/06/2022 05:00,0.09,0.23,44.82,0.0,0.0,1.86,0.17,5.13,3.63,0.86,0.0,54.2,0.0,0.0,967.58,0.36,5.73,15.88,0.08,98.86,1.1
Ferrandina,40.313888,15.904444,10/06/2022 06:00,0.18,0.23,45.67,0.0,0.0,1.84,0.15,6.31,4.73,1.34,0.0,53.56,0.0,0.0,967.38,23.14,4.98,16.37,0.13,98.86,1.84
Ferrandina,40.313888,15.904444,10/06/2022 07:00,0.11,0.23,65.26,0.0,0.0,1.85,0.15,6.71,5.49,1.9,0.0,53.83,0.01,0.0,967.44,90.32,5.56,17.34,0.27,98.67,2.78
Ferrandina,40.313888,15.904444,10/06/2022 08:00,0.25,0.23,46.43,0.01,0.03,1.85,0.17,7.04,6.65,2.88,0.0,57.76,0.14,0.0,967.87,186.49,5.59,18.68,0.3,91.5,3.1
Ferrandina,40.313888,15.904444,10/06/2022 09:00,0.33,0.23,65.44,0.0,0.01,1.84,0.15,4.53,3.5,1.05,0.0,68.25,0.01,2.2,968.35,63.13,5.54,17.95,0.27,89.78,3.35
Ferrandina,40.313888,15.904444,10/06/2022 10:00,0.27,0.22,67.48,0.01,0.08,1.85,0.16,5.74,4.32,1.23,0.0,67.86,0.19,1.6,968.83,171.53,5.82,17.62,0.44,98.35,3.27
Ferrandina,40.313888,15.904444,10/06/2022 11:00,0.25,0.23,67.46,0.01,0.02,1.84,0.23,5.79,4.5,1.4,0.0,73.13,0.13,0.0,969.08,292.25,5.43,19.14,0.26,98.83,2.61
Ferrandina,40.313888,15.904444,10/06/2022 12:00,0.27,0.23,45.93,0.0,0.01,1.82,0.19,8.76,6.53,1.87,0.0,76.8,0.04,0.4,969.67,660.35,4.76,20.01,0.09,98.82,2.95
Ferrandina,40.313888,15.904444,10/06/2022 13:00,0.25,0.23,46.89,0.0,0.0,1.81,0.19,4.44,3.96,1.55,0.0,92.0,0.09,0.2,969.53,952.96,5.67,23.15,0.25,84.51,4.63
Ferrandina,40.313888,15.904444,10/06/2022 14:00,0.31,0.21,47.05,0.0,0.0,1.84,0.2,3.07,2.52,0.85,0.0,95.56,0.0,0.2,969.67,677.49,4.35,23.7,0.03,65.56,6.3
Ferrandina,40.313888,15.904444,10/06/2022 15:00,0.37,0.22,67.19,0.0,0.0,1.83,0.18,3.24,2.71,0.94,0.0,98.1,0.0,0.0,969.82,823.21,5.39,25.4,0.02,56.73,5.83
Ferrandina,40.313888,15.904444,10/06/2022 16:00,0.34,0.21,67.36,0.0,0.0,1.84,0.15,4.61,3.45,0.96,0.0,95.88,0.0,0.0,970.37,396.2,4.79,25.41,0.02,52.17,5.46
Ferrandina,40.313888,15.904444,10/06/2022 17:00,0.3,0.22,67.5,0.0,0.0,1.83,0.17,5.0,3.6,0.91,0.0,95.3,0.0,0.0,970.73,246.55,3.41,25.06,0.02,52.06,5.48
Ferrandina,40.313888,15.904444,10/06/2022 18:00,0.3,0.2,66.57,0.0,0.0,1.85,0.15,2.99,2.44,0.8,0.0,96.25,0.0,0.0,970.87,199.22,4.22,24.92,0.04,51.63,4.98
Ferrandina,40.313888,15.904444,10/06/2022 19:00,0.31,0.23,46.89,0.0,0.0,1.86,0.15,2.83,2.16,0.62,0.0,86.49,0.12,0.0,971.49,62.61,3.88,23.53,0.21,61.6,5.43
Ferrandina,40.313888,15.904444,10/06/2022 20:00,0.43,0.23,47.24,0.0,0.0,1.89,0.17,2.79,2.19,0.66,0.0,82.5,0.03,0.0,972.93,2.77,4.41,21.93,0.11,71.29,6.28
Ferrandina,40.313888,15.904444,10/06/2022 21:00,0.47,0.22,65.33,0.0,0.0,1.89,0.16,2.75,2.23,0.72,0.0,82.84,0.0,0.0,973.78,0.0,4.39,21.23,0.09,73.85,6.17
Ferrandina,40.313888,15.904444,10/06/2022 22:00,0.37,0.23,46.56,0.07,0.08,1.89,0.14,2.44,2.14,0.79,0.0,83.08,0.2,0.0,974.23,0.0,3.81,21.09,0.44,73.23,5.58
Ferrandina,40.313888,15.904444,10/06/2022 23:00,0.33,0.23,64.81,0.0,0.0,1.89,0.15,2.13,1.88,0.7,0.0,79.61,0.0,0.0,974.78,0.0,4.2,20.42,0.07,76.21,4.95
Ferrandina,40.313888,15.904444,11/06/2022 00:00,0.32,0.23,65.3,0.0,0.0,1.9,0.17,2.2,1.9,0.69,0.0,78.15,0.0,0.0,974.93,0.0,4.11,20.16,0.07,77.79,5.36
Ferrandina,40.313888,15.904444,11/06/2022 01:00,0.28,0.23,47.35,0.0,0.0,1.89,0.14,1.97,1.76,0.67,0.0,80.42,0.0,0.0,974.77,0.0,5.65,19.94,0.08,77.55,5.63
Ferrandina,40.313888,15.904444,11/06/2022 02:00,0.25,0.22,65.34,0.0,0.0,1.9,0.14,2.02,1.69,0.57,0.0,81.33,0.0,0.0,975.03,0.0,4.26,19.73,0.07,77.76,4.9
Ferrandina,40.313888,15.904444,11/06/2022 03:00,0.23,0.23,65.2,0.0,0.0,1.91,0.16,2.17,1.78,0.59,0.0,80.57,0.0,0.0,975.05,0.0,4.62,19.75,0.07,78.2,5.86
Ferrandina,40.313888,15.904444,11/06/2022 04:00,0.22,0.22,47.0,0.0,0.0,1.9,0.14,2.3,1.87,0.6,0.0,79.28,0.0,0.0,975.37,0.0,4.8,19.54,0.08,78.42,4.95
Ferrandina,40.313888,15.904444,11/06/2022 05:00,0.23,0.22,65.53,0.0,0.0,1.91,0.14,2.51,2.16,0.78,0.0,79.13,0.0,0.0,976.15,5.76,4.65,19.44,0.09,78.43,4.84
Ferrandina,40.313888,15.904444,11/06/2022 06:00,0.25,0.23,65.21,0.0,0.0,1.92,0.16,3.21,2.5,0.75,0.0,79.57,0.0,0.0,976.8,45.02,4.71,20.17,0.09,75.41,5.37
Ferrandina,40.313888,15.904444,11/06/2022 07:00,0.31,0.23,47.12,0.0,0.0,1.88,0.16,2.96,2.48,0.86,0.0,81.08,0.0,0.0,977.16,180.73,3.66,21.55,0.09,70.56,6.2
Ferrandina,40.313888,15.904444,11/06/2022 08:00,0.3,0.24,47.12,0.0,0.0,1.89,0.16,3.26,2.63,0.86,0.0,84.18,0.0,0.0,977.65,490.63,4.22,23.23,0.08,62.72,6.29
Ferrandina,40.313888,15.904444,11/06/2022 09:00,0.42,0.24,46.44,0.0,0.0,1.9,0.18,2.96,2.35,0.73,0.0,88.3,0.0,0.0,977.73,671.26,3.72,24.58,0.08,59.11,6.35
Ferrandina,40.313888,15.904444,11/06/2022 10:00,0.34,0.25,45.86,0.0,0.0,1.91,0.19,3.44,2.82,0.94,0.0,92.97,0.0,0.0,977.81,803.09,3.83,25.84,0.05,55.16,6.45
Ferrandina,40.313888,15.904444,11/06/2022 11:00,0.28,0.24,46.35,0.0,0.0,1.9,0.19,2.86,2.42,0.85,0.0,98.26,0.0,0.0,978.09,811.27,4.62,26.75,0.07,50.91,6.8
Ferrandina,40.313888,15.904444,11/06/2022 12:00,0.26,0.24,46.48,0.0,0.0,1.9,0.15,3.3,2.83,1.03,0.0,100.55,0.0,0.0,978.07,607.26,4.06,26.79,0.05,49.91,5.99
Ferrandina,40.313888,15.904444,11/06/2022 13:00,0.25,0.23,46.34,0.0,0.0,1.89,0.18,2.84,2.28,0.72,0.0,103.64,0.0,0.0,977.96,790.07,4.49,27.61,0.03,46.52,6.13
Ferrandina,40.313888,15.904444,11/06/2022 14:00,0.21,0.24,46.4,0.0,0.0,1.9,0.17,3.07,2.33,0.65,0.0,105.24,0.0,0.0,977.97,736.33,3.96,28.16,0.02,42.51,6.22
Ferrandina,40.313888,15.904444,11/06/2022 15:00,0.18,0.23,65.63,0.0,0.0,1.91,0.19,2.46,1.99,0.63,0.0,106.7,0.0,0.0,977.93,488.39,4.22,27.6,0.02,42.66,6.04
Ferrandina,40.313888,15.904444,11/06/2022 16:00,0.18,0.23,46.26,0.0,0.0,1.9,0.17,2.6,2.23,0.8,0.0,106.31,0.0,0.0,978.18,453.96,4.28,27.65,0.01,43.48,5.26
Ferrandina,40.313888,15.904444,11/06/2022 17:00,0.18,0.24,46.45,0.0,0.0,1.89,0.18,3.04,2.52,0.85,0.0,105.81,0.0,0.0,978.34,289.95,4.19,26.96,0.02,45.74,5.06
Ferrandina,40.313888,15.904444,11/06/2022 18:00,0.18,0.22,23.19,0.0,0.0,1.9,0.15,3.32,2.58,0.77,0.0,107.69,0.0,0.0,978.56,284.25,3.45,26.85,0.06,45.62,4.54
Ferrandina,40.313888,15.904444,11/06/2022 19:00,0.18,0.23,44.36,0.0,0.0,1.9,0.14,3.37,2.39,0.56,0.0,107.13,0.0,0.0,979.48,82.59,4.03,25.39,0.02,46.5,4.49
Ferrandina,40.313888,15.904444,11/06/2022 20:00,0.17,0.22,23.49,0.0,0.0,1.91,0.13,3.43,2.48,0.61,0.0,104.48,0.0,0.0,980.14,2.87,3.45,23.95,0.02,51.11,4.05
Ferrandina,40.313888,15.904444,11/06/2022 21:00,0.13,0.22,46.39,0.0,0.0,1.92,0.15,2.65,2.11,0.65,0.0,100.44,0.0,0.0,981.14,0.0,4.02,22.65,0.02,55.0,3.17
Ferrandina,40.313888,15.904444,11/06/2022 22:00,0.2,0.22,64.79,0.0,0.0,1.93,0.13,3.51,2.34,0.45,0.0,98.79,0.0,0.0,981.94,0.0,3.97,21.64,0.04,59.18,2.5
Ferrandina,40.313888,15.904444,11/06/2022 23:00,0.25,0.21,47.13,0.0,0.0,1.91,0.13,2.57,1.93,0.52,0.0,102.56,0.0,0.0,982.17,0.0,3.23,21.5,0.04,58.68,3.74
Ferrandina,40.313888,15.904444,12/06/2022 00:00,0.11,0.2,65.48,0.0,0.0,1.93,0.12,1.92,1.84,0.77,0.0,99.57,0.0,0.0,981.89,0.0,3.26,20.59,0.04,59.45,3.57
Ferrandina,40.313888,15.904444,12/06/2022 01:00,0.1,0.22,66.78,0.0,0.0,1.94,0.15,2.19,1.84,0.63,0.0,99.71,0.0,0.0,981.58,0.0,4.19,20.36,0.06,58.88,3.62
Ferrandina,40.313888,15.904444,12/06/2022 02:00,0.09,0.21,67.6,0.0,0.0,1.92,0.11,2.12,1.89,0.71,0.0,100.68,0.0,0.0,981.07,0.0,3.73,20.42,0.02,57.77,4.66
