"Stazione","ParamNome","ParamUdm","Data","Ora","Media","ValiditÃ "
"Grumento3","Metano","ugC/m³","09/01/2021","18","940.710","1"
"Grumento3","Metano","ugC/m³","09/01/2021","19","944.890","1"
"Grumento3","Metano","ugC/m³","09/01/2021","20","947.450","1"
"Grumento3","Metano","ugC/m³","09/01/2021","21","943.750","1"
"Grumento3","Metano","ugC/m³","09/01/2021","22","945.330","1"
"Grumento3","Metano","ugC/m³","09/01/2021","23","942.590","1"
"Grumento3","Metano","ugC/m³","09/01/2021","24","940.390","1"
"Grumento3","Metano","ugC/m³","10/01/2021","01","-9999","-1"
"Grumento3","Metano","ugC/m³","10/01/2021","02","932.710","1"
"Grumento3","Metano","ugC/m³","10/01/2021","03","933.050","1"
"Grumento3","Metano","ugC/m³","10/01/2021","04","920.380","1"
"Grumento3","Metano","ugC/m³","10/01/2021","05","937.410","1"
"Grumento3","Metano","ugC/m³","10/01/2021","06","936.300","1"
"Grumento3","Metano","ugC/m³","10/01/2021","07","931.130","1"
"Grumento3","Metano","ugC/m³","10/01/2021","08","929.970","1"
"Grumento3","Metano","ugC/m³","10/01/2021","09","931.680","1"
"Grumento3","Metano","ugC/m³","10/01/2021","10","-9999","-1"
"Grumento3","Metano","ugC/m³","10/01/2021","11","935.210","1"
"Grumento3","Metano","ugC/m³","10/01/2021","12","937.980","1"
"Grumento3","Metano","ugC/m³","10/01/2021","13","939.190","1"
"Grumento3","Metano","ugC/m³","10/01/2021","14","934.050","1"
"Grumento3","Metano","ugC/m³","10/01/2021","15","935.310","1"
"Grumento3","Metano","ugC/m³","10/01/2021","16","927.460","1"
"Grumento3","Metano","ugC/m³","10/01/2021","17","924.510","1"
"Grumento3","Metano","ugC/m³","10/01/2021","18","925.430","1"
"Grumento3","Metano","ugC/m³","10/01/2021","19","914.970","1"
"Grumento3","Metano","ugC/m³","10/01/2021","20","900.160","1"
"Grumento3","Metano","ugC/m³","10/01/2021","21","896.350","1"
"Grumento3","Metano","ugC/m³","10/01/2021","22","885.780","1"
"Grumento3","Metano","ugC/m³","10/01/2021","23","871.600","1"
"Grumento3","Metano","ugC/m³","10/01/2021","24","860.190","1"
"Grumento3","Metano","ugC/m³","11/01/2021","01","869.100","1"
"Grumento3","Metano","ugC/m³","11/01/2021","02","870.570","1"
"Grumento3","Metano","ugC/m³","11/01/2021","03","875.340","1"
"Grumento3","Metano","ugC/m³","11/01/2021","04","872.100","1"
"Grumento3","Metano","ugC/m³","11/01/2021","05","904.650","1"
"Grumento3","Metano","ugC/m³","11/01/2021","06","901.170","1"
"Grumento3","Metano","ugC/m³","11/01/2021","07","914.180","1"
"Grumento3","Metano","ugC/m³","11/01/2021","08","923.170","1"
"Grumento3","Metano","ugC/m³","11/01/2021","09","927.280","1"
"Grumento3","Metano","ugC/m³","11/01/2021","10","925.230","1"
"Grumento3","Metano","ugC/m³","11/01/2021","11","926.770","1"
"Grumento3","Metano","ugC/m³","11/01/2021","12","925.440","1"
"Grumento3","Metano","ugC/m³","11/01/2021","13","923.960","1"
"Grumento3","Metano","ugC/m³","11/01/2021","14","-9999","-1"
"Grumento3","Metano","ugC/m³","11/01/2021","15","913.220","1"
"Grumento3","Metano","ugC/m³","11/01/2021","16","930.610","1"
"Grumento3","Metano","ugC/m³","11/01/2021","17","940.740","1"
"Grumento3","Metano","ugC/m³","11/01/2021","18","941.960","1"
"Grumento3","Metano","ugC/m³","11/01/2021","19","941.350","1"
"Grumento3","Metano","ugC/m³","11/01/2021","20","945.470","1"
"Grumento3","Metano","ugC/m³","11/01/2021","21","950.470","1"
"Grumento3","Metano","ugC/m³","11/01/2021","22","948.930","1"
"Grumento3","Metano","ugC/m³","11/01/2021","23","951.930","1"
"Grumento3","Metano","ugC/m³","11/01/2021","24","953.140","1"
"Grumento3","Metano","ugC/m³","12/01/2021","01","944.770","1"
"Grumento3","Metano","ugC/m³","12/01/2021","02","938.340","1"
"Grumento3","Metano","ugC/m³","12/01/2021","03","942.380","1"
"Grumento3","Metano","ugC/m³","12/01/2021","04","923.870","1"
"Grumento3","Metano","ugC/m³","12/01/2021","05","936.620","1"
"Grumento3","Metano","ugC/m³","12/01/2021","06","929.560","1"
"Grumento3","Metano","ugC/m³","12/01/2021","07","931.270","1"
"Grumento3","Metano","ugC/m³","12/01/2021","08","934.000","1"
"Grumento3","Metano","ugC/m³","12/01/2021","09","938.320","1"
"Grumento3","Metano","ugC/m³","12/01/2021","10","938.830","1"
"Grumento3","Metano","ugC/m³","12/01/2021","11","936.780","1"
"Grumento3","Metano","ugC/m³","12/01/2021","12","939.180","1"
"Grumento3","Metano","ugC/m³","12/01/2021","13","938.180","1"
"Grumento3","Metano","ugC/m³","12/01/2021","14","936.550","1"
"Grumento3","Metano","ugC/m³","12/01/2021","15","925.310","1"
"Grumento3","Metano","ugC/m³","12/01/2021","16","912.720","1"
"Grumento3","Metano","ugC/m³","12/01/2021","17","916.420","1"
"Grumento3","Metano","ugC/m³","12/01/2021","18","927.730","1"
"Grumento3","Metano","ugC/m³","12/01/2021","19","917.350","1"
"Grumento3","Metano","ugC/m³","12/01/2021","20","916.950","1"
"Grumento3","Metano","ugC/m³","12/01/2021","21","916.340","1"
"Grumento3","Metano","ugC/m³","12/01/2021","22","916.000","1"
"Grumento3","Metano","ugC/m³","12/01/2021","23","918.760","1"
"Grumento3","Metano","ugC/m³","12/01/2021","24","919.250","1"
"Grumento3","Metano","ugC/m³","13/01/2021","01","910.940","1"
"Grumento3","Metano","ugC/m³","13/01/2021","02","911.440","1"
"Grumento3","Metano","ugC/m³","13/01/2021","03","911.090","1"
"Grumento3","Metano","ugC/m³","13/01/2021","04","894.220","1"
"Grumento3","Metano","ugC/m³","13/01/2021","05","909.760","1"
"Grumento3","Metano","ugC/m³","13/01/2021","06","909.670","1"
"Grumento3","Metano","ugC/m³","13/01/2021","07","909.600","1"
"Grumento3","Metano","ugC/m³","13/01/2021","08","909.190","1"
"Grumento3","Metano","ugC/m³","13/01/2021","09","908.380","1"
"Grumento3","Metano","ugC/m³","13/01/2021","10","913.220","1"
"Grumento3","Metano","ugC/m³","13/01/2021","11","909.250","1"
"Grumento3","Metano","ugC/m³","13/01/2021","12","-9999","-1"
"Grumento3","Metano","ugC/m³","13/01/2021","13","897.450","1"
"Grumento3","Metano","ugC/m³","13/01/2021","14","896.600","1"
"Grumento3","Metano","ugC/m³","13/01/2021","15","897.730","1"
"Grumento3","Metano","ugC/m³","13/01/2021","16","898.700","1"
"Grumento3","Metano","ugC/m³","13/01/2021","17","900.390","1"
"Grumento3","Metano","ugC/m³","13/01/2021","18","903.030","1"
"Grumento3","Metano","ugC/m³","13/01/2021","19","903.870","1"
"Grumento3","Metano","ugC/m³","13/01/2021","20","911.520","1"
"Grumento3","Metano","ugC/m³","13/01/2021","21","914.000","1"
"Grumento3","Metano","ugC/m³","13/01/2021","22","918.190","1"
"Grumento3","Metano","ugC/m³","13/01/2021","23","917.650","1"
"Grumento3","Metano","ugC/m³","13/01/2021","24","919.890","1"
"Grumento3","Metano","ugC/m³","14/01/2021","01","929.420","1"
"Grumento3","Metano","ugC/m³","14/01/2021","02","925.720","1"
"Grumento3","Metano","ugC/m³","14/01/2021","03","932.850","1"
"Grumento3","Metano","ugC/m³","14/01/2021","04","915.810","1"
"Grumento3","Metano","ugC/m³","14/01/2021","05","926.900","1"
"Grumento3","Metano","ugC/m³","14/01/2021","06","918.200","1"
"Grumento3","Metano","ugC/m³","14/01/2021","07","914.910","1"
"Grumento3","Metano","ugC/m³","14/01/2021","08","910.870","1"
"Grumento3","Metano","ugC/m³","14/01/2021","09","904.340","1"
"Grumento3","Metano","ugC/m³","14/01/2021","10","897.540","1"
"Grumento3","Metano","ugC/m³","14/01/2021","11","894.090","1"
"Grumento3","Metano","ugC/m³","14/01/2021","12","891.350","1"
"Grumento3","Metano","ugC/m³","14/01/2021","13","885.770","1"
"Grumento3","Metano","ugC/m³","14/01/2021","14","883.760","1"
"Grumento3","Metano","ugC/m³","14/01/2021","15","885.360","1"
"Grumento3","Metano","ugC/m³","14/01/2021","16","881.130","1"
"Grumento3","Metano","ugC/m³","14/01/2021","17","890.370","1"
"Grumento3","Metano","ugC/m³","14/01/2021","18","899.560","1"
"Grumento3","Metano","ugC/m³","14/01/2021","19","895.840","1"
"Grumento3","Metano","ugC/m³","14/01/2021","20","893.140","1"
"Grumento3","Metano","ugC/m³","14/01/2021","21","894.760","1"
"Grumento3","Metano","ugC/m³","14/01/2021","22","896.580","1"
"Grumento3","Metano","ugC/m³","14/01/2021","23","904.330","1"
"Grumento3","Metano","ugC/m³","14/01/2021","24","916.110","1"
"Grumento3","Metano","ugC/m³","15/01/2021","01","917.820","1"
"Grumento3","Metano","ugC/m³","15/01/2021","02","919.490","1"
"Grumento3","Metano","ugC/m³","15/01/2021","03","919.970","1"
"Grumento3","Metano","ugC/m³","15/01/2021","04","905.370","1"
"Grumento3","Metano","ugC/m³","15/01/2021","05","914.330","1"
"Grumento3","Metano","ugC/m³","15/01/2021","06","915.110","1"
"Grumento3","Metano","ugC/m³","15/01/2021","07","917.600","1"
"Grumento3","Metano","ugC/m³","15/01/2021","08","920.170","1"
"Grumento3","Metano","ugC/m³","15/01/2021","09","924.910","1"
"Grumento3","Metano","ugC/m³","15/01/2021","10","927.600","1"
"Grumento3","Metano","ugC/m³","15/01/2021","11","929.730","1"
"Grumento3","Metano","ugC/m³","15/01/2021","12","927.390","1"
"Grumento3","Metano","ugC/m³","15/01/2021","13","920.990","1"
"Grumento3","Metano","ugC/m³","15/01/2021","14","921.340","1"
"Grumento3","Metano","ugC/m³","15/01/2021","15","925.570","1"
"Grumento3","Metano","ugC/m³","15/01/2021","16","927.580","1"
"Grumento3","Metano","ugC/m³","15/01/2021","17","932.670","1"
"Grumento3","Metano","ugC/m³","15/01/2021","18","933.690","1"
"Grumento3","Metano","ugC/m³","15/01/2021","19","929.130","1"
"Grumento3","Metano","ugC/m³","15/01/2021","20","929.110","1"
"Grumento3","Metano","ugC/m³","15/01/2021","21","929.300","1"
"Grumento3","Metano","ugC/m³","15/01/2021","22","923.540","1"
"Grumento3","Metano","ugC/m³","15/01/2021","23","924.810","1"
"Grumento3","Metano","ugC/m³","15/01/2021","24","925.590","1"
"Grumento3","Metano","ugC/m³","16/01/2021","01","923.060","1"
"Grumento3","Metano","ugC/m³","16/01/2021","02","921.630","1"
"Grumento3","Metano","ugC/m³","16/01/2021","03","924.040","1"
"Grumento3","Metano","ugC/m³","16/01/2021","04","912.420","1"
"Grumento3","Metano","ugC/m³","16/01/2021","05","922.940","1"
"Grumento3","Metano","ugC/m³","16/01/2021","06","923.580","1"
"Grumento3","Metano","ugC/m³","16/01/2021","07","919.000","1"
"Grumento3","Metano","ugC/m³","16/01/2021","08","921.130","1"
"Grumento3","Metano","ugC/m³","16/01/2021","09","924.270","1"
"Grumento3","Metano","ugC/m³","16/01/2021","10","927.010","1"
"Grumento3","Metano","ugC/m³","16/01/2021","11","928.580","1"
"Grumento3","Metano","ugC/m³","16/01/2021","12","-9999","-1"
"Grumento3","Metano","ugC/m³","16/01/2021","13","0.000","-1"
"Grumento3","Metano","ugC/m³","16/01/2021","14","0.000","-1"
"Grumento3","Metano","ugC/m³","16/01/2021","15","0.000","-1"
"Grumento3","Metano","ugC/m³","16/01/2021","16","0.000","-1"
"Grumento3","Metano","ugC/m³","16/01/2021","17","0.000","-1"
"Grumento3","Metano","ugC/m³","16/01/2021","18","0.000","-1"
"Grumento3","Metano","ugC/m³","16/01/2021","19","0.000","-1"
"Grumento3","Metano","ugC/m³","16/01/2021","20","0.000","-1"
"Grumento3","Metano","ugC/m³","16/01/2021","21","0.000","-1"
"Grumento3","Metano","ugC/m³","16/01/2021","22","0.000","-1"
"Grumento3","Metano","ugC/m³","16/01/2021","23","0.000","-1"
"Grumento3","Metano","ugC/m³","16/01/2021","24","0.000","-1"
"Grumento3","Metano","ugC/m³","17/01/2021","01","0.000","-1"
"Grumento3","Metano","ugC/m³","17/01/2021","02","0.000","-1"
"Grumento3","Metano","ugC/m³","17/01/2021","03","0.000","-1"
"Grumento3","Metano","ugC/m³","17/01/2021","04","5.140","-1"
"Grumento3","Metano","ugC/m³","17/01/2021","05","8.500","-1"
"Grumento3","Metano","ugC/m³","17/01/2021","06","8.700","-1"
"Grumento3","Metano","ugC/m³","17/01/2021","07","8.670","-1"
"Grumento3","Metano","ugC/m³","17/01/2021","08","8.760","-1"
"Grumento3","Metano","ugC/m³","17/01/2021","09","8.640","-1"
